Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113),S(1027),CHO2(135),S(3056),S(907),HCCO(21)
1.17819675268645e-09,0.07858872860597002,3.76,0.0,0.5015854820814494,0.9996525702174726,1.9695013537125293e-13,0.0,6.845379057340467e-12,3.109953459971032e-07,3.0864125612154186e-07,1.2782811604107824e-08,1.1362176103647902e-13,2.3524900115779138e-14,2.3163823832897507e-09,2.325329889019246e-09,2.1263095692260797e-10,2.164708025762521e-11,1.2799509760949875e-08,1.9299053598357636e-11,9.453949134759372e-12,2.3136440556347525e-11,2.088339582967501e-12,4.075752715997751e-18,2.4418413062817422e-18,1.4263458239510254e-20,1.9717992954810568e-10,4.1014789177883646e-19,1.299778177904239e-13,2.9510826389242794e-23,4.043013147431373e-12,3.0271492024696264e-13,2.303421813863766e-16,1.5060594105606871e-19,1.237321760081836e-15,2.9763863719768734e-14,0.00034741460080607047,1.0848664373937925e-16,3.356428308575506e-27,8.72146958146493e-18,1.2751729683572381e-19,3.453707410559836e-19,2.699073793123452e-17,1.1057417479726704e-22,2.777080534609304e-27,1.0107526511943753e-25,4.1905319733840234e-27,2.527510130769054e-30,9.756646012321272e-30,7.355846232138119e-19,5.952052221030037e-25,1.2689393289869992e-20,1.348476017833084e-21,1.8588004099279755e-23,6.867502875230478e-24,1.76385992832434e-23,1.2022471323739516e-18,2.2104699385428652e-26,9.279291328557889e-26,1.2380115195172598e-19,3.957040302563456e-19,2.48738543385088e-34,7.440431816701197e-22,1.4011678826419182e-25,5.635727288059979e-25,4.989918324765862e-34,1.2880325702838901e-37,1.1619046522764769e-30,1.9124320485818873e-32,2.772174007108626e-13,5.093565400697247e-38,3.832504719809965e-36,6.586072030816351e-33
1.2200395361632845e-09,0.07858872877103469,3.76,0.0,0.5015854705734858,0.9996525695766585,2.2369313598843969e-13,0.0,7.521835974343879e-12,3.2204036760478915e-07,3.195163931639258e-07,1.3237297126988879e-08,1.216814262750947e-13,2.437702150636203e-14,2.4822393515621257e-09,2.492238910124525e-09,2.2133047226283934e-10,2.3958846066771005e-11,1.3254802181225687e-08,2.1270759475237667e-11,1.0326880893141433e-11,2.4780595426124282e-11,2.2426801874347052e-12,4.684349282095573e-18,2.6906057642038493e-18,1.5835966463767377e-20,2.041824593442739e-10,4.545459034907978e-19,1.361201628035499e-13,3.371857515750905e-23,4.334494305232461e-12,3.246043902394775e-13,2.5573037933644304e-16,1.6590723677911476e-19,1.3302136150644792e-15,3.195795995510674e-14,0.00034741461440729435,1.1268556924473157e-16,3.8580557394383485e-27,9.681408878633559e-18,1.4157471803968831e-19,3.83921753711691e-19,2.8988147251473166e-17,1.2639945548622863e-22,3.0876077411939875e-27,1.1256922826488813e-25,4.880877444781339e-27,2.760786113487971e-30,1.1485727188254471e-29,7.626290024009783e-19,6.620922519206564e-25,1.4409147237480498e-20,1.496209843476641e-21,2.135877058592238e-23,7.650671899125945e-24,1.9605254598782944e-23,1.3043629112626791e-18,2.6285891313136694e-26,1.0183201726105213e-25,1.326831243243517e-19,4.1890135501268594e-19,2.7810233307881757e-34,8.792736513396947e-22,1.5581159318615088e-25,6.8913497054088715e-25,5.7434854487245924e-34,1.603998963835181e-37,1.3681014807505329e-30,2.3191819562743633e-32,2.8775546649129083e-13,6.217216171573031e-38,4.807357416994084e-36,7.838176888744659e-33
1.3037251031169535e-09,0.07858872910116514,3.76,0.0,0.5015854475570851,0.9996525682866387,2.8513074282438156e-13,0.0,9.002231991690142e-12,3.441305130728104e-07,3.4124906360609184e-07,1.4146561932019207e-08,1.385649779402844e-13,2.6080121958275494e-14,2.8308062402997234e-09,2.8431504687711776e-09,2.390913737718587e-10,2.9060265306153644e-11,1.4165621518056973e-08,2.558881843551083e-11,1.2224185421652655e-11,2.8232273323125184e-11,2.5681617830910345e-12,6.1029555537987275e-18,3.23741638955763e-18,1.9319220752400666e-20,2.18187484137926e-10,5.528114903050492e-19,1.4846058164423808e-13,4.34195338649903e-23,4.94771820832435e-12,3.706779994518183e-13,3.119607581355793e-16,1.9949940378979588e-19,1.5260845082413424e-15,3.65949811450811e-14,0.00034741463186202645,1.2112224548704832e-16,5.02726090821377e-27,1.1807002249422324e-17,1.7271173904537653e-19,4.695244145918457e-19,3.320686138777629e-17,1.6292007815990444e-22,3.7772435732560594e-27,1.3821365864069273e-25,6.541189826283721e-27,3.263171099111476e-30,1.5701394665882298e-29,8.1672544586119765e-19,8.110202343119282e-25,1.8427095255023726e-20,1.8230187975764347e-21,2.7813984092684715e-23,9.396943431261264e-24,2.3970941514438162e-23,1.5209055009342618e-18,3.6534443857652093e-26,1.2167791969879745e-25,1.512788044227263e-19,4.66061480652912e-19,3.438109258580694e-34,1.207831475652997e-21,1.9068449467295987e-25,1.0102008595870282e-24,7.504771081025625e-34,2.4377306270809256e-37,1.865212435963417e-30,3.349336861108986e-32,3.088145470898132e-13,9.086083246196566e-38,7.40371633653229e-36,1.0911787605750326e-32
1.3778126169116777e-09,0.0785887293934338,3.76,0.0,0.5015854271799189,0.9996525671342921,3.492300544552685e-13,0.0,1.0460932239410533e-11,3.6368722345219037e-07,3.604696025892092e-07,1.4951902251002946e-08,1.5435208859177063e-13,2.7586617705425687e-14,3.158089268548935e-09,3.1727918732046524e-09,2.552389633846965e-10,3.4135319365114676e-11,1.4972252103387215e-08,2.984452034561242e-11,1.4079226228241766e-11,3.146891673501531e-11,2.87502853776189e-12,7.607617433260556e-18,3.7790811448264315e-18,2.2799600462273797e-20,2.3058620789568201e-10,6.509273310076329e-19,1.5943716626586187e-13,5.357188056083573e-23,5.52425374838528e-12,4.140212945805796e-13,3.681351794160665e-16,2.3272113438986303e-19,1.710711956845529e-15,4.098054802473609e-14,0.00034741463740950494,1.286344942445202e-16,6.267194656735086e-27,1.392988604149157e-17,2.038210096248542e-19,5.553141570296274e-19,3.719257494753492e-17,2.011867030568838e-22,4.468512033798546e-27,1.640736981488667e-25,8.371446731221786e-27,3.748639816244246e-30,2.0425007926853506e-29,8.646259794418261e-19,9.608343626126131e-25,2.27228744173166e-20,2.1490136562857676e-21,3.4656348875546585e-23,1.1155961898164692e-23,2.834449613283978e-23,1.7261075095984967e-18,4.805814694962397e-26,1.4138049230369018e-25,1.6865287456155762e-19,5.08565033018301e-19,4.10263954342727e-34,1.5735278565669584e-21,2.256609912054156e-25,1.3893317860585523e-24,9.379079554685964e-34,3.4595285094570436e-37,2.413299750640684e-30,4.5535411213042854e-32,3.274393629091839e-13,1.2469648790616296e-37,1.0619189122471787e-35,1.4374101561218395e-32
1.4519001307064018e-09,0.07858872968570405,3.76,0.0,0.5015854068021912,0.9996525659699583,4.2342649596133836e-13,0.0,1.2065465889884531e-11,3.832440633902683e-07,3.796717793765782e-07,1.5757618811650702e-08,1.709168528733309e-13,2.909191595343237e-14,3.502865134686971e-09,3.520207766055961e-09,2.7180739336547787e-10,3.976446228296523e-11,1.5779155875947534e-08,3.452372025217005e-11,1.6106363365825376e-11,3.487439406651499e-11,3.1994935363968413e-12,9.374202531061947e-18,4.3777986602690775e-18,2.6674592106983125e-20,2.4298489528731055e-10,7.60127320601757e-19,1.7045292990047941e-13,6.534312202321551e-23,6.132354183976349e-12,4.597639052545657e-13,4.306675085355684e-16,2.693823670877969e-19,1.9058750042435583e-15,4.563345277380939e-14,0.0003474146359815709,1.3618729412251786e-16,7.72260831478057e-27,1.629245288032807e-17,2.3845512179863867e-19,6.511004568670307e-19,4.1415754064111923e-17,2.45607531868522e-22,5.240449724721801e-27,1.9312450969452255e-25,1.0599642669544673e-26,4.273262496835892e-30,2.626341251802015e-29,9.125344643551891e-19,1.1287638600626836e-24,2.7829322711957227e-20,2.5113936455716273e-21,4.2684723260741506e-23,1.3129261193474182e-23,3.3225810725748025e-23,1.943751813113119e-18,6.230799884549353e-26,1.6329294730840608e-25,1.8686741185548566e-19,5.516789164029044e-19,4.8506261958093465e-34,2.021662943669371e-21,2.6474114689549507e-25,1.8790992733973356e-24,1.1586454083523532e-33,4.825431705067311e-37,3.0790189036956794e-30,6.096603658453373e-32,3.4604638830854417e-13,1.6838254981298407e-37,1.4957282766256725e-35,1.8662823596852555e-32
1.525987644501126e-09,0.07858872997797615,3.76,0.0,0.5015853864238665,0.9996525647888085,5.087029852763124e-13,0.0,1.3822238755584174e-11,4.028010452555223e-07,3.9885561150495194e-07,1.6563747899249472e-08,1.8824866162281943e-13,3.059601483678833e-14,3.86507280492909e-09,3.885352583964743e-09,2.888185352274915e-10,4.5975757044302636e-11,1.6586347253371528e-08,3.964211269776436e-11,1.8312679541145603e-11,3.8447752681238185e-11,3.5415762240168936e-12,1.1431354036462424e-17,5.036437918839977e-18,3.0965407407810565e-20,2.5538354631254354e-10,8.81028941537078e-19,1.815010348844793e-13,7.888138813408174e-23,6.771989015749826e-12,5.079065759922856e-13,4.998963954053388e-16,3.096442368991297e-19,2.111570672426214e-15,5.0557766824943e-14,0.0003474146324042205,1.437806336301732e-16,9.416838790196438e-27,1.8907411838058084e-17,2.768029318026601e-19,7.574633914566227e-19,4.587819511077064e-17,2.967578596193253e-22,6.097744662190943e-27,2.2559041726302825e-25,1.3289319633315798e-26,4.8379585175149125e-30,3.3417713846423805e-29,9.604508604800693e-19,1.3160392848948235e-24,3.3873979838825107e-20,2.912015477742677e-21,5.202751989119777e-23,1.5330711325400045e-23,3.864393498771882e-23,2.1736089721623863e-18,7.973671930780386e-26,1.8764402889668564e-25,2.0590816059293364e-19,5.953226621277793e-19,5.687621105071984e-34,2.5650824403484653e-21,3.08166883905004e-25,2.50350417873676e-24,1.416476348646233e-33,6.6258074323749065e-37,3.8792635195770774e-30,8.050411415897639e-32,3.6463563871289927e-13,2.2407828535916204e-37,2.0724956729287113e-35,2.3917249212580748e-32
1.6741626720905743e-09,0.0785887305625267,3.76,0.0,0.5015853456652826,0.9996525623684644,7.16636677688385e-13,0.0,1.781782025253819e-11,4.419154864049465e-07,4.3716831184697234e-07,1.8177390739134588e-08,2.2517163512401015e-13,3.3600607244107884e-14,4.641540257673362e-09,4.668647184361999e-09,3.242560607300889e-10,6.025669408557552e-11,1.8201650241710653e-08,5.125672993547546e-11,2.329102771180539e-11,4.6094375480538975e-11,4.278669852056423e-12,1.6539258506490978e-17,6.5449937998008265e-18,4.0879438112661544e-20,2.8018073926280774e-10,1.1604258073462702e-18,2.0367340144532144e-13,1.118703392828759e-22,8.145740016084613e-12,6.113952892766665e-13,6.597968072059266e-16,4.0161036619450306e-19,2.5545479631074896e-15,6.123795153432598e-14,0.00034741462638462585,1.5908888560110966e-16,1.362072667755412e-26,2.4945295493570526e-17,3.6539530715753483e-19,1.004262744180405e-18,5.552804795827239e-17,4.216323659718504e-22,8.087336845279273e-27,3.0170514377672055e-25,2.0341835652831095e-26,6.091469435776505e-30,5.261942377564446e-29,1.0563072294722722e-18,1.7537645625286707e-24,4.9374893474962756e-20,3.8353621900748504e-21,7.520159776938234e-23,2.0474746463067723e-23,5.120764057566661e-23,2.6690315318023183e-18,1.2618041349741912e-25,2.4475344823897096e-25,2.4641302270225937e-19,6.839233821640653e-19,7.651329149713468e-34,3.9952136385743165e-21,4.0903357370201336e-25,4.271193123514576e-24,2.059649186465886e-33,1.1987755728630583e-36,5.9577123263856566e-30,1.353542532918155e-31,4.0176087882901284e-13,3.819266967777379e-37,3.812525966096787e-35,3.7956345325837934e-32
1.806412711935694e-09,0.0785887310842615,3.76,0.0,0.5015853092848187,0.9996525601381934,9.50218796194105e-13,0.0,2.1960425193216716e-11,4.7682674605576485e-07,4.7130158679559187e-07,1.961936902865261e-08,2.606153149590218e-13,3.627821415440596e-14,5.392846196594505e-09,5.427201743388579e-09,3.5759539957992534e-10,7.524562592852545e-11,1.964446310449949e-08,6.325191222063238e-11,2.8409099000038857e-11,5.347719704658401e-11,4.99624428415687e-12,2.2392711255371727e-17,8.122379779842477e-18,5.134290630517768e-20,3.023127516853244e-10,1.4555103102120676e-18,2.2353023710978625e-13,1.4882401011888007e-22,9.478078412143145e-12,7.118778832765823e-13,8.284783224905768e-16,4.974341959842825e-19,2.9854690872027148e-15,7.173166065340218e-14,0.0003474146269624034,1.7288873562197293e-16,1.8433118049274383e-26,3.131245028036797e-17,4.588814274529922e-19,1.2661006445547683e-18,6.49668485764652e-17,5.618488532133553e-22,1.0198555069612372e-26,3.8355955725858474e-25,2.8964458699616734e-26,7.355646404090533e-30,7.677013420639182e-29,1.1418878584711088e-18,2.2228457055308756e-24,6.799656347124122e-20,4.8068329142536044e-21,1.0172301985632443e-22,2.5978743279532323e-23,6.452527183747172e-23,3.1501486910776016e-18,1.8381928528437764e-25,3.0695104398896196e-25,2.852218261953497e-19,7.641768393314744e-19,9.761564693758952e-34,5.745136810200587e-21,5.161769299601985e-25,6.618729258872696e-24,2.800843163275065e-33,1.9533892392410115e-36,8.461903197391267e-30,2.076607319573434e-31,4.3483622861388493e-13,5.9209067570714655e-37,6.29651347564461e-35,5.543550895159035e-32
1.938662751780814e-09,0.07858873160600544,3.76,0.0,0.5015852729018964,0.9996525578463825,1.2359476387063206e-12,0.0,2.668308408960079e-11,5.117386654334632e-07,5.053766747778564e-07,2.106323196963506e-08,2.983471942774319e-13,3.8951972683550725e-14,6.19877386617291e-09,6.241557158756091e-09,3.926754889006421e-10,9.251419964262667e-11,2.1088409977300614e-08,7.686372113308428e-11,3.420474250097589e-11,6.138107783615199e-11,5.7702356325704395e-12,2.9674224173797255e-17,9.93478577798752e-18,6.345558344120996e-20,3.244446482260405e-10,1.7974647007219367e-18,2.4343761830977463e-13,1.9382869155827139e-22,1.091043457908295e-11,8.200213067869527e-13,1.0236466531186772e-15,6.0715282365143e-19,3.44990608335731e-15,8.316154672282015e-14,0.0003474146286010267,1.8681758650557063e-16,2.4412297394298907e-26,3.867722696630551e-17,5.67083072977254e-19,1.570693973320695e-18,7.51954265674467e-17,7.330126864813001e-22,1.2654831995667073e-26,4.800881064257076e-25,4.034621243321624e-26,8.763723337756953e-30,1.0952250244929518e-28,1.2274931155587554e-18,2.774312938861523e-24,9.237720887415963e-20,5.9280278077459344e-21,1.34671612179428e-22,3.243195276214068e-23,8.000368431196075e-23,3.666612923171142e-18,2.6068575545996797e-25,3.821032152064638e-25,3.264613195970077e-19,8.452687039897e-19,1.2244412760853682e-33,8.04974181724221e-21,6.409520538991174e-25,9.940896815935342e-24,3.727701715359098e-33,3.079140523007874e-36,1.1714021198664496e-29,3.0952535459942945e-31,4.678551941490332e-13,8.905936702989492e-37,1.0049692358665995e-34,7.881646163440629e-32
2.070912791625934e-09,0.0785887321277597,3.76,0.0,0.5015852365163006,0.9996525554962578,1.5808545446441147e-12,0.0,3.202011942292894e-11,5.466513291446543e-07,5.393936749467595e-07,2.25091986386965e-08,3.3831145042373597e-13,4.1621873555783526e-14,7.058981964775316e-09,7.1114573717158065e-09,4.296180762483127e-10,1.1221951506406418e-10,2.253357110748944e-08,9.2164649992602e-11,4.071718139541851e-11,6.980110688017563e-11,6.600750728194474e-12,3.859815743406935e-17,1.1998823566500507e-17,7.733885630699501e-20,3.465764288838435e-10,2.189935174535088e-18,2.6338832238106913e-13,2.47845502604293e-22,1.2442636061145885e-11,9.35831284836254e-13,1.2472165409904397e-15,7.316567626945353e-19,3.947842041129146e-15,9.555800270817684e-14,0.0003474146280586733,2.0087537303640224e-16,3.172988944034733e-26,4.7111671553621436e-17,6.910772803493612e-19,1.921508945077521e-18,8.622400930522502e-17,9.389449585161605e-22,1.548409031228384e-26,5.92875764728598e-25,5.51158579470018e-26,1.0322953630850594e-29,1.5319471978115443e-28,1.3131227970850598e-18,3.416812864403301e-24,1.2396130484118322e-19,7.209163899361437e-21,1.7499706697602298e-22,3.992173366473535e-23,9.781382738272657e-23,4.217126448618505e-18,3.6116989195917316e-25,4.730186938667703e-25,3.7006214902421023e-19,9.269956227369164e-19,1.5134873551834828e-33,1.1027064465194304e-20,7.8481071572384875e-25,1.4530209638774793e-23,4.869490929687148e-33,4.714897755099653e-36,1.5859880084334144e-29,4.498889351040631e-31,5.008178720733549e-13,1.3048632867847676e-36,1.55692238064426e-34,1.0947416111360125e-31
2.203162831471054e-09,0.07858873264952558,3.76,0.0,0.5015852001278143,0.999652553086764,1.992371215407486e-12,0.0,3.8005261109782006e-11,5.81564825384224e-07,5.733526862842452e-07,2.3957491239675846e-08,3.804535030125844e-13,4.4287907860478044e-14,7.973130870495836e-09,8.036647213366988e-09,4.685441502279956e-10,1.3451794964552331e-10,2.3980026239834618e-08,1.0922288142821225e-10,4.7985335585839136e-11,7.873251947915577e-11,7.487901534364175e-12,4.9393710733683386e-17,1.433121279434091e-17,9.311441767644828e-20,3.68708093657748e-10,2.6366078197450565e-18,2.8337837049482175e-13,3.118626099144081e-22,1.4074510696737731e-11,1.0593139670031734e-12,1.5010994275261016e-15,8.718305009188153e-19,4.4792600582480805e-15,1.089534571021741e-13,0.0003474146263737462,2.1506203003087865e-16,4.056837483191076e-26,5.668781193858708e-17,8.319426046953722e-19,2.322061927406889e-18,9.806283497407057e-17,1.1836031956412687e-21,1.871461841523173e-26,7.236119572918596e-25,7.399384783629231e-26,1.204141673767146e-29,2.1055906025273086e-28,1.3987767064126416e-18,4.159548964530129e-24,1.6446809179985476e-19,8.66036056803859e-21,2.2371096043674497e-22,4.8537903687993346e-23,1.1812823839988942e-22,4.800432743683082e-18,4.90264784321217e-25,5.831110135234321e-25,4.1595801862085495e-19,1.0091961814783992e-18,1.8468940668081512e-33,1.480947874032162e-20,9.492265615304348e-25,2.073807410763576e-23,6.257777542933023e-33,7.037698656623212e-36,2.106072348991466e-29,6.395964314796631e-31,5.337243580614699e-13,1.8683161238072862e-36,2.3497774340009634e-34,1.489804185464389e-31
2.335412871316174e-09,0.07858873317130424,3.76,0.0,0.5015851637362169,0.999652550616251,2.4783229324498563e-12,0.0,4.467165420368327e-11,6.164792457256754e-07,6.072538076015176e-07,2.5408334890668487e-08,4.2471998705069807e-13,4.695006704423841e-14,8.940882634529293e-09,9.016872401912544e-09,5.095739441402302e-10,1.5956516094086e-10,2.5427854618922042e-08,1.281024995167316e-10,5.6047823328354675e-11,8.817069685105034e-11,8.431806199546208e-12,6.230492836782399e-17,1.6948791460282768e-17,1.1090430737625016e-19,3.9083964254689967e-10,3.14120918246811e-18,3.034060953278268e-13,3.8689279962116625e-22,1.5805886617957977e-11,1.1904759247833411e-12,1.787203459333144e-15,1.0285531548722321e-18,5.044143240619054e-15,1.233823501574197e-13,0.0003474146251809135,2.2937749234060084e-16,5.112093496755355e-26,6.747768100212146e-17,9.907594331696074e-19,2.775920341562222e-18,1.1072215613460541e-16,1.4710741302412951e-21,2.2375071794293645e-26,8.740973081570887e-25,9.779870465634951e-26,1.392810325868358e-29,2.848995357706322e-28,1.4844546539202818e-18,5.012315464985306e-24,2.1592407654309725e-19,1.0291640271799565e-20,2.8188611484109884e-22,5.837274634562855e-23,1.4112101515709834e-22,5.415321252463476e-18,6.53599170186953e-25,7.164856661370413e-25,4.64085557891699e-19,1.0917426394793077e-18,2.2283603782651596e-33,1.9544211776900605e-20,1.135695121555782e-24,2.8981250560233684e-23,7.926458562185736e-33,1.0269763737223226e-35,2.7493655433448533e-29,8.916492880891918e-31,5.665747475454886e-13,2.621169879084376e-36,3.4653004660303505e-34,1.9911615619443763e-31
2.467662911161294e-09,0.07858873369309687,3.76,0.0,0.5015851273412846,0.9996525480846293,3.0469216750232724e-12,0.0,5.205186671303567e-11,6.513946849159846e-07,6.410971375393583e-07,2.686195741563921e-08,4.710587258933045e-13,4.9608342902989355e-14,9.961900974121142e-09,1.0051879539848168e-08,5.528269397140424e-10,1.8751608915100624e-10,2.6877134991637303e-08,1.4886369747520937e-10,6.494296290179331e-11,9.811116568857829e-11,9.43258986057387e-12,7.759071205076741e-17,1.9868526833332638e-17,1.308309546185073e-19,4.1297107555057835e-10,3.707506874456769e-18,3.2347145364233086e-13,4.739712731890972e-22,1.763659225011835e-11,1.329324148895619e-12,2.1074334940374506e-15,1.2026991427506367e-18,5.642474702327664e-15,1.3888110962063422e-13,0.00034741462455460074,2.4382169485424407e-16,6.359129742586783e-26,7.95533404932835e-17,1.168610310443891e-18,3.2867036086065174e-18,1.2421224341608964e-16,1.8055672400600663e-21,2.649447464024986e-26,1.0462506276361285e-24,1.2745360015671744e-25,1.599299848231936e-29,3.8007477498696887e-28,1.5701564569938021e-18,5.985531406578905e-24,2.8069787282353647e-19,1.211292929246115e-20,3.5065594833359863e-22,6.952101879896052e-23,1.6696778787313246e-22,6.060630249994932e-18,8.574701182050074e-25,8.780369471422779e-25,5.143841911112136e-19,1.1745340783825952e-18,2.6616851699049476e-33,2.5393842659708046e-20,1.3457338250241515e-24,3.97486657959205e-23,9.91179166290512e-33,1.4686410627799972e-35,3.5352069080942226e-29,1.2214806692914164e-30,5.993691360979847e-13,3.611329683811147e-36,5.00616384802767e-34,2.6188390519766613e-31
