Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49),S(179),C2HF4(68),CF2(42),CHFCF2(54),C2HF3(206),CHFO(46),S(390),CF2O2(702),CF2O2(150),CHF3(41),C2H2F3(67),S(851),C2H2F3(66),CH2CF2(56),S(259),O2(148),S(453),S(1226),C2H3F2(63),CH2F(45),CH3F(39),C2H3F2(64),CF2CH(72),C2HF2(71),S(961),CHF2O(220),CFO(50),S(708),CF3(44),CF3O2(422),CHFO(432),S(178),CHF3O(225),C2HF4(53),CHFO2(140),S(423),CF2CF2(60),CF3O(47),CHO2(161),C2HF(57),C2HF(2537),C2F(2536),S(1231),S(268),S(3108),S(711),CHO3(226),S(2070),FO2(124),S(3821),CHO2(141),S(579),CHF2O(164)
1.1784088912452245e-09,0.8606689753176273,1.8016073920419082e-08,2.0263457066173982e-11,7.199003688895554e-11,1.6131989067047673e-07,0.0,0.0,1.5691683753230493e-07,6.733807168905003e-12,7.752698187875517e-14,8.395726072385451e-10,2.553701660839833e-20,6.575617063273572e-26,9.210258483226405e-18,3.823343254703007e-18,4.131660324622585e-17,1.7989550100958723e-21,4.350467968788197e-28,1.0980736720987187e-32,3.5388732025667367e-37,1.6277929464455496e-37,7.180010107651406e-21,1.7360289614371114e-30,4.1123384904132285e-23,7.046687215448706e-32,2.6420359241318378e-36,3.044722031888135e-36,4.6390661989087e-37,2.775525297344095e-37,4.8582232167370014e-26,2.5690000490794806e-37,1.608930635251874e-39,3.5726676661885677e-41,3.76,0.0,0.9836464022559518,0.9982542021469809,9.819643135357132e-13,5.886213488523439e-20,1.2333156472903045e-05,1.2352689231454178e-05,1.5702032150530398e-07,2.1297679266677237e-14,8.073346925048295e-14,1.792756860867717e-08,1.8274908221170397e-10,1.942572198011883e-12,4.613538271634009e-12,1.838881539515965e-12,3.7195902344191147e-16,1.520685472464308e-18,1.6124393205699635e-07,4.957684885135931e-16,4.550372380668083e-16,6.168738212812582e-12,2.3333553588016392e-23,5.3236907704934035e-14,6.559212308338744e-14,9.908575011546915e-15,7.736226348837458e-19,1.6015692017134338e-18,5.0373675125467215e-17,8.593654982381129e-15,1.9835902507270435e-24,0.0017456220622071258,1.6717980570166542e-26,6.944373266525338e-24,8.340552340718955e-24,3.1899247151513477e-11,1.0462177775993874e-14,4.952539954114676e-22,1.1120642773806192e-17,2.3255337765342225e-19,1.0267123629547792e-20,2.168697791399612e-18,5.811649234753998e-11,2.8523881286793923e-25,3.8702831148422265e-18,3.033827817348266e-23,2.4946907999881498e-23,1.4899531437657114e-23,8.746797473829047e-27,3.4120444607177537e-19,6.8610170670352274e-12,2.361851164197677e-24,1.5057813388612134e-19,9.970617722430856e-23,2.7779507538036082e-12,1.406402218417507e-20,2.0795352245925675e-27,8.288828320495614e-32,7.29058798600313e-30,3.6081053431880172e-31,1.4074895426673689e-36,2.891264094484228e-34,5.3423451504350245e-27,2.078399515261301e-29,4.936624228120703e-12,8.479958316288566e-30,1.5070996131073766e-12,4.500914197291283e-24,1.4945746282617747e-12
1.2042627883442458e-09,0.8606690164572521,1.881271628813984e-08,2.141299645673502e-11,7.541442758311055e-11,1.648625699240331e-07,0.0,0.0,1.6035746968462414e-07,7.032362545062947e-12,8.273806176663319e-14,8.803665995269874e-10,2.726346121256184e-20,7.096284223327586e-26,9.625088421486702e-18,4.080021076553704e-18,4.409431629810263e-17,1.9619849617851773e-21,4.848699894614904e-28,1.2012165649032736e-32,4.040568264791876e-37,1.894301723116645e-37,7.737328113992417e-21,1.9827131790790463e-30,4.4821299070098125e-23,8.026112112831043e-32,3.0105248334600855e-36,3.543756343250029e-36,5.399769709337412e-37,3.230195829354582e-37,5.323633377487007e-26,2.984344400016389e-37,1.872901988046384e-39,4.1595445182862606e-41,3.76,0.0,0.9836461242737873,0.9982480641234976,1.0505362275269256e-12,6.419808738180414e-20,1.2603317355592683e-05,1.262371614092437e-05,1.604676278275545e-07,2.2259448032220064e-14,8.304421818275177e-14,1.87185361903064e-08,1.9337746541672575e-10,2.027289555110829e-12,4.829900882716813e-12,1.9212625508761847e-12,3.8851697120974995e-16,1.6222118176572807e-18,1.6478152842952885e-07,5.210511353659048e-16,4.752037927032211e-16,6.442371156350855e-12,2.535138139558506e-23,5.6218638933690307e-14,6.777970339228066e-14,1.0349554423966155e-14,8.259495471156292e-19,1.7150502881543784e-18,5.3738656894963845e-17,8.976350813562891e-15,2.1286127177005612e-24,0.001751755808090992,1.792146672971272e-26,7.435863990086893e-24,8.89979954130702e-24,3.260291767768719e-11,1.0930906719728734e-14,5.282378938773111e-22,1.1867789753250667e-17,2.484733868105707e-19,1.1196961907701884e-20,2.297923362163221e-18,6.069057471666166e-11,3.1753100604999457e-25,4.131020168519218e-18,3.307546186918301e-23,2.650876065848139e-23,1.6211693401039674e-23,9.572124544276122e-27,3.641408542902892e-19,7.316675466394058e-12,2.5668038858321267e-24,1.6073504123929543e-19,1.077557266095275e-22,2.886105756239367e-12,1.501377587331117e-20,2.2682966742214052e-27,9.41959902718212e-32,8.063455313555853e-30,3.8944129209297213e-31,1.5789771463215092e-36,3.275606737205289e-34,5.876710824887858e-27,2.30767106540859e-29,5.254973178072402e-12,9.371633068923642e-30,1.5559327460806028e-12,4.9103036576950236e-24,1.549215184666884e-12
1.230116685443267e-09,0.8606690575969281,1.962648790706362e-08,2.2603938404350515e-11,7.892804303727037e-11,1.684054688995107e-07,0.0,0.0,1.6379806716297287e-07,7.337388458737386e-12,8.8177407396002e-14,9.222757043966787e-10,2.906677499451114e-20,7.648579183329818e-26,1.0049534161430362e-17,4.347917227174494e-18,4.6993748819008317e-17,2.135849717556829e-21,5.391550884418484e-28,1.3116312326866476e-32,4.600686366541866e-37,2.197345454944537e-37,8.325535805205662e-21,2.258177194944796e-30,4.8761781352183616e-23,9.116419262762911e-32,3.420984974200348e-36,4.1112983151640964e-36,6.264963816369238e-37,3.747237166083717e-37,5.822734796240582e-26,3.455683591359687e-37,2.1731738299602004e-39,4.827274434000477e-41,3.76,0.0,0.9836458462914776,0.9982423078872408,1.1223359379171595e-12,6.988876917850771e-20,1.287346003373092e-05,1.2894743623029692e-05,1.6391518386856188e-07,2.3242034032007148e-14,8.535845535167676e-14,1.9526397589032875e-08,2.0442699006369078e-10,2.113754260250311e-12,5.051576133183934e-12,2.0055028367981004e-12,4.0543800696004384e-16,1.7281519078047669e-18,1.683191230234287e-07,5.470968508248993e-16,4.958067578881829e-16,6.721943976382259e-12,2.7493745408482244e-23,5.92932931815813e-14,6.998175638005927e-14,1.0800234565197616e-14,8.805961481902555e-19,1.8340113092272788e-18,5.724944354587109e-17,9.367447794231785e-15,2.280917421222366e-24,0.0017575077486306114,1.9183868655653288e-26,7.949960220075615e-24,9.483862386362717e-24,3.3306836494596616e-11,1.1410122791200781e-14,5.626405221978115e-22,1.2647630253285994e-17,2.6511584828044374e-19,1.2188519117268264e-20,2.4315401056973224e-18,6.332028354727181e-11,3.5266582424546215e-25,4.403242339903071e-18,3.59932642748775e-23,2.813065068696151e-23,1.7607180945576844e-23,1.0455846496341575e-26,3.8808223480054213e-19,7.791817472988033e-12,2.784429999333995e-24,1.7133991795571021e-19,1.1627395750610882e-22,2.9957559124340867e-12,1.6005515055177327e-20,2.469633861528224e-27,1.0678679225130606e-31,8.901148450524903e-30,4.196089149445179e-31,1.7672200481482093e-36,3.701710828631214e-34,6.4524212765221e-27,2.5563735718974114e-29,5.586191280089655e-12,1.0333908259761856e-29,1.6050193405371323e-12,5.3470522133158024e-24,1.6044314154958172e-12
1.2818244796413092e-09,0.8606691398764412,2.1305393061265424e-08,2.5112820776340228e-11,8.622543716118084e-11,1.75491944801663e-07,0.0,0.0,1.7067916327632517e-07,7.966850846488288e-12,9.976041437018069e-14,1.0094778690504528e-09,3.291106940602831e-20,8.853914622467281e-26,1.0927447542927213e-17,4.9183180461556306e-18,5.3168192558936866e-17,2.517971559385941e-21,6.622954338451784e-28,1.5556990030177628e-32,5.918177218077645e-37,2.9297071535346523e-37,9.598914931083169e-21,2.906276023010605e-30,5.74115959044441e-23,1.16695964090367e-31,4.3831093359872913e-36,5.483224542813593e-36,8.356630851481655e-37,4.996913646331867e-37,6.928847868042404e-26,4.591287592740828e-37,2.8992678945036974e-39,6.44248725867688e-41,3.76,0.0,0.9836452903263918,0.9982318472083817,1.2759525705680346e-12,8.23961458645824e-20,1.34136907807882e-05,1.3436800309524892e-05,1.7081107532547168e-07,2.5269436675262757e-14,8.999621850408311e-14,2.1192757393136137e-08,2.2782273740874043e-10,2.291911236795282e-12,5.510928980385105e-12,2.1795797439007055e-12,4.4036998283026884e-16,1.9536467154615064e-18,1.7539430687708018e-07,6.015139994731555e-16,5.383217154849693e-16,7.298909936187456e-12,3.2170819898886117e-23,6.572322518016195e-14,7.442705667952633e-14,1.173073191209856e-14,9.970534939887397e-19,2.0889732576865087e-18,6.472053287522439e-17,1.0174861531876291e-14,2.608211579064352e-24,0.00176795978169865,2.189183933948165e-26,9.047929744425992e-24,1.0728824697965691e-23,3.4715440248602285e-11,1.2400074755210914e-14,6.358168187204082e-22,1.4308177160860904e-17,3.006363507831086e-19,1.4367513778330733e-20,2.7120622003461067e-18,6.874654464108014e-11,4.321962213379447e-25,4.98314602939251e-18,4.2401775362758404e-23,3.155816572618345e-23,2.066143988871019e-23,1.2409862363628026e-26,4.390659684942239e-19,8.802097353596966e-12,3.2596054201143397e-24,1.9393266106765146e-19,1.3478592683333448e-22,3.219435683089862e-12,1.8118638140259763e-20,2.9122365989228897e-27,1.3629473474493724e-31,1.0787777090275282e-29,4.8472880034864205e-31,2.1990895967272217e-36,4.693771529892036e-34,7.73727212249861e-27,3.1167759828428673e-29,6.288081286803618e-12,1.2485590102159224e-29,1.7039025330585804e-12,6.3074405100572305e-24,1.716528651254004e-12
1.3335322738393514e-09,0.8606692221561768,2.3052737708008368e-08,2.7795682315118877e-11,9.388718970505344e-11,1.8257935593100584e-07,0.0,0.0,1.7756013546615862e-07,8.622192251053704e-12,1.1231503193601405e-13,1.1012562710099095e-09,3.708409975711507e-20,1.0203859395091393e-25,1.1844358203107443e-17,5.536451958863435e-18,5.98607728461425e-17,2.94919580719041e-21,8.069635542542669e-28,1.8332252144989999e-32,7.539200028079926e-37,3.861908110904842e-37,1.1008900782759123e-20,3.703891054784468e-30,6.71571123105787e-23,1.479258891290577e-31,5.561559585580074e-36,7.230095029469905e-36,1.1020310512205651e-36,6.587831618174126e-37,8.190745999181347e-26,6.031021616317701e-37,3.824231544499319e-39,8.501049619965717e-41,3.76,0.0,0.9836447343606349,0.9982226471993677,1.4434876403790251e-12,9.651117080961925e-20,1.3953848722949239e-05,1.3978859299917157e-05,1.7770805574573186e-07,2.7379439124075453e-14,9.464464281074882e-14,2.2926559192566362e-08,2.5300262157106904e-10,2.4770142914405832e-12,5.991721471834108e-12,2.3611502356472354e-12,4.767562324586875e-16,2.1979163919681615e-18,1.824694836214508e-07,6.590929703718554e-16,5.825817030350959e-16,7.89963747018022e-12,3.7402848684454945e-23,7.253019121949641e-14,7.892383069604401e-14,1.270013868696836e-14,1.123405360718492e-18,2.367668519537312e-18,7.281110747587481e-17,1.1015928854774971e-14,2.967168437498915e-24,0.0017771510724392647,2.4854848571454246e-26,1.0242193547054049e-23,1.2080281360779752e-23,3.61251008907251e-11,1.343215129917491e-14,7.150119407224966e-22,1.61078518990434e-17,3.392519598161689e-19,1.6826113714585306e-20,3.010478856308603e-18,7.439520371615136e-11,5.253697675795364e-25,5.612005155852873e-18,4.9627489699518217e-23,3.5236656607959155e-23,2.4089466269755412e-23,1.4632399435070603e-26,4.943277498021913e-19,9.894934149347633e-12,3.7912425284056644e-24,2.184345896830541e-19,1.5538390335248155e-22,3.448782710027162e-12,2.0410776559997084e-20,3.4118630627408975e-27,1.7245068459132636e-31,1.2985973639880047e-29,5.565191522038996e-31,2.7140457177453027e-36,5.898959035914415e-34,9.216558890100288e-27,3.76943474259894e-29,7.0439642668188645e-12,1.496676630075466e-29,1.803654570422852e-12,7.391966173717522e-24,1.8307461203882102e-12
1.3852400680373936e-09,0.8606693044361471,2.4868470165556327e-08,3.0658095579888654e-11,1.0191825921137988e-10,1.8966773981473765e-07,0.0,0.0,1.8444099220852435e-07,9.30341062539689e-12,1.2588027666898163e-13,1.1976879774512482e-09,4.160020041852113e-20,1.1711494758576742e-25,1.2800642611943371e-17,6.204223930535055e-18,6.709232469264449e-17,3.433556820799948e-21,9.758639952905161e-28,2.1473242042176393e-32,9.518249990908513e-37,5.0374173176952325e-37,1.2564508053103045e-20,4.677837051010479e-30,7.808578687931724e-23,1.858284711300381e-31,6.993858364199952e-36,9.433642033767793e-36,1.438079684371998e-36,8.594283330054477e-37,9.623443017186924e-26,7.839342227550104e-37,4.991584356648711e-39,1.1100316236626999e-40,3.76,0.0,0.9836441783941481,0.9982145557781493,1.6256238143868532e-12,1.1236595805111302e-19,1.4493933869102647e-05,1.4520920603532547e-05,1.846061841931142e-07,2.9571585184404705e-14,9.930194730287305e-14,2.472771424918426e-08,2.800325406657365e-10,2.6690347771737494e-12,6.494071811063409e-12,2.5502538075979574e-12,5.145980381784179e-16,2.4617069811070955e-18,1.8954465326004052e-07,7.199068187645133e-16,6.285863143643411e-16,8.524127949805054e-12,4.322883185536827e-23,7.97173472266312e-14,8.34682657696197e-14,1.370852952493683e-14,1.2600632818645914e-18,2.6713317686923393e-18,8.154527066581816e-17,1.1890682428830233e-14,3.359515085029717e-24,0.0017852337028955404,2.8086038364006563e-26,1.1536650033652437e-23,1.3543178983578313e-23,3.753586086818494e-11,1.4506471263004664e-14,8.004539226617067e-22,1.8052219210653825e-17,3.811007552764875e-19,1.9587219098063538e-20,3.3269812765908275e-18,8.026618882283366e-11,6.338474247176103e-25,6.2918356129717375e-18,5.77366066464971e-23,3.917327060128703e-23,2.791927861604268e-23,1.7148273442541032e-26,5.540396689776059e-19,1.1073385134431014e-11,4.38329832570423e-24,2.4492403146839657e-19,1.782143193950726e-22,3.68359689397836e-12,2.288932925403709e-20,3.97322069808786e-27,2.164377755542542e-31,1.5534532961999125e-29,6.353302242898831e-31,3.324235846547023e-36,7.3528308227201565e-34,1.0911372378816534e-26,4.524858089811268e-29,7.8554744500713e-12,1.7810970086694688e-29,1.9041899892565376e-12,8.610931376473527e-24,1.9469701985971896e-12
1.4369478622354358e-09,0.860669386716363,2.6752538739051714e-08,3.370562754462239e-11,1.1032359230106226e-10,1.967571339531753e-07,0.0,0.0,1.9132174099549856e-07,1.0010503952625036e-11,1.4049515257566767e-13,1.2988499537829138e-09,4.647384647168842e-20,1.339078515638849e-25,1.3796694081248682e-17,6.923537677163203e-18,7.488367996295007e-17,3.9752480376732554e-21,1.1719184446857938e-27,2.50128058097554e-32,1.1917099226723317e-36,6.5069464928576456e-37,1.4275011589063443e-20,5.858481067017582e-30,9.028822667571601e-23,2.3149809378616642e-31,8.722285263313992e-36,1.2189258477865074e-35,1.85837659825828e-36,1.1102953732834305e-36,1.1242801810046905e-25,1.0091037256483816e-36,6.452174658576717e-39,1.4354134092403598e-40,3.76,0.0,0.9836436224268723,0.9982074391980699,1.8230529756152706e-12,1.30097828983979e-19,1.5033946228159555e-05,1.5062984230043428e-05,1.9150551905718676e-07,3.1845412281185794e-14,1.0396663325317959e-13,2.659613390713365e-08,3.0897799501027484e-10,2.867944233667833e-12,7.018092103984833e-12,2.7469314734814312e-12,5.538966832901508e-16,2.745764086394445e-18,1.9661981579635037e-07,7.840286191983755e-16,6.763351449789423e-16,9.172382737311138e-12,4.96886632817587e-23,8.72875475226075e-14,8.805689538707981e-14,1.4755982054298037e-14,1.4074396223696086e-18,3.0012188427117303e-18,9.094706528997387e-17,1.2799154926970405e-14,3.787009935828141e-24,0.0017923414197179505,3.159873544317942e-26,1.2935186635512037e-23,1.5122574576837406e-23,3.8947762598291464e-11,1.5623154695451678e-14,8.923697926649273e-22,2.01468401825652e-17,4.263218197331014e-19,2.267462322961303e-20,3.6617385319637426e-18,8.635942794953677e-11,7.594153119976493e-25,7.02465842062773e-18,6.679784168350463e-23,4.33751144760053e-23,3.217974279258514e-23,1.9983580860208038e-26,6.183738066031753e-19,1.234048752311497e-11,5.039818110211355e-24,2.7347941523073995e-19,2.0342820345256127e-22,3.9236851371707694e-12,2.5561708987259957e-20,4.601204907123383e-27,2.6959768890721814e-31,1.8475754769784152e-29,7.215134332854219e-31,4.043097188996787e-36,9.095348198871392e-34,1.2844286818413467e-26,5.394248219053425e-29,8.724210966784137e-12,2.105351515908228e-29,2.00543159985525e-12,9.975053677592676e-24,2.06509349412978e-12
1.488655656433478e-09,0.8606694689968363,2.8704891716283925e-08,3.694383958778944e-11,1.1910812366202157e-10,2.0384757581974314e-07,0.0,0.0,1.9820238845262163e-07,1.0743470242544707e-11,1.561986510802406e-13,1.404819064489041e-09,5.171965994727848e-20,1.5256616665519139e-25,1.4832922711971846e-17,7.696295698183593e-18,8.32556675945179e-17,4.578621964694748e-21,1.3982740495195527e-27,2.8985534683365636e-32,1.480547143671905e-36,8.329319240319005e-37,1.6149945159523198e-20,7.280062262595393e-30,1.0385816788357357e-22,2.8615846786140247e-31,1.0794281903758676e-35,1.5607645639221057e-35,2.3798299324016467e-36,1.4214410075986578e-36,1.3065553079308284e-25,1.2872387744241964e-36,8.265078062068859e-39,1.8394888085505127e-40,3.76,0.0,0.9836430664587502,0.9982011798587272,2.0364762008674362e-12,1.498493116018037e-19,1.557388580905947e-05,1.56050501894662e-05,1.9840611816870714e-07,3.42004529143471e-14,1.0863744005790638e-13,2.853172958713194e-08,3.3990408853677427e-10,3.0737143851759076e-12,7.563888697257079e-12,2.9512257628436367e-12,5.946534521027128e-16,3.0508328835488405e-18,2.0369497123388223e-07,8.515314654990164e-16,7.258277920979822e-16,9.8444031838404e-12,5.68230972003811e-23,9.524337205801758e-14,9.268656787638745e-14,1.5842576890025897e-14,1.5659475653104798e-18,3.358606705314025e-18,1.0104047428978178e-16,1.3741379029733743e-14,4.2514426779240594e-24,0.0017985918233042338,3.5406449900271104e-26,1.4441681985627485e-23,1.682364131154374e-23,4.036084846850414e-11,1.6782322854186184e-14,9.909855874037997e-22,2.2397272249448297e-17,4.750552358605656e-19,2.611301159597946e-20,4.0148989263586056e-18,9.267484900492386e-11,9.039886049701482e-25,7.812499928789063e-18,7.688242173377107e-23,4.7849269580047263e-23,3.69005593169671e-23,2.3165717852108925e-26,6.875022363148085e-19,1.3699258575290708e-11,5.764932017448467e-24,3.0417927085464468e-19,2.311811632915657e-22,4.168861097637748e-12,2.843534235605551e-20,5.300899187084937e-27,3.3344547375106545e-31,2.1855661146829278e-29,8.154212506723984e-31,4.88545089261622e-36,1.1171255986577931e-33,1.50394140181145e-26,6.389514399004435e-29,9.651738523519859e-12,2.473150455054018e-29,2.1073096896078328e-12,1.1495466293586477e-23,2.185014509349626e-12
1.5403634506315202e-09,0.8606695512775776,3.072547736496087e-08,4.0378287483347747e-11,1.2827677604412667e-10,2.1093910286096072e-07,0.0,0.0,2.0508294044341294e-07,1.1502307528596256e-11,1.7302975100890082e-13,1.515672073945972e-09,5.735241604995834e-20,1.7324835952333414e-25,1.5909755341516458e-17,8.524399309178952e-18,9.222911381811457e-17,5.248190172327994e-21,1.658311733901024e-27,3.342780821177311e-32,1.826175473408014e-36,1.057240512891848e-36,1.819910023174609e-20,8.981027918867266e-30,1.188924543230658e-22,3.5117242753086e-31,1.326287683107111e-35,1.9816585151020334e-35,3.021959764760716e-36,1.8044703053280517e-36,1.510931405299427e-25,1.6282405774177927e-36,1.0498566866175727e-38,2.3375712299192405e-40,3.76,0.0,0.983642510489724,0.9981956743577481,2.266603738489174e-12,1.717681397903653e-19,1.6113752620774486e-05,1.6147118492159057e-05,2.0530803890209587e-07,3.6636235907122627e-14,1.1331330736908743e-13,3.053441278236256e-08,3.7287553020724323e-10,3.286317138720288e-12,8.131562499787764e-12,3.1631807188487864e-12,6.368696299737201e-16,3.3776581329691164e-18,2.1077011957613954e-07,9.224884707458406e-16,7.770638546856596e-16,1.0540190628059164e-11,6.467371595072084e-23,1.0358715135827905e-13,9.73544177414149e-14,1.6968397627902995e-14,1.736001098833299e-18,3.744793409217329e-18,1.11849421272053e-16,1.4717387425853483e-14,4.75463421443505e-24,0.0018040883160233916,3.952287380799439e-26,1.6060007915672592e-23,1.8651674168309876e-23,4.177516083648969e-11,1.7984098205876682e-14,1.0965263668969546e-21,2.4809069197516747e-17,5.27442083875148e-19,2.9927960925805006e-20,4.386591291628405e-18,9.92123798052097e-11,1.0696153784027463e-24,8.657392020416496e-18,8.806408077612257e-23,5.2602806351999305e-23,4.2112251121455304e-23,2.672339882672926e-26,7.615970275288236e-19,1.5152695701402397e-11,6.562851690073089e-24,3.3710222924069684e-19,2.61633370109061e-22,4.418944951817405e-12,3.151766979471337e-20,6.0775752684354326e-27,4.096851808847259e-31,2.5724221432477314e-29,9.174071099927677e-31,5.8676003782082424e-36,1.3630482383146916e-33,1.7522457792442976e-26,7.523285567990111e-29,1.0639588067598167e-11,2.888383885047137e-29,2.209761297812577e-12,1.3183718340487853e-23,2.3066373197010055e-12
1.5920712448295625e-09,0.8606696335585984,3.2814243931159446e-08,4.4014521392973964e-11,1.3783446025941223e-10,2.1803175249642968e-07,0.0,0.0,2.1196340216195368e-07,1.2287013865138034e-11,1.9102741857288297e-13,1.6314856472051687e-09,6.338704936319937e-20,1.9612289723903212e-25,1.7027635491142347e-17,9.409748674603629e-18,1.0182484237784652e-16,5.9886232912037145e-21,1.9556545089126145e-27,3.8377838123532024e-32,2.237375352836551e-36,1.331412068314109e-36,2.043252475773584e-20,1.100438579352675e-29,1.3549101614659663e-22,4.2805207132980385e-31,1.618713054246862e-35,2.4962839254578085e-35,3.8071892320134014e-36,2.272708293793952e-36,1.7392607141068683e-25,2.043414942209378e-36,1.3231153077618134e-38,2.947287395815662e-40,3.76,0.0,0.9836419545197371,0.9981908317649929,2.5141549861331913e-12,1.9600725267483443e-19,1.6653546672312136e-05,1.6689189148819826e-05,2.1221133826598383e-07,3.9152287468540685e-14,1.1799334281279896e-13,3.2604095055640455e-08,4.079566354317067e-10,3.505724582531152e-12,8.721209287562409e-12,3.3828418962020148e-12,6.805465033503326e-16,3.726984192223054e-18,2.1784526082662723e-07,9.969727672485723e-16,8.300429334834629e-16,1.1259746395221857e-11,7.328289887231485e-23,1.1232098929747406e-13,1.0205783949843447e-13,1.8133530839222457e-14,1.918015003366783e-18,4.161098059365967e-18,1.2339777107698542e-16,1.5727212812844072e-14,5.298436596715762e-24,0.0018089218280118143,4.3961879794229293e-26,1.7794031264269713e-23,2.0612095471795736e-23,4.319074203017789e-11,1.9228604426269998e-14,1.209216229223836e-21,2.7387781168268496e-17,5.836244389764448e-19,3.4145938245629266e-20,4.776926212792253e-18,1.0597194806551421e-10,1.2584803894617019e-24,9.561372313205667e-18,1.0041905575066072e-22,5.764279827520211e-23,4.7846151762031884e-23,3.0686674581744556e-26,8.408302481733006e-19,1.670377656670563e-11,7.437867077578283e-24,3.7232702224573086e-19,2.9494954373046104e-22,4.6737631654644286e-12,3.48161455819219e-20,6.936693253003962e-27,5.002263209096959e-31,3.0135584317979485e-29,1.027825327822676e-30,7.007433820271859e-36,1.6528559373654387e-33,2.0320768594694763e-26,8.808922411424665e-29,1.1689257439319084e-11,3.355122383384077e-29,2.3127295577655447e-12,1.505177504856775e-23,2.4298712697638497e-12
