Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49),S(179),C2HF4(68),CF2(42),CHFCF2(54),C2HF3(206),CHFO(46),S(390),CF2O2(702),CF2O2(150),CHF3(41),C2H2F3(67),S(851),C2H2F3(66),CH2CF2(56),S(259),O2(148),S(453)
2.038106503012847e-05,0.682363280071168,3.4360528935370515e-05,1.3309331712852098e-05,1.411502530382643e-05,0.002423445825811557,0.0,0.0,0.00014223582819249074,8.315108901072402e-06,1.0757561492868252e-05,0.0030842353214651326,4.0396642396787716e-13,1.1920448734707993e-15,2.45927339480404e-14,5.195299869714456e-16,1.0471690901028783e-15,1.2974710875115419e-14,5.5065663635206396e-17,6.2603240842483226e-27,1.4770758423982178e-22,1.8632999935581368e-28,1.1218600102692156e-17,6.398508200964843e-19,2.20330999316171e-19,3.2704711539618647e-19,3.729978842174599e-28,4.343322056467156e-28,1.1635376073026396e-29,1.1855615660448624e-31,1.0050153752122158e-20,1.7718465036246316e-26,1.4342342291889724e-25,2.0906907740648845e-26,3.76,0.0,0.7298790084887123,0.9935815971485559,0.003130856989791224,8.50019514311535e-18,9.140311455541068e-05,0.0065379769402340365,0.005954549954843921,7.632859745664551e-10,4.841433788411363e-12,1.2162570900894184e-05,2.1083853824792e-06,1.4832237258313952e-05,0.0021042367510619125,2.7391022613856994e-05,0.00028092471040787087,3.3496495927508424e-07,4.3496856376054764e-05,0.00018993797844686126,2.675606230657231e-07,5.83355753657408e-05,2.3139190142926643e-10,5.373369871777504e-09,3.372736971479936e-11,3.295139057397856e-05,4.532374049261579e-09,2.127625036705203e-07,3.886065506640474e-08,1.6480998251967495e-06,3.564358034756515e-12,0.0004908097587529847,4.868565059589671e-15
2.0893121933569085e-05,0.6823803394279454,3.438588599674358e-05,1.3322838391897594e-05,1.4309942637619353e-05,0.002485849169547181,0.0,0.0,0.0001441050469856488,8.531876658679687e-06,1.1675598948182278e-05,0.003163392120286843,4.280812568501307e-13,1.229170015771032e-15,2.4624712045130585e-14,5.33770432743513e-16,1.1017532021201014e-15,1.3764453487285717e-14,5.989462856578857e-17,6.408832037439615e-27,1.6490901489467008e-22,2.9500257117214356e-28,1.1525285598199085e-17,7.016622343420926e-19,2.3404090519833597e-19,3.7499346872015775e-19,4.076465773586046e-28,4.827547371133944e-28,1.322012691385801e-29,1.3142790216777928e-31,1.077202897577633e-20,2.0237269147052552e-26,1.650751732151486e-25,2.387169683194201e-26,3.76,0.0,0.7295186849402187,0.9933836493238323,0.0032582145933379644,9.306071929974817e-18,9.137125077470117e-05,0.006714302366725825,0.006059808277407592,7.628466557848116e-10,4.838657294335682e-12,1.2150686027511476e-05,2.1059312076230506e-06,1.509195749327636e-05,0.0022055484832722476,2.8217143707126356e-05,0.00030016241810509864,3.624723812089644e-07,4.607503115470838e-05,0.00020316836277422704,2.771469599332798e-07,6.16490632721325e-05,2.503429035537055e-10,5.6958474169260835e-09,3.574570195925765e-11,3.439253787221449e-05,4.815055670740439e-09,2.243979912497796e-07,4.134703165726816e-08,1.7802056497533028e-06,3.812415658436881e-12,0.0004907119770352471,5.2124663117628934e-15
2.14051788370097e-05,0.682397316526534,3.441126616094315e-05,1.3336413220310527e-05,1.449982520339519e-05,0.0025482014212062053,0.0,0.0,0.0001459004080168731,8.743755794725484e-06,1.264489905718009e-05,0.003242506019918305,4.5298704745192675e-13,1.2664428999814521e-15,2.465650538201598e-14,5.480366364207772e-16,1.1576692116519774e-15,1.4582577707299967e-14,6.500189572914977e-17,8.205365990577334e-27,1.836103254194683e-22,-1.2142002977779145e-28,1.18324827221775e-17,7.676771526232402e-19,2.4816181881710503e-19,4.2849479029609884e-19,4.44894994923296e-28,5.353454040732087e-28,1.4971787821686902e-29,1.4531120495402951e-31,1.1523781819357719e-20,2.303449097459996e-26,1.8932075011603857e-25,2.717128481665921e-26,3.76,0.0,0.729156979482352,0.9931840724282817,0.0033872312958420094,1.0164140697210631e-17,9.133976742810883e-05,0.006891190492499149,0.006162276980510328,7.624095175491153e-10,4.83589448265281e-12,1.213899870833364e-05,2.103515222416468e-06,1.534457613584703e-05,0.0023085933058037272,2.904498568909168e-05,0.00032004336404360944,3.9120952326576393e-07,4.8748246215645516e-05,0.0002168673388397264,2.866433632050519e-07,6.50408903072584e-05,2.7013462599272474e-10,6.030365540474025e-09,3.783910745802328e-11,3.5852805092417444e-05,5.1072001180217864e-09,2.3636417621209643e-07,4.392768705315541e-08,1.920089576501533e-06,4.069218181135853e-12,0.0004906133905719808,5.569047586400955e-15
2.1917235740450317e-05,0.6824142126528419,3.44366632018301e-05,1.3350055254508057e-05,1.4684733399710906e-05,0.0026105024010683233,0.0,0.0,0.00014762373394280992,8.950661462533395e-06,1.3666638833312924e-05,0.0033215773352434546,4.786798409654724e-13,1.303853434442925e-15,2.4688110635364407e-14,5.623282091857362e-16,1.2149130216675858e-15,1.54294709408661e-14,7.039423615822911e-17,8.966228299584847e-27,2.0389878217608444e-22,1.6769994991178028e-28,1.2140183510807748e-17,8.380635834501683e-19,2.6268931896843845e-19,4.8802535729662995e-19,4.848786387810927e-28,5.917064102108668e-28,1.6903015213547403e-29,1.6025447070719533e-31,1.2305649738097182e-20,2.613204970137059e-26,2.163909228095909e-25,3.0833666290005795e-26,3.76,0.0,0.7287939383846994,0.9929829122420695,0.0035178600275510407,1.107620960748275e-17,9.130865653422508e-05,0.0070686383290449704,0.006261984163966336,7.619745280198882e-10,4.83314513986794e-12,1.2127506488103514e-05,2.101136982724007e-06,1.5590166926769348e-05,0.002413323777836593,2.9874313918221898e-05,0.00034055833671929326,4.211704611078015e-07,5.1517265257838435e-05,0.0002310308343887445,2.9603950901163105e-07,6.850847687218428e-05,2.907623358279067e-10,6.377020196254191e-09,4.000817656367804e-11,3.7331809821214494e-05,5.408747579188825e-09,2.4865830754226155e-07,4.660243629885368e-08,2.0680291505377634e-06,4.33468543951312e-12,0.0004905140219778762,5.938241813779745e-15
2.2429292643890933e-05,0.6824310291724366,3.4462071140639965e-05,1.3363763659116873e-05,1.4864731905798951e-05,0.0026727519370498133,0.0,0.0,0.0001492768602371592,9.152524817304205e-06,1.4741955341475995e-05,0.0034006063783385645,5.051550307024921e-13,1.3413917053569394e-15,2.4719524902235396e-14,5.766447639365034e-16,1.2734805523944516e-15,1.630551543272396e-14,7.607820680536323e-17,8.285721976829363e-27,2.2586340076243315e-22,1.0274588094942548e-27,1.2448380045992962e-17,9.129912466161472e-19,2.776187982791064e-19,5.540849490721646e-19,5.277528759392289e-28,6.530081674649741e-28,1.9027065477732306e-29,1.7631228075581785e-31,1.3117851168744261e-20,2.9552845494786997e-26,2.4652966203397573e-25,3.488831314096566e-26,3.76,0.0,0.7284296072118549,0.9927802139918592,0.0036500543379550236,1.2044089451582108e-17,9.127790995631661e-05,0.0072466422386494415,0.006358960612660913,7.615416533178586e-10,4.8304090407567475e-12,1.2116206760171066e-05,2.098796018034691e-06,1.5828810371577813e-05,0.002519692985044587,3.0704899193143335e-05,0.0003616974169432266,4.523470870096729e-07,5.438278784436107e-05,0.0002456543026061949,3.053258459399657e-07,7.204917551421792e-05,3.1221979129729856e-10,6.735898686522143e-09,4.2253445986032256e-11,3.882919521425882e-05,5.719629491550772e-09,2.612774549690688e-07,4.937095529551846e-08,2.224301259850355e-06,4.608728376896311e-12,0.0004904138935941859,6.3199695560225256e-15
2.294134954733155e-05,0.682447767523187,3.4487484246367726e-05,1.3377537703807685e-05,1.503988930038207e-05,0.0027349498645230993,0.0,0.0,0.00015086163034891718,9.349292043968323e-06,1.5871944739332156e-05,0.003479593458216707,5.324073958632284e-13,1.379047985902657e-15,2.475074568328669e-14,5.909859160966984e-16,1.3333677428551969e-15,1.7211087980802833e-14,8.206014433689688e-17,9.812651855697154e-27,2.4959505106036954e-22,4.619020979113948e-28,1.2757064463555633e-17,9.926314894406067e-19,2.929454906997726e-19,6.271992685461694e-19,5.7366807509151625e-28,7.189218411131008e-28,2.1357806599017243e-29,1.9353669124900964e-31,1.3960586334965723e-20,3.332075974148101e-26,2.7999440654229964e-25,3.93661995001045e-26,3.76,0.0,0.7280640307922582,0.9925760223127927,0.0037837684329443126,1.3069593076368987e-17,9.1247519428967e-05,0.007425197978744028,0.006453239585689132,7.61110857736714e-10,4.8276859492484665e-12,1.2105096781014706e-05,2.0964918340119563e-06,1.6060593201491877e-05,0.0026276545829713813,3.153651786333061e-05,0.0003834500377072921,4.847292377111301e-07,5.7345451595719215e-05,0.0002607327574989237,3.144935812221432e-07,7.56602809981575e-05,3.344993320978248e-10,7.107079954830473e-09,4.4575400618596265e-11,4.034462801932279e-05,6.039769125557297e-09,2.7421852428260584e-07,5.2232787481565935e-08,2.389181730269469e-06,4.891249716557089e-12,0.0004903130274700452,6.714140197051745e-15
2.3453406450772165e-05,0.6824644292083447,3.45128970353598e-05,1.3391376759862741e-05,1.5210277690880515e-05,0.002797096026130221,0.0,0.0,0.00015237989113006865,9.540923419271458e-06,1.7057661469713055e-05,0.0035585388805958735,5.604311389340051e-13,1.4168127402503751e-15,2.478177086571561e-14,6.053512842901223e-16,1.3945705522081228e-15,1.814655967467396e-14,8.834615978231496e-17,1.1252041101345113e-26,2.7518633068032133e-22,1.7194357856400287e-28,1.306622897673512e-17,1.0771572054069524e-18,3.0866449752911396e-19,7.079203316034691e-19,6.227709866350476e-28,7.890810640184764e-28,2.3909729646328852e-29,2.1197923579570915e-31,1.4834038057198002e-20,3.746065403443717e-26,3.170563205762942e-25,4.4299825198493076e-26,3.76,0.0,0.7276972531903882,0.9923703812138019,0.0039189572084268876,1.415453488733297e-17,9.121747658355024e-05,0.007604300745562423,0.006544856609705688,7.606821039486821e-10,4.824975620317098e-12,1.209417368430454e-05,2.094223914968753e-06,1.6285607845341535e-05,0.002737162836813564,3.236895192020263e-05,0.0004058050427784746,5.183048246582716e-07,6.04058343952381e-05,0.00027626080861819927,3.235346655701453e-07,7.933904001145482e-05,3.575919713018459e-10,7.490634881265342e-09,4.697447537884699e-11,4.187779663596069e-05,6.369082157140382e-09,2.874782715807861e-07,5.518735076350082e-08,2.5629449420424485e-06,5.182144622375959e-12,0.0004902114453452375,7.120652315377691e-15
2.396546335421278e-05,0.6824810157896726,3.4538304270165555e-05,1.3405280296508297e-05,1.5375972354361837e-05,0.002859190271591426,0.0,0.0,0.00015383348853511547,9.727392407322285e-06,1.8300117597810343e-05,0.0036374429476898414,5.892199226090431e-13,1.4546766290619925e-15,2.4812598706898736e-14,6.1974049103368e-16,1.4570849609073726e-15,1.9112295658214123e-14,9.494213400540934e-17,1.1147618536157035e-26,3.0273128914615277e-22,5.333738749961033e-28,1.3375865891215272e-17,1.1667427553168291e-18,3.247708120155897e-19,7.968268244114802e-19,6.752355589051072e-28,8.65415115924014e-28,2.669796013013428e-29,2.316969958737352e-31,1.573837256026838e-20,4.199836801737589e-26,3.5800053513239136e-25,4.972323778548275e-26,3.76,0.0,0.7273293176821742,0.9921633340461513,0.0040555762805310515,1.5300730421388928e-17,9.11877729724598e-05,0.007783945216932999,0.006633849277223288,7.602553532028208e-10,4.8222778011122904e-12,1.2083434494468722e-05,2.091991726248412e-06,1.6503951914442305e-05,0.0028481726577036584,3.320198906961316e-05,0.0004287507438122491,5.530599656968093e-07,6.356445659649463e-05,0.0002922326949983669,3.3244177563995537e-07,8.308266048072834e-05,3.8148748815759294e-10,7.886626578637316e-09,4.945105705326062e-11,4.342840922270757e-05,6.707477228848024e-09,3.010533166812908e-07,5.8233944591591546e-08,2.7458634683024842e-06,5.481301344179047e-12,0.0004901091686346255,7.539394564222554e-15
2.4477520257653398e-05,0.6824975288808519,3.456370095767088e-05,1.3419247877041157e-05,1.5537051392527336e-05,0.0029212324575098817,0.0,0.0,0.0001552242635933122,9.908684788208073e-06,1.9600282287623797e-05,0.0037163059580210597,6.187669061386298e-13,1.4926305172324007e-15,2.484322781717012e-14,6.341531634076095e-16,1.5209069716866996e-15,2.0108654916296432e-14,1.0185371396919138e-16,1.1967918268685667e-26,3.323272599287686e-22,6.357887513448785e-29,1.3685967606720423e-17,1.2615638907961814e-18,3.41259342384585e-19,8.945244285927534e-19,7.312119433409396e-28,9.467682980704729e-28,2.973826922744445e-29,2.527456960580526e-31,1.667374028219349e-20,4.6960714928857625e-26,4.0312636590409072e-25,5.567205309543791e-26,3.76,0.0,0.7269602667335141,0.9919549234751243,0.004193582012501392,1.6509995986106857e-17,9.115840009208072e-05,0.007964125594070509,0.006720257050443187,7.598305655151628e-10,4.8195922314412746e-12,1.207287613972443e-05,2.089794716505605e-06,1.671572770193738e-05,0.002960639635576813,3.403542278659408e-05,0.0004522749758186993,5.88979117120017e-07,6.682178322475383e-05,0.00030864231821376174,3.4120829256029866e-07,8.68883204829e-05,4.061745209516723e-10,8.295110688434102e-09,5.200548613971372e-11,4.499619186071498e-05,7.054856497707971e-09,3.149401557078825e-07,6.137175715921158e-08,2.938207735718367e-06,5.788601845325057e-12,0.0004900062184143109,7.97024700253373e-15
2.4989577161094014e-05,0.6825139701410814,3.458908234658095e-05,1.343327915478314e-05,1.5693595399891188e-05,0.0029832224471734387,0.0,0.0,0.00015655404865251102,1.0084797819223596e-05,2.0959081411517468e-05,0.0037951282062546224,6.490647810100783e-13,1.5306654755633417e-15,2.487365714216645e-14,6.48588933536177e-16,1.5860326103760527e-15,2.1135990085128168e-14,1.0908630976284364e-16,1.4071842584682522e-26,3.6407309525907724e-22,-4.9386415860606885e-28,1.3996526636915097e-17,1.3617976802829157e-18,3.5812493332791507e-19,1.0016461143467027e-18,7.908592665356278e-28,1.0326851180948855e-27,3.304708487539838e-29,2.7517957400362353e-31,1.7640276684749905e-20,5.237547603144662e-26,4.527475272548717e-25,6.218347438553518e-26,3.76,0.0,0.7265901419817671,0.9917451914547528,0.004332931538413636,1.7784148361344858e-17,9.112934940449273e-05,0.008144835642244356,0.006804121071137629,7.594076998495411e-10,4.816918645636336e-12,1.2062495464560915e-05,2.087632319898725e-06,1.692104169783702e-05,0.0030745200687219707,3.486905235328606e-05,0.0004763651508346693,6.260452050353594e-07,7.01782261647423e-05,0.000325483274462024,3.4982827985391e-07,9.075317673771046e-05,4.316406593615717e-10,8.716135675453121e-09,5.463805868113904e-11,4.658088678163729e-05,7.411116169137108e-09,3.291351729606145e-07,6.459987270097508e-08,3.140245707357384e-06,6.1039224117384105e-12,0.0004899026154090413,8.413081313627785e-15
2.550163406453463e-05,0.6825303412689289,3.461444392433364e-05,1.344737386890255e-05,1.5845687145012373e-05,0.0030451601103543345,0.0,0.0,0.0001578246638919775,1.0255739428216598e-05,2.237739728642644e-05,0.003873909983052404,6.801058058801247e-13,1.5687727829445517e-15,2.4903885946295575e-14,6.630474390713833e-16,1.6524579265689513e-15,2.219464728576846e-14,1.166450923569716e-16,1.410179095489128e-26,3.9806970140401837e-22,4.344658528262983e-28,1.43075356238737e-17,1.4676224376903964e-18,3.7536238608380133e-19,1.1188524017273927e-18,8.543734697183915e-28,1.1249383942159448e-27,3.6641502739373903e-29,2.9905425634051135e-31,1.863810305409322e-20,5.827139436733494e-26,5.071923259923068e-25,6.929631012054139e-26,3.76,0.0,0.7262189842200849,0.9915341792054798,0.004473582783840337,1.912500455917595e-17,9.11006123579004e-05,0.008326068730215167,0.006885483977034955,7.589867142898366e-10,4.814256773682285e-12,1.2052289241668533e-05,2.0855039581798072e-06,1.712000412090399e-05,0.0031897709901275244,3.570268288101751e-05,0.000501008309675371,6.642397552387108e-07,7.363414632744335e-05,0.00034274888559678864,3.5829646063075917e-07,9.467437267113639e-05,4.578725356613904e-10,9.14974312012661e-09,5.734902808392222e-11,4.8182250666570915e-05,7.776147017232892e-09,3.4363465218161715e-07,6.791727881129047e-08,3.352242587707481e-06,6.427134240835718e-12,0.0004897983799811007,8.867761494026624e-15
2.6013690967975246e-05,0.6825466439964252,3.463978141348517e-05,1.3461531840140015e-05,1.5993411266855774e-05,0.003107045323107755,0.0,0.0,0.00015903791410008558,1.0421527438529788e-05,2.3856068529933417e-05,0.00395265157494641,7.118818406855065e-13,1.6069439330851505e-15,2.4933913795919248e-14,6.775283237411577e-16,1.7201789941448121e-15,2.3284965980246827e-14,1.245349920512507e-16,1.4039228733316705e-26,4.344195699565508e-22,7.548904569276056e-28,1.461898733299019e-17,1.5792176534317659e-18,3.929664770349851e-19,1.2468315904079893e-18,9.219207613686517e-28,1.2245310467423453e-27,4.053929705689289e-29,3.2443770504574067e-31,1.9667327282127195e-20,6.467816624331773e-26,5.668038385211262e-25,7.705099038347133e-26,3.76,0.0,0.7258468333844447,0.9913219271946369,0.004615494483604732,2.0534381637931503e-17,9.107218040578796e-05,0.008507817868345606,0.006964389725089352,7.585675662037804e-10,4.811606341198571e-12,1.2042254183290024e-05,2.0834090426750313e-06,1.731272846841566e-05,0.0033063501907420944,3.653612531752662e-05,0.0005261911716579168,7.035430209649182e-07,7.718985578911628e-05,0.00036043222904599614,3.6660819139216284e-07,9.864904604275244e-05,4.848559142362596e-10,9.595968007585842e-09,6.013860691489214e-11,4.9800053021820825e-05,8.149834890174296e-09,3.584347873160773e-07,7.132287372882455e-08,3.5744605496693582e-06,6.758104008261327e-12,0.0004896935321208715,9.334145364674603e-15
2.6525747871415862e-05,0.6825628800834163,3.466509076761088e-05,1.347575296646731e-05,1.6136853986002942e-05,0.003168877967570023,0.0,0.0,0.0001601955857115976,1.0582188825080212e-05,2.5395890029453593e-05,0.004031353264230368,7.443843798624656e-13,1.6451706345569457e-15,2.4963740541912054e-14,6.920312376776884e-16,1.789191911653592e-15,2.4407278849567675e-14,1.3276069757838401e-16,1.6289030856829856e-26,4.732266104735391e-22,-2.6091165962698904e-28,1.4930874669011112e-17,1.6967639278924248e-18,4.109319748095068e-19,1.3862999583375784e-18,9.936444337060434e-28,1.329174466248694e-27,4.475893135764442e-29,3.513873564099345e-31,2.072804464847277e-20,7.162643167143351e-26,6.319400608433189e-25,8.548958196677549e-26,3.76,0.0,0.7254737285432397,0.9911084751196136,0.004758626196762669,2.2014096566308532e-17,9.104404502479282e-05,0.00869007574530943,0.007040883421938664,7.581502123970794e-10,4.80896707125606e-12,1.2032386951983704e-05,2.0813469761712248e-06,1.7499331084490363e-05,0.00342421623977492,3.736919644030425e-05,0.0005519001822124923,7.439341079159051e-07,8.084561989661496e-05,0.000378526166559658,3.7475943558279934e-07,0.00010267433613356509,5.125757791846674e-10,1.0054839012591168e-08,6.300696867233009e-11,5.143407463609025e-05,8.53206119903875e-09,3.735316927762732e-07,7.481547356907705e-08,3.8071584832756533e-06,7.096694412274677e-12,0.0004895880914384068,9.812084632854219e-15
