Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145)
3.808451280671065e-09,0.20609620459245165,3.76,0.0,0.7413753684865545,0.9993683952453297,1.4021806697687086e-11,0.0,2.130203788526107e-10,4.283831036168998e-06,4.233159970581141e-06,1.0704545064406276e-07,1.4329492087087936e-12,4.765412372835259e-13,4.913024457271085e-08,4.897668130273356e-08,9.894073227308765e-09,1.362632577663626e-09,1.0603859015848547e-07,1.093363732511772e-09,2.646967591704714e-10,8.86200210666426e-11,2.8376640932347977e-11,8.507729603802994e-16,1.6322483354265127e-16,3.251741321929221e-18,8.977174365547027e-09,1.4664642067807755e-16,1.4258757235515322e-12,2.4655370289282076e-21,5.899497134317246e-11,1.0153264204426658e-11,1.0729284611604587e-14,3.3543087190994405e-17,7.140978382219455e-14,1.5513193478951754e-12,0.0006314479857334278,5.502380747653474e-15,1.0300607531369204e-24,5.434675136232811e-16,8.356940246234247e-18,2.3772153776290598e-17,2.858792750481051e-15,2.8819484954754074e-21,1.807914624381742e-24,1.0019904251857543e-22,8.78873764177471e-24,4.180930782273815e-28
4.01759781939805e-09,0.20609621343132012,3.76,0.0,0.741375126714746,0.9993683837035199,1.7189774397544446e-11,0.0,2.477257526310451e-10,4.519128726469161e-06,4.462733335833543e-06,1.1307448458195446e-07,1.6015199301695286e-12,5.043576557541851e-13,5.457747024481236e-08,5.4398454531664285e-08,1.0545109403154335e-08,1.5973635936325955e-09,1.1187305984248143e-07,1.2673052704855948e-09,3.0630314805255683e-10,9.812892350170575e-11,3.167105116023478e-11,1.0527207648480925e-15,1.8658058822996853e-16,3.818751522782621e-18,9.470145596367688e-09,1.7157210266870896e-16,1.5175524552256892e-12,2.983794098090023e-21,6.5623427886046e-11,1.1299059311813306e-11,1.2591593382342485e-14,3.839081113617406e-17,7.970063373841465e-14,1.7534791013182644e-12,0.000631447980961584,5.846220528517872e-15,1.266073853947137e-24,6.376972007805544e-16,9.824110607838372e-18,2.820680559016856e-17,3.19321935606173e-15,3.525013754295085e-21,2.128494687821311e-24,1.1881037017728356e-22,1.1280977447289891e-23,4.6902303460764e-28
4.226744358125036e-09,0.2060962222710438,3.76,0.0,0.7413748849160078,0.9993683718592762,2.0859245153350943e-11,0.0,2.8589325456769846e-10,4.7544356886194145e-06,4.692007749641126e-06,1.1912993008794995e-07,1.7793011840241951e-12,5.321482592595746e-13,6.030052101579531e-08,6.009344380857698e-08,1.1213176912964467e-08,1.8573489489980894e-09,1.1770938317260518e-07,1.4571241888712776e-09,3.5196719420282256e-10,1.0807702277503344e-10,3.5151305314049705e-11,1.2886357226894668e-15,2.120030324403475e-16,4.448518881768504e-18,9.963114419712812e-09,1.9920423598318403e-16,1.6095869405042508e-12,3.573751664562312e-21,7.260153539569714e-11,1.2506136803124046e-11,1.4657336638384202e-14,4.365778685830722e-17,8.844425320219786e-14,1.9723250800213728e-12,0.0006314479735108043,6.193403349681461e-15,1.539879468289502e-24,7.422369473365171e-16,1.145557060537254e-17,3.3195018423136783e-17,3.547437399154305e-15,4.26662950478701e-21,2.48557971591365e-24,1.3978874406707797e-22,1.4313927462651026e-23,5.232883472997494e-28
4.435890896852022e-09,0.20609623111166567,3.76,0.0,0.7413746430886163,0.9993683597114461,2.5078877379338525e-11,0.0,3.2766637689419914e-10,4.989752752017264e-06,4.920983600247623e-06,1.2521351492363433e-07,1.966261570696199e-12,5.599130654184329e-13,6.629788770006743e-08,6.606002281876943e-08,1.1899115007444357e-08,2.1438262736957588e-09,1.2354765719086904e-07,1.6632286995029524e-09,4.018657997163957e-10,1.1845923682998757e-10,3.881824588211122e-11,1.5621381755533342e-15,2.395828693620224e-16,5.1444597968824765e-18,1.04560808354563e-08,2.2968905038164993e-16,1.7020009343703882e-12,4.2406059865568676e-21,7.992882787377107e-11,1.3774508213567815e-11,1.6936962860402476e-14,4.93587015064493e-17,9.7640191176948e-14,2.208756668222476e-12,0.0006314479646455572,6.543925878876034e-15,1.8551642340129172e-24,8.576293717427379e-16,1.3260495618357628e-17,3.8776471575195785e-17,3.9216488853124106e-15,5.115744820547964e-21,2.8812805843712024e-24,1.6332540080288344e-22,1.7971573840461775e-23,5.809755607944554e-28
4.6450374355790076e-09,0.2060962399532284,3.76,0.0,0.7413744012308301,0.9993683472576583,2.989928716017933e-11,0.0,3.73185990048898e-10,5.225080766408133e-06,5.149661275349395e-06,1.3132698455063798e-07,2.1623697724535137e-12,5.876520886950297e-13,7.256806771580676e-08,7.229657312189426e-08,1.2603758387941555e-08,2.458025827759668e-09,1.2938797840523008e-07,1.8859992954736392e-09,4.561745664576195e-10,1.2927074916188953e-10,4.267276619972505e-11,1.877037847395911e-15,2.694124411304849e-16,5.910018821741627e-18,1.094904484347344e-08,2.631738276999834e-16,1.7948179640829794e-12,4.989609933503415e-21,8.760483993271764e-11,1.5104186095917435e-11,1.944090662496044e-14,5.550812625657374e-17,1.0728799707266767e-13,2.4637147636949247e-12,0.00063144795684983,6.8977847870072295e-15,2.2157608413404557e-24,9.844198470221851e-16,1.5248147308506815e-17,4.499201805122843e-17,4.316057563176349e-15,6.0816325725402805e-21,3.317730029724107e-24,1.8962178303876862e-22,2.234610590483757e-23,6.421771135012776e-28
4.854183974305993e-09,0.20609624879577423,3.76,0.0,0.741374159340891,0.9993683344984088,3.537301214785975e-11,0.0,4.225903814103917e-10,5.460420600458829e-06,5.37804116209656e-06,1.3747210068826818e-07,2.3675945539543646e-12,6.153653382432929e-13,7.910956505842285e-08,7.880148411543108e-08,1.3327937226151472e-08,2.8011705371407308e-09,1.3523044279191947e-07,2.12579021347483e-09,5.150678028334593e-10,1.405070058310015e-10,4.6715811567155896e-11,2.2373355641223494e-15,3.015858348647306e-16,6.748670650401156e-18,1.1442006443640995e-08,2.9980692012729207e-16,1.888062768797077e-12,5.826071231036318e-21,9.56291067952017e-11,1.6495184014752876e-11,2.2179588624713228e-14,6.212053612184765e-17,1.1738722074490357e-13,2.738181359216917e-12,0.0006314479497413875,7.254976748810091e-15,2.6256452711400674e-24,1.123156819129079e-15,1.742787764956907e-17,5.18837017083459e-17,4.7308690507312264e-15,7.173889501544096e-21,3.79708286758886e-24,2.188900415320785e-22,2.753827190535831e-23,7.069916536209232e-28
5.143200820526666e-09,0.20609626101686818,3.76,0.0,0.7413738250201627,0.9993683163656873,4.411357255962363e-11,0.0,4.975064181453114e-10,5.785654715822871e-06,5.693146950795146e-06,1.4601933656894095e-07,2.6661377919075375e-12,6.536195120790764e-13,8.859293212304229e-08,8.82292170382838e-08,1.4362351890532863e-08,3.3252481505965913e-09,1.433077714571513e-07,2.4857720019033476e-09,6.043172473466307e-10,1.5672534149783281e-10,5.2614968879804303e-11,2.817755532081615e-15,3.5008150942279174e-16,8.034397064863989e-18,1.2123219620870607e-08,3.5588849520405236e-16,2.0176680330020086e-12,7.135856660124022e-21,1.0729001440820354e-10,1.8518330310308173e-11,2.6369762186135792e-14,7.204679735136672e-17,1.3208529100922704e-13,3.1514736800721437e-12,0.0006314479394299788,7.754054821890329e-15,3.2808367199994828e-24,1.3355609988723874e-15,2.0773674528903216e-17,6.260044329995174e-17,5.338055035630929e-15,8.909702484615682e-21,4.534145594443097e-24,2.6464288839713313e-22,3.6263945632925244e-23,8.027004227928727e-28
5.432217666747339e-09,0.20609627324003038,3.76,0.0,0.7413734906299233,0.9993682976535984,5.4355324873218845e-11,0.0,5.804500667913312e-10,6.110915486572696e-06,6.007685836194339e-06,1.5463513039757474e-07,2.9819487071789643e-12,6.918245138163024e-13,9.85876564767732e-08,9.81621497431642e-08,1.5437812435932807e-08,3.910105154172341e-09,1.5138962515473621e-07,2.8796768447361025e-09,7.031040272446183e-10,1.7373608066313942e-10,5.887885215087067e-11,3.5045879233718222e-15,4.0349589460275967e-16,9.475766729257313e-18,1.2804428199495035e-08,4.186655368575845e-16,2.1482081600257965e-12,8.637219114169654e-21,1.196138440382037e-10,2.0658643593872316e-11,3.105548424269752e-14,8.292249408391323e-17,1.4764334973144535e-13,3.6068033988540357e-12,0.0006314479270069383,8.259482632396515e-15,4.049326939415543e-24,1.5733007770640548e-15,2.4529561236905334e-17,7.480912887729898e-17,5.985153852557146e-15,1.0933036329279702e-20,5.363114232347172e-24,3.17125680611516e-22,4.70803763790107e-23,9.05809747962519e-28
5.7212345129680114e-09,0.20609628546537034,3.76,0.0,0.7413731561654049,0.9993682783608546,6.625426588793124e-11,0.0,6.717627110132452e-10,6.436205356049459e-06,6.3216588348058014e-06,1.6332425673362346e-07,3.314945625468678e-12,7.29980379418173e-13,1.0908985179394257e-07,1.0859610517261617e-07,1.6556467294424774e-08,4.558900312517676e-09,1.5947625219073076e-07,3.3082200972598555e-09,8.118760700737475e-10,1.9152961206971614e-10,6.551046178333063e-11,4.3102394552839936e-15,4.620961550253783e-16,1.1082277206995082e-17,1.3485632179203779e-08,4.885400838139699e-16,2.2797538588649306e-12,1.0344678803615841e-20,1.325993749403214e-10,2.291616907569348e-11,3.6264123156114006e-14,9.478534137166659e-17,1.6406021323691423e-13,4.107140306088819e-12,0.0006314479140650266,8.771251435818187e-15,4.942905354265141e-24,1.8378594042942365e-15,2.872116025395796e-17,8.863234466410216e-17,6.6727285230263885e-15,1.3272304443231712e-20,6.2898888715459065e-24,3.7701032232051963e-22,6.034169552676727e-23,1.016645634701745e-27
6.010251359188684e-09,0.20609629769299653,3.76,0.0,0.7413728216218001,0.9993682584864442,7.997280360387935e-11,0.0,7.717769545089195e-10,6.761526815866687e-06,6.6350669611685444e-06,1.720915284543477e-07,3.665047163488799e-12,7.68087143599692e-13,1.200956552718067e-07,1.1952693422614632e-07,1.77204487177868e-08,5.27476625797946e-09,1.6756789897238314e-07,3.772042706541973e-09,9.310767020319423e-10,2.1009722562647687e-10,7.251299810986415e-11,5.2478540055672844e-15,5.261577796925026e-16,1.2863571136356265e-17,1.4166831559692438e-08,5.659184662728198e-16,2.4123771365250027e-12,1.2272961816365598e-20,1.462453885847979e-10,2.529095555720766e-11,4.2022997013334385e-14,1.076730380668376e-16,1.8133469946988763e-13,4.655596928731243e-12,0.0006314479019253271,9.289352499694093e-15,5.9738431898163136e-24,2.130736892686148e-15,3.3374497657824595e-17,1.0419735488462982e-16,7.401351111784997e-15,1.595713791771461e-20,7.320454855917214e-24,4.450166402070476e-22,7.64392186903772e-23,1.135562490789285e-27
6.299268205409357e-09,0.20609630992301642,3.76,0.0,0.7413724869942672,0.9993682380315922,9.567959207155382e-11,0.0,8.808167982349094e-10,7.086882400826098e-06,6.9479112278544514e-06,1.8094179160875833e-07,4.032172229034088e-12,8.061448368702216e-13,1.3160122749763526e-07,1.309505155816508e-07,1.893187287422137e-08,6.060809665677911e-09,1.7566481001962727e-07,4.271716470668697e-09,1.0611446808760352e-09,2.2943109520407104e-10,7.988986329018154e-11,6.331326900102249e-15,5.95965181073721e-16,1.4829446511065286e-17,1.484802634066301e-08,6.512114364923026e-16,2.546150979287931e-12,1.4437008351782578e-20,1.6055066865420094e-10,2.7783055402858054e-11,4.8359373730181235e-14,1.2162336144408146e-16,1.994656279911193e-13,5.255426503599891e-12,0.0006314478896730206,9.813777103889571e-15,7.154883465121954e-24,2.4534516173426216e-15,3.851602544649675e-17,1.2163620810311659e-16,8.171603374681951e-15,1.9018403340161744e-20,8.460884392373624e-24,5.219150036355148e-22,9.58031352232159e-23,1.2629448383853107e-27
6.5882850516300296e-09,0.20609632215553667,3.76,0.0,0.7413721522779353,0.9993682169975149,1.1354936937222925e-10,0.0,9.991978143039334e-10,7.412274684167795e-06,7.2601926454738e-06,1.8987992060908848e-07,4.416240018722072e-12,8.441534894166958e-13,1.4360275231636952e-07,1.4286275551784514e-07,2.0192839944566755e-08,6.920111427526712e-09,1.8376722797653132e-07,4.8077489625276125e-09,1.2025142285978489e-09,2.4952426119489495e-10,8.764466299017111e-11,7.575320264827249e-15,6.718123073244498e-16,1.698986696759534e-17,1.5529216521824076e-08,7.448343069262574e-16,2.681149057195332e-12,1.6851982463322316e-20,1.7551400104059673e-10,3.0392524512076234e-11,5.530047115529686e-14,1.3667426093928086e-16,2.1845181997604609e-13,5.910020967475743e-12,0.0006314478764063867,1.0344516540159608e-14,8.49923171437203e-24,2.807541908768934e-15,4.41726440859542e-17,1.4108584720728803e-16,8.984077405544688e-15,2.2488222772110557e-20,9.717338271848974e-24,6.085289672852315e-22,1.1890418426079434e-22,1.3992090879755617e-27
6.877301897850702e-09,0.20609633439066297,3.76,0.0,0.7413718174679084,0.9993681953840499,1.3376279885036443e-10,0.0,1.1272273164323192e-09,7.73770627315482e-06,7.57191222268079e-06,1.9891081375978457e-07,4.8171700160653926e-12,8.821131340207328e-13,1.5609643669884508e-07,1.5525958773781261e-07,2.1505434217975104e-08,7.85572682514472e-09,1.9187539362267789e-07,5.380588118142468e-09,1.3556150638610227e-09,2.7037061286508837e-10,9.578120773748584e-11,8.995279483222815e-15,7.540032685191603e-16,1.935497207422775e-17,1.6210402102891104e-08,8.472070963274579e-16,2.817445557421475e-12,1.9533283204811123e-20,1.9113417384276722e-10,3.31194222914332e-11,6.287345717441132e-14,1.5286395100315119e-16,2.382920982127651e-13,6.62290896478787e-12,0.0006314478626034903,1.0881562111935077e-14,1.0020547455985358e-23,3.1945676349233876e-15,5.037172527049711e-17,1.6268822320222168e-16,9.839376281664942e-15,2.6399995867471895e-20,1.1096067698537784e-23,7.0573793861087895e-22,1.4625531819871504e-22,1.544805342855885e-27
7.166318744071375e-09,0.2060963466285001,3.76,0.0,0.7413714825592694,0.9993681731909551,1.5650631353424044e-10,0.0,1.265204527011635e-09,8.06317980497138e-06,7.883070966178997e-06,2.0803938910323228e-07,5.234881991031629e-12,9.200238046235696e-13,1.6907851061064198e-07,1.681369731937071e-07,2.287172418706004e-08,8.870685701667169e-09,1.9998954588447124e-07,5.990626510229634e-09,1.5208724342033003e-09,2.9196487054223227e-10,1.0430351398829491e-10,1.0607450736712294e-14,8.428529772281251e-16,2.1935087611542053e-17,1.689158308358671e-08,9.58754683817066e-16,2.955115124117162e-12,2.2496556980327026e-20,2.0740997736352258e-10,3.596381162695944e-11,7.1105449814915e-14,1.7023100315244735e-16,2.589852870996234e-13,7.397753872866365e-12,0.000631447848825206,1.1424905134592694e-14,1.173293639075255e-23,3.616111771205809e-15,5.714113485530029e-17,1.8659041272374096e-16,1.0738114707215337e-14,3.078842397250371e-20,1.2603416220841474e-23,8.144798719578319e-22,1.784133560565228e-22,1.7002192066290767e-27
7.455335590292049e-09,0.20609635886915187,3.76,0.0,0.741371147547085,0.9993681504188183,1.8197196373985288e-10,0.0,1.4134207408147847e-09,8.388697942920438e-06,8.193669880726782e-06,2.1727058056786497e-07,5.669295999868935e-12,9.578855341201787e-13,1.825452268816301e-07,1.8149089991258215e-07,2.429376264250716e-08,9.967992632444781e-09,2.0810992184638106e-07,6.638205321268097e-09,1.698707148003101e-09,3.143025676776056e-10,1.1321580500830622e-10,1.2428899624647115e-14,9.38687803951357e-16,2.4740735836495377e-17,1.7572759463640895e-08,1.0799069710581961e-15,3.0942328101714133e-12,2.575771088202214e-20,2.2434020410706955e-10,3.892575885663564e-11,8.002351735073278e-14,1.8881443727234763e-16,2.8053021264296536e-13,8.238351845049494e-12,0.0006314478348046146,1.1974536935566706e-14,1.365094332633952e-23,4.0737819569374536e-15,6.450925593155927e-17,2.1294473926878345e-16,1.1680919654061382e-14,3.568953606603053e-20,1.424582177139403e-23,9.357539914154056e-22,2.1598062873553753e-22,1.8659736451452413e-27
7.744352436512721e-09,0.2060963711127213,3.76,0.0,0.741370812426408,0.9993681270683205,2.103572677760484e-10,0.0,1.5721594854289845e-09,8.714263372897034e-06,8.503709969142737e-06,2.2660933439484235e-07,6.120332384137332e-12,9.95698354488738e-13,1.9649286107620163e-07,1.9531738282328538e-07,2.577358676715238e-08,1.1150627094643488e-08,2.162367567621278e-07,7.323618039774711e-09,1.8895356062145855e-09,3.3738003283080123e-10,1.2252251162672992e-10,1.4477530834458045e-14,1.0418462477081165e-15,2.7782645721121854e-17,1.8253931242791337e-08,1.2110990525083821e-15,3.2348739962527557e-12,2.933292673702961e-20,2.4192364877637855e-10,4.200533374305248e-11,8.965467840748452e-14,2.0865381225814526e-16,3.0292570245512274e-13,9.148629871546791e-12,0.0006314478201849829,1.2530448854133842e-14,1.5789545808131588e-23,4.56921203692542e-15,7.250501200544988e-17,2.4190889804568745e-16,1.2668430999388184e-14,4.1140716327818153e-20,1.6029818823107208e-23,1.0706235442891478e-21,2.596066188183462e-22,2.0426309114245073e-27
8.033369282733394e-09,0.2060963833593104,3.76,0.0,0.7413704771922814,0.9993681031396419,2.41865065670215e-10,0.0,1.7416966785076539e-09,9.039878800115123e-06,8.813192232311124e-06,2.360606058210268e-07,6.587911769330092e-12,1.0334622981307484e-12,2.1091771136419642e-07,2.096124635844402e-07,2.7313218229533836e-08,1.2421543635757374e-08,2.2437028406580407e-07,8.047113901928195e-09,2.0937698338769374e-09,3.611943716204421e-10,1.322282728516796e-10,1.6772108831557793e-14,1.15267962209429e-15,3.107176315750826e-17,1.8935098420783716e-08,1.3527713937285773e-15,3.3771143018059893e-12,3.323867565689608e-20,2.6015910827059667e-10,4.520260944623739e-11,1.0002590206791735e-13,2.2978931608394725e-16,3.2617058575228596e-13,1.0132643857953494e-11,0.0006314478051115555,1.3092632241314994e-14,1.8164148432510558e-23,5.104063586834437e-15,8.115789024447799e-17,2.7364608434789147e-16,1.3701302159609219e-14,4.718073316970622e-20,1.7962040654959663e-23,1.220218587147957e-21,3.099895975681104e-22,2.2307944831055582e-27
8.322386128954067e-09,0.20609639560902052,3.76,0.0,0.7413701418397418,0.9993680786328851,2.7670337584496895e-10,0.0,1.922300781920554e-09,9.365546946069389e-06,9.122117669187203e-06,2.456293559994996e-07,7.071955063835344e-12,1.0711773982246895e-12,2.258160983925275e-07,2.243722104135505e-07,2.8914663276921702e-08,1.3783672041044842e-08,2.3251073538292983e-07,8.808901097195207e-09,2.3118175114027915e-09,3.8574344867722153e-10,1.4233793632573956e-10,1.9332279540844126e-14,1.2715527571881998e-15,3.4619261121828135e-17,1.9616260997371953e-08,1.5053700177511653e-15,3.5210295203919894e-12,3.7491732972817774e-20,2.790453816825565e-10,4.851766249664719e-11,1.1116410797759617e-13,2.522618553861041e-16,3.5026369335222314e-13,1.119457672133286e-11,0.0006314477898106562,1.3661078460000059e-14,2.079057782150554e-23,5.680027421277803e-15,9.049796475947306e-17,3.083251253647105e-16,1.478020072010054e-14,5.384976962630648e-20,2.004922172031801e-23,1.3857388065238824e-21,3.6787826172333077e-22,2.4311110230160984e-27
8.61140297517474e-09,0.2060964078619517,3.76,0.0,0.7413698063638207,0.9993680535484576,3.150852546942561e-10,0.0,2.114232952860393e-09,9.691270545716919e-06,9.430487276802585e-06,2.553205491425217e-07,7.572383458251864e-12,1.108843688049853e-12,2.411843651574826e-07,2.395927179171967e-07,3.0579912827827857e-08,1.5239917499892954e-08,2.4065834054144437e-07,9.609149752972946e-09,2.5440820056480653e-09,4.1102586962902276e-10,1.528565586318742e-10,2.217859299650239e-14,1.398844717758341e-15,3.8436549791249625e-17,2.0297418972318554e-08,1.6693466995490897e-15,3.6666955781284165e-12,4.210919348606972e-20,2.985812702963546e-10,5.1950572768325684e-11,1.2309616645084302e-13,2.7611314464286816e-16,3.752038576720991e-13,1.2338736503848951e-11,0.000631447774205908,1.4235778884986476e-14,2.3685078245944462e-23,6.2988250836800605e-15,1.0055591989516816e-16,3.4612061536311936e-16,1.5905809060368665e-14,6.118945503987476e-20,2.2298200121560086e-23,1.56845637648248e-21,4.340733725655315e-22,2.6442724117605925e-27
