Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113),S(1027)
1.0375788579600236e-06,0.050189632638277165,3.76,0.0,0.7369743720025815,0.9999869849098858,8.942982929154154e-10,0.0,2.3235796591561548e-11,2.884018440365846e-08,2.519342014227134e-09,2.73964971901168e-09,7.140077774234718e-13,1.6107550785983248e-16,3.5785331326799613e-10,4.310624765105546e-09,1.601000318809144e-09,1.0930848988768156e-08,1.9055620225841605e-08,3.6191646701905653e-11,1.5544766131190153e-10,1.6765079004872147e-08,3.028902809944678e-10,4.698804775416189e-15,5.299710027388351e-16,4.736172517681188e-21,2.4856806158245784e-13,4.130736947538732e-17,9.307723055397378e-15,8.879573637127667e-21,1.8378278236352365e-10,1.5271555180951412e-11,1.0604862413097379e-13,1.8294754546873418e-18,4.462194666979376e-17,6.5772366180403285e-15,1.2963232070356551e-05,6.40096154570132e-21,2.4280689723886115e-24,1.3827812895910524e-17,1.440205149113876e-19,2.6834512523669505e-18,3.851773050018796e-18,2.89532434638805e-19,7.654838445619785e-28,5.3343837114136005e-27,4.237732140790956e-27,2.0081471631992055e-32,1.475586958267686e-26,5.467797064204597e-23,1.0446497320071123e-25,2.9927241214802667e-16,1.2010838443201764e-25,1.698668540379371e-24,5.789730879497406e-23,2.4620772742008274e-26,1.8323442499354557e-20,4.140082476957235e-24,2.936213310970838e-23,6.522366305338468e-23,3.6445058906446774e-22,2.217916595462822e-33,7.208435937053295e-20,6.64626712129228e-29,3.9149479413231264e-19,3.971692876097459e-39,3.0478451366041417e-39,3.3950526663687546e-30,2.2276350449695812e-29
1.0733839692697683e-06,0.05018963263678559,3.76,0.0,0.7369743704508319,0.9999869826787238,9.445026725338822e-10,0.0,2.3589681392814427e-11,3.00467039149464e-08,2.5197872008396698e-09,2.815254987361937e-09,7.151576053121647e-13,1.6112673437640317e-16,3.579318336358986e-10,4.33461992105023e-09,1.666770977501717e-09,1.1518297020082545e-08,1.9797895022502515e-08,3.639483223153876e-11,1.5668522932878895e-10,1.7601611927992128e-08,3.2322592488197893e-10,5.075661010993584e-15,5.8031665444259625e-16,5.193181693283179e-21,2.571272111952002e-13,4.478333719162874e-17,9.566106544189998e-15,9.775802143499517e-21,1.9115107599520577e-10,1.6456098709193e-11,1.1450899467067914e-13,1.97239173151424e-18,4.7722190484523196e-17,6.856311138962283e-15,1.2963232041420608e-05,6.773176266815586e-21,2.651040871047489e-24,1.4317207620577804e-17,1.488472878147475e-19,2.86794697832124e-18,4.105130259162147e-18,3.098426569198894e-19,8.569251159881035e-28,5.745607486775709e-27,4.5300838673147156e-27,2.1572854956933177e-32,1.6548267655549557e-26,5.756069175135926e-23,1.1117655638687134e-25,3.1964631782459955e-16,1.2491547362174437e-25,1.791693272324084e-24,6.571843473906068e-23,2.643681929971963e-26,1.8870339493707217e-20,4.499800639479253e-24,3.2261352582519605e-23,6.906571989953754e-23,3.841703453015003e-22,2.517548632627456e-33,7.592852596318614e-20,7.349135268814879e-29,4.248116021867456e-19,4.5438688425267467e-39,3.4148515075385486e-39,3.6819597167283485e-30,2.498338351923918e-29
1.109189080579513e-06,0.05018963263528528,3.76,0.0,0.7369743688950577,0.9999869804428396,9.954560200405009e-10,0.0,2.393455518416968e-11,3.1256303202471824e-08,2.5201354589803e-09,2.8903646581445603e-09,7.16097773560663e-13,1.611677121395782e-16,3.5799425286915824e-10,4.355656641848712e-09,1.7325545227501092e-09,1.2108799464983182e-08,2.054022734732805e-08,3.65729718231303e-11,1.5779433189764477e-10,1.8442059538306984e-08,3.441670567543139e-10,5.4647535082031615e-15,6.334308572562081e-16,5.676844783144725e-21,2.6568512496271605e-13,4.839704619111053e-17,9.822817355921824e-15,1.072665204971536e-20,1.985201926743927e-10,1.768588537200189e-11,1.2330193641552317e-13,2.120088248491952e-18,5.092423794804451e-17,7.13549318776993e-15,1.2963232012448995e-05,7.155258369979439e-21,2.884692125752589e-24,1.4800095280652517e-17,1.536164079475006e-19,3.057590148454922e-18,4.365102030279999e-18,3.3073036940980123e-19,9.549122379729936e-28,6.1730185863381984e-27,4.830781896889283e-27,2.310148973779499e-32,1.8470597662424122e-26,6.047810322113606e-23,1.1808137454961404e-25,3.4022027343137813e-16,1.2975483720694374e-25,1.886587788069891e-24,7.428169190400943e-23,2.8315646927847253e-26,1.9415747685224538e-20,4.8754724301714166e-24,3.5316530288998787e-23,7.301121728231277e-23,4.039833449729192e-22,2.84561419605566e-33,7.981503031654452e-20,8.097375221029647e-29,4.592855735112804e-19,5.1737574442429105e-39,3.8075464456055774e-39,3.9812568042127725e-30,2.788670852959927e-29
1.1449941918892576e-06,0.05018963263377729,3.76,0.0,0.7369743673356742,0.9999869782027496,1.0471400987878872e-09,0.0,2.4271412114073588e-11,3.2468602022185814e-08,2.5204079074722485e-09,2.96503686687882e-09,7.168657158930969e-13,1.6120049078958872e-16,3.580440764623969e-10,4.374091251919288e-09,1.7983483297317926e-09,1.2701979094587329e-08,2.1282595898255322e-08,3.672908088109715e-11,1.5878853800437496e-10,1.9285950768063125e-08,3.657112116232536e-10,5.8658696596473035e-15,6.893699150901308e-16,6.1878063852455986e-21,2.7424180300182444e-13,5.214827779401744e-17,1.0078051560962136e-14,1.1733484074154556e-20,2.0588988061644816e-10,1.8960916572812555e-11,1.324274810803844e-13,2.2725260142741947e-18,5.422786462042858e-17,7.41476478258041e-15,1.2963231983418606e-05,7.54718589083337e-21,3.1290553530055458e-24,1.527705523318268e-17,1.5833394766236255e-19,3.252340121645352e-18,4.6316406752975145e-18,3.5219071852945507e-19,1.0596058548453495e-27,6.616818908357417e-27,5.13981750115364e-27,2.466662253603398e-32,2.0526032743141426e-26,6.34289967988961e-23,1.2517986716358518e-25,3.6096432766948017e-16,1.3462700811991004e-25,1.9833716539080834e-24,8.362968730045176e-23,3.025717517145678e-26,1.9960041451099747e-20,5.267198504027593e-24,3.8529543383238194e-23,7.70599497304323e-23,4.238784556049851e-22,3.203745810733323e-33,8.374503840069118e-20,8.8921545239063e-29,4.948939204401374e-19,5.86479548371251e-39,4.226508328152781e-39,4.293023254462393e-30,3.0991117635378963e-29
1.1807993031990022e-06,0.05018963263226252,3.76,0.0,0.7369743657730469,0.9999869759589045,1.0995386880737086e-09,0.0,2.4601139719558113e-11,3.368326606005e-08,2.520621045138875e-09,3.0393234705739907e-09,7.174923722825331e-13,1.6122670927678515e-16,3.58084043381007e-10,4.390239063839177e-09,1.8641503473812547e-09,1.329750426326731e-08,2.2024984029824363e-08,3.686582802644779e-11,1.5968006173177318e-10,2.0132870568614264e-08,3.8785621377701335e-10,6.278815553371373e-15,7.481909170223557e-16,6.726712599120714e-21,2.827972454497495e-13,5.60369298482586e-17,1.0331984059147713e-14,1.2797661746229337e-20,2.1325994312107109e-10,2.0281192557125555e-11,1.4188565018927194e-13,2.429673170178021e-18,5.763284624848279e-17,7.69411161148972e-15,1.29632319543108e-05,7.948936908212134e-21,3.384159179081779e-24,1.5748637660468165e-17,1.6300549713637791e-19,3.4521611670119118e-18,4.904704645688535e-18,3.742194351069857e-19,1.171163766053905e-27,7.077215684013686e-27,5.4571873186520426e-27,2.6267626834672956e-32,2.2717685785160796e-26,6.641231384390757e-23,1.3247242553509517e-25,3.8185162662890886e-16,1.3953244233265445e-25,2.082063683565789e-24,9.380604561641036e-23,3.226133290372092e-26,2.0503555560615873e-20,5.675082091356771e-24,4.1902282410499974e-23,8.121171331312394e-23,4.4384586990143e-22,3.5936149965399904e-33,8.77197374335826e-20,9.7346329839015e-29,5.316156980115003e-19,6.62048662348368e-39,4.672315729810092e-39,4.6173402368647194e-30,3.43013117589822e-29
1.2166044145087469e-06,0.050189632630741776,3.76,0.0,0.7369743642074967,0.999986973711698,1.1526373660130775e-09,0.0,2.4924529676291582e-11,3.4900001616624976e-08,2.5207877755576583e-09,3.113270605168944e-09,7.180032679265525e-13,1.6124767891953617e-16,3.581162960387707e-10,4.4043786441405686e-09,1.9299589711861774e-09,1.3895083629238184e-08,2.2767378720799557e-08,3.6985571099275925e-11,1.6047987900671972e-10,2.098245357305622e-08,4.1060014594421445e-10,6.703414869142105e-15,8.0995171796381e-16,7.294211014622922e-21,2.913514524622614e-13,6.006301098080994e-17,1.0584770578662155e-14,1.3920551604159353e-20,2.2063022635419182e-10,2.1646712669144696e-11,1.5167645732758502e-13,2.5915043670221842e-18,6.113895880170352e-17,7.973522253262514e-15,1.2963231925189502e-05,8.36048954760753e-21,3.650028738570713e-24,1.621535948471105e-17,1.676361672420011e-19,3.65702189582123e-18,5.1842577579393146e-18,3.968127671867333e-19,1.289741418617484e-27,7.554420863517536e-27,5.782892666365608e-27,2.790395113846351e-32,2.5048619972371723e-26,6.942713508170147e-23,1.3995939932749655e-25,4.028581495023386e-16,1.4447153255508012e-25,2.1826819393513265e-24,1.0485541144240278e-22,3.4328057202037186e-26,2.1046588403305185e-20,6.099228738756677e-24,4.543665566461238e-23,8.546630553619846e-23,4.638769398193216e-22,4.016932353511887e-33,9.174030433961925e-20,1.0625963680799036e-28,5.694317257327169e-19,7.444400068762401e-39,5.145549230638095e-39,4.954290567983488e-30,3.7821916561338695e-29
1.2524095258184915e-06,0.050189632629215754,3.76,0.0,0.7369743626393062,0.9999869714614733,1.2064233142413143e-09,0.0,2.524228764620564e-11,3.611855084311955e-08,2.5209182028290763e-09,3.1869192266180717e-09,7.184194288219498e-13,1.6126444963399444e-16,3.5814251229963446e-10,4.41675575676612e-09,1.9957729443998646e-09,1.449446142390474e-08,2.350976977241499e-08,3.70903904593917e-11,1.6119783912809682e-10,2.1834378387234986e-08,4.3394132103149173e-10,7.139507717014865e-15,8.747109106291167e-16,7.890950657397991e-21,2.999044242119278e-13,6.422663406027342e-17,1.0836549340421907e-14,1.51035232471815e-20,2.2800060986003816e-10,2.305747555110017e-11,1.6179990989211764e-13,2.758000138400007e-18,6.474597850403726e-17,8.252987567481746e-15,1.2963231896033095e-05,8.781821974482975e-21,3.926686103071481e-24,1.6677702099180826e-17,1.722306039145862e-19,3.8668947508618125e-18,5.470268510756477e-18,4.199674195842329e-19,1.4154923425766773e-27,8.048650495121614e-27,6.116938858555895e-27,2.957518851776582e-32,2.752185811869067e-26,7.247264044802258e-23,1.4764110016292933e-25,4.2396245439895144e-16,1.4944461830637407e-25,2.2852437647066514e-24,1.1682345146289177e-22,3.645729236585836e-26,2.158940551117648e-20,6.539746057673178e-24,4.9134592337394586e-23,8.982352524237199e-23,4.839640620105116e-22,4.4754476458153384e-33,9.580788371129433e-20,1.1567293853091018e-28,6.083244940503759e-19,8.340169346092967e-39,5.646792752672289e-39,5.3039585253889576e-30,4.155749657302081e-29
1.2882146371282362e-06,0.05018963262768506,3.76,0.0,0.7369743610687228,0.999986969208531,1.2608851432778542e-09,0.0,2.555504223537755e-11,3.733868750254103e-08,2.521020235695427e-09,3.260305627615297e-09,7.187581482696941e-13,1.6127786179827304e-16,3.5816400569419617e-10,4.427586973736854e-09,2.0615912830375834e-09,1.5095413243510408e-08,2.4252149199648014e-08,3.718211948729608e-11,1.6184277009873178e-10,2.2688362484688562e-08,4.5787825644246356e-10,7.586949441001643e-15,9.425277903485014e-16,8.517581894619468e-21,3.0845616088648595e-13,6.85280091391168e-17,1.1087442772556062e-14,1.634794926409694e-20,2.3537099935823145e-10,2.4513479294598165e-11,1.72256010420603e-13,2.9291462799363856e-18,6.845368186168368e-17,8.53250022676488e-15,1.2963231866800766e-05,9.212912398316202e-21,4.214150661775603e-24,1.7136110613017437e-17,1.767930113025885e-19,4.08175555218472e-18,5.762709489480359e-18,4.436805000933274e-19,1.5485685320401502e-27,8.56012418614775e-27,6.4593346234812844e-27,3.1281028549730425e-32,3.014039083515326e-26,7.55481126198883e-23,1.555178046568579e-25,4.451454357909707e-16,1.5445199308653475e-25,2.3897658412502254e-24,1.2975685655277502e-22,3.8648989081486433e-26,2.2132242760054207e-20,6.996743487564543e-24,5.299804460649618e-23,9.428317251681962e-23,5.041005430180838e-22,4.9709498820917695e-33,9.99235729077554e-20,1.2559765666795524e-28,6.482780601521621e-19,9.31149117045919e-39,6.176634493050628e-39,5.666429676292241e-30,4.551256755921523e-29
1.3240197484379808e-06,0.0501896326261502,3.76,0.0,0.7369743594959638,0.9999869669531326,1.3160127362453704e-09,0.0,2.5863353108763354e-11,3.8560213202690664e-08,2.5211000582951263e-09,3.333461919394369e-09,7.190336282681337e-13,1.612885876462189e-16,3.5818180351653064e-10,4.437062948707184e-09,2.1274132174248983e-09,1.5697742309798836e-08,2.499451075682757e-08,3.726237225251643e-11,1.6242257660941837e-10,2.3544157652551052e-08,4.824096509098108e-10,8.045609434342527e-15,1.0134623161174663e-15,9.17475631704176e-21,3.170066626873401e-13,7.296743625132446e-17,1.1337559315368227e-14,1.7655205078697014e-20,2.427413211309804e-10,2.6014721558582108e-11,1.8304475762851938e-13,3.1049332529071707e-18,7.226184568747236e-17,8.812054348893872e-15,1.296323183757183e-05,9.653739078241674e-21,4.512439451633166e-24,1.7590994098585126e-17,1.8132717905535125e-19,4.301583092408038e-18,6.0615568435465136e-18,4.679494714815976e-19,1.6891207774844056e-27,9.089064642645842e-27,6.810091608597257e-27,3.302117871547983e-32,3.290718365144556e-26,7.865293939585078e-23,1.6358975785311547e-25,4.663900972553848e-16,1.5949391113160733e-25,2.4962642487324262e-24,1.437033437149544e-22,4.090310368559491e-26,2.2675309138442353e-20,7.470332080535148e-24,5.70289889290199e-23,9.884504859679274e-23,5.2428047051981275e-22,5.5052673897181054e-33,1.0408841205686185e-19,1.3604516885463924e-28,6.892779399785503e-19,1.0362124387294559e-38,6.735667530347141e-39,6.041790722953279e-30,4.969160730185756e-29
1.3598248597477255e-06,0.050189632624611645,3.76,0.0,0.7369743579212203,0.9999869646955075,1.3717971091133779e-09,0.0,2.6167718312732274e-11,3.978295405560627e-08,2.5211625040021223e-09,3.406416473991813e-09,7.192575153048959e-13,1.612971647328992e-16,3.581967088466941e-10,4.445351362700138e-09,2.1932381457752155e-09,1.6301276154360293e-08,2.5736849560870756e-08,3.733256841936274e-11,1.6294433024105342e-10,2.4401545940616307e-08,5.075343637179386e-10,8.515369991040842e-15,1.0875750696963642e-15,9.863126605927706e-21,3.2555592982818664e-13,7.754529830260238e-17,1.1586994780053194e-14,1.9026668735230427e-20,2.5011151756578745e-10,2.756119966302588e-11,1.9416614723303894e-13,3.2853556211055252e-18,7.617024712222615e-17,9.091645202279882e-15,1.296323180832938e-05,1.0104280313764958e-20,4.8215674510285455e-24,1.8042726535740863e-17,1.8583651149388674e-19,4.5263587782016855e-18,6.366789829556333e-18,4.927721088124201e-19,1.8372989533029146e-27,9.635697320411322e-27,7.169224015730985e-27,3.479546215737509e-32,3.582518318028781e-26,8.178656846333858e-23,1.7185717794135474e-25,4.876813408799602e-16,1.6457059414500833e-25,2.6047545237920186e-24,1.587116578113043e-22,4.321959752326912e-26,2.3218789698683708e-20,7.96062430957983e-24,6.122942671638395e-23,1.0350895578873099e-22,5.44498649148427e-22,6.0802678811441205e-33,1.0830337769212863e-19,1.470268145481288e-28,7.31311000182959e-19,1.1495888979569168e-38,7.324490178027016e-39,6.430129365749163e-30,5.409906493265716e-29
1.3956299710574701e-06,0.05018963262306981,3.76,0.0,0.7369743563446594,0.9999869624358553,1.4282302857329514e-09,0.0,2.646858087353637e-11,4.1006757717018e-08,2.521211352998068e-09,3.4791943278385476e-09,7.194393481600795e-13,1.6130402304305606e-16,3.582093499227856e-10,4.4525995678303975e-09,2.259065597234291e-09,1.6905863680436362e-08,2.647916179135266e-08,3.7393955597341333e-11,1.6341435215731258e-10,2.526033606121331e-08,5.332513961074636e-10,8.99612520959733e-15,1.1649272141822312e-15,1.0583346391691694e-20,3.3410396253376e-13,8.226205418133574e-17,1.1835833613853252e-14,2.046372064399223e-20,2.5748154360748836e-10,2.915291066352735e-11,2.056201726093965e-13,3.4704115259824314e-18,8.017866365342954e-17,9.371268969517033e-15,1.296323177900274e-05,1.0564514447917437e-20,5.141547837842785e-24,1.8491648233102462e-17,1.9032405737270207e-19,4.756066312638956e-18,6.6783904113088475e-18,5.181464616106052e-19,1.993252265701965e-27,1.0200250097929765e-26,7.5367482678647e-27,3.660378357728297e-32,3.889732242703658e-26,8.494851449023259e-23,1.8032025939164499e-25,5.090057737145867e-16,1.6968223595951634e-25,2.715251717522655e-24,1.748315730703275e-22,4.559843638354125e-26,2.3762848200185272e-20,8.467733897882145e-24,6.560138453098291e-23,1.0827469739253044e-22,5.647505131344445e-22,6.697858511679684e-33,1.1256937942109733e-19,1.5855390013086094e-28,7.743653522341925e-19,1.271666513193602e-38,7.943706136188468e-39,6.831534182102918e-30,5.873936897199031e-29
1.4314350823672148e-06,0.050189632621525045,3.76,0.0,0.7369743547664276,0.9999869601743513,1.485305186278486e-09,0.0,2.6766334734413895e-11,4.223149076746531e-08,2.5212495643588806e-09,3.551817549505767e-09,7.195869307913636e-13,1.6130950665607028e-16,3.5822021865036754e-10,4.458936956459537e-09,2.3248952030535854e-09,1.7511372564072168e-08,2.7221444456549374e-08,3.744762937815802e-11,1.6383828878727361e-10,2.6120360195340115e-08,5.595598746578036e-10,9.487779954098323e-15,1.2455804527215034e-15,1.1336070107102162e-20,3.426507610386921e-13,8.711823214810974e-17,1.2084150361195266e-14,2.196774329905834e-20,2.648513639910738e-10,3.078985140950123e-11,2.1740682530334086e-13,3.660102200681013e-18,8.428687313149422e-17,9.650922560842528e-15,1.2963231749689922e-05,1.1034419876232992e-20,5.47239221764962e-24,1.8938067604756783e-17,1.947925397803256e-19,4.990691414689741e-18,6.996342911043303e-18,5.440708204622978e-19,2.1571294649224685e-27,1.0782952971916043e-26,7.912682702181105e-27,3.844601271275756e-32,4.212652533069444e-26,8.813837679863609e-23,1.8897917524462522e-25,5.303515305701436e-16,1.7482900616372772e-25,2.8277704521349938e-24,1.9211389436661709e-22,4.803959000919783e-26,2.4307629154788968e-20,8.991775666869567e-24,7.014691389567089e-23,1.1314207763219739e-22,5.85032022416708e-22,7.359985928544457e-33,1.1688725905962236e-19,1.7063770335708437e-28,8.184302497420755e-19,1.4028392346157462e-38,8.593924482693401e-39,7.246094519594747e-30,6.361693420412357e-29
1.4672401936769594e-06,0.05018963261997764,3.76,0.0,0.7369743531866533,0.9999869579111471,1.5430155277937483e-09,0.0,2.706133008774957e-11,4.345703640008276e-08,2.521279454631264e-09,3.6243055734979183e-09,7.197066414286093e-13,1.6131389091658307e-16,3.5822970023608373e-10,4.464477078737626e-09,2.390726674406239e-09,1.811768695981823e-08,2.7963695213392253e-08,3.749455125293805e-11,1.642211808818903e-10,2.6981471164775238e-08,5.864590364730504e-10,9.990248876859396e-15,1.3295969880035211e-15,1.2121952838472043e-20,3.5119632558647697e-13,9.211442355474921e-17,1.233201070576041e-14,2.3540120978862078e-20,2.722209511125113e-10,3.2472018588969334e-11,2.295260954259432e-13,3.8544315234728075e-18,8.849465378392723e-17,9.930603468526277e-15,1.296323172038862e-05,1.1513975034652344e-20,5.814110824776936e-24,1.93822631811182e-17,1.9924438550829476e-19,5.2302215719095044e-18,7.320633705651119e-18,5.705436875257889e-19,2.3290790253507822e-27,1.1384037811034217e-26,8.29704732378374e-27,4.032211274661247e-32,4.551571061948157e-26,9.135578612126759e-23,1.9783408017421374e-25,5.517081124632906e-16,1.8001105403384092e-25,2.942324973897126e-24,2.1061045827073524e-22,5.054303166967145e-26,2.48532600539191e-20,9.532865401714054e-24,7.486809079944468e-23,1.1811090159307452e-22,6.053396272923385e-22,8.068636311107898e-33,1.212577915143184e-19,1.8328947722192484e-28,8.634959901578718e-19,1.5435068602313185e-38,9.275759535796508e-39,7.6739004016555e-30,6.873616751472071e-29
1.503045304986704e-06,0.05018963261842786,3.76,0.0,0.7369743516054493,0.999986955646377,1.6013557356113023e-09,0.0,2.7353878152879754e-11,4.46832923828798e-08,2.521302836065156e-09,3.6966755011194325e-09,7.198036878082125e-13,1.6131739607747661e-16,3.582380961288453e-10,4.469319527540262e-09,2.4565597852118242e-09,1.8724705478953787e-08,2.8705912228073045e-08,3.753556455699498e-11,1.6456752621860164e-10,2.7843539933536114e-08,6.139482160201207e-10,1.050345550615064e-14,1.4170394830914167e-15,1.2941650178234467e-20,3.597406564285348e-13,9.725127694482121e-17,1.2579472309093757e-14,2.5182239438592875e-20,2.7959028338058865e-10,3.4199408763243554e-11,2.419779719596412e-13,4.053405610931767e-18,9.280178422759265e-17,1.0210309652420452e-14,1.296323169098811e-05,1.2003158400832109e-20,6.1667127006242276e-24,1.9824485740146745e-17,2.0368175318967228e-19,5.474645822873382e-18,7.65125096231582e-18,5.975637505333653e-19,2.5092492975014945e-27,1.2003738165980949e-26,8.68986362192785e-27,4.2232132434037877e-32,4.9067795058338605e-26,9.460041118687866e-23,2.0688511384515086e-25,5.730662400107004e-16,1.852285118915423e-25,3.0589292016525537e-24,2.303741338664036e-22,5.310873778848661e-26,2.5399853499505457e-20,1.0091119733668577e-23,7.976701497597314e-23,1.2318097516525075e-22,6.256702221539974e-22,8.825835402218084e-33,1.256816867699319e-19,1.9652045332866998e-28,9.095538218397475e-19,1.6940749560511933e-38,9.989830619918939e-39,8.115042445405468e-30,7.410147280771913e-29
