Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113),S(1027),CHO2(135),S(3056),S(907)
0.00023164451088405173,0.31309309711653577,3.76,0.0,0.0026668797821937725,0.554794610024783,0.28613236889851357,0.0,0.00279552561120778,0.4193877202209007,1.6185528062860112e-06,0.0011837469512751195,2.7271494415312234e-13,2.1721913325943234e-14,0.0014135469572723353,2.4259586492013664e-06,0.021683908765838693,0.09519221817928007,0.0006086357587201414,7.139260277922222e-06,0.003106243057445307,1.8080266111195476e-06,0.2916328000634786,0.000587076773649582,0.0005675567705342203,1.9687737913243828e-05,0.015942721394413623,0.00017213961205892023,1.404720445731156e-08,8.813930256206414e-09,0.0037308511822069885,7.923213786321972e-06,0.11022260900612403,1.1835509018426689e-08,3.543063239797763e-06,0.0001521662363049291,0.0004261711456713956,3.561172961048001e-08,1.5130693235779015e-10,1.1524843568577352e-06,2.963648327979951e-07,1.577563679856018e-05,0.0004265448594392712,1.2760169990258654e-09,4.966073429342149e-07,6.968487485172103e-07,1.8475232331808908e-07,2.0276337453749884e-10,0.0001024529590317249,3.653893264034287e-11,5.455474986187753e-06,7.896011682802363e-05,5.104726206313942e-06,9.197094339388147e-06,0.0002488067243398814,4.99361512684366e-07,9.96380157453641e-07,2.0950117525935194e-08,9.865630807522905e-05,1.6041420361158276e-09,2.888949596032621e-09,1.4794114770675098e-15,0.0001160108212032397,0.001296304642590544,2.0394353331911004e-07,4.753719704737076e-09,3.3183019787098516e-06,6.756761488962998e-13,1.3655518399651407e-06,2.837610052579457e-10,8.715790164455775e-13,3.382386438324137e-06
0.00023182178517801598,0.31309715487460815,3.76,0.0,0.002564868106740157,0.5544043763887768,0.2863103260097771,0.0,0.002863185946620322,0.4196812872956528,1.5545365842693675e-06,0.0011463365030066524,2.630875492680622e-13,2.086795525915784e-14,0.0014348759527807902,2.3963788075912234e-06,0.021489033062410498,0.09526091647179488,0.000610080860381682,7.254852546562396e-06,0.003160090110592105,1.749749160170502e-06,0.29189541295075766,0.0005779082903102379,0.0005515400396963149,1.9459624393940605e-05,0.015766776390972105,0.0001652176309622317,1.3765913494341262e-08,8.705588261289692e-09,0.0037057145698953637,7.955208578322968e-06,0.11032876433216234,1.1227282904449988e-08,3.5025460140178192e-06,0.00015143783576101455,0.0004258713860750541,3.520363542180235e-08,1.482898371841592e-10,1.1280915544649373e-06,2.9109083022952516e-07,1.5551592487406956e-05,0.00041213049785539165,1.2569993007531596e-09,4.915504598463479e-07,6.833954943220635e-07,1.8119555986558018e-07,1.9931057462188898e-10,9.921203459607401e-05,3.610789362129131e-11,5.377031919918992e-06,7.968789051675014e-05,5.056429503449325e-06,9.10490047754907e-06,0.0002447814838054833,4.947541368896248e-07,1.0115545285400616e-06,2.07255850386673e-08,9.924203866461946e-05,1.6437718584969198e-09,2.9345513644569958e-09,1.4544350112739638e-15,0.00011454592869626698,0.0012966428979788083,2.012305435061766e-07,4.754971135393279e-09,3.3198838825216956e-06,6.684323334053723e-13,1.355931741383338e-06,2.830558943766509e-10,8.648514012540404e-13,3.3731420833089174e-06
0.00023199905947198022,0.3131010829124424,3.76,0.0,0.0024645150465869097,0.5540116370920445,0.2864885134679591,0.0,0.0029330050421823833,0.4199738470760632,1.491697272380771e-06,0.0011090832395347552,2.536446741038229e-13,2.003050429111111e-14,0.0014566440116219334,2.3665784817905317e-06,0.02129172778058899,0.09533109218639464,0.0006114743351056267,7.373040127491974e-06,0.003215231724714711,1.6917821427837942e-06,0.29215948208948606,0.000568659124157502,0.0005356401035155131,1.9227687654157948e-05,0.015588304119372107,0.00015845432766706157,1.348759741042923e-08,8.595648758489002e-09,0.0036792145863613463,7.98777791310794e-06,0.11043329465058058,1.063791717768591e-08,3.461528312025155e-06,0.0001506959377086803,0.00042556970173060574,3.479049836771079e-08,1.4523599904077202e-10,1.103593654241072e-06,2.85762257855686e-07,1.5323186401864686e-05,0.0003979153948699071,1.237650274292285e-09,4.863938551873508e-07,6.69769229669932e-07,1.7759311287718844e-07,1.9579733284389553e-10,9.599907209032236e-05,3.567159540099341e-11,5.2964601969474615e-06,8.03942967377381e-05,5.005967352633208e-06,9.009193263692579e-06,0.00024074623096095356,4.899352217458174e-07,1.0270381834033698e-06,2.049328692261228e-08,9.983905077862254e-05,1.684704976907117e-09,2.9811573512291574e-09,1.4294275376151404e-15,0.00011304546073078982,0.0012969715434594938,1.9845798877412768e-07,4.7561872952598405e-09,3.3208834673803577e-06,6.60938002662011e-13,1.3460954925086419e-06,2.8230985181432367e-10,8.579919153191413e-13,3.363714504687013e-06
0.00023217633376594447,0.3131048761005038,3.76,0.0,0.002365868543597533,0.5536163913101098,0.28666691165082203,0.0,0.0030050358693648593,0.4202652835336504,1.4300656182538669e-06,0.001072019259955143,2.4438994968077766e-13,1.920993006613952e-14,0.0014788505646411991,2.3365521579989214e-06,0.0210919840719693,0.09540279374393835,0.0006128132468537757,7.49381712321012e-06,0.003271687407450992,1.6341744499171509e-06,0.2924249973065061,0.0005593313817715309,0.0005198642590019426,1.8991817184767406e-05,0.015407286013754564,0.00015185093060346354,1.3212540746123495e-08,8.484067470827381e-09,0.0036513127151715508,8.020981300446713e-06,0.11053610691869471,1.0067654238978865e-08,3.4200076171906373e-06,0.00014994033094446014,0.0004252660920006904,3.4372293586395763e-08,1.4214647400433664e-10,1.0789981641042984e-06,2.8037973771911787e-07,1.5090373213503546e-05,0.0003839055047958845,1.217967260031248e-09,4.811365497899728e-07,6.559734205319762e-07,1.7394587172706775e-07,1.9222436874448072e-10,9.281609782672242e-05,3.523001437847563e-11,5.213755738433095e-06,8.107651503848691e-05,4.953281829472085e-06,8.90988396397709e-06,0.00023670179581090496,4.84898950635623e-07,1.0428310915057985e-06,2.0253041440765432e-08,0.00010044759710929295,1.7269754629334374e-09,3.028771924500465e-09,1.4043944228522589e-15,0.00011150975375214901,0.0012972906113843385,1.9562661718776219e-07,4.757368294730198e-09,3.3213009508024173e-06,6.531872973937119e-13,1.336040068761818e-06,2.815213368372335e-10,8.509990200019715e-13,3.354099889878382e-06
0.00023235360805990872,0.31310852915730614,3.76,0.0,0.0022689767168423327,0.5532186430755958,0.28684549954837385,0.0,0.0030793297388767094,0.4205554755707266,1.369671928747245e-06,0.0010351777612682372,2.3532688212379013e-13,1.8406594366905084e-14,0.0015014937566387814,2.3062944457588817e-06,0.020889796677713367,0.09547607026387173,0.0006140946278362681,7.617170566113237e-06,0.003329475166943377,1.576976512304071e-06,0.29269194432448514,0.0005499274660775332,0.0005042200053618753,1.875190468145611e-05,0.015223707216012275,0.00014540856386057588,1.2941033777816891e-08,8.370801359557603e-09,0.003621971832420876,8.054883952929259e-06,0.11063710437157326,9.516697639487403e-09,3.377982222619625e-06,0.00014917081373514576,0.00042496055997862423,3.3949004433972284e-08,1.3902250128492135e-10,1.054313470414758e-06,2.749441133940179e-07,1.4853118761496265e-05,0.0003701068114114956,1.1979485272852152e-09,4.757777011260791e-07,6.420123082475471e-07,1.7025492905149443e-07,1.8859261320546582e-10,8.96651786264866e-05,3.4783135791377e-11,5.128921030378974e-06,8.173158431416562e-05,4.898318262584662e-06,8.806888778442675e-06,0.0002326490674144429,4.796398109944392e-07,1.0589323739110737e-06,2.0004678938659326e-08,0.00010106792937220648,1.7706165710626554e-09,3.0773970206456626e-09,1.379341382272722e-15,0.00010993924465204928,0.0012976001412172854,1.9273735354138256e-07,4.7585142705955495e-09,3.321138518932293e-06,6.45174748548294e-13,1.3257626415042544e-06,2.8068884663682067e-10,8.438713163942615e-13,3.344294403470849e-06
0.00023253088235387296,0.31311203665398385,3.76,0.0,0.0021738876842463326,0.5528184017078464,0.2870242547408454,0.0,0.003155935884078616,0.4208442970768482,1.3105459223696642e-06,0.000998592957226421,2.2645883061967069e-13,1.7620849168209824e-14,0.0015245703254729323,2.2758001331244794e-06,0.020685164262151615,0.09555097145474614,0.000615315488607801,7.743079917556609e-06,0.0033886112948593246,1.5202401694008876e-06,0.2929603044201112,0.0005404500912759646,0.0004887150344705758,1.850784507479346e-05,0.015037556987180834,0.00013912823817467074,1.2673371444157582e-08,8.255809082196454e-09,0.003591156541673689,8.089557034483069e-06,0.11073618652174212,8.985209536765412e-09,3.3354513145025043e-06,0.00014838719512766236,0.00042465311281840413,3.35206233274973e-08,1.3586551362659775e-10,1.0295488857722914e-06,2.6945646883703386e-07,1.4611401443905217e-05,0.00035652531143015435,1.1775933831490477e-09,4.7031661879740773e-07,6.278909630735394e-07,1.6652159499892678e-07,1.849032234736716e-10,8.654841677263566e-05,3.433095461971245e-11,5.041965736217036e-06,8.235640817882449e-05,4.841025922408343e-06,8.700129886961499e-06,0.0002285889959394383,4.7415266134080615e-07,1.0753402220283567e-06,1.9748044183529305e-08,0.00010170029741801341,1.8156604939122043e-09,3.1270318897506787e-09,1.354274490287902e-15,0.00010833447614091753,0.0012979001806417859,1.8979130812769097e-07,4.759625388070499e-09,3.3203994784856154e-06,6.368953527733475e-13,1.3152606048233732e-06,2.7981093021798297e-10,8.366075621537467e-13,3.3342941954095237e-06
0.0002326630822444338,0.3131145542604317,3.76,0.0,0.0021041783889599744,0.5525183130400373,0.28715765373640817,0.0,0.0032145969411931158,0.4210587117799324,1.2672959754213811e-06,0.0009714983289381457,2.1997445102509333e-13,1.7046543709767096e-14,0.001542058667129337,2.2529024311476295e-06,0.02053097246242552,0.09560791542297599,0.0006161847472213574,7.838622109367727e-06,0.0034335975753755576,1.4782618708851637e-06,0.2931613363005786,0.0005333364496739967,0.0004772477609147909,1.8323081307428828e-05,0.014897060294749987,0.00013455078221934923,1.2476446178072518e-08,8.168908136833333e-09,0.0035671967863077857,8.115961343193005e-06,0.11080876702448579,8.601604489915808e-09,3.303405474313822e-06,0.0001477935361751411,0.00042442259837291907,3.3197850446485045e-08,1.33490709301484e-10,1.0110351200792375e-06,2.653310613703358e-07,1.4428233933971693e-05,0.0003465420407220853,1.1621950569672146e-09,4.6617722617964897e-07,6.172593746446127e-07,1.6371082803730859e-07,1.8211521883070544e-10,8.42476373536679e-05,3.3990297998483876e-11,4.975749745666996e-06,8.28007580414122e-05,4.796757446033254e-06,8.618023549838992e-06,0.00022555707430840067,4.6990945797838144e-07,1.0877740641949513e-06,1.9551194522421162e-08,0.00010217985902947208,1.8501829678268817e-09,3.1647016253463907e-09,1.3355760051765972e-15,0.00010711582650383279,0.001298117785485935,1.8755814332060873e-07,4.760431412256435e-09,3.319476611183238e-06,6.305447286097843e-13,1.3072812356398681e-06,2.7912583905362734e-10,8.311015134176201e-13,3.326707629170205e-06
0.00023279528213499462,0.3131169854621711,3.76,0.0,0.0020355180622091567,0.5522168545883884,0.287291122128255,0.0,0.0032745882533275037,0.42127223544556863,1.2247788418213983e-06,0.0009445808463953289,2.136015557972586e-13,1.6482346249698925e-14,0.0015597828080221433,2.229868426081085e-06,0.020375425337987786,0.09566581173699379,0.000617017436594166,7.935555083753057e-06,0.003479346899844799,1.4365921998818847e-06,0.29336312944605963,0.0005261850221286296,0.00046586564704033324,1.8135915406640204e-05,0.014755129246835528,0.00013006425878460184,1.2281949476551967e-08,8.08101017278711e-09,0.003542385564388642,8.142871346366253e-06,0.11088017998050168,8.228925673299397e-09,3.2710790289189516e-06,0.000147191866081605,0.00042419103170197994,3.287225176275987e-08,1.3109920497027572e-10,9.924872534272835e-07,2.6117812304483497e-07,1.4242582371061389e-05,0.0003366853654178821,1.1466105159991847e-09,4.619805346309385e-07,6.065447750856795e-07,1.6087806699764435e-07,1.792966054750541e-10,8.196793171935092e-05,3.3646701922250397e-11,4.90837423188621e-06,8.322511663924507e-05,4.751151022529323e-06,8.533758239218633e-06,0.0002225220747871953,4.6553506662258406e-07,1.1003752848498227e-06,1.934961672425032e-08,0.00010266635255685702,1.885515009683417e-09,3.2029282434758843e-09,1.3168762011405782e-15,0.00010587879829082624,0.0012983301682956726,1.8529473529739158e-07,4.7612182472086076e-09,3.3182393905227966e-06,6.240415885782932e-13,1.2991747640353428e-06,2.7841416910187685e-10,8.255188316512107e-13,3.3190090314931893e-06
0.00023292748202555544,0.31311932786179997,3.76,0.0,0.0019679262566070855,0.5519140368401694,0.2874246490624334,0.0,0.0033359270775500977,0.42148481055451475,1.183005893868273e-06,0.0009178555975034699,2.0734133327898682e-13,1.5928388019748582e-14,0.0015777396245046779,2.206696279397144e-06,0.020218527276703372,0.09572468139273865,0.0006178123161835673,8.033861221367197e-06,0.0035258636934713083,1.39525385915381e-06,0.2935656705693578,0.0005189972991373969,0.00045457206716291226,1.7946309683157865e-05,0.014611764720224022,0.00012566894613702734,1.2090006194641014e-08,7.992100934701703e-09,0.00351671079610043,8.170323401016844e-06,0.11095037974232184,7.867190947679094e-09,3.2384727834274302e-06,0.00014658212007048215,0.00042395842085909843,3.2543835717548245e-08,1.286918234034756e-10,9.739102363490864e-07,2.5699840156418737e-07,1.405445429320333e-05,0.00032695774928512175,1.1308408219522527e-09,4.577264551572599e-07,5.957502694380038e-07,1.5802411857177839e-07,1.764481362759156e-10,7.971019824177623e-05,3.3300176760135726e-11,4.839852170766267e-06,8.362806984689324e-05,4.7041913770431785e-06,8.447310415029195e-06,0.00021948446143851916,4.6102790281206923e-07,1.1131419599358334e-06,1.9143267046453458e-08,0.00010315987761540117,1.92166828066138e-09,3.2417079971565713e-09,1.2981780054550628e-15,0.00010462374095872739,0.0012985373575008455,1.8300176113539755e-07,4.761985992598966e-09,3.3166910601343603e-06,6.173845239180294e-13,1.2909404074121164e-06,2.7767540508683646e-10,8.198592066875065e-13,3.3111968083494363e-06
0.00023305968191611627,0.31312157902537374,3.76,0.0,0.0019014222895754676,0.5516098724147267,0.28755822323981983,0.0,0.003398629504942959,0.42169637818921274,1.1419881424573965e-06,0.0008913378602837846,2.0119490120135504e-13,1.5384794900164693e-14,0.0015959254219973323,2.183384283581354e-06,0.02006028426385777,0.0957845454143879,0.0006185681520217684,8.133520081427556e-06,0.003573151582812735,1.3542697916579603e-06,0.29376894461882225,0.0005117748816763534,0.00044337043987771504,1.7754228878913197e-05,0.014466969351822264,0.0001213650775715928,1.1900741140288034e-08,7.902167319570085e-09,0.0034901613519341718,8.19835588621352e-06,0.11101931956655925,7.516403481295713e-09,3.2055879168933123e-06,0.00014596423823258478,0.0004237247755354396,3.2212614541448244e-08,1.2626945663075786e-10,9.55309352359559e-07,2.5279274011039827e-07,1.3863862731473015e-05,0.00031736163828761525,1.1148874817553635e-09,4.5341496403931423e-07,5.84879276456972e-07,1.55149872369923e-07,1.735706497406343e-10,7.747533911955243e-05,3.2950736950521706e-11,4.770199411959676e-06,8.400817274960263e-05,4.655865318786944e-06,8.358659675739034e-06,0.00021644471914917588,4.563865804004291e-07,1.1260717855173338e-06,1.893210905376932e-08,0.0001036605320917529,1.958653800609433e-09,3.2810360152628555e-09,1.2794844657644252e-15,0.0001033510416715603,0.001298739383737787,1.806799631881758e-07,4.762734758222879e-09,3.3148357304440674e-06,6.105723617552138e-13,1.2825774841392845e-06,2.769090651544231e-10,8.141223966068075e-13,3.3032693720738215e-06
0.0002331918818066771,0.3131237364818456,3.76,0.0,0.0018360251838927311,0.5513043761755505,0.28769183291743927,0.0,0.003462710332458634,0.42190687808954136,1.101736195613393e-06,0.0008650430675065155,1.9516330080958759e-13,1.4851686877641095e-14,0.0016143359054360585,2.1599308827259774e-06,0.01990070396839498,0.09584542481285052,0.0006192837200114643,8.234508332666809e-06,0.0036212133322360944,1.313663124697444e-06,0.29397293469233715,0.0005045194836035634,0.0004322642235557052,1.755964052480498e-05,0.014320747650400775,0.00011715283932106829,1.1714278666448723e-08,7.811197536227903e-09,0.0034627271524498835,8.227009214823834e-06,0.11108695164075813,7.176550851720884e-09,3.17242600461516e-06,0.00014533816587432313,0.00042349010714590646,3.187860448030631e-08,1.238330674962004e-10,9.366902216719378e-07,2.4856208011936433e-07,1.3670826562170066e-05,0.0003078994550338303,1.0987524749120847e-09,4.490461069925987e-07,5.739355360441447e-07,1.522563020930794e-07,1.706650712262844e-10,7.526425846863475e-05,3.25984012432955e-11,4.699434803631557e-06,8.436395329674461e-05,4.606161941566552e-06,8.267789064721222e-06,0.0002134033539617674,4.516099320967435e-07,1.1391620577322915e-06,1.871611430027892e-08,0.00010416841185264069,1.996481873120507e-09,3.3209062393083633e-09,1.260798751547624e-15,0.00010206112609473017,0.0012989362801179049,1.7833015025277345e-07,4.763464662153976e-09,3.3126781222896316e-06,6.036041871396583e-13,1.2740854210259973e-06,2.761147052824651e-10,8.083082324069786e-13,3.295225144181486e-06
0.00023332408169723793,0.31312579772968,3.76,0.0,0.0017717536030874498,0.5509975653439757,0.28782546591198455,0.0,0.0035281829275425796,0.4221162487228111,1.0622602143766307e-06,0.0008389867663913506,1.89247491092123e-13,1.4329177490739398e-14,0.0016329661502756463,2.1363346956196346e-06,0.019739795829794654,0.09590734053934348,0.0006199578095581018,8.336799690765172e-06,0.0036700507764356374,1.273457107616496e-06,0.2941776219509983,0.000497232933617001,0.00042125691108824056,1.736251531614187e-05,0.01417310611158157,0.00011303236850349188,1.1530742237147142e-08,7.719181268794169e-09,0.0034343992733124546,8.256325826475103e-06,0.11115322711967326,6.847604805750239e-09,3.138989040975236e-06,0.0001447038538747923,0.0004232544289164779,3.154182602547107e-08,1.2138369136232627e-10,9.180588072608556e-07,2.4430746593489224e-07,1.3475370862881323e-05,0.00029857359272322613,1.0824382804826095e-09,4.446200034258474e-07,5.629231189932278e-07,1.493444685797718e-07,1.6773241620607134e-10,7.307786018145081e-05,3.224319294675047e-11,4.627580310781566e-06,8.469391671320967e-05,4.555072824008238e-06,8.174685398022668e-06,0.00021036089333693626,4.4669702995973483e-07,1.1524096524859236e-06,1.8495263046728792e-08,0.0001046836104285597,2.0351620032570452e-09,3.361311358400968e-09,1.2421241551364942e-15,0.00010075445900222497,0.0012991280822772023,1.7595319842905095e-07,4.76417583039819e-09,3.3102235150552447e-06,5.964793661494418e-13,1.265463761074044e-06,2.752919239023213e-10,8.024166226959174e-13,3.2870625584635593e-06
