Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71)
0.0006912140642662257,0.29060683312638885,3.76,0.0,0.02101877196750591,0.5217504425820862,0.33284070028006807,0.0,0.00019742657678032104,0.38243081816474656,4.577700823515037e-06,0.002244005154729999,4.800096833592175e-11,2.3748303215607094e-13,0.0001325210243830892,2.13855747377272e-06,0.027246390150211987,0.09441102892027164,0.00030739939829068746,7.726127467791495e-07,0.0002637227161657152,7.3969160011234485e-06,0.33849510044875825,0.0017902942426480265,0.003718019604217131,2.8411150525304243e-05,0.012833702296365993,0.0016926879443973563,1.5160208990397345e-08,2.580055646316748e-08,0.001788547757173772,5.436333541610819e-06,0.09237791686766257,5.3238833605539984e-08,2.850791761741671e-06,3.211244190879464e-05,0.00024658702172946717,1.6532613244416233e-08,1.4574904849786955e-10,1.8441912534267418e-06,3.2737300832541016e-07,1.825045982900737e-05,0.002980734890777405,2.5905406412524035e-09,6.333853278393568e-07,1.0995872264048331e-06,2.8287831391753046e-07,7.881597765185065e-11,0.0005524620517819422,1.398039059526811e-11,3.022027099621656e-06,4.7665417753689595e-06,1.9119015991601433e-06,9.034948463843943e-06,0.0006145571061598079,1.6047722778135758e-07
0.0006925844207086654,0.2906216812448585,3.76,0.0,0.020657019124933392,0.5211914446788016,0.3331815954516832,0.0,0.0002000196001569523,0.38291151553238106,4.504634504114768e-06,0.0022297050303695847,4.718437785509042e-11,2.334343495337656e-13,0.0001335775959504094,2.1195509580394677e-06,0.027140423221307785,0.0944840936459829,0.0003089695693556519,7.721180184157359e-07,0.00026662440450750597,7.341541521614843e-06,0.338894996896239,0.0017810334609924172,0.0036769786160234545,2.8242461126671988e-05,0.012766386287023973,0.0016613430014524582,1.505441351996303e-08,2.561858351180696e-08,0.0017914444724153138,5.458084076585504e-06,0.09260375463357211,5.256929171554338e-08,2.8327462537417323e-06,3.205064323000203e-05,0.00024632283099981024,1.6427941129432968e-08,1.44653065274475e-10,1.8259922359263079e-06,3.2475481812698353e-07,1.814356366562298e-05,0.0029375782672477974,2.5724769401275874e-09,6.311141049405972e-07,1.0924027784121178e-06,2.809941992822669e-07,7.852547105173952e-11,0.0005468175967529391,1.389025873996329e-11,3.0166127548640193e-06,4.818722679038334e-06,1.909073337708072e-06,9.010561025340869e-06,0.0006088153742295987,1.6024051508897766e-07
0.0006939547771511051,0.29063648284661425,3.76,0.0,0.02029716222240547,0.5206332406755951,0.3335219077276669,0.0,0.0002026848012020251,0.3833920126093863,4.431785448333726e-06,0.0022152425118287817,4.63718609529359e-11,2.2940583883341505e-13,0.00013465875462131846,2.100541202208989e-06,0.027033364319106353,0.09455705040478664,0.00031056824575485,7.716963267771247e-07,0.00026959718850643263,7.2857521305852764e-06,0.33929395287581704,0.001771699745878991,0.0036358265760820497,2.8073246701167135e-05,0.012698482791457317,0.001630163881966939,1.4947885211209802e-08,2.543652450638086e-08,0.0017944164125409503,5.4804734822910215e-06,0.09282951810506153,5.189685710489511e-08,2.8146104474889184e-06,3.198875829096153e-05,0.0002460590154804729,1.6322745021685534e-08,1.435556077257219e-10,1.8077744361938766e-06,3.221309877986954e-07,1.8036329250365742e-05,0.0028943986009436445,2.5544039929234523e-09,6.288064203564455e-07,1.085152370424277e-06,2.790936549464761e-07,7.822990691076184e-11,0.0005411213323709472,1.3799678405983082e-11,3.0110451647812655e-06,4.872487726123683e-06,1.9061752680760033e-06,8.985861946152729e-06,0.0006030558778753851,1.599979447197063e-07
0.0006953251335935448,0.29065123785447894,3.76,0.0,0.01993919889510273,0.5200758093906132,0.3338616486382305,0.0,0.00020542530037757903,0.3838723372982152,4.35915449462347e-06,0.0022006129224778543,4.556341314541526e-11,2.2539747677597925e-13,0.0001357654535760536,2.0815271631934054e-06,0.026925188462721295,0.09462990889043196,0.00031219623459737396,7.713511029519764e-07,0.00027264374867964723,7.229533717566935e-06,0.3396919719600631,0.0017622920780725503,0.0035945610491414717,2.790350406874444e-05,0.012629981426612868,0.0015991521178230377,1.4840599570256609e-08,2.5254376301593694e-08,0.0017974651173181802,5.503521616587269e-06,0.09305520630832083,5.122146698221931e-08,2.796382335565041e-06,3.192678197513635e-05,0.00024579556516065345,1.62170132665055e-08,1.4245656492220048e-10,1.7895377411744142e-06,3.1950152237760817e-07,1.792875897747679e-05,0.0028511992078073976,2.5363221131073808e-09,6.264617184379048e-07,1.0778357211003981e-06,2.7717661639812095e-07,7.79291992358912e-11,0.0005353731029124476,1.3708639439443817e-11,3.005321825934754e-06,4.927903564681823e-06,1.9032072820949064e-06,8.960850315147066e-06,0.0005972785696710057,1.597495072063772e-07
0.0006966954900359844,0.29066594617593283,3.76,0.0,0.019583126865106496,0.5195191287606363,0.3342008301696525,0.0,0.00020824440138214565,0.38435251826936767,4.286742493641424e-06,0.0021858114091422524,4.4759030132488935e-11,2.2140924094637565e-13,0.00013689869830517293,2.062507760503699e-06,0.02681586969561655,0.09470267919518695,0.0003138543749459988,7.710859855484985e-07,0.0002757669055334228,7.172871652885045e-06,0.34008905792111793,0.001752809401512208,0.003553179543132587,2.7733230202097693e-05,0.0125608713909173,0.001568309269502681,1.4732531265166094e-08,2.5072135878658895e-08,0.0018005921588796405,5.527249190612099e-06,0.0932808181573519,5.05430579325818e-08,2.778059827435846e-06,3.186470893160787e-05,0.0002455324696130073,1.6110733726564668e-08,1.413558206340278e-10,1.7712820375009838e-06,3.1686642817933373e-07,1.7820855470984126e-05,0.0028079834513959887,2.5182316425989e-09,6.240794267439425e-07,1.0704525444753953e-06,2.752430178493633e-07,7.762325898525742e-11,0.0005295727520710943,1.3617131270685138e-11,2.9994401528159142e-06,4.985040591757874e-06,1.9001692978821051e-06,8.935525307100017e-06,0.0005914833945704111,1.5949519548654343e-07
0.0006980658464784241,0.2906806077077546,3.76,0.0,0.019228943944968078,0.5189631757896491,0.33453946479088575,0.0,0.0002111456046307444,0.38483258499191336,4.2145503088841804e-06,0.0021708329337305353,4.395870780525223e-11,2.17441109822178e-13,0.0001380595499988633,2.0434818744075974e-06,0.026705381035974515,0.09477537183299617,0.0003155435393795509,7.709048358946208e-07,0.00027896962837233377,7.115750763292124e-06,0.3404852147456137,0.0017432506216313946,0.003511679507373701,2.7562422225120777e-05,0.012491141442873464,0.0015376369271919376,1.4623654089808893e-08,2.4889800352770246e-08,0.0018037991415919075,5.551677811933237e-06,0.09350635244337485,4.986156597744869e-08,2.759640745230005e-06,3.1802533559805826e-05,0.0002452697179693395,1.6003893757307278e-08,1.4025325331576389e-10,1.7530072141147083e-06,3.142257135714143e-07,1.77126216029155e-05,0.0027647547440356546,2.5001329550253107e-09,6.216589555749939e-07,1.063002552042682e-06,2.732927931544375e-07,7.731199420822801e-11,0.0005237201230676983,1.3525142892923652e-11,2.9933974729346184e-06,5.043973203613358e-06,1.8970612523412286e-06,8.909886178990663e-06,0.0005856702895436002,1.5923500417210137e-07
0.0006994362029208638,0.29069522233102457,3.76,0.0,0.01887664804203101,0.5184079264936566,0.3348775654821691,0.0,0.00021413262162221005,0.3853125677657187,4.142578817672278e-06,0.0021556722639705745,4.31624422601111e-11,2.1349306283309836e-13,0.00013924912962455472,2.0244483440569978e-06,0.026593694423162523,0.09484799776457213,0.00031726463553508326,7.708117538963347e-07,0.00028225504530180265,7.0581553034047325e-06,0.34088044665082307,0.0017336146034696,0.0034700583307387817,2.7391077472922838e-05,0.012420779877683993,0.0015071367121124537,1.4513940922606639e-08,2.4707367014152334e-08,0.0018070877015569091,5.5768300303243615e-06,0.09373180782293343,4.917692655029131e-08,2.741122819200584e-06,3.1740249991680505e-05,0.0002450072988945259,1.5896480180506546e-08,1.3914873645399653e-10,1.7347131677053928e-06,3.1157938988085915e-07,1.7604060491311033e-05,0.0027215165481106,2.4820264541938827e-09,6.191996971814953e-07,1.0554854579416276e-06,2.7132587740702517e-07,7.699531060559433e-11,0.0005178150587575036,1.3432662838756066e-11,2.9871910356597753e-06,5.1047800859622314e-06,1.8938831258975515e-06,8.883932259265507e-06,0.0005798391832047135,1.5896893105353538e-07
0.0007008065593633035,0.290709789912319,3.76,0.0,0.018526237163166613,0.5178533558389165,0.33521514576709455,0.0,0.00021720939110615593,0.38579249775675867,4.070828912260034e-06,0.0021403239634314656,4.237022981152738e-11,2.0956508042972127e-13,0.00014046862242166302,2.005405965481841e-06,0.02648078065816023,0.09492056842545965,0.0003190186078548255,7.70811097488379e-07,0.0002856264546412886,7.0000689274817734e-06,0.3412747581027837,0.0017239001695799794,0.003428313339661264,2.721919351600951e-05,0.01234977450119551,0.0014768102780215,1.4403363687130132e-08,2.4524833345118978e-08,0.0018104595058332264,5.602729387855295e-06,0.09395718280439862,4.848907459671416e-08,2.722503682651641e-06,3.1677852071471447e-05,0.00024474520055732003,1.5788479254903636e-08,1.3804213716121304e-10,1.7163997936230948e-06,3.0892746950539447e-07,1.7495175504517604e-05,0.002678272377497228,2.463912574500098e-09,6.167010248558743e-07,1.0479009700622564e-06,2.693422037928734e-07,7.667311024520416e-11,0.0005118574017509787,1.333967915584559e-11,2.9808179939271215e-06,5.1675445306740515e-06,1.8906349397640036e-06,8.857662972758218e-06,0.0005739899954026689,1.5869697762149621e-07
0.0007021769158057432,0.2907243103016519,3.76,0.0,0.018177709419934532,0.5172994376748242,0.3355522197471325,0.0,0.000220380097249137,0.38627240703456855,3.999301500664816e-06,0.002124782380987188,4.1582067002321105e-11,2.0565714412379996e-13,0.0001417192825303802,1.9863534891976457e-06,0.026366609339363026,0.09499309575649578,0.0003208064395555587,7.709075034476198e-07,0.00028908733714983555,6.941474658717645e-06,0.34166815383609017,0.0017141060977859134,0.0033864417959970396,2.704676817037891e-05,0.012278112601899187,0.0014466593126924875,1.4291893307526555e-08,2.4342197046626213e-08,0.0018139162514920508,5.629400472118722e-06,0.094182475733105,4.779794464290902e-08,2.7037808663988417e-06,3.161533333480775e-05,0.0002444834105986338,1.5679876643968778e-08,1.369333162718391e-10,1.698066992010529e-06,3.062699676141747e-07,1.738597030649663e-05,0.002635025798972912,2.4457917878643355e-09,6.141622921561623e-07,1.040248795147446e-06,2.6734170569560003e-07,7.634529198041056e-11,0.000505846994557567,1.3246179378824951e-11,2.9742754020172553e-06,5.232354772934546e-06,1.887316739834482e-06,8.831077866908738e-06,0.000568122636767442,1.584191477914362e-07
0.0007035472722481829,0.290738783331514,3.76,0.0,0.017831063033704648,0.5167461446622221,0.3358888021389419,0.0,0.0002236491888075186,0.38675232861139935,3.927997507827039e-06,0.0021090416400780816,4.0797950618116706e-11,2.0176923655450262e-13,0.0001430024381500841,1.9672896177362924e-06,0.02625114879429021,0.09506559223640512,0.0003226291547033424,7.711059078267056e-07,0.0002926413688132259,6.882354856172935e-06,0.34206063887533855,0.0017042311188235808,0.003344440894755893,2.6873799559476748e-05,0.012205780921199456,0.0014166855393448342,1.417949966234685e-08,2.4159456073132694e-08,0.0018174596646054347,5.656868973487369e-06,0.09440768477518952,4.710347079534102e-08,2.6849517929133774e-06,3.155268698671739e-05,0.0002442219160976567,1.557065738179538e-08,1.3582212895078196e-10,1.6797146766478939e-06,3.036069038855559e-07,1.7276448904032665e-05,0.002591780433576029,2.4276646087767495e-09,6.115828322823052e-07,1.0325286458959666e-06,2.6532431880219414e-07,7.601175233944526e-11,0.0004997836797527647,1.3152150499227596e-11,2.967560230622303e-06,5.299304358172465e-06,1.8839286204846442e-06,8.80417660199449e-06,0.0005622370082214696,1.5813544878975636e-07
0.0007049176286906226,0.29075320881535405,3.76,0.0,0.017486296341027566,0.5161934481969116,0.3362249083144539,0.0,0.00022702139948169273,0.38723229648294855,3.856917877313269e-06,0.0020930956275880454,4.0017877706037456e-11,1.9790134158850144e-13,0.00014431949726644998,1.948213003286522e-06,0.02613436600703077,0.09513807091663112,0.00032448782034668645,7.714115704987555e-07,0.0002962924347700119,6.822691183435347e-06,0.34245221855822955,0.0016942739138583259,0.0033023077617677413,2.670028616073496e-05,0.012132765621724497,0.0013868907182218856,1.4066151544052258e-08,2.3976608662797386e-08,0.0018210914988837294,5.685161745873974e-06,0.09463280789999441,4.640558689566394e-08,2.6660137701677254e-06,3.148990587667161e-05,0.0002439607035357064,1.5460805837490614e-08,1.3470842283019677e-10,1.6613427607554833e-06,3.0093829946043564e-07,1.7166615646134978e-05,0.0025485399580595634,2.4095315942535078e-09,6.08961957325344e-07,1.0247402269599781e-06,2.63289976085829e-07,7.567238371385202e-11,0.0004936673001584824,1.3057578936147007e-11,2.960669342942479e-06,5.368492540398575e-06,1.8804707372819327e-06,8.776958962766045e-06,0.0005563330004758523,1.578458931139336e-07
0.0007062879851330623,0.2907675865461307,3.76,0.0,0.017143407800322943,0.5156413183273588,0.33656055434304954,0.0,0.00023050177119280274,0.38771234567093804,3.786063572498637e-06,0.0020769379814559253,3.924184559146521e-11,1.9405344438206861e-13,0.00014567195356834028,1.9291222449226083e-06,0.02601622654060558,0.09521054545892173,0.00032638354871930336,7.718301029030573e-07,0.00030004464480877605,6.762464573084429e-06,0.34284289856052896,0.001684233111817838,0.003260039451329031,2.6526226803971308e-05,0.012059052253180403,0.0013572766483659722,1.3951816609076879e-08,2.379365336545691e-08,0.0018248135336172689,5.71430687009167e-06,0.0948578428606347,4.570422664701279e-08,2.6469639849687935e-06,3.1426982471190605e-05,0.00024369975875733406,1.535030567635371e-08,1.3359203767040435e-10,1.6429511578630842e-06,2.982641780968949e-07,1.705647521293472e-05,0.0025053081064720668,2.391393343096988e-09,6.062989572454717e-07,1.0168832380812535e-06,2.6123860996941397e-07,7.532707444947556e-11,0.0004874976990344789,1.2962450502319719e-11,2.95359947820078e-06,5.440024715303976e-06,1.8769432796408964e-06,8.7494248872467e-06,0.0005504104934949123,1.5755049692145983e-07
0.0007076583415755019,0.2907819162946168,3.76,0.0,0.01680239600000194,0.5150897236658146,0.3368957570363697,0.0,0.00023409568032226895,0.3881925122679935,3.7154355777594568e-06,0.002060562076853922,3.8469851894322975e-11,1.902255314543153e-13,0.00014706139302541067,1.9100158855408194e-06,0.025896694453212136,0.09528303017618152,0.00032831749953100256,7.723674952253399e-07,0.00030390235020321787,6.7016551841816765e-06,0.34323268492325476,0.0016741072864767653,0.0032176329437681797,2.635162071516662e-05,0.011984625715352255,0.0013278451694693047,1.3836461317792306e-08,2.3610589057762638e-08,0.0018286275710436399,5.7443337210269696e-06,0.09508278717238919,4.499932360592549e-08,2.627799495690349e-06,3.1363908824920354e-05,0.00024343906692832199,1.5239139817525694e-08,1.3247280632870644e-10,1.6245397979877928e-06,2.955845690338052e-07,1.6946032660550778e-05,0.002462088671803198,2.373250499670711e-09,6.035930987629201e-07,1.0089573875741665e-06,2.591701562587902e-07,7.497571024301381e-11,0.00048127472029446834,1.2866750366596419e-11,2.94634727225183e-06,5.514012899136812e-06,1.8733464786706557e-06,8.721574448702131e-06,0.0005444693559119784,1.5724927898510886e-07
0.0007090286980179416,0.29079619780770116,3.76,0.0,0.01646325966658587,0.5145386312919441,0.33723053399793457,0.0,0.00023780886511274286,0.38867283348521453,3.645034901151743e-06,0.0020439610121856253,3.770189455396556e-11,1.8641759083251795e-13,0.0001484895016058801,1.890892408928695e-06,0.025775732207570425,0.09535554007687622,0.00033029088246737517,7.730301483593923e-07,0.0003078701618965706,6.6402423620198076e-06,0.3436215840824618,0.00166389495329491,0.0031750851428166754,2.617646761264687e-05,0.011909470218091607,0.0012985981637952575,1.3720050884641416e-08,2.3427415002973693e-08,0.0018325354334551632,5.775273039065802e-06,0.09530763808882918,4.429081134436892e-08,2.6085172244533336e-06,3.130067654858796e-05,0.00024317861249013555,1.5127290388755598e-08,1.3135055284440828e-10,1.6061086131576379e-06,2.928995033486552e-07,1.683529347015234e-05,0.0024188855076429654,2.3551037604065763e-09,6.008436243444443e-07,1.0009623749420534e-06,2.570845473277171e-07,7.461817225934279e-11,0.0004749982087563921,1.2770463016615116e-11,2.9389092417928697e-06,5.590576252668737e-06,1.8696806449549932e-06,8.693407857055391e-06,0.0005385094444097725,1.5694226435223715e-07
0.0007103990544603813,0.29081043080643953,3.76,0.0,0.016125997672682163,0.5139880066482179,0.3375649036776483,0.0,0.00024164745506363757,0.3891533477022671,3.574862576805944e-06,0.002027127595206558,3.693797185905845e-11,1.826296121724977e-13,0.0001499580732839861,1.8717502364518124e-06,0.025653300573384597,0.09542809091313392,0.0003323049599442682,7.738249110402406e-07,0.00031195297053426477,6.5782045987332314e-06,0.34400960290169513,0.001653594566060143,0.003132392872816221,2.6000767752860004e-05,0.011833569238245223,0.0012695375582387398,1.3602549228088186e-08,2.3244130932881167e-08,0.0018365389597586003,5.8071570053825e-06,0.09553239257555375,4.35786236583012e-08,2.589113948721005e-06,3.123727677346751e-05,0.0002429183791104837,1.5014738677480802e-08,1.3022509159337356e-10,1.5876575297512113e-06,2.902090146295139e-07,1.6724263539533967e-05,0.002375702529868775,2.3369538749328444e-09,5.980497511472461e-07,9.928978885276126e-07,2.5498171356613415e-07,7.42543368423861e-11,0.00046866801041403237,1.2673572216263402e-11,2.9312817567952455e-06,5.669841643794835e-06,1.8659461543988152e-06,8.664925527569036e-06,0.0005325306030623624,1.5662948483272392e-07
0.000711769410902821,0.290824614983833,3.76,0.0,0.015790609047115628,0.5134378134270233,0.33789888542877305,0.0,0.0002456180054865111,0.38963409451962877,3.5049196657102695e-06,0.0020100543273149974,3.61780824683689e-11,1.7886158682924832e-13,0.00015146901818795242,1.8525877231746117e-06,0.025529358522705815,0.09550069923289538,0.00033436104992816553,7.747591156081949e-07,0.00031615596837836397,6.515519485710996e-06,0.34439674870716935,0.0016432045133068119,0.0030895528759141856,2.5824521933601192e-05,0.011756905473200997,0.0012406653265001524,1.3483918905226867e-08,2.3060737033178373e-08,0.0018406400008937982,5.840019322982573e-06,0.09575704728111568,4.286269463768037e-08,2.569586292212258e-06,3.11737001139735e-05,0.00024265834962996935,1.490146507783852e-08,1.2909622831981338e-10,1.569186495587219e-06,2.8751314379415403e-07,1.6612949211880334e-05,0.0023325437184865383,2.3188016472592326e-09,5.95210669750785e-07,9.847636295321186e-07,2.5286159062547014e-07,7.388407714353455e-11,0.00046228397273668755,1.2576060958758629e-11,2.9234610579507667e-06,5.751944263580799e-06,1.8621434208885997e-06,8.636128082957214e-06,0.000526532662611623,1.563109749210561e-07
0.0007131397673452607,0.2908387500025014,3.76,0.0,0.015457092987795625,0.5128880134489828,0.3382324995680867,0.0,0.0002497275364975926,0.3901151148133437,3.435207258708935e-06,0.0019927333853208638,3.542222543527845e-11,1.751135080191164e-13,0.0001530243724828262,1.8334031541314376e-06,0.025403863116753914,0.09557338243670022,0.0003364605287517622,7.758406203453501e-07,0.00032048467298101803,6.452163660981567e-06,0.344783029326166,0.0016327231143995976,0.00304656180923113,2.5647731560967637e-05,0.011679460790401735,0.0012119834914159388,1.336412104613755e-08,2.28772339576342e-08,0.0018448404142546646,5.873895302927549e-06,0.09598159850464914,4.214295886406372e-08,2.549930715055041e-06,3.1109936626272726e-05,0.0002423985060045791,1.4787449033685368e-08,1.279637581363544e-10,1.5506954684544327e-06,2.8481193450749026e-07,1.6501357349123853e-05,0.0022894131196468303,2.300647943265098e-09,5.923255427750534e-07,9.765592921232747e-07,2.50724110416847e-07,7.350726112359892e-11,0.00045584594503238424,1.2477911419465878e-11,2.9154432432304344e-06,5.8370283179332544e-06,1.8582729286238937e-06,8.607016281085969e-06,0.0005205154396953438,1.5598677387845395e-07
0.0007145101237877004,0.2908528354921507,3.76,0.0,0.015125448874256606,0.5123385665305564,0.33856576744359673,0.0,0.00025398357276991076,0.3905964507930376,3.365726481953667e-06,0.001975156603448402,3.4670400257249816e-11,1.713853710654442e-13,0.00015462630988747695,1.814194740495183e-06,0.02527676938301169,0.09564615883957647,0.000338604834190491,7.770778615761612e-07,0.00032494495341074903,6.388112757450822e-06,0.34516845312920874,0.0016221486152630912,0.0030034162417852737,2.547039878168695e-05,0.011601216172410469,0.0011834941275469925,1.324311529299521e-08,2.2693622987422944e-08,0.0018491420575627963,5.908821952920395e-06,0.0962060421599015,4.1419351641829466e-08,2.5301435030902036e-06,3.1045975760488446e-05,0.0002421388292431102,1.4672668976370633e-08,1.2682746422678245e-10,1.5321843831619482e-06,2.8210543094449893e-07,1.638949529500396e-05,0.002246314847645677,2.2824936893923384e-09,5.893935034424743e-07,9.682845431930126e-07,2.485691985893984e-07,7.312375097886939e-11,0.0004493537788480887,1.2379104901691391e-11,2.907224228789086e-06,5.92524778507704e-06,1.8543352640323927e-06,8.577591066085174e-06,0.0005144787360503055,1.556569307429841e-07
0.0007158804802301401,0.2908668710466622,3.76,0.0,0.014795676279453192,0.5117894303395244,0.3388987115096297,0.0,0.0002583941863868468,0.3910781460629197,3.296478498496646e-06,0.0019573154564773215,3.3922606919926846e-11,1.676771735367511e-13,0.0001562771527430555,1.794960614798766e-06,0.025148030182782798,0.0957190477383694,0.00034079546891791087,7.784799003158437e-07,0.0003295430595931726,6.323341351548023e-06,0.34555302907605606,0.0016114791838080622,0.002960112651189846,2.529252656326956e-05,0.011522151657556996,0.0011551993639082284,1.3120859736978077e-08,2.2509906096838005e-08,0.0018535467815685794,5.944838071837252e-06,0.09643037373546813,4.0691809133249446e-08,2.5102207562733875e-06,3.0981806310541976e-05,0.00024187929933887388,1.4557102257086853e-08,1.256871188378802e-10,1.5136531890864246e-06,2.793936853962645e-07,1.62773708503088e-05,0.002203253086943704,2.2643398686527317e-09,5.86413653933046e-07,9.599390620639003e-07,2.463967874163979e-07,7.273340498425251e-11,0.00044280732835626886,1.227962177679267e-11,2.8987997709995797e-06,6.0167672201596715e-06,1.8503310896949712e-06,8.547853691748606e-06,0.0005084223376380341,1.5532150122894944e-07
0.0007172508366725797,0.29088085622096005,3.76,0.0,0.014467774986167631,0.5112405602387015,0.3392313554037584,0.0,0.0002629680496049948,0.3915602456849393,3.2274645088400377e-06,0.0019392010394628032,3.3178845912721254e-11,1.6398891533210142e-13,0.0001579793836246125,1.775698825795088e-06,0.02501759606849177,0.0957920694851955,0.00034303400398928263,7.800564750363286e-07,0.0003342856538774273,6.257822905862972e-06,0.3459367667656191,0.0016007129049940745,0.0029166474204586393,2.511411867605346e-05,0.011442246275764973,0.0011271013867450066,1.2997310849182183e-08,2.2326085884495883e-08,0.0018580564205568605,5.981984353029816e-06,0.09665458825061568,3.996026871739744e-08,2.490158376149866e-06,3.091741636229746e-05,0.00024161989519583016,1.4440725074370945e-08,1.2454248111768743e-10,1.4951018757407847e-06,2.7667675684491785e-07,1.6164992463488423e-05,0.0021602320944966525,2.2461875399371337e-09,5.833850635849239e-07,9.515225387086065e-07,2.4420680923156547e-07,7.233607530888286e-11,0.00043620645082739084,1.2179441424417078e-11,2.890165460129735e-06,6.111762645537745e-06,1.8462611196390015e-06,8.517805656528345e-06,0.0005023460136656971,1.5498054403003287e-07
0.0007186211931150194,0.2908947905276264,3.76,0.0,0.014141745009274087,0.5106919091170145,0.3395637240271469,0.0,0.00026771449527324294,0.3920427962447978,3.1586857597089264e-06,0.0019208040423131982,3.2439118280857294e-11,1.6032059902728054e-13,0.00015973566073159405,1.7564073338057344e-06,0.024885415127942134,0.09586524556804095,0.00034532208217616893,7.818180792800415e-07,0.0003391798449392225,6.191529696990641e-06,0.3463196764907887,0.0015898477754335751,0.0028730168349017527,2.4935179742201616e-05,0.01136147797824657,0.0010992024426283754,1.2872423394193724e-08,2.2142165655977238e-08,0.0018626727811410673,6.0203034900673285e-06,0.09687868020561786,3.922466932662858e-08,2.469952052223026e-06,3.085279323139032e-05,0.00024136059454875277,1.432351239481987e-08,1.2339329548507323e-10,1.4765304034781887e-06,2.739547038986194e-07,1.6052369286152372e-05,0.0021172562023344384,2.2280378482023804e-09,5.803067671176879e-07,9.430346172030766e-07,2.4199918421899156e-07,7.19316072996255e-11,0.00042955100729004115,1.207854216352974e-11,2.8813166484123777e-06,6.210422579987296e-06,1.8421261477611504e-06,8.487448566586241e-06,0.0004962495155767124,1.5463412515115476e-07
0.0007199915495574591,0.2909086734330104,3.76,0.0,0.013817586615671775,0.51014342720417,0.33989584363877456,0.0,0.0002726435754128867,0.39252584592233536,3.0901435530189924e-06,0.0019021147265610406,3.170342573263085e-11,1.5667223034631298e-13,0.00016154883545739656,1.7370840055541041e-06,0.02475143281409979,0.09593859869910354,0.0003476614217161578,7.837760304932897e-07,0.00034423322658279267,6.124432743341208e-06,0.3467017692991309,0.0015788816975306553,0.0028292170785705712,2.4755715495313495e-05,0.01127982356026127,0.0010715048420140171,1.2746150350309198e-08,2.195814964048602e-08,0.0018673976302831994,6.059840285163014e-06,0.0971026435261449,3.8484951516928595e-08,2.449597246968872e-06,3.078792339107556e-05,0.00024110137387564298,1.4205437865625606e-08,1.2223929241591927e-10,1.457938693629793e-06,2.712275886962867e-07,1.5939510881636435e-05,0.0020743298200680974,2.209891991720693e-09,5.771777625724981e-07,9.344749213389791e-07,2.397738328513239e-07,7.151984144401491e-11,0.00042284086318461445,1.1976901174194387e-11,2.8722484652620688e-06,6.312949158594787e-06,1.8379271000879481e-06,8.456784266817348e-06,0.0004901325760133744,1.542823221620664e-07
0.0007213619059998988,0.2909225043529398,3.76,0.0,0.013495300340275844,0.50959506186691,0.3402277419630175,0.0,0.00027776612280159884,0.3930094445652929,3.0218392430909774e-06,0.0018831229073183388,3.097177068305301e-11,1.530438182219015e-13,0.00016342196776241328,1.7177266072499536e-06,0.024615591761727774,0.0960121529111234,0.00035005382079239354,7.859425258626908e-07,0.0003494539219538125,6.056501753037398e-06,0.34708305705911274,0.00156781247309553,0.002785244230292239,2.4575732970554424e-05,0.011197258577584187,0.0010440109629146885,1.2618442864857399e-08,2.1774043092511265e-08,0.0018722326810929777,6.1006417696432824e-06,0.09732647150190668,3.774105793713018e-08,2.4290891795182664e-06,3.072279240201784e-05,0.0002408422083014362,1.4086473720095746e-08,1.210801854591958e-10,1.439326723920602e-06,2.684954820130362e-07,1.582642728281231e-05,0.0020314574374536406,2.191751220471761e-09,5.739970086355086e-07,9.258431092874911e-07,2.3753068209628866e-07,7.110061035519048e-11,0.0004160758888736618,1.1874494419474635e-11,2.862955855242383e-06,6.419559282050521e-06,1.83366503290399e-06,8.425815066007988e-06,0.0004839949076289061,1.539252224650616e-07
