Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63)
8.014857575581628e-08,0.21723898403931802,3.76,0.0,0.710820544155737,0.9998698913440257,7.821141287632696e-10,0.0,1.1133507049999039e-09,5.730225548336329e-07,4.9372857453555e-07,5.545191249761826e-08,3.757520271643076e-12,3.5811401761365816e-14,5.518458053505485e-08,5.248089551969458e-08,7.389881046344502e-09,1.4663932237559087e-08,3.998698096899588e-08,2.733426295377766e-09,1.756449064559388e-09,1.1558604423784157e-09,1.49152328983277e-10,9.815844430842956e-15,7.758166165212341e-16,1.347692037975048e-18,2.62622106236145e-10,9.951499598510413e-17,3.820629126936709e-13,1.5804370277882258e-20,2.1384576388336529e-10,9.01667062855155e-12,6.911449351274082e-14,3.12419141215445e-17,5.242593274232615e-15,8.77685721046564e-13,0.00012999834780753569,2.2300871458448846e-17,1.9768631733721287e-24,5.051346830187396e-16,6.8676603358754e-18,3.561825118249615e-17,3.6290197401893484e-16,4.639090399244561e-20,5.859107068180205e-26,1.7259028398524433e-23,1.404320837113866e-23
8.113088033246176e-08,0.21723898432678404,3.76,0.0,0.7108205360994733,0.9998698890990444,8.157515435080956e-10,0.0,1.145908718351944e-09,5.803389239202221e-07,4.99014516192151e-07,5.6592372714835894e-08,3.844844956145308e-12,3.621217557511922e-14,5.635608088287792e-08,5.3565252635285806e-08,7.639853951755759e-09,1.5165223985102046e-08,4.054851035873444e-08,2.795115763645936e-09,1.8136338744258958e-09,1.1872004467816377e-09,1.5362454738192876e-10,1.033731005657553e-14,8.143929497457323e-16,1.4059394771593837e-18,2.6583991406303015e-10,1.0432651915419186e-16,3.899908200817404e-13,1.6527758766296622e-20,2.1889493225414582e-10,9.247987599244532e-12,7.163157522841652e-14,3.2708208472763027e-17,5.370549832195119e-15,9.125126808598976e-13,0.00012999834749546685,2.265342631958146e-17,2.074998075736795e-24,5.261727934947426e-16,7.149758895478127e-18,3.722987499247809e-17,3.7534234863383463e-16,4.8590132223795237e-20,6.125023616896163e-26,1.83565939029747e-23,1.497406126474511e-23
8.211318490910724e-08,0.21723898461454413,3.76,0.0,0.7108205280270185,0.9998698868329351,8.503655479786138e-10,0.0,1.1789408205674684e-09,5.876651387623883e-07,5.042835433599177e-07,5.774838476261708e-08,3.933040750521821e-12,3.661205746208788e-14,5.7535709121115577e-08,5.4656185492320344e-08,7.89502850398403e-09,1.5676798803684968e-08,4.1112372057607085e-08,2.8572424811056773e-09,1.8719136753458222e-09,1.2190877196487437e-09,1.5818877749095698e-10,1.0880379227654562e-14,8.545641693677535e-16,1.4661004663953282e-18,2.6905770018930446e-10,1.0932887387533334e-16,3.980279416999716e-13,1.7276212834867898e-20,2.2399775241272567e-10,9.482533573452901e-12,7.42077089642128e-14,3.4231172571075026e-17,5.5000123428043685e-15,9.483296209801806e-13,0.00012999834722295315,2.3007845803027134e-17,2.1768246604297453e-24,5.478610945832688e-16,7.440420236776119e-18,3.8897545591970375e-17,3.880979895384947e-16,5.086926486934965e-20,6.400330829524943e-26,1.9511825052951136e-23,1.5955159036425142e-23
8.309548948575271e-08,0.21723898490259982,3.76,0.0,0.7108205199382508,0.9998698845458076,8.859702391884404e-10,0.0,1.2124454601290854e-09,5.950012680699053e-07,5.095357101435667e-07,5.892006310481389e-08,4.022103396580052e-12,3.701104977570147e-14,5.872335139535299e-08,5.5753578528025776e-08,8.155440422447065e-09,1.6198718311049577e-08,4.167858208800499e-08,2.9197993554645594e-09,1.9312934828249716e-09,1.251528196385758e-09,1.6284627642633326e-10,1.1445708366178201e-14,8.963849345477814e-16,1.5282205140097696e-18,2.722754646209032e-10,1.1452831409409473e-16,4.0617429528520696e-13,1.8050358012216683e-20,2.291540519107437e-10,9.720321909822073e-12,7.684351790285533e-14,3.581260666401587e-17,5.6309795107357776e-15,9.851526742726819e-13,0.00012999834690325426,2.3364132386969308e-17,2.2824416671624722e-24,5.702134543708037e-16,7.739822840697044e-18,4.0622688489054104e-17,4.0117482532514597e-16,5.3230417569070974e-20,6.685285443092007e-26,2.0727142076288054e-23,1.6988631948104268e-23
8.407779406239819e-08,0.2172389851909528,3.76,0.0,0.7108205118330505,0.9998698822375932,9.225796622952164e-10,0.0,1.246421044913913e-09,6.023473793569179e-07,5.147710704750768e-07,6.010752044805054e-08,4.11202865159241e-12,3.74091548625932e-14,5.991889485875872e-08,5.685731742691703e-08,8.421124929082406e-09,1.6731043049809554e-08,4.224715624867113e-08,2.9827794149154136e-09,1.9917781849745584e-09,1.2845278293470707e-09,1.6759830946217201e-10,1.2033966812484627e-14,9.399114077410537e-16,1.5923458359871986e-18,2.7549320736387985e-10,1.1993126294147344e-16,4.1443088470773374e-13,1.8850830215716478e-20,2.3436365885134275e-10,9.961366056935165e-12,7.953962322968924e-14,3.7454355378301226e-17,5.763450050736361e-15,1.02299798562552e-12,0.00012999834662752517,2.3722279036660278e-17,2.3919496123208673e-24,5.932439104070154e-16,8.048147286315945e-18,4.2406753419745047e-17,4.1457886322623445e-16,5.567574407472989e-20,6.980149980361445e-26,2.2005043209100848e-23,1.8076678319089555e-23
8.506009863904367e-08,0.21723898547960438,3.76,0.0,0.7108205037112985,0.9998698799083842,9.60207815085642e-10,0.0,1.2808659375456003e-09,6.097035395397866e-07,5.199896781138639e-07,6.131086834736678e-08,4.202812288280092e-12,3.780637506245106e-14,6.112222767145327e-08,5.796728912026345e-08,8.692116748905082e-09,1.7273832487810485e-08,4.281811011495218e-08,3.046175210652936e-09,2.053372542619526e-09,1.3180925853879955e-09,1.7244615022006868e-10,1.2645836962372525e-14,9.85201291117744e-16,1.6585233701265628e-18,2.7871092842440645e-10,1.255443164887106e-16,4.227991994128809e-13,1.9678276168577238e-20,2.3962640188863e-10,1.0205679553203687e-11,8.229664413473127e-14,3.9158308968392173e-17,5.8974226687720944e-15,1.0618817114459412e-12,0.00012999834632648676,2.4082289203659487e-17,2.5054507883750605e-24,6.169666741020772e-16,8.365576314564303e-18,4.4251214666114845e-17,4.283161909516927e-16,5.820743698683244e-20,7.285192829595961e-26,2.3348105961500712e-23,1.9221565566920173e-23
8.604240321568915e-08,0.21723898576855616,3.76,0.0,0.710820495572878,0.9998698775581811,9.988686482294574e-10,0.0,1.3157784556174453e-09,6.170698144468231e-07,5.251915866470547e-07,6.25302167154199e-08,4.294450094787521e-12,3.820271270813738e-14,6.233323899803492e-08,5.9083381780982317e-08,8.968450111941799e-09,1.7827145022964907e-08,4.339145903967103e-08,3.1099793119719896e-09,2.116081189903867e-09,1.3522284482506885e-09,1.7739108189586927e-10,1.3282014300657801e-14,1.0323138426591733e-15,1.7268007756530166e-18,2.819286278087753e-10,1.3137424576935652e-16,4.3128017827441274e-13,2.053335316425264e-20,2.449421102268194e-10,1.0453276026321557e-11,8.511519781581871e-14,4.0926403562080304e-17,6.032896079173369e-15,1.1018200192335905e-12,0.00012999834602287044,2.444415863617986e-17,2.6230492812731652e-24,6.413961294331098e-16,8.69229480721277e-18,4.6157571124356275e-17,4.423929762492802e-16,6.082772705915632e-20,7.600688321063742e-26,2.4758988291626438e-23,2.0425631202052532e-23
8.702470779233463e-08,0.21723898605780959,3.76,0.0,0.7108204874176738,0.9998698751870272,1.0385760628491245e-09,0.0,1.3511568749938066e-09,6.244462684315719e-07,5.303768494901864e-07,6.376567343844079e-08,4.3869378746169e-12,3.8598170125666895e-14,6.355181899745206e-08,6.020548480778726e-08,9.250158758914526e-09,1.8391037998408023e-08,4.396721815568407e-08,3.174184708142435e-09,2.1799086360706108e-09,1.3869414186454722e-09,1.8243439740627863e-10,1.3943207477205744e-14,1.0813099059044364e-15,1.797226432773578e-18,2.851463055234003e-10,1.3742800050890387e-16,4.3987409241787436e-13,2.1416728913310173e-20,2.5031061361802293e-10,1.0704169191617646e-11,8.799589948668985e-14,4.276062163155174e-17,6.169868991769452e-15,1.1428290848441759e-12,0.00012999834569645354,2.4807889026660287e-17,2.7448510033806997e-24,6.665468306405904e-16,9.028489750399594e-18,4.812734644553776e-17,4.568154661348649e-16,6.353888302027581e-20,7.926916870490937e-26,2.6240430832575e-23,2.1691284718335876e-23
8.80070123689801e-08,0.217238986347366,3.76,0.0,0.7108204792455721,0.9998698727949028,1.0793439072016537e-09,0.0,1.386999433874778e-09,6.318329645247662e-07,5.355455198880208e-07,6.501734453491726e-08,4.480271446552104e-12,3.899274963427744e-14,6.47778588099487e-08,6.133348880611881e-08,9.537275948021908e-09,1.8965567720759744e-08,4.4545402378930455e-08,3.2387846747154065e-09,2.2448592675715047e-09,1.4222375106952982e-09,1.8757739828241957e-10,1.4630138418356816e-14,1.1322519455707569e-15,1.869849445932326e-18,2.883639615748188e-10,1.4371271338585668e-16,4.4858137933125736e-13,2.2329081693708966e-20,2.5573174235968686e-10,1.0958372850082115e-11,9.093936238638699e-14,4.4662992734336634e-17,6.308340126179224e-15,1.1849250884796604e-12,0.00012999834539042287,2.5173472849924493e-17,2.8709637223646195e-24,6.92433501292844e-16,9.374350219233836e-18,5.0162089248595496e-17,4.715899866783203e-16,6.63432123543842e-20,8.264165127822209e-26,2.779525924105571e-23,2.3021009579853074e-23
8.898931694562558e-08,0.21723898663722677,3.76,0.0,0.7108204710564616,0.9998698703818646,1.1211859751294408e-09,0.0,1.4233043347367194e-09,6.392299648177939e-07,5.406976509151208e-07,6.62853345459812e-08,4.574446644604905e-12,3.9386453546393125e-14,6.601125054822087e-08,6.246728557516843e-08,9.829834459606686e-09,1.9550789472529757e-08,4.512602641053147e-08,3.3037724024613892e-09,2.31093734950264e-09,1.4581227480787855e-09,1.928213939365629e-10,1.5343542436247657e-14,1.1852040793668954e-15,1.9447196502423256e-18,2.9158159596969216e-10,1.5023570364124703e-16,4.574030498933162e-13,2.3271100618773134e-20,2.6120532729278023e-10,1.1215900887015825e-11,9.394619778591891e-14,4.6635594336313105e-17,6.448308191446383e-15,1.2281242116433087e-12,0.000129998345071388,2.5540914966573757e-17,3.0014970763083596e-24,7.190710351792907e-16,9.730067390278187e-18,5.2263373343061406e-17,4.867229434766793e-16,6.924306222253094e-20,8.612726087695663e-26,2.94263859487116e-23,2.4417364691607057e-23
8.997162152227106e-08,0.21723898692739327,3.76,0.0,0.710820462850231,0.9998698679479111,1.1641160063415221e-09,0.0,1.4600697443406288e-09,6.466373305608826e-07,5.458332954762092e-07,6.756974663759429e-08,4.669459317981414e-12,3.977928416769242e-14,6.725188729313536e-08,6.36067681008709e-08,1.0127866598782688e-08,2.014675751876914e-08,4.570910473797359e-08,3.369140905837862e-09,2.378147026403099e-09,1.494603162858899e-09,1.9816770203733268e-10,1.6084168309587576e-14,1.2402321042082805e-15,2.0218876169955217e-18,2.9479920871480747e-10,1.5700448003841562e-16,4.663401898206231e-13,2.4243485741650775e-20,2.6673119980067035e-10,1.1476767271285776e-11,9.701701499241632e-14,4.868055249379541e-17,6.589771910764987e-15,1.2724426356566287e-12,0.00012999834476451106,2.5910206391574058e-17,3.1365625852221248e-24,7.46474497199368e-16,1.0095834553807704e-17,5.4432797906155014e-17,5.022208220965214e-16,7.224081972152991e-20,8.97289917765256e-26,3.113681154804026e-23,2.5882985557933693e-23
9.095392609891654e-08,0.21723898721786683,3.76,0.0,0.7108204546267723,0.9998698654930974,1.2081476864683307e-09,0.0,1.497293794175161e-09,6.540551219296554e-07,5.509525063065851e-07,6.887068236936062e-08,4.765305331043108e-12,4.017124379707954e-14,6.84996630886865e-08,6.47518305477493e-08,1.0431404198486775e-08,2.075352511481058e-08,4.6294651636482556e-08,3.4348832641730853e-09,2.446492323195224e-09,1.531684796068574e-09,2.0361764903898784e-10,1.6852778344185558e-14,1.2974035221438294e-15,2.1014046557999586e-18,2.9801679981707783e-10,1.6402674397327763e-16,4.753934610190768e-13,2.5246947980552812e-20,2.7230919180780873e-10,1.1740986054459972e-11,1.0015242135395493e-13,5.080004236954663e-17,6.732729992318877e-15,1.3178965404065417e-12,0.00012999834443848,2.6281355229020673e-17,3.2762736717611913e-24,7.74659122688221e-16,1.0471847102306673e-17,5.667198761962157e-17,5.180901879086557e-16,7.533891167775068e-20,9.344990366556276e-26,3.292962646556943e-23,2.7420585688388113e-23
9.193623067556202e-08,0.21723898750864873,3.76,0.0,0.7108204463859779,0.9998698630174175,1.2532946456427322e-09,0.0,1.5349745825608205e-09,6.614833978361915e-07,5.560553359727409e-07,7.018824150917183e-08,4.8619805632492194e-12,4.056233472675699e-14,6.975447293307047e-08,6.590236824563987e-08,1.0740478624306232e-08,2.137114451893188e-08,4.6882681171194767e-08,3.5009928232685956e-09,2.515977146682639e-09,1.569373697190245e-09,2.0917256993857257e-10,1.7650148440045288e-14,1.3567875705490787e-15,2.183322815275971e-18,3.0123436928354483e-10,1.713103931967756e-16,4.845633010374764e-13,2.6282209070980068e-20,2.7793913577778934e-10,1.2008571369419464e-11,1.0335302226667243e-13,5.299628875242375e-17,6.877181165639142e-15,1.3645021020821678e-12,0.00012999834412317788,2.6654348100574748e-17,3.4207456895507934e-24,8.0364031576767015e-16,1.0858302504454779e-17,5.898259281398663e-17,5.343376855648108e-16,7.85398047040403e-20,9.729312302710248e-26,3.480801310750468e-23,2.9032958405678054e-23
9.29185352522075e-08,0.2172389877997402,3.76,0.0,0.7108204381277423,0.9998698605209118,1.2995704562483938e-09,0.0,1.5731101776050242e-09,6.689222160292425e-07,5.611418368731253e-07,7.152252213975392e-08,4.959480909085396e-12,4.0952559242211213e-14,7.10162127671619e-08,6.705827767273033e-08,1.105512078059464e-08,2.199966700855945e-08,4.7473207199907836e-08,3.5674631113875607e-09,2.586605287442565e-09,1.607675921417159e-09,2.148338075768732e-10,1.847706818758073e-14,1.4184552595304363e-15,2.267694885968607e-18,3.0445191712137935e-10,1.7886352631251347e-16,4.938503966649612e-13,2.7350001678116734e-20,2.836208647109428e-10,1.227953742859235e-11,1.0661942118359322e-13,5.5271566799979905e-17,7.02312414150535e-15,1.412275489840471e-12,0.00012999834380231147,2.7029192683867037e-17,3.5700959510647426e-24,8.334336482711615e-16,1.1255400288068729e-17,6.136628967049281e-17,5.509700387248522e-16,8.184600580981802e-20,1.0126184472944625e-25,3.6775248340152335e-23,3.072297892949724e-23
9.390083982885297e-08,0.21723898809114248,3.76,0.0,0.7108204298519614,0.9998698580036031,1.3469886320022236e-09,0.0,1.6116986184716818e-09,6.76371633300178e-07,5.662120612386059e-07,7.287362086956779e-08,5.0578022780205415e-12,4.134191962225304e-14,7.228477946798852e-08,6.821945644563516e-08,1.1375361114083655e-08,2.2639142889735446e-08,4.80662433747057e-08,3.6342876427752684e-09,2.6583804209338636e-09,1.6465975273104206e-09,2.206027124488015e-10,1.9334340945979486e-14,1.4824793991850997e-15,2.354574404910073e-18,3.076694433378831e-10,1.866944459161826e-16,5.032556675352973e-13,2.845106954857044e-20,2.893542121428854e-10,1.2553898522915848e-11,1.0995221961997058e-13,5.762820269439627e-17,7.170557644401315e-15,1.4612328636577035e-12,0.00012999834347684176,2.7405883280258734e-17,3.7244437412354855e-24,8.640548601376997e-16,1.1663342045567732e-17,6.382478039048601e-17,5.679940503104869e-16,8.526006294679536e-20,1.0535933302788106e-25,3.8834705061378186e-23,3.249360568917811e-23
9.488314440549845e-08,0.21723898838285666,3.76,0.0,0.7108204215585326,0.9998698554655252,1.3955626281834922e-09,0.0,1.6507379154166378e-09,6.838317055547827e-07,5.712660611327906e-07,7.424163290798361e-08,5.156940594476727e-12,4.173041813901835e-14,7.356007084493832e-08,6.938580331326824e-08,1.170122961619361e-08,2.3289621502925042e-08,4.86618031429992e-08,3.7014598516698863e-09,2.7313061081975486e-09,1.6861445758870045e-09,2.2648064302028122e-10,2.0222783908069926e-14,1.5489346239677172e-15,2.4440156603514003e-18,3.1088694794048887e-10,1.9481166136466554e-16,5.127798486916718e-13,2.958616759016267e-20,2.9513901214350715e-10,1.2831669021184593e-11,1.1335201715701638e-13,6.00685742538628e-17,7.319480386939063e-15,1.511390373088297e-12,0.00012999834313770893,2.778442794696165e-17,3.883910328756671e-24,8.955198601188035e-16,1.208233144405029e-17,6.63597933473958e-17,5.854166028643233e-16,8.878456521312479e-20,1.095889224197402e-25,4.0989853527832433e-23,3.434788142740351e-23
9.586544898214393e-08,0.21723898867488406,3.76,0.0,0.7108204132473553,0.9998698529066804,1.4453058412022511e-09,0.0,1.6902260508191845e-09,6.913024876555956e-07,5.763038884525851e-07,7.56266519112802e-08,5.256891797776992e-12,4.211805705801566e-14,7.484198563229877e-08,7.055721814565333e-08,1.2032755827187045e-08,2.395115123365158e-08,4.925989974939479e-08,3.768973260597202e-09,2.8053857971342475e-09,1.7263231303985813e-09,2.324689657659656e-10,2.1143228167575003e-14,1.6178974257432864e-15,2.536073694081942e-18,3.1410443093676247e-10,2.0322389276697286e-16,5.224234146623672e-13,3.0756061846402173e-20,3.0097509931521405e-10,1.311286336886999e-11,1.1681941144835833e-13,6.259511156176125e-17,7.469891109727656e-15,1.5627641554318815e-12,0.00012999834280660126,2.8164806200352634e-17,4.048618992009248e-24,9.27844724809342e-16,1.2512574209747289e-17,6.897308325067145e-17,6.032446582922556e-16,9.242214286908141e-20,1.1395401906576276e-25,4.324426354656523e-23,3.628893503380062e-23
9.684775355878941e-08,0.21723898896722565,3.76,0.0,0.7108204049183293,0.9998698503271074,1.4962316068497013e-09,0.0,1.730160981738498e-09,6.987840333016881e-07,5.813255949289728e-07,7.702876986760575e-08,5.3576518420726966e-12,4.250483863811957e-14,7.613042347793865e-08,7.173360191736107e-08,1.236996884220745e-08,2.4623779528287195e-08,4.986054623841038e-08,3.836821616385094e-09,2.8806228243711752e-09,1.7671392550653632e-09,2.385690546658815e-10,2.2096518792711144e-14,1.6894461924567897e-15,2.6308043021125117e-18,3.1732189233440433e-10,2.1194007577000472e-16,5.321869712523707e-13,3.1961529491915614e-20,3.0686230879047533e-10,1.3397496086387804e-11,1.203549982290255e-13,6.521029760663022e-17,7.62178851771949e-15,1.6153703328990233e-12,0.00012999834247003783,2.8547036543101424e-17,4.2186950524026705e-24,9.610456965416461e-16,1.2954278095543545e-17,7.166643131948159e-17,6.21485257189049e-16,9.61754675973877e-20,1.1845810258941017e-25,4.560160724438493e-23,3.831998386480503e-23
9.827842956168022e-08,0.21723898939357067,3.76,0.0,0.7108203927554029,0.9998698465330529,1.5725451067143861e-09,0.0,1.7891191354406398e-09,7.096998818725674e-07,5.886107202135347e-07,7.910165608515259e-08,5.505842241712111e-12,4.306663707451617e-14,7.801843080287049e-08,7.345563133974917e-08,1.2871333992870433e-08,2.5623377261398445e-08,5.0739944678396845e-08,3.936225578221533e-09,2.99227860245343e-09,1.8277388456865817e-09,2.4765630049857134e-10,2.354546854332168e-14,1.7984451814428325e-15,2.7736721125699935e-18,3.2200792046076203e-10,2.2519739203738053e-16,5.466234046520195e-13,3.3782494000442945e-20,3.155278373646999e-10,1.3818229780833655e-11,1.2562760745391246e-13,6.918300113588996e-17,7.84567611440686e-15,1.694226270557006e-12,0.00012999834197958184,2.9107017445668864e-17,4.476266548757729e-24,1.0110022766085726e-15,1.3618532040343137e-17,7.573609817432538e-17,6.48804417559159e-16,1.0185464840134219e-19,1.2527403820786916e-25,4.922689837704064e-23,4.1445928364668454e-23
