Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113),S(1027),CHO2(135),S(3056),S(907),HCCO(21),CHF3O(237),CHFO2(134),CF3O(47),CHO3(229),CH2F(45),FO2(124),CH3F(39),CH2CO(28),S(455),S(1290),CH2(S)(25),CH2(T)(18),S(1652)
1.375384222359073e-06,0.890069817384375,3.76,0.0,0.8509386839250639,0.9715132101931684,0.005753003098974909,0.0,0.00018804279565047915,0.05266282568616093,0.006099650080438211,0.03795612800719212,1.4361017743636034e-10,6.003914138779709e-11,0.0013119673120532828,0.000603656305904101,0.017879948280001272,0.020751081459888583,0.0003311669534653773,0.0001505775563992473,0.0006014814749870346,5.6095935224108665e-06,0.0017044411235806638,0.0002608146488193791,9.420661613376594e-05,6.309361401868438e-07,0.0022846386572278827,0.0002748423538151866,9.591060204113879e-07,3.232492219815135e-11,0.00021307675010621394,1.211267077520408e-05,9.278004816692402e-05,2.3375817562635727e-06,1.7812304131371155e-07,0.002790989304460213,0.0024903519981498566,7.360764900974118e-09,3.573445391182207e-11,2.8348742860258236e-07,2.9329456394102583e-08,7.156843151548498e-07,1.4502427666038509e-05,9.505389564962879e-12,4.14258453119688e-11,9.737850330156937e-10,3.081878440373664e-10,1.9736725088595893e-12,2.4442661730666476e-06,3.513721194908646e-11,1.2396010446496218e-07,1.4807032781902627e-05,6.50329016571837e-07,1.2449785614042982e-07,7.436897598506276e-07,9.175343936427895e-08,3.064458665691526e-08,3.346587467904299e-11,1.5305583599226707e-07,4.812150302988981e-11,2.7921332293505103e-09,3.4083107180533943e-18,4.615541451014539e-06,5.954736912286303e-07,7.629637441789576e-10,2.2790007528486156e-11,2.7923242530761253e-09,2.2119072990877965e-15,2.424026215451605e-10,9.097246926065421e-10,1.615574345816969e-16,5.6079092576719916e-12,8.40590977703839e-11,5.232416579060384e-11,5.634311960623293e-06,2.697936808650645e-09,4.971008785575803e-13,0.001035216110042124,1.2506530785685935e-06,0.00031273286003839025,1.5476885102940572e-11,2.5858537869967277e-11,1.2774080096819953e-13,2.015027861919106e-08,2.595797852009983e-07,2.8944560683162846e-14
1.40105648545461e-06,0.8902266092003641,3.76,0.0,0.8493774454580811,0.9709326341839558,0.005929161438195138,0.0,0.00018964434907590516,0.05369115153797449,0.006073754936430027,0.03872774118894014,1.428914500750621e-10,5.973799983711586e-11,0.0013139678408287977,0.0006000421303904983,0.018282185174024964,0.02119586563198037,0.00033475355103813393,0.000149519065591451,0.0006068235645443561,5.720383298145785e-06,0.0017803776390689675,0.00026833400904751,0.00010030494077324383,6.756684652989128e-07,0.0023734594361096966,0.00029322157933484017,9.778166941435394e-07,3.4592366885126284e-11,0.00022391209715984955,1.234507934471478e-05,9.663603156903803e-05,2.434245827239684e-06,1.8523219278380557e-07,0.0028696945313461775,0.002488863743843358,7.65077204275627e-09,3.812757897017013e-11,2.933820842190248e-07,3.07380768901877e-08,7.415768366325083e-07,1.517894251447901e-05,9.841883507796189e-12,4.4313990371495495e-11,1.020588038193244e-09,3.231987022017993e-10,2.08666214632304e-12,2.615989302259452e-06,3.647651618377513e-11,1.314031795032588e-07,1.4878169277019758e-05,6.826382401659694e-07,1.3123674897991123e-07,8.106885816011889e-07,9.63777143832883e-08,3.154874991281592e-08,3.525623924587437e-11,1.6259465000771523e-07,4.991501641249337e-11,2.7838544784384846e-09,3.712578622500966e-18,4.8087901225123905e-06,6.531517597936846e-07,7.94596741867686e-10,2.5067203722800444e-11,3.0900786592216458e-09,2.3301620181456487e-15,2.61926007703519e-10,9.057833238738805e-10,1.7444090290833264e-16,6.175675344839546e-12,9.447680961693102e-11,5.397721890410916e-11,5.591690603463066e-06,2.807671946506735e-09,5.12124562724592e-13,0.0010736440564396525,1.242231700317125e-06,0.00033142077047661005,1.7774626746747762e-11,2.7819253456962632e-11,1.3382066025421164e-13,2.1107188661607448e-08,2.6875545314060996e-07,3.061664807594968e-14
1.426728748550147e-06,0.8903829524526906,3.76,0.0,0.8478193403251467,0.970352924833129,0.006106458949265141,0.0,0.0001912178002833975,0.05471720266715045,0.006047770584988141,0.03949230148950529,1.4217147849309702e-10,5.943646843132455e-11,0.0013158853689304877,0.0005964300489764349,0.018683105505375584,0.021638428700089918,0.0003382408179411972,0.00014846362561613322,0.0006120585869290508,5.829957491200372e-06,0.0018578425399277164,0.0002757769815714651,0.00010662693829545506,7.223806290581813e-07,0.0024637823015991327,0.00031233923665827725,9.963193827496651e-07,3.695784074912567e-11,0.0002350167302274966,1.25732439797942e-05,0.00010059142063155587,2.531963493068517e-06,1.9246189751405277e-07,0.002948469176048244,0.0024873777102377174,7.945593154583797e-09,4.061633389583994e-11,3.035352922796452e-07,3.2194242776916395e-08,7.6811061146534e-07,1.5870451468824513e-05,1.0186368528965062e-11,4.7326519282628215e-11,1.0684470946746326e-09,3.3856219853507895e-10,2.2031093492029048e-12,2.794935652924766e-06,3.7831996288734665e-11,1.390313971412717e-07,1.4949862676379652e-05,7.154414712043273e-07,1.3809643292541484e-07,8.819931468556015e-07,1.0107316158257577e-07,3.2453659163873685e-08,3.7076602086418666e-11,1.724793260364403e-07,5.1732439441044545e-11,2.7755347375983484e-09,4.0360928024774685e-18,5.00416378979937e-06,7.147334335060723e-07,8.265433429755609e-10,2.7504294990519537e-11,3.409372510288939e-09,2.4503953989615567e-15,2.8251030332327895e-10,9.01838354879119e-10,1.880112370897207e-16,6.785456115004021e-12,1.0587784587581502e-10,5.5633157277407077e-11,5.549193585034509e-06,2.9183729656635866e-09,5.271956303567379e-13,0.001112318778529038,1.2338272008346313e-06,0.0003507080491788573,2.0349087272817184e-11,2.987509622651655e-11,1.400322159987166e-13,2.208851416836997e-08,2.7806750530242486e-07,3.234594340125991e-14
1.452401011645684e-06,0.8905388468577136,3.76,0.0,0.846264409754643,0.9697741004900781,0.0062848653566158425,0.0,0.00019276459250821155,0.05574099144537732,0.0060217404629384725,0.04024978652764483,1.414513225990539e-10,5.913497635676429e-11,0.0013177293294449799,0.00059282501747301,0.01908269626316038,0.02207876471948338,0.000341629955063358,0.00014741252028390366,0.0006171921584102881,5.938315444129419e-06,0.0019368212770178416,0.00028313998096574555,0.0001131731571740974,7.710973387239511e-07,0.0025555841422138905,0.0003322027812193734,1.0146140966738235e-06,3.942239109210578e-11,0.000246388855401851,1.2797099020684083e-05,0.0001046482527914857,2.6306787437853407e-06,1.9980985327262394e-07,0.0030272977503397205,0.002485893944519774,8.24513582124134e-09,4.3201608168500136e-11,3.139556641551291e-07,3.3698823887670256e-08,7.953041868489131e-07,1.6576956936406267e-05,1.0539073782717717e-11,5.046528239035572e-11,1.1173648324698074e-09,3.5427961617341513e-10,2.323036355217896e-12,2.9811766850313482e-06,3.9203068781756045e-11,1.46840467202845e-07,1.5022370483232427e-05,7.487144838742797e-07,1.4507087998235453e-07,9.577557697288656e-07,1.0583613333276263e-07,3.335912580457546e-08,3.892526803762399e-11,1.8271295117218712e-07,5.357302796405044e-11,2.7671931596221264e-09,4.3795064340593746e-18,5.201534334374027e-06,7.803565920515891e-07,8.587813301134238e-10,3.01072354545714e-11,3.750898748023535e-09,2.572495568335764e-15,3.041857919771377e-10,8.978959894006611e-10,2.022870365189175e-16,7.439206544432682e-12,1.183238519561777e-10,5.729215559462032e-11,5.506870773875079e-06,3.0299624108894854e-09,5.423116573523049e-13,0.0011512203167892737,1.225449914360846e-06,0.0003705930832454972,2.3225462988046276e-11,3.2027914621401046e-11,1.4637549514511733e-13,2.309426876788725e-08,2.875175257676425e-07,3.4133228248072825e-14
1.4780732747412209e-06,0.8906942926138386,3.76,0.0,0.84471268762833,0.9691961760799827,0.006464351842392569,0.0,0.0001942860678934534,0.0567625330619736,0.0059957033911311125,0.04100018183523771,1.4073192696286747e-10,5.88339059173931e-11,0.0013195083353320378,0.0005892314282235321,0.01948094758367896,0.022516871284429158,0.0003449221850895836,0.00014636687953673217,0.0006222294992333381,6.045457703013524e-06,0.0020172992663476724,0.00029041985012561084,0.0001199439624120388,8.218416781991799e-07,0.002648842138459462,0.0003528192463963098,1.0327010426625882e-06,4.1986979150051716e-11,0.0002580266266584857,1.3016586548813833e-05,0.00010880858883680541,2.7303368998582943e-06,2.0727378441884233e-07,0.0031061658815289064,0.0024844124850932087,8.549308770528222e-09,4.5884233692747816e-11,3.246516394104051e-07,3.525265858141006e-08,8.231752102272137e-07,1.7298469984210295e-05,1.0900215793835248e-11,5.373210043217856e-11,1.1673447608085847e-09,3.7035250276494145e-10,2.446466611437635e-12,3.1747790890325192e-06,4.058916358849736e-11,1.5482627838916806e-07,1.5095925351894797e-05,7.82433915699642e-07,1.521542258542967e-07,1.0381280599187473e-06,1.1066311224023053e-07,3.4264973263891696e-08,4.080059097168524e-11,1.9329852586695637e-07,5.543605070052168e-11,2.7588468933863945e-09,4.743467535704141e-18,5.400776515258877e-06,8.501580595868316e-07,8.912890286474049e-10,3.288194078968469e-11,4.115326560559287e-09,2.6963538954273707e-15,3.2698292509175397e-10,8.939617416649687e-10,2.1728695724158932e-16,8.138917112847254e-12,1.3187806761677033e-10,5.89544231522398e-11,5.464766027373218e-06,3.1423649887060984e-09,5.574703908502757e-13,0.0011903296393993691,1.2171089637944461e-06,0.0003910738628700473,2.6430442421733327e-11,3.427951683678502e-11,1.528506362269379e-13,2.412445067017332e-08,2.971070279841263e-07,3.5979292276068806e-14
1.5037455378367578e-06,0.890849290356222,3.76,0.0,0.8431642012502801,0.9686191634602425,0.006644890943961398,0.0,0.00019578347426115676,0.0577818451571431,0.005969693988229608,0.041743480050434226,1.400141312966227e-10,5.853359653326778e-11,0.0013212302438873323,0.0005856531624365604,0.019877852424053558,0.022952749146692212,0.0003481187499882878,0.00014532769409726022,0.0006271754591129291,6.151385889104774e-06,0.0020992619046073684,0.000297613834016725,0.00012693954120792473,8.746351194604272e-07,0.0027435337839798327,0.00037419525338135585,1.0505806025972064e-06,4.4652480992174994e-11,0.00026992815041749986,1.32316560256552e-05,0.00011307450956274143,2.8308846034327085e-06,2.148514445490397e-07,0.0031850602263241694,0.002482933362457076,8.858021969479439e-09,4.866498619002432e-11,3.3563147614296307e-07,3.6856553918822964e-08,8.517404301917049e-07,1.803501032068559e-05,1.1269998511236002e-11,5.712876783380794e-11,1.2183912465402248e-09,3.867826642116014e-10,2.573424794640187e-12,3.375804921133301e-06,4.1989723797836675e-11,1.6298491067133522e-07,1.5170736767713211e-05,8.165772830784025e-07,1.5934078245269647e-07,1.1232607327068363e-06,1.155507140110258e-07,3.517103577262818e-08,4.270097703328041e-11,2.042389682917053e-07,5.7320789702763445e-11,2.7505112616585617e-09,5.12861812585746e-18,5.601768076925337e-06,9.242735004960535e-07,9.240453233891826e-10,3.5834283045616127e-11,4.5033008559157135e-09,2.8218652044361423e-15,3.509323331837632e-10,8.900404994154708e-10,2.33029719202022e-16,8.88661339701273e-12,1.4660526820958087e-10,6.06201979041697e-11,5.422917766606969e-06,3.25550760704622e-09,5.726697310816244e-13,0.0012296286154405427,1.2088123748254137e-06,0.00041214800306693927,2.999223815776237e-11,3.663167053180296e-11,1.5945788648859255e-13,2.517904287353819e-08,3.068374435407214e-07,3.788493270234918e-14
1.5294178009322948e-06,0.8910038411046464,3.76,0.0,0.8416189720465805,0.9680430717449713,0.0068264564585634345,0.0,0.00019725797150755992,0.05879894749071556,0.005943743050941827,0.042479680184535684,1.3929868005831038e-10,5.823434897546829e-11,0.0013229022164978448,0.0005820936381394764,0.02027340626478238,0.023386401868454258,0.0003512209086812225,0.00014429582886504725,0.0006320345414504023,6.256102582526319e-06,0.002182694583023718,0.00030471955412030726,0.00013415990857835197,9.294975357303512e-07,0.002839636903092606,0.00039633702096196044,1.0682533143894698e-06,4.741968851477192e-11,0.00028209148965552955,1.3442263943481625e-05,0.00011744811263082077,2.9322698047522085e-06,2.2254061871950944e-07,0.0032639683908381174,0.0024814566000796665,9.1711867046913e-09,5.154458657474732e-11,3.4690324307098843e-07,3.851128599764824e-08,8.810157043523263e-07,1.8786606247593775e-05,1.1648613457991528e-11,6.065705591043452e-11,1.2705094918599994e-09,4.0357215931951955e-10,2.7039368234871667e-12,3.5843117368253658e-06,4.3404205850389023e-11,1.7131264382057478e-07,1.5246992668788655e-05,8.511229879143972e-07,1.666250474107071e-07,1.2133034255928658e-06,1.204956888880608e-07,3.607715724662766e-08,4.462488704727027e-11,2.1553711831237591e-07,5.922654071617947e-11,2.742199924451454e-09,5.535593406251911e-18,5.804389837680294e-06,1.0028373269460742e-06,9.570296718719388e-10,3.897008602241874e-11,4.915441940886519e-09,2.948927932530773e-15,3.7606483711160813e-10,8.86136582457163e-10,2.495341135507571e-16,9.68435570019763e-12,1.6257170531674587e-10,6.228974116355766e-11,5.381359501881614e-06,3.3693194035251835e-09,5.879077148322712e-13,0.0012690999869643578,1.2005671803868988e-06,0.0004338127646729989,3.39406169414635e-11,3.9086102618382955e-11,1.6619759863921574e-13,2.62580134295294e-08,3.167101128621104e-07,3.9850953726021496e-14
1.5550900640278317e-06,0.8911579462215614,3.76,0.0,0.8400770162018331,0.9674679076004054,0.0070090233546584915,0.0,0.00019871063763577786,0.05981386164312332,0.005917877903244273,0.04320878695600141,1.3858623127307984e-10,5.793642900093373e-11,0.0013245307740451645,0.0005785558540889709,0.02066760683872081,0.023817835506691334,0.0003542299348800647,0.00014327203516124084,0.000636810926290821,6.359611216812509e-06,0.00226758269970509,0.0003117349836785416,0.00014160491292232363,9.864472162901767e-07,0.0029371296651322233,0.00041925037518296274,1.0857198545517459e-06,5.028931050902281e-11,0.0002945146676161104,1.3648373487867441e-05,0.00012193150962412638,3.034441746905912e-06,2.3033912529327265e-07,0.003342878856373586,0.0024799822151618193,9.488715648454996e-09,5.452370231065724e-11,3.5847481304461153e-07,4.021760037830161e-08,9.110160128283456e-07,1.955329458611697e-05,1.2036239953263433e-11,6.43187159653576e-11,1.3237055110101793e-09,4.207232931678208e-10,2.838029863462803e-12,3.800352722309525e-06,4.483207953150998e-11,1.7980596254179495e-07,1.5324861002243007e-05,8.860503166295742e-07,1.7400171093884479e-07,1.3084045215844096e-06,1.2549492186410202e-07,3.698319027011442e-08,4.657083820154776e-11,2.2719574111124246e-07,6.115261344972872e-11,2.7339250289862685e-09,5.965020981710853e-18,6.008525760296273e-06,1.0859826173142715e-06,9.90222114558458e-10,4.229512115741147e-11,5.3523453829070495e-09,3.077444240200975e-15,4.024114592811897e-10,8.822537960672901e-10,2.6681900983623893e-16,1.0534238716066924e-11,1.7984504704858047e-10,6.396333291606255e-11,5.340120313074316e-06,3.483731763603694e-09,6.031825003546509e-13,0.001308727340287683,1.192379516284883e-06,0.0004560650746160201,3.830692806706224e-11,4.164449902560754e-11,1.7307022763563098e-13,2.7361315758945316e-08,3.267262776452813e-07,4.187816590295253e-14
1.5807623271233687e-06,0.8913116073715169,3.76,0.0,0.83853834523716,0.9668936755134142,0.007192567689585541,0.0,0.00020014247443763636,0.06082661074607683,0.005892122716640138,0.04393081018642186,1.378773646263865e-10,5.76400702454072e-11,0.001326121848229284,0.000575042429912909,0.02106045388453994,0.024247058326673104,0.00035714711507758607,0.0001422569619021533,0.0006415084920475836,6.461915983442195e-06,0.002353911670607593,0.00031865842380951654,0.00014927424151816066,1.0455008827891423e-06,0.003035990595932105,0.0004429407588718493,1.102981022454231e-06,5.326197379167724e-11,0.00030719567115558577,1.384995421178772e-05,0.00012652682329204328,3.137350947438146e-06,2.3824481744780747e-07,0.0034217809106854885,0.0024785102192736333,9.810522912046735e-09,5.760294874081491e-11,3.7035385775297157e-07,4.1976212563510294e-08,9.417554763877512e-07,2.0335120580453382e-05,1.2433045394105326e-11,6.811548228032437e-11,1.3779861056801321e-09,4.3823860951781346e-10,2.9757323255518793e-12,4.023976823590936e-06,4.6272827497150957e-11,1.8846155862384138e-07,1.5404491211200703e-05,9.213394326138459e-07,1.814656603122298e-07,1.4087109791697927e-06,1.3054543183188354e-07,3.788899519715476e-08,4.853740507649011e-11,2.3921753047921655e-07,6.30983317643012e-11,2.7256973476198467e-09,6.417520120999055e-18,6.214063006374545e-06,1.1738410446961797e-06,1.0236032822443197e-09,4.581510388948485e-11,5.814582034658726e-09,3.207320078498824e-15,4.3000343476272325e-10,8.783954792507615e-10,2.849033630401118e-16,1.1438391225793605e-11,1.984943182138971e-10,6.564126769684818e-11,5.299225287833743e-06,3.5986783296012593e-09,6.184923541072413e-13,0.0013484950767836128,1.1842547084513956e-06,0.00047890154544865803,4.312413005038211e-11,4.430850442552724e-11,1.800763274860766e-13,2.8488889012821063e-08,3.368870748858587e-07,4.396738548048247e-14
1.6064345902189056e-06,0.8914648264856168,3.76,0.0,0.837002966534374,0.9663203780350892,0.0073770665331618175,0.0,0.0002015544128362162,0.06183721924043057,0.005866498803513137,0.04464576425337835,1.3717258884787967e-10,5.734547757481442e-11,0.001327680829074001,0.0005715556427674333,0.021451948922739744,0.024674080542257074,0.00035997374668150046,0.00014125116578218803,0.0006461308360262604,6.563021745596896e-06,0.0024416669392506433,0.000325488480543806,0.00015716742594487052,1.1066737068858256e-06,0.0031361985867578786,0.0004674132410123053,1.120037726225897e-06,5.6338224409641086e-11,0.00032013245376101774,1.4046981721133974e-05,0.00013123618497707775,3.2409491763952805e-06,2.46255584380085e-07,0.0035006645843976706,0.002477040619022788,1.0136524087733837e-08,6.078289039339368e-11,3.8254784353508374e-07,4.378780856142102e-08,9.732473781908585e-07,2.113213778196303e-05,1.2839185588255182e-11,7.204907499314182e-11,1.433358840279568e-09,4.5612088458368944e-10,3.1170738596525474e-12,4.255228873068337e-06,4.772594534672012e-11,1.972763305175554e-07,1.54860156493877e-05,9.569713631475854e-07,1.890119822698166e-07,1.51436816898221e-06,1.3564436983190227e-07,3.879443935421764e-08,5.052322009882572e-11,2.5160511180497423e-07,6.506303378932035e-11,2.7175264042409847e-09,6.8937010413325944e-18,6.420891975864572e-06,1.2665428146722432e-06,1.0571544008966935e-09,4.953569046553578e-11,6.302698200310404e-09,3.338465218225687e-15,4.5887222227992887e-10,8.745645496805669e-10,3.0380622060190974e-16,1.2398975827079482e-11,2.185898405596067e-10,6.732385098122675e-11,5.258695920697147e-06,3.7140950013968192e-09,6.338356389239149e-13,0.0013883883834081567,1.1761973524726315e-06,0.000502318494150562,4.842681559918041e-11,4.7079722045723806e-11,1.872165477196245e-13,2.9640658471591725e-08,3.471935323390746e-07,4.611943370138188e-14
1.6321068533144425e-06,0.8916176057289071,3.76,0.0,0.8354708838108748,0.9657480160016263,0.007562497896844048,0.0,0.00020294731790178279,0.06284571265878934,0.005841024885628917,0.0453536675952295,1.3647234846658273e-10,5.705283000381782e-11,0.0013292126088772953,0.0005680974607881078,0.021842095052325716,0.025098914080694864,0.0003627111362794113,0.00014025512054645725,0.0006506812937796993,6.662933960312114e-06,0.002530833985306892,0.00033222404282445996,0.00016528384742107736,1.1699793290721326e-06,0.0032377329009870464,0.0004926725259510346,1.1368909699032614e-06,5.951852889779183e-11,0.00033332293827474224,1.4239437371438863e-05,0.00013606173221599932,3.3451894332521993e-06,2.543693522441256e-07,0.003579520592247338,0.0024755734166437117,1.0466636280770635e-08,6.406404226492504e-11,3.950640281964858e-07,4.565304550348272e-08,1.0055041882214679e-06,2.194440791671857e-05,1.3254805119890685e-11,7.612120285907312e-11,1.4898320174923744e-09,4.743731202895065e-10,3.262085343644928e-12,4.494149713476029e-06,4.919094164175883e-11,2.0624738072979102e-07,1.5569550920925673e-05,9.929279817759057e-07,1.9663596359573062e-07,1.6255197171403671e-06,1.4078901655482136e-07,3.969939631698761e-08,5.252697350680803e-11,2.6436104478634727e-07,6.704607197886303e-11,2.709420589774816e-09,7.394164227083669e-18,6.6289063331352205e-06,1.364216611531232e-06,1.0908572941848852e-09,5.3462475153528447e-11,6.817215923141898e-09,3.470793247170246e-15,4.890495150374735e-10,8.707635446832783e-10,3.23546729271656e-16,1.341818869376639e-11,2.4020317326415496e-10,6.901139604536867e-11,5.218550476385757e-06,3.829919929779989e-09,6.492108031974825e-13,0.0014283932031818177,1.168211386170893e-06,0.000526311960203737,5.4251234897640595e-11,4.995971348557354e-11,1.9449162992811153e-13,3.08165359758596e-08,3.576465652621254e-07,4.8335136085814344e-14
