Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50)
1.8657943691693988e-16,0.30840350573414343,3.76,0.0,0.872062604532539,0.9999999959960403,5.527346846182363e-32,0.0,4.540931936967716e-24,2.7801842021663544e-11,2.7801841992097007e-11,2.978870157407361e-13,1.1763812260052363e-25,1.2915291950590198e-24,2.9767651296008885e-20,2.95475322493861e-20,4.098575374088021e-13,1.0130569604657522e-28,2.9788701550735597e-13,3.2622599631728335e-25,2.2810113654374625e-18,3.677119811348045e-24,5.118405327521042e-24,1.2796020840500997e-30,2.2018683558294663e-27,9.96306516608767e-32,4.0985753740694715e-13,1.5314320372033766e-27,4.600748061337388e-24,2.921157778301216e-42,1.1024425458282343e-23,1.619392324352286e-23,1.1992220705197184e-33,2.7229457550979802e-27,5.618662620969777e-26,6.820363352153506e-24,4.003661746569406e-09,7.848303136475287e-25,1.5510028353908163e-41,2.9558557773389298e-30,6.437887364802835e-36,9.271541588018464e-36,3.6160706869897355e-26,4.999052653535219e-47,4.995957639207165e-41,6.994105205502133e-39,1.306016811605681e-40,1.460704574930349e-42,5.710856662874593e-49,1.064939751863586e-26,1.5687288421458892e-38,6.075597617128476e-34
2.4877258694940203e-16,0.3084035057346583,3.76,0.0,0.8720626045230359,0.9999999946613881,1.165878452255033e-31,0.0,7.7463035850098e-24,3.706912334991365e-11,3.7069123299476617e-11,3.9718269438771356e-13,2.006768166613986e-25,2.2031967501850004e-24,5.071057535403567e-20,5.04046149761872e-20,5.464767261930478e-13,2.13683058187541e-28,3.9718269405913126e-13,5.565440502082011e-25,3.0413546379365903e-18,6.272733888286785e-24,8.731398244900504e-24,2.1828684873985222e-30,3.7561284666570156e-27,1.6996171686842083e-31,5.464767261898835e-13,2.612443208060026e-27,7.848334405216061e-24,6.16166341721179e-42,1.880637328030909e-23,2.762492854294801e-23,2.529506727360351e-33,4.645025229741933e-27,9.584790709680284e-26,1.1634737762169721e-23,5.338214663527858e-09,1.3388280669425474e-24,3.271514692757427e-41,5.0425485514883096e-30,1.4027428606718893e-35,2.0201301263914705e-35,6.168591331755018e-26,1.3012035526454746e-46,1.0537925791030556e-40,1.4752593750007164e-38,2.754767693629476e-40,3.081050356681903e-42,1.4484213700829103e-48,1.8166616606017278e-26,3.30890354222092e-38,1.2815195288542396e-33
3.731588870143264e-16,0.30840350573568825,3.76,0.0,0.8720626045040295,0.9999999919920849,3.1843797737526833e-31,0.0,1.603776473856937e-23,5.560368600607805e-11,5.5603685901654586e-11,5.95774051369167e-13,4.154759179011819e-25,4.561438550040965e-24,1.0484785905851085e-19,1.0435635492385e-19,8.197151037580393e-13,5.836347179944598e-28,5.95774050830827e-13,1.152395017002931e-24,4.562047961000533e-18,1.2986898832829253e-23,1.8077253854686894e-23,4.5194203535899076e-30,7.776587073737429e-27,3.518977340411139e-31,8.19715103751488e-13,5.408732917765163e-27,1.6248977383400166e-23,1.6829886834871426e-41,3.893620789217557e-23,5.719390685347389e-23,6.908867553103217e-33,9.616934980887798e-27,1.9844137291677663e-25,2.4088247214590607e-23,8.007319282525809e-09,2.77187300551605e-24,8.935523861171519e-41,1.0440747094953626e-29,4.071527732286675e-35,5.863347361800043e-35,1.2771285140369742e-25,4.774924735532852e-46,2.8782368263438294e-40,4.029390940561224e-38,7.524124779335646e-40,8.415312102366031e-42,5.065433074608215e-48,3.761166216699175e-26,9.037642022204476e-38,3.500227368157208e-33
4.975451870792507e-16,0.30840350573671815,3.76,0.0,0.8720626044850232,0.9999999893227837,6.662795263852213e-31,0.0,2.727608083661651e-23,7.413824866171629e-11,7.41382484841193e-11,7.943654078609707e-13,7.066158043867143e-25,7.757811413897782e-24,1.781815949266957e-19,1.7748282846830448e-19,1.092953481317547e-12,1.221159069341907e-27,7.943654070825482e-13,1.960150657345972e-24,6.0827519044449404e-18,2.2087313329402596e-23,3.0744678367253404e-23,7.686466222045276e-30,1.322593796189566e-26,5.985089082417968e-31,1.092953481306404e-12,9.198839782406698e-27,2.7635250954566357e-23,3.52146788256772e-41,6.622029219186746e-23,9.727185649885638e-23,1.4455662113168104e-32,1.6355887826166971e-26,3.3749753445235865e-25,4.0967799821073777e-23,1.0676421997899884e-08,4.7142292069054704e-24,1.869610964092964e-40,1.7758316796957663e-29,8.903667420635775e-35,1.2821775435191077e-34,2.17206113124001e-25,1.2381147831733756e-45,6.022238830794401e-40,8.430833682409669e-38,1.5742985401040243e-39,1.7607662868409607e-41,1.2657500053911806e-47,6.396756939144507e-26,1.8909770413762214e-37,7.3236465572205e-33
6.219314871441751e-16,0.30840350573774805,3.76,0.0,0.8720626044660168,0.9999999866534842,1.2129378201321828e-30,0.0,4.167175622948399e-23,9.267281131679078e-11,9.267281104546271e-11,9.929567638281501e-13,1.079549416625077e-24,1.1852181530315418e-23,2.7208295788631145e-19,2.71153659244755e-19,1.3661918588711788e-12,2.2230734378706367e-27,9.929567627771542e-13,2.995024722204909e-24,7.603467226883093e-18,3.374442365682928e-23,4.6970928047732787e-23,1.1743365159046878e-29,2.0206244871732768e-26,9.144224602466216e-31,1.366191858854155e-12,1.4053751278484785e-26,4.222041308517445e-23,6.410873208222729e-41,1.0116964397019452e-22,1.4860941825076425e-22,2.631598070568625e-32,2.4988101151035482e-26,5.15621118319358e-25,6.258954150897452e-23,1.3345522673678297e-08,7.202275765404499e-24,3.4035562038347293e-40,2.7132796113601147e-29,1.6704116691975154e-34,2.4054528944914593e-34,3.3184186464086964e-25,2.707007943198618e-45,1.0963264268586724e-39,1.5348010499120195e-37,2.865950238015135e-39,3.205410541720988e-41,2.68548492109448e-47,9.772796528954506e-26,3.442451469738947e-37,1.3332418789381086e-32
8.707040872740238e-16,0.30840350573980774,3.76,0.0,0.872062604428004,0.999999981314892,3.202523624752051e-30,0.0,8.013361156320196e-23,1.2974193662521316e-10,1.2974193610345893e-10,1.3901394741556856e-12,2.0759358097626553e-24,2.2791318348461487e-23,5.228805023602868e-19,5.214188683250903e-19,1.912668613960447e-12,5.8695695219919156e-27,1.3901394724600291e-12,5.7609209790483414e-24,1.0644932723602335e-17,6.488932778166038e-23,9.032345673447581e-23,2.2582869754131532e-29,3.8855892557710465e-26,1.7585599853403383e-30,1.912668613927709e-12,2.7024876574628175e-26,8.118832938797982e-23,1.6927860153034918e-40,1.9454563722532158e-22,2.857706412130405e-22,6.948195059262602e-32,4.805123298748076e-26,9.915262245765034e-25,1.203574688057184e-22,1.868371777834168e-08,1.3849715142464404e-23,8.986398071736056e-40,5.218460428145805e-29,4.570433112297367e-34,6.581486281279771e-34,6.381201434000457e-25,1.0411753615854783e-44,2.8946306703802437e-39,4.05232730802041e-37,7.566953034047039e-39,8.463247323809995e-41,9.839007465837616e-47,1.8792728962824305e-25,9.089087158859713e-37,3.5201517652136215e-32
1.3682492875337213e-15,0.30840350574392733,3.76,0.0,0.8720626043519785,0.9999999706377324,1.238374020370023e-29,0.0,1.9550332515919696e-22,2.0388018723519362e-10,2.0388018596227132e-10,2.1845048884227872e-12,5.064657502199336e-24,5.560387907091677e-23,1.2749137208780627e-18,1.2721040768578642e-18,3.005622124067446e-12,2.2696694831480887e-26,2.184504885042185e-12,1.4063278662443477e-23,1.672800227234733e-17,1.5831029171045673e-22,2.2036201972433587e-22,5.509945878592718e-29,9.479660881824437e-26,4.291168090260432e-30,3.0056221239875635e-12,6.59325706366845e-26,1.9807478447051134e-22,6.546837302820597e-40,4.746324209930577e-22,6.971937987446449e-22,2.6867568980571274e-31,1.1723045577548128e-25,2.419050421016755e-24,2.9363576553635815e-22,2.9360083152973597e-08,3.378907942307627e-23,3.474902599847337e-39,1.2736204019793262e-28,1.815105909439733e-33,2.6137486234422456e-33,1.5568198795838952e-24,6.872348710148319e-44,1.1193122672236309e-38,1.5669706215960727e-36,2.9260200294089286e-38,3.2726181442725554e-40,6.239648492143384e-46,4.58485019220925e-25,3.514605917755777e-36,1.3611868776121288e-31
2.363339688053116e-15,0.3084035057521664,3.76,0.0,0.8720626041999273,0.9999999492835123,6.517500578598505e-29,0.0,5.801552044022491e-22,3.5215668842767513e-10,3.521566846503485e-10,3.773235691384702e-12,1.5029110251194022e-23,1.6500123427592695e-22,3.781538519525775e-18,3.774898597762953e-18,5.191529143995096e-12,1.1944972584415613e-25,3.773235683050407e-12,4.178410132722561e-23,2.889469604164571e-17,4.6977698533529755e-22,6.539130475241235e-22,1.6352973518373764e-28,2.813037153398153e-25,1.2738799663204757e-29,5.1915291437579845e-12,1.956516244002314e-25,5.877750917432329e-22,3.446740415045256e-39,1.4084455171221463e-21,2.068884141120657e-21,1.4140049121648091e-30,3.4787492866410843e-25,7.178565291464049e-24,8.713479401168606e-22,5.0712714483970096e-08,1.0026704185199461e-22,1.828800978548591e-38,3.78230625081422e-28,9.679861656774096e-33,1.3938913163941104e-32,4.6197773007551834e-24,6.782856095311377e-43,5.890840919202927e-38,8.246759498577403e-36,1.5399250871746537e-37,1.722351394865166e-39,6.036193880343167e-45,1.3605250221246806e-24,1.8496909679053433e-35,7.163747822367317e-31
4.353520489091906e-15,0.30840350576864467,3.76,0.0,0.872062603895825,0.9999999065754698,4.168710312151116e-28,0.0,1.9649635826438446e-21,6.487096907027534e-10,6.487096779095355e-10,6.950697195050876e-12,5.09013873429169e-23,5.588320806031747e-22,1.28038301831319e-17,1.2784994108190605e-17,9.563343182705585e-12,7.639977347569922e-25,6.950697170475623e-12,1.4187568872430903e-22,5.323030164618399e-17,1.5910611100432284e-21,2.2147081006314556e-21,5.540220374332639e-28,9.527320019795134e-25,4.317856995843468e-29,9.56334318190208e-12,6.626440897482667e-25,1.990696608059253e-21,2.206117891747123e-38,4.770185916561804e-21,7.006988938972492e-21,9.04394360202537e-30,1.178198416681506e-24,2.431383401082269e-23,2.9511200239042445e-21,9.341757959441186e-08,3.395875884330095e-22,1.169703832625083e-37,1.283001432745827e-27,6.221282347603708e-32,8.958585260225168e-32,1.5646468728872386e-23,8.446317517972216e-42,3.767828765891934e-37,5.27460706443032e-35,9.849314774862204e-37,1.1016316644723313e-38,7.463100301293201e-44,4.6078592540448906e-24,1.1830581495906745e-34,4.581916776064427e-30
8.333882091169484e-15,0.3084035058016011,3.76,0.0,0.8720626032876204,0.9999998211609747,2.972510262612491e-27,0.0,7.196969215962848e-21,1.2418156948133592e-09,1.2418156479595793e-09,1.3305619793350095e-11,1.864217827363798e-22,2.0466515761331424e-21,4.688502892896282e-17,4.682365833523404e-17,1.8306971255549184e-11,5.447360249563236e-24,1.3305619710955969e-11,5.222536653478689e-22,1.01910385669246e-16,5.827086060937769e-21,8.111175862887738e-21,2.0303125674143986e-27,3.489278619792986e-24,1.58388591179116e-28,1.8306971252603128e-11,2.4268805988030035e-24,7.290665653296817e-21,1.5752530985274542e-37,1.747029102079277e-20,2.5662341515533778e-20,6.448398961747429e-29,4.315025523714673e-24,8.905526743148884e-23,1.0808159040854846e-20,1.788257195917567e-07,1.2436933925745305e-21,8.340172779849755e-37,4.713509559791915e-27,4.442344609924377e-31,6.3969470935306245e-31,5.730351390368555e-23,1.189757615524155e-40,2.6865754325736386e-36,3.7608314928107184e-34,7.02261817723967e-36,7.85499404496766e-38,1.0490387306936848e-42,1.6875585197485063e-23,8.435292025182164e-34,3.26694038890829e-29
1.6294605295324642e-14,0.3084035058675139,3.76,0.0,0.8720626020712113,0.9999996503383453,2.2436281416306852e-26,0.0,2.7512797148200696e-20,2.428027701276393e-09,2.4280275221873477e-09,2.6015463353912556e-11,7.125665943707229e-22,7.822828236763597e-21,1.7919289325356077e-16,1.7897389137167666e-16,3.579422738294295e-11,4.1111023924089304e-23,2.6015463054518708e-11,2.016497752290604e-21,1.9930604684341968e-16,2.2272824443649135e-20,3.100367621309426e-20,7.770151398411123e-27,1.3337061711515007e-23,6.073347069187879e-28,3.579422737165699e-11,9.276396402256827e-24,2.7866735962325624e-20,1.1922728976659905e-36,6.677663431711485e-20,9.808908786992684e-20,4.866583179027725e-28,1.6493315096705278e-23,3.404605504864382e-22,4.131199359723794e-20,3.4963563900699147e-07,4.753692337754032e-21,6.294445224076317e-36,1.8128586765545107e-26,3.3539805190170574e-30,4.8297371183502754e-30,2.1903111229167786e-22,1.7851931984128134e-39,2.027677645403459e-35,2.8382819994239218e-33,5.299919512694065e-35,5.928555180090391e-37,1.573145674789823e-41,6.45019457304452e-23,6.366083443659455e-33,2.4655475367337607e-28
3.221605170363496e-14,0.3084035059993395,3.76,0.0,0.8720625996383932,0.9999993087185267,1.7434868954924234e-25,0.0,1.0757101459073757e-19,4.800451707169743e-09,4.800451007153564e-09,5.1435143931465644e-11,2.7853087798902952e-21,3.0576926802802305e-20,7.003903840032972e-16,6.995659144508477e-16,7.076873956468345e-11,3.1938568143351114e-22,5.143514279249882e-11,8.040696746886911e-21,3.942393610258277e-16,8.705892477700943e-20,1.2118872865541296e-19,3.044748478242598e-26,5.213140931952579e-23,2.388990932742836e-27,7.076873952037177e-11,3.62602975124034e-23,1.0892165232459092e-19,9.315978263564638e-36,2.610138670833082e-19,3.834067989511151e-19,3.780780021722337e-27,6.446847727560868e-23,1.3312863408180218e-21,1.614787165563896e-19,6.912300372583348e-07,1.8580475902981127e-20,4.890294718454865e-35,7.173733078404137e-26,2.605940689217075e-29,3.7526019354061854e-29,8.561408116810196e-22,2.765669893538999e-38,1.5754745457020068e-34,2.2050154376385728e-32,4.117394354717479e-34,4.6064631821991066e-36,2.4368001153958685e-40,2.5211055911665824e-22,4.945719623004599e-32,1.9154484872536745e-27
6.405894452025559e-14,0.3084035062629907,3.76,0.0,0.8720625947727567,0.9999986255806368,1.3751352131449014e-24,0.0,4.255476980608544e-19,9.545299690825601e-09,9.545296923130729e-09,1.0227447891691946e-10,1.1012885987859683e-20,1.2088876045053027e-19,2.769109253381923e-15,2.765913381998808e-15,1.4071776363699014e-10,2.5177981030119124e-21,1.0227447447551122e-10,3.3045971081152305e-20,7.846741100181437e-16,3.4420828866421925e-19,4.791729775577268e-19,1.2098186429542008e-25,2.0611523363160161e-22,9.56462892268942e-27,1.4071776346022981e-10,1.4337304460248891e-22,4.306282036185169e-19,7.428180463201776e-35,1.0319857637484539e-18,1.515898253743133e-18,2.980486023906716e-26,2.548932530906527e-22,5.267598595378292e-21,6.384480654405779e-19,1.3743170855821039e-06,7.345821515933289e-20,3.85550561130088e-34,2.905676861354238e-25,2.0543948461642506e-28,2.9584344399245046e-28,3.384979149966161e-21,4.354149993555853e-37,1.2423027964507046e-33,1.7382609741144761e-31,3.245786939101722e-33,3.632421091693162e-35,3.83625956101177e-39,9.96688592672575e-22,3.898836163626413e-31,1.509996124773719e-26
9.590183733687623e-14,0.308403506526642,3.76,0.0,0.8720625899071206,0.9999979425783915,4.353431353077661e-24,0.0,9.542059390203535e-19,1.4290147636973671e-08,1.4290141433835708e-08,1.5311377901552602e-10,2.4683626922920592e-20,2.7093445804562828e-19,6.2062569464132614e-15,6.199142845323047e-15,2.1066678732238793e-10,7.968177944490128e-21,1.531137691059735e-10,7.638984971370066e-20,1.1758665539180532e-15,7.714589357717312e-19,1.0739944693353525e-18,2.722642558057914e-25,4.619593163170002e-22,2.1657584096178132e-26,2.10666786923326e-10,3.2135291238964106e-22,9.651117726456513e-19,2.3686698611452536e-34,2.3129536611660528e-18,3.3975305893105415e-18,9.43246841185776e-26,5.712842211343843e-22,1.1813520941201356e-20,1.4309317974711755e-18,2.0572684880132313e-06,1.6463100192740517e-19,1.2202506748747362e-33,6.64088328650198e-25,6.50168050645843e-28,9.362900330865703e-28,7.586645297387976e-21,1.8389094247780297e-36,3.932348902165298e-33,5.5011272528834214e-31,1.0271948751327945e-32,1.14982196501898e-34,1.620207296184934e-38,2.233666171332725e-21,1.2338805841457909e-30,4.7787453141924005e-26
1.2774473015349685e-13,0.3084035067902932,3.76,0.0,0.8720625850414845,0.9999972597117651,9.922507823873884e-24,0.0,1.6938268608576687e-18,1.9034995545613953e-08,1.9034984539270752e-08,2.0395304423570235e-10,4.379805254392527e-20,4.807079810831588e-19,1.1011829099883263e-14,1.0999250585141293e-14,2.8061581062272566e-10,1.8155450594645472e-20,2.0395302669047403e-10,1.3955718186483418e-19,1.5678169731133248e-15,1.3688086124907936e-18,1.9056788643178287e-18,4.850053802335986e-25,8.196637678578367e-22,3.8808805837612227e-26,2.8061580990966056e-10,5.702099454083968e-22,1.7123463436283342e-18,5.435903675748401e-34,4.103916707219137e-18,6.028303038966633e-18,2.149183554184404e-25,1.013641728019968e-21,2.09737971896868e-20,2.538929666636027e-18,2.7400842701940097e-06,2.9209345600477233e-19,2.7805199292060368e-33,1.2005049247370567e-24,1.4814119976278201e-27,2.1333744347568824e-27,1.34611426612396e-20,5.1949123634058285e-36,8.961614517272586e-33,1.2534249946100874e-30,2.340430765436872e-32,2.6204424604557733e-34,4.5771414468621826e-38,3.962929353036155e-21,2.8113904150210016e-30,1.0888343826769327e-25
1.914305157867381e-13,0.3084035073175957,3.76,0.0,0.8720625753102123,0.999995894385227,3.334559450985391e-23,0.0,3.807513181786674e-18,2.852469125037115e-08,2.8524666534343113e-08,3.0563147008734546e-10,9.836084284488269e-20,1.0794050916925928e-18,2.4728222954957235e-14,2.470008062576635e-14,4.205138560784577e-10,6.096174724708088e-20,3.056314307580461e-10,3.335827470156689e-19,2.3539932898875266e-15,3.073792618587872e-18,4.279778455824873e-18,1.0988030708883576e-24,1.8406544129511364e-21,8.906639480823729e-26,4.2051385445204577e-10,1.2806111343727733e-21,3.844924537728426e-18,1.859054478042606e-33,9.215823648039358e-18,1.3537264211595048e-17,7.216460657887266e-25,2.27625830664293e-21,4.7163668698647347e-20,5.701466531971108e-18,4.1053091156935375e-06,6.558575954266276e-19,9.337889264743876e-33,2.8074551452981326e-24,4.974284759957355e-27,7.163719523696859e-27,3.022865029273052e-20,2.6177111968471535e-35,3.0105464924050407e-32,4.2086734297922525e-30,7.858380902749534e-32,8.803541250291314e-34,2.3064492555959687e-37,8.897682057911072e-21,9.439991204913478e-30,3.6560491685015018e-25
2.551163014199794e-13,0.3084035078448982,3.76,0.0,0.8720625655789402,0.9999945296008318,7.772808179500627e-23,0.0,6.768700925026391e-18,3.801438680509721e-08,3.801434290836396e-08,4.0730975653450984e-10,1.7470513866350005e-19,1.9169351460063804e-18,4.3918258858438855e-14,4.3868376340088074e-14,5.604119000179601e-10,1.4199857785785832e-19,4.0730968672726495e-10,6.261837067751104e-19,3.143205149358381e-15,5.459143587436568e-18,7.601662929560228e-18,1.9676826269019815e-24,3.2690880315722807e-21,1.6138739114444695e-25,5.604118970873869e-10,2.274651466879785e-21,6.828169138884202e-18,4.397555274467989e-33,1.6367700440943485e-17,2.404277635377019e-17,1.680935888208499e-24,4.0427456199149445e-21,8.387253604605574e-20,1.0126056963353004e-17,5.46999181293807e-06,1.164710587051668e-18,2.1753931734370786e-32,5.17254527404472e-24,1.1586724863294775e-26,1.668717762716863e-26,5.368752807781077e-20,7.834986060896812e-35,7.015423083321126e-32,9.803221883816606e-30,1.8304104480183656e-31,2.0515711961732956e-33,6.90343639193921e-37,1.5800098699193376e-20,2.1988632772204902e-29,8.516055226804624e-25
3.1880208705322064e-13,0.3084035083722007,3.76,0.0,0.8720625558476687,0.9999931653583726,1.4968963937074197e-22,0.0,1.0579663605542911e-17,4.750408220979212e-08,4.75040136613508e-08,5.089879036452028e-10,2.7283515342851743e-19,2.9932493599853357e-18,6.858190214714829e-14,6.85041082718683e-14,7.003099424561859e-10,2.7327472635596236e-19,5.089877946513478e-10,1.0293677495302207e-18,3.9354548193680605e-15,8.524843373065636e-18,1.1871539789968686e-17,3.0974148348427822e-24,5.104965562118083e-21,2.5691166744160236e-25,7.003099378156852e-10,3.5524122081118915e-21,1.0661869972348539e-17,8.586513974924593e-33,2.5559540426856733e-17,3.754483359904554e-17,3.2349451451833805e-24,6.3131065262596245e-21,1.3113873564809115e-19,1.581269913104714e-17,6.83413256905293e-06,1.818608968746032e-18,4.1871007652554407e-32,8.362134126768135e-24,2.2298690875335976e-26,3.211553565134199e-26,8.383780430942011e-20,1.8268691882204717e-34,1.3506603817016977e-31,1.886607079202683e-29,3.5225186469362377e-31,3.9500170337575084e-33,1.6096789429394432e-36,2.46692590544657e-20,4.2316890242846676e-29,1.6389050813878827e-24
