Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20)
1.2333846540085326e-16,0.09595729295981203,3.76,0.0,0.6877255882198734,0.9999999956003706,1.038036951035449e-31,0.0,6.535849999617138e-24,1.7610062712309722e-11,1.761006267945318e-11,2.357831903437781e-13,4.0860662926896956e-25,4.598713110616196e-24,3.292491435183792e-20,3.283150839219275e-20,1.0260385668552743e-13,7.92742157817337e-29,2.3578319025857086e-13,1.2365507680034646e-25,1.0132820553116208e-18,1.7665497249542582e-23,6.69774955560616e-24,1.4347662391505776e-31,1.0415890189387746e-27,2.262300504222895e-32,1.0260385668447334e-13,2.4696043973712246e-28,5.323231260805987e-24,3.817673853008432e-42,1.504262402746744e-23,1.3056698259789331e-23,2.0604250477795906e-33,4.302410099644161e-28,4.2163558169105157e-26,5.0691853128848316e-24,4.399393680753987e-09,6.456635118003461e-25,2.5254269252722124e-42,3.722164564894819e-31,1.717700557123318e-35,2.6586788950736453e-35,1.8886967795809816e-26,7.834643772590215e-46,2.3004666819147174e-41,2.5520642629910903e-39,4.607264728812351e-41,4.611002985422485e-43,5.021086527333919e-51
1.5598688474787383e-16,0.09595729295989462,3.76,0.0,0.6877255882151223,0.999999994435764,1.9619591383172797e-31,0.0,1.020256556004896e-23,2.2271550191308885e-11,2.227155014001936e-11,2.981963914864994e-13,6.378408968378641e-25,7.178655279456683e-24,5.137648964081945e-20,5.1250448852548067e-20,1.2976370279472326e-13,1.498334290710996e-28,2.9819639137325683e-13,1.9305340769168166e-25,1.2815099207030851e-18,2.757609077264765e-23,1.045528271409121e-23,2.2398067726137064e-31,1.6259351966538248e-27,3.53176125166748e-32,1.2976370279307774e-13,3.855088404013671e-28,8.309638334452018e-24,7.216095279690315e-42,2.3481748827488958e-23,2.038169063034782e-23,3.894337488224931e-33,6.716123178672756e-28,6.581807699999835e-26,7.913069961546955e-24,5.563937786513939e-09,1.007889701792582e-24,4.77322270111425e-42,5.814652039468241e-31,3.3073264541459807e-35,5.11912191388121e-35,2.9482823908218493e-26,1.7937875558168834e-45,4.3480336205528504e-41,4.823567603586344e-39,8.708030198674898e-41,8.715099945745756e-43,1.1311645262107846e-50
1.886353040948944e-16,0.09595729295997721,3.76,0.0,0.6877255882103712,0.9999999932711581,3.2793429281089857e-31,0.0,1.4626135793266878e-23,2.693303767026442e-11,2.6933037596737157e-11,3.606095925543666e-13,9.143915866412047e-25,1.0291123621397416e-23,7.363301566793123e-20,7.347124890050116e-20,1.569235489037317e-13,2.504408911562863e-28,3.6060959241094684e-13,2.7679175451093244e-25,1.5497401810181703e-18,3.953233304244913e-23,1.4988410096706147e-23,3.2110900246999803e-31,2.3308964680495e-27,5.063428766350101e-32,1.5692354890137263e-13,5.526551267162494e-28,1.191247012319485e-23,1.2062137017519236e-41,3.3662796173087024e-23,2.9218637109003907e-23,6.509237340433442e-33,9.628051686107983e-28,9.435523170573426e-26,1.1343961785048614e-23,6.728481363548686e-09,1.4448830184001113e-24,7.978262915944568e-42,8.341786228757078e-31,5.623265023397191e-35,8.703760635159299e-35,4.226577425109456e-26,3.497993418358691e-45,7.267576402195101e-41,8.062410202770016e-39,1.4555141890232835e-40,1.4566966072484813e-42,2.1750096527852164e-50
2.5393214278893557e-16,0.09595729296014237,3.76,0.0,0.6877255882008692,0.9999999909419474,7.001032158751081e-31,0.0,2.5199275707225157e-23,3.625601262807601e-11,3.625601250139657e-11,4.854359945193974e-13,1.575397292768472e-24,1.7730475953750247e-23,1.2682318796485032e-19,1.2658291995091637e-19,2.1124324112132124e-13,5.346627210433506e-28,4.854359943107389e-13,4.769850729621014e-25,2.0862061632339414e-18,6.810988184430054e-23,2.5823393770109117e-23,5.5328669761209555e-31,4.015879524042223e-27,8.72495330727764e-32,2.1124324111725662e-13,9.521647351553969e-28,2.0523878420600355e-23,2.5753861826590446e-41,5.799731323889053e-23,5.034051365244906e-23,1.3896478862750588e-32,1.6588079997336504e-27,1.625643949747166e-25,1.9544404516976651e-23,9.057567311870737e-09,2.4893746160513694e-24,1.7032689660362653e-41,1.4390841959498191e-30,1.2433083604642056e-34,1.924408183784513e-34,7.281930324200856e-26,9.287025004118505e-45,1.551545986156558e-40,1.721232561989722e-38,3.1073566308120916e-40,3.109884099654037e-42,5.631577895103622e-50
3.192289814829767e-16,0.09595729296030756,3.76,0.0,0.6877255881913671,0.9999999886127383,1.2730632297401455e-30,0.0,3.8570076849171305e-23,4.557898758572633e-11,4.557898739183079e-11,6.102623962077372e-13,2.4113040311242124e-24,2.713826029340887e-23,1.9407800684000396e-19,1.9374781149855556e-19,2.6556293333821817e-13,9.722260734396843e-28,6.102623959259227e-13,7.302271964613297e-25,2.6226809980805303e-18,1.0424898067333706e-22,3.952529092128172e-23,8.469398577180533e-31,6.146705080049989e-27,1.335630762362973e-31,2.6556293333199654e-13,1.4573839872692415e-27,3.141384184914258e-23,4.683521226640872e-41,8.877068506157831e-23,7.70511880265556e-23,2.526923713741886e-32,2.5389715736661016e-27,2.488220375935259e-25,2.991466470952043e-23,1.1386651305811195e-08,3.810235670303706e-24,3.097211154633837e-41,2.2055910448110136e-30,2.329319499979898e-34,3.6053494666198306e-34,1.1145722294525024e-25,2.0144802004435058e-44,2.82132024546581e-40,3.129874416088389e-38,5.650390367269353e-40,5.6549918735135e-42,1.1937672240948334e-49
3.8452582017701784e-16,0.09595729296047271,3.76,0.0,0.687725588181865,0.9999999862835317,2.105897657340415e-30,0.0,5.492831321919254e-23,5.490196254320445e-11,5.490196226707495e-11,7.350887976006189e-13,3.43397516644983e-24,3.8647989671305065e-23,2.7635144509318223e-19,2.759191213953565e-19,3.198826255543756e-13,1.6082516280785968e-27,7.350887972371943e-13,1.0401510228691265e-24,3.15916528602671e-18,1.48462511890249e-22,5.628855900662725e-23,1.206255759845271e-30,8.753613628809337e-27,1.902369219443904e-31,3.198826255455149e-13,2.0754830789717658e-27,4.4736908353090846e-23,7.748252181720354e-41,1.264196444692233e-22,1.09729735653039e-22,4.1800248829811904e-32,3.615787120502168e-27,3.543525682929804e-25,4.2601916136381357e-23,1.3715733212810438e-08,5.426211463826419e-24,5.123394296809452e-41,3.1453081966773985e-30,3.942150165632627e-34,6.101708337192543e-34,1.587278792811579e-25,3.893221898627314e-44,4.667018340877853e-40,5.177422981162859e-38,9.346848035003841e-40,9.354469369700224e-42,2.2602267826204394e-49
5.151194975651001e-16,0.09595729296080306,3.76,0.0,0.6877255881628608,0.9999999816251246,4.8576531393626004e-30,0.0,9.677552741245858e-23,7.354791245763438e-11,7.354791197113714e-11,9.847415994833607e-13,6.0501360931285474e-24,6.809171845922294e-23,4.868004651634786e-19,4.861265945159098e-19,4.2852200998443074e-13,3.7097262376919305e-27,9.847415989308765e-13,1.8334605930759056e-24,4.232162753988119e-18,2.615678565637126e-22,9.917172160352288e-23,2.1256868210488726e-30,1.5422506646083048e-26,3.352758430530539e-31,4.285220099688176e-13,3.6566824235019994e-27,7.881944577250477e-23,1.7877390345733226e-40,2.2273175935778872e-22,1.9332673517428931e-22,9.641991174076332e-32,6.37045546927592e-27,6.243197263079133e-25,7.505795314931902e-23,1.8373890648398398e-08,9.560135267611067e-24,1.1818060491000294e-40,5.5582348667362176e-30,9.37491466546383e-34,1.4510607233969118e-33,2.7965384987707426e-25,1.2250783874145652e-43,1.0765353129597498e-39,1.1942672060173604e-37,2.156021198521296e-39,2.1577843895853818e-41,6.857027910151162e-49
7.763068523412647e-16,0.09595729296146377,3.76,0.0,0.6877255881248523,0.9999999723083358,1.644280543279307e-29,0.0,2.168790990770098e-22,1.1083981228439559e-10,1.1083981119413861e-10,1.4840471996480842e-12,1.355858939280221e-23,1.5259571806645743e-22,1.0907319582331276e-18,1.0894263021566406e-18,6.458007788355332e-13,1.2557063124651872e-26,1.4840471986144443e-12,4.113091091442562e-24,6.378272896770683e-18,5.861824627745429e-22,2.2224736967582855e-22,4.76589311342498e-30,3.456236589608306e-26,7.518799966943398e-31,6.458007788005348e-13,8.194768914297959e-27,1.7663691773086081e-22,6.054944317536052e-40,4.991494820220062e-22,4.332518201679842e-22,3.2637204053409274e-31,1.427641167861545e-26,1.3991489137247339e-24,1.682074379563362e-22,2.7690180085911186e-08,2.142456199372236e-23,4.0003104327301114e-40,1.2535870956251716e-29,3.2606985171650535e-33,5.0469492333372896e-33,6.267138490754741e-25,6.704108680397645e-43,3.643983785338082e-39,4.042478490449396e-37,7.29792174726543e-39,7.303927437771856e-41,3.6115278412401263e-48
1.2986815618935937e-15,0.09595729296278516,3.76,0.0,0.6877255880488353,0.9999999536748602,7.835393048942379e-29,0.0,6.028517820738083e-22,1.8542361192951623e-10,1.8542360889901854e-10,2.4826583855623017e-12,3.7687858665168683e-23,4.241568905548431e-22,3.0313531528806442e-18,3.0281886706558666e-18,1.0803583165016998e-12,5.983646546356108e-26,2.482658383153829e-12,1.145775262794916e-23,1.0670954407562755e-17,1.6293629478495022e-21,6.177636370236526e-22,1.3259858904428527e-29,9.60701753185078e-26,2.092925989105668e-30,1.0803583164043645e-12,2.2778433527666602e-26,4.909822140451083e-22,2.8890116834110046e-39,1.3874447633717006e-21,1.2042744634151033e-21,1.5552163171215995e-30,3.968298664248152e-26,3.889258263283138e-24,4.675523854034802e-22,4.6322657140030227e-08,5.955192990293385e-23,1.906225351904617e-39,3.530671537292101e-29,1.5785102209149807e-32,2.4432381985461711e-32,1.742025044798227e-24,5.829763632375024e-42,1.7364338396444725e-38,1.9263072571629307e-36,3.477578707188676e-38,3.4804769058559516e-40,3.0665250139946915e-47
2.343430980998252e-15,0.09595729296542793,3.76,0.0,0.6877255878968014,0.999999916408316,4.71926281489898e-28,0.0,1.9578231039039074e-21,3.345912111861548e-10,3.3459120134466325e-10,4.4798806997378945e-12,1.2239178620018176e-22,1.3774366902530219e-21,9.84325549465714e-18,9.833992786011428e-18,1.9494733916900835e-12,3.6038341485651954e-25,4.479880692929709e-12,3.737492188139402e-23,1.9258162133421495e-17,5.2913278349988106e-21,2.006183265870949e-21,4.314378116074879e-29,3.119863774017264e-25,6.816485242651221e-30,1.9494733913736352e-12,7.397330495321023e-26,1.5944506836029793e-21,1.7446013466043467e-38,4.505704066811947e-21,3.910861600723851e-21,9.366766082734199e-30,1.2886997379742266e-25,1.2631361970665905e-23,1.5183687145302413e-21,8.358720402052296e-08,1.9339282771223283e-22,1.1480969746521062e-38,1.1771013867075817e-28,9.5688164588341e-32,1.4810745601276173e-31,5.6571983753318374e-24,6.763767329272293e-41,1.0458393550035895e-37,1.1601773994798993e-35,2.0944772534363826e-37,2.0962664938362892e-39,3.522458510711872e-46
4.432929819207568e-15,0.09595729297071348,3.76,0.0,0.6877255875927335,0.9999998418768568,3.256857255245387e-27,0.0,7.000266682415377e-21,6.329264095650152e-10,6.32926374379016e-10,8.474325097474453e-12,4.375916309343217e-22,4.924667303202608e-21,3.519016880538575e-17,3.5159188119819636e-17,3.6877035414925174e-12,2.486909867515838e-24,8.474325075264976e-12,1.3482386482326456e-22,3.643995700197057e-17,1.8917919708735668e-20,7.172692206878532e-21,1.5484503997727862e-28,1.1154362936088213e-24,2.451280996469835e-29,3.687703540358588e-12,2.6447976708057095e-25,5.7005500837287036e-21,1.210295479070826e-37,1.6109113090742704e-20,1.3982390593207844e-20,6.463755741800413e-29,4.607459918978954e-25,4.516818940682242e-23,5.428579828813842e-21,1.581146688379223e-07,6.914239321083469e-22,7.92291113096949e-38,4.42802961599117e-28,6.617153658485999e-31,1.024213534742378e-30,2.0226022134718336e-23,9.182083530802397e-40,7.217319313957039e-37,8.006074025611663e-35,1.4453416733948786e-36,1.4466364923041619e-38,4.7657345626860964e-45
8.611927495626201e-15,0.09595729298128458,3.76,0.0,0.6877255869845977,0.9999996928204535,2.4169588746585806e-26,0.0,2.641753778803772e-20,1.2295968057850727e-09,1.2295966730202161e-09,1.6463212970541685e-11,1.6511929474579047e-21,1.8581581699255362e-20,1.3277617595101707e-16,1.32663682647446e-16,7.164163838811969e-12,1.845320546712194e-23,1.646321289111104e-11,5.177905278725349e-22,7.083306668359202e-17,7.138157036393255e-20,2.7064542985163314e-20,5.887597953895242e-28,4.20880066531666e-24,9.356618839284968e-29,7.164163834514146e-12,9.979818732543622e-25,2.1509157613633075e-20,9.075527458801156e-37,6.078338315179828e-20,5.275877470903232e-20,4.79619391335254e-28,1.738507327369686e-24,1.7048782220780703e-22,2.0483279838444336e-20,3.0716308299397163e-07,2.6088419772170455e-21,5.879203416705919e-37,1.836793888050598e-27,4.91300729289094e-30,7.604451485496173e-30,7.631746297211825e-23,1.3520439041343472e-38,5.355734265215076e-36,5.9406131819907705e-34,1.0724611014318929e-35,1.0735109432978173e-37,7.010342464995118e-44
1.6969922848463465e-14,0.09595729300242681,3.76,0.0,0.6877255857683262,0.9999993947337069,1.8621048763060586e-25,0.0,1.0260109083886547e-19,2.422937596074529e-09,2.4229370805923276e-09,3.2440985027430834e-11,6.411498509889318e-21,7.214368107070731e-20,5.155170589047832e-16,5.150893073963608e-16,1.411708442440443e-11,1.4213109944380722e-22,3.244098472779327e-11,2.08089009610183e-21,1.3973738541373758e-16,2.771504585789439e-19,1.0508525340517819e-19,2.320886123250443e-27,1.6341412550331758e-23,3.7162860606373e-28,1.4117084407567862e-11,3.8751376260811674e-24,8.351043167422539e-20,7.136520203583589e-36,2.3600185138689314e-19,2.0484497117422307e-19,3.694146224216773e-27,6.7501047123261e-24,6.6239775600620935e-22,7.952983872116613e-20,6.052338514529725e-07,1.0128813050928028e-20,4.5287635007511225e-36,8.421314006487499e-27,3.7847452269748924e-29,5.858137010686287e-29,2.9631584949400854e-22,2.0747978783374037e-37,4.12571223280878e-35,4.575603410319646e-33,8.2603291149767e-35,8.269786536044671e-37,1.0755745701859318e-42
2.532791820130073e-14,0.09595729302356899,3.76,0.0,0.6877255845520547,0.9999990966817038,5.8540197221373e-25,0.0,2.286086446921744e-19,3.616278383496441e-09,3.6162772352175775e-09,4.841875216583046e-11,1.4282988324010807e-20,1.6070138681463772e-19,1.1483494253559174e-15,1.147403534987076e-15,2.107000499805931e-11,4.467453990277807e-22,4.8418751504849093e-11,4.765483533728541e-21,2.0879919520530796e-16,6.173741430884417e-19,2.3409072338457055e-19,5.234470081368722e-27,3.640188435473499e-23,8.432342757423091e-28,2.1070004960278384e-11,8.632745768336515e-24,1.8602164076252875e-19,2.2740796632923496e-35,5.2571346996247415e-19,4.563090217664081e-19,1.1611413434672682e-26,1.50365103870527e-23,1.4763755758952129e-21,1.7715925623721743e-19,9.032698762069062e-07,2.2561910527269292e-20,1.4235793698764464e-35,2.1140151724244368e-26,1.1896555818126576e-28,1.8413897832448857e-28,6.600683691385667e-22,8.706207623320078e-37,1.296937056513858e-34,1.4381997788286374e-32,2.596374453838341e-34,2.5996837949903262e-36,4.516830762505603e-42
4.204390890697526e-14,0.09595729306585342,3.76,0.0,0.6877255821195117,0.9999985006819071,2.6758290172862774e-24,0.0,6.302869133968461e-19,6.002959949737632e-09,6.002956785628427e-09,8.037427169095633e-11,3.936239642190925e-20,4.427879316723078e-19,3.1642865091786256e-15,3.161696427961293e-15,3.497584611049463e-11,2.041054508540691e-21,8.037426988298982e-11,1.3941393299726573e-20,3.473954787271886e-16,1.7011812303458835e-18,6.45071741535277e-19,1.4825487620834975e-26,1.0030654152858579e-22,2.4194131172518413e-27,3.4975846004669865e-11,2.3791211870581518e-23,5.125577667508866e-19,1.0764470698521324e-34,1.4486157187130849e-18,1.2573704959734354e-18,5.304930434721486e-26,4.143406981046687e-23,4.0733547269059175e-21,4.881665909849998e-19,1.4992377154006346e-06,6.216457486009556e-20,6.505139689147911e-35,7.307219337967065e-26,5.435319979098234e-28,8.413057619050362e-28,1.8188370374323687e-21,6.624999959923704e-36,5.926996626604119e-34,6.570726391134297e-32,1.1862034642380801e-33,1.1880965189930255e-35,3.439089384689721e-41
5.87598996126498e-14,0.0959572931081378,3.76,0.0,0.6877255796869688,0.9999979048210347,7.092187072875631e-24,0.0,1.231714386813833e-18,8.389641504508641e-09,8.389635324254157e-09,1.1232977155112359e-10,7.689335791967209e-20,8.6481970063525055e-19,6.1805844484196386e-15,6.175540381837084e-15,4.888168717740429e-11,5.407701420537627e-21,1.1232976802952179e-10,2.8651794786551145e-20,4.866221786953413e-16,3.322796375023876e-18,1.260029234677359e-18,2.9663046110686895e-26,1.959229524270564e-22,4.893853736444121e-27,4.8881686967688634e-11,4.647597412275875e-23,1.001095453341921e-18,2.929588637405649e-34,2.829489480914582e-18,2.455942897664987e-18,1.4055227020387724e-25,8.093162736189538e-23,7.965290345035293e-21,9.535051643041027e-19,2.0950666291015157e-06,1.2141284446599306e-19,1.7237685769752782e-34,1.6872562193320629e-25,1.4400802520511718e-27,2.2290446783910752e-27,3.552625095585825e-21,2.3032136201168823e-35,1.5707014466117767e-33,1.7408895339875167e-31,3.1427890101019065e-33,3.1486440282790523e-35,1.1963729269417982e-40
7.547589031832433e-14,0.09595729315042226,3.76,0.0,0.6877255772544258,0.9999973090990558,1.4704123180515656e-23,0.0,2.0331767342930832e-18,1.0776323047809475e-08,1.0776312851096308e-08,1.4428525175200567e-10,1.268801679765234e-19,1.4267732375157998e-18,1.0197239971215138e-14,1.0188933214158671e-14,6.278752820019064e-11,1.12076892175939e-20,1.4428524594879298e-10,4.9557635015778434e-20,6.264795801188049e-16,5.4822125247901065e-18,2.078986783569577e-18,5.007597789832912e-26,3.232513127678615e-22,8.344778087785193e-27,6.278752784933474e-11,7.668986025026628e-23,1.6516106258303654e-18,6.2245326844456334e-34,4.668334038515988e-18,4.052025890443117e-18,2.913005512842234e-25,1.3352966432073379e-22,1.3156395232096869e-20,1.573174842119569e-18,2.6907566484061764e-06,2.0030236930456527e-19,3.5730910567193736e-34,3.201935329236445e-25,2.9846424129405977e-27,4.619846560826966e-27,5.861434304027907e-21,5.853006931668443e-35,3.2560863879549965e-33,3.60806484121806e-31,6.513533405887114e-33,6.527373879979365e-35,3.0420461968166163e-40
9.219188102399886e-14,0.09595729319270666,3.76,0.0,0.6877255748218831,0.9999967135159384,2.640647440585571e-23,0.0,3.0349674989560178e-18,1.3163004579640129e-08,1.316298936615647e-08,1.7624071229943155e-10,1.893272393906256e-19,2.1286244420961924e-18,1.5214249708358074e-14,1.5201872675173274e-14,7.66933691802947e-11,2.0120247348443785e-20,1.7624070364527052e-10,7.733807903340644e-20,7.669679758599576e-16,8.179422429178068e-18,3.1019686143529164e-18,7.640266120690009e-26,4.8229182342765e-22,1.2852564938167914e-26,7.66933686496082e-11,1.1443577592476779e-22,2.4640785479427715e-18,1.144617326136405e-33,6.965148650406051e-18,6.0456191257027115e-18,5.229481226347707e-25,1.9922867513319564e-22,1.9650997408527855e-20,2.3471754858245287e-18,3.2863078052630326e-06,2.9882868020740127e-19,6.415385693978039e-34,5.399024479502002e-25,5.358106608824857e-27,8.29372694044996e-27,8.74526646741796e-21,1.2427071743009128e-34,5.846720876360784e-33,6.477259796704889e-31,1.1693161445803469e-32,1.172107995539222e-34,6.4621902759600365e-40
1.2562386243534792e-13,0.09595729327727545,3.76,0.0,0.6877255699567976,0.99999552276617,6.539924584693115e-23,0.0,5.64062005235355e-18,1.7936367608890902e-08,1.793633936093672e-08,2.401515744554706e-10,3.516184846138658e-19,3.9519307303442384e-18,2.8249319354347366e-14,2.8226383152699586e-14,1.0450505101778616e-10,4.9795471948866126e-20,2.4015155838636317e-10,1.5603489884201525e-19,1.0498388335507954e-15,1.5187196679169976e-17,5.7600947103830584e-18,1.4805176304451487e-25,8.955100383692169e-22,2.533603826805933e-26,1.0450505000603743e-10,2.1253444377972317e-22,4.5747811622641774e-18,2.9663786367308405e-33,1.2932685291646756e-17,1.1225335030027093e-17,1.2942413669509891e-24,3.6993144704314923e-22,3.6566697162326596e-20,4.358169158398816e-18,4.476993649770379e-06,5.547751345301519e-19,1.588188112491097e-33,1.2300075135988329e-24,1.3260839305387318e-26,2.0526534069973753e-26,1.623800632782315e-20,4.019062707847672e-34,1.447666357535124e-32,1.6030510496533245e-30,2.893907527907312e-32,2.902346800073447e-34,2.0918523495650218e-39
