Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49),S(179),C2HF4(68),CF2(42),CHFCF2(54),C2HF3(206),CHFO(46),S(390),CF2O2(702),CF2O2(150),CHF3(41),C2H2F3(67),S(851),C2H2F3(66),CH2CF2(56),S(259),O2(148),S(453),S(1226),C2H3F2(63),CH2F(45),CH3F(39),C2H3F2(64),CF2CH(72),C2HF2(71),S(961),CHF2O(220),CFO(50),S(708),CF3(44),CF3O2(422),CHFO(432),S(178),CHF3O(225),C2HF4(53),CHFO2(140),S(423),CF2CF2(60),CF3O(47),CHO2(161),C2HF(57),C2HF(2537),C2F(2536)
2.876883113018326e-06,0.7960545464910173,0.0004107093729697285,0.00018715159693010708,7.966136542526453e-05,0.006846300448929296,0.0,0.0,0.00021259293239295866,6.512940820777757e-06,4.0022084308773806e-05,0.008897062541538686,1.96173116292793e-08,3.3293395607160176e-12,8.179015683461235e-11,1.2880991297695819e-08,1.5539947621761767e-07,6.745206397358318e-07,3.2959785988048845e-14,5.704581897753732e-15,4.513969366356591e-15,5.931616192953692e-16,8.558984714469803e-10,4.478597104876673e-11,7.552354641476826e-12,2.370109421423192e-14,6.252939634130883e-17,1.9570242324961953e-13,3.329014001455679e-14,6.325426171940662e-16,3.2820674576954746e-11,9.672440676069054e-18,1.3067387044290182e-17,4.143823143677953e-16,3.76,0.0,0.6300772295963837,0.9866864073749829,0.0036020797603591908,4.745433915422019e-07,0.0012990888815729434,0.020248997810924305,0.017698580962039783,4.376894682841427e-11,1.1162812814339637e-11,0.0001501651558563725,4.2908706377078896e-05,6.149764824091192e-06,0.0009215173996864597,0.00047660865507172587,8.544021213989465e-05,2.6958068205140203e-07,0.0005461659917399734,0.0001540639991074707,8.211091502598235e-07,0.00011238223694417584,3.0385290571234794e-11,7.368690227246018e-08,1.7483734360619714e-09,9.44913082445839e-05,1.0416998314262304e-08,3.035240724275669e-07,8.13822904572609e-08,3.6650758725407755e-06,1.134747207997993e-11,0.001565913715254006,1.6913564802945225e-13,6.639174065471855e-12,5.790784100339576e-11,0.00023385570042706153,6.989485335182359e-05,1.925295906925201e-10,7.056356850586873e-08,8.741791584785653e-09,3.653913842151976e-08,6.526641150431399e-09,4.502067750916353e-06,2.3401934047324647e-11,1.1168136651010751e-06,4.3906765302000565e-10,3.861114134746406e-08,4.433200802383912e-14,7.22707688825028e-12,9.545117461976052e-08,1.0720903510387692e-06,4.42578076459244e-12,2.8123759754406023e-07,5.010784880563007e-10,1.0157689658909494e-09,7.224826417830516e-08,1.0774878134408144e-12,1.41975790085931e-10
2.9117350528428635e-06,0.7960896470070903,0.000410690754661742,0.00018711663165857785,7.999195577569672e-05,0.00693811612844652,0.0,0.0,0.00021431192432527093,6.605164075769577e-06,4.107624922829764e-05,0.009013913575400182,2.0260130481992454e-08,3.3836075349861038e-12,8.256736353100084e-11,1.31117917797181e-08,1.579261498586696e-07,7.024316114726277e-07,3.396771438322171e-14,6.063097231177895e-15,4.7879491960901775e-15,6.151883466060205e-16,8.791673578451915e-10,4.641793114714871e-11,7.705430736802478e-12,2.501353822032526e-14,6.509278620477127e-17,2.054008866521193e-13,3.4915266221704e-14,6.538573463981823e-16,3.373939072038254e-11,1.0114992935627862e-17,1.3675234850969981e-17,4.422475777842091e-16,3.76,0.0,0.629665392159109,0.9865212952218664,0.0036662665718440153,4.891931674900003e-07,0.001297037152847023,0.020506134033452653,0.01791589826482283,4.369048945467945e-11,1.114282317776932e-11,0.00014983372156552168,4.280048348140883e-05,6.224489426952761e-06,0.0009465420499361116,0.00048432880209016036,8.883698091485866e-05,2.8153119458587035e-07,0.0005594842539254818,0.0001603316085139449,8.415258645886541e-07,0.00011572217540994491,3.1726488601603185e-11,7.555869991471664e-08,1.7923909108143791e-09,9.64003550766922e-05,1.0749402959402618e-08,3.115033314789149e-07,8.351918251028733e-08,3.7749852545540137e-06,1.1808563479340515e-11,0.0015656516767932269,1.7598639477399116e-13,6.908492470048911e-12,5.965427954557584e-11,0.00023912040929256024,7.247233109932654e-05,1.9829991755131813e-10,7.257012460395398e-08,8.992262184953118e-09,3.766429519632285e-08,6.636756666053831e-09,4.508990797592684e-06,2.4119409572348934e-11,1.1440262574580763e-06,4.4973368961445226e-10,3.996789737446544e-08,4.570986784087561e-14,7.380293444668806e-12,9.911070705757487e-08,1.0691776177891271e-06,4.594603038980103e-12,2.972260201139552e-07,5.130968834273632e-10,1.01440871309316e-09,7.635980916455572e-08,1.1401871816536651e-12,1.5035886357249641e-10
2.946586992667401e-06,0.7961246952891617,0.0004106725010193751,0.00018707974514584205,8.032043101880838e-05,0.007029754855907193,0.0,0.0,0.0002160070955029158,6.696681255176676e-06,4.2149270919045064e-05,0.009130555715815404,2.0911614555114128e-08,3.4379470972809792e-12,8.335044249550411e-11,1.3344162452480217e-08,1.6045364061897256e-07,7.310457047247054e-07,3.499627902965867e-14,6.4380666402597095e-15,5.076031993158915e-15,6.377744635993594e-16,9.028050724973972e-10,4.8083849631119306e-11,7.85910459312662e-12,2.6381965016157733e-14,6.773412423041398e-17,2.154309100073366e-13,3.659205923340356e-14,6.755416953492162e-16,3.466924381592137e-11,1.0571290067741992e-17,1.4302711123592545e-17,4.714731261360527e-16,3.76,0.0,0.6292538702922984,0.9863561214662353,0.0037306761601628787,5.040515837417629e-07,0.00129499511255192,0.020763192747532643,0.01813201445873506,4.361238613940442e-11,1.1122924457122294e-11,0.0001495040927228155,4.269289402989332e-05,6.298762894064448e-06,0.0009718681889205885,0.0004920560415816268,9.231227631959678e-05,2.9382400451164436e-07,0.0005729598738821596,0.0001667532417017728,8.620798872090043e-07,0.00011910940945370334,3.31057402088851e-11,7.745348927895389e-08,1.8369429032852038e-09,9.830992639954626e-05,1.1088988588598295e-08,3.1962688662134043e-07,8.569984440868425e-08,3.886783179022913e-06,1.2280906867404475e-11,0.0015653895405569667,1.8300200666279763e-13,7.1846246576187426e-12,6.143105694465725e-11,0.000244409094520138,7.510297507392502e-05,2.041687356651318e-10,7.459639336352098e-08,9.2451782141869e-09,3.88018181324324e-08,6.746984257026664e-09,4.516234336767945e-06,2.4844550292136357e-11,1.1714460867086032e-06,4.6047785494673056e-10,4.135208619283288e-08,4.7110658924970274e-14,7.534792677596281e-12,1.028493018319665e-07,1.0662805196029428e-06,4.7670232999858215e-12,3.138789831036727e-07,5.251982744473868e-10,1.0130557566146791e-09,8.06353270220729e-08,1.20544956392633e-12,1.5906709864319904e-10
3.0162908723164762e-06,0.7961946359337245,0.0004106376564234382,0.0001870013448868328,8.097125526326331e-05,0.007212504021143378,0.0,0.0,0.00021932655699070128,6.877543060271535e-06,4.43529644953329e-05,0.009363217125367678,2.2240292573879195e-08,3.5468400345959574e-12,8.493457870805362e-11,1.3813668386007251e-08,1.6551169885462776e-07,7.904044105024161e-07,3.7116992230792834e-14,7.239231229652875e-15,5.6970154200753564e-15,6.846646375923372e-16,9.511901522438653e-10,5.151848935184138e-11,8.168212438165748e-12,2.929401643117745e-14,7.325734969345428e-17,2.3651273006248866e-13,4.010381141769863e-14,7.200277652567934e-16,3.6562106878814256e-11,1.1526138738744956e-17,1.5618069594970142e-17,5.34170676599751e-16,3.76,0.0,0.6284317733748658,0.9860255913400183,0.003860155687198647,5.343907959954317e-07,0.0012909410870191437,0.02127708910886366,0.01856064233654837,4.345727560870481e-11,1.1083408069365878e-11,0.00014885036966959578,4.247964811280379e-05,6.445956979666435e-06,0.0010234178932089838,0.0005075307931275442,9.949956827872145e-05,3.1945085372947567e-07,0.0006003809796386476,0.00018006266589116755,9.035834100942877e-07,0.00012602499949451103,3.597992617494637e-11,8.131166298984343e-08,1.9276415437132907e-09,0.00010212929366803437,1.1789950225725796e-08,3.3631230666266243e-07,9.019498178374322e-08,4.116117230353988e-06,1.325963139531767e-11,0.0015648649782423407,1.9753212356533665e-13,7.757639724097125e-12,6.507690393120763e-11,0.0002550547795787519,8.052406240569344e-05,2.1620586972690808e-10,7.870677435623902e-08,9.758178086972015e-09,4.111309338298306e-08,6.967746448272954e-09,4.5317086818176085e-06,2.6317247340183594e-11,1.2268925183757106e-06,4.821944250252879e-10,4.420340384748552e-08,4.9981130386768806e-14,7.847678863511015e-12,1.1056424635017421e-07,1.0605340327327746e-06,5.122675007379179e-12,3.4924501601242423e-07,5.496430089605011e-10,1.0103725261943792e-09,8.969256124568379e-08,1.3438936052023658e-12,1.7747899791989525e-10
3.0859947519655514e-06,0.796264370036458,0.00041060583938451494,0.00018691842347503995,8.161423282145853e-05,0.00739455334189516,0.0,0.0,0.00022255249759129948,7.055424372815321e-06,4.6635322858474645e-05,0.00959505462232963,2.3602800606913515e-08,3.6560163350304215e-12,8.654323736763516e-11,1.4289611005309933e-08,1.7057490098890587e-07,8.526377557597702e-07,3.932536305351935e-14,8.111841656887943e-15,6.382161613496389e-15,7.339126706117352e-16,1.0010591694459725e-09,5.509176587143616e-11,8.479614656652526e-12,3.24522022176022e-14,7.911269968572528e-17,2.590028433594058e-13,4.383175664000956e-14,7.660187274953764e-16,3.8498752189371886e-11,1.2539060015406163e-17,1.701654713240048e-17,6.028113359168002e-16,3.76,0.0,0.6276109379660169,0.9856948211054845,0.003990502822236125,5.655540747143272e-07,0.0012869284660750662,0.021790709598342686,0.018984464235971433,4.3303671943077206e-11,1.1044277513420646e-11,0.00014820417970336323,4.226902058505076e-05,6.59134891650104e-06,0.0010761524527239704,0.0005230309557143707,0.00010700412673420493,3.46489013007539e-07,0.0006284248675096056,0.00019400014549057616,9.455872344607892e-07,0.0001331274392201731,3.90107886677791e-11,8.526065825165857e-08,2.0204514565731986e-09,0.00010594683796014344,1.2520360641961979e-08,3.53590616667066e-07,9.48726195642957e-08,4.353227541572242e-06,1.428418669169892e-11,0.0015643400348301765,2.1273432180807058e-13,8.35884479947005e-12,6.884800650378941e-11,0.0002657857167536896,8.615860766578423e-05,2.2864928255560604e-10,8.289218131922253e-08,1.0280462250345261e-08,4.34712656927657e-08,7.188869075192989e-09,4.548533910105019e-06,2.78188920095661e-11,1.2831234701701728e-06,5.042052362280724e-10,4.7166365036011686e-08,5.294358348878584e-14,8.165812317591453e-12,1.1859696902432642e-07,1.054852171872952e-06,5.4927621592164506e-12,3.8746930302967646e-07,5.743988368435674e-10,1.0077206131552076e-09,9.944852452211737e-08,1.4932805735282652e-12,1.972501994255596e-10
3.1556986316146265e-06,0.7963338992676655,0.00041057785865643005,0.00018683266035251784,8.22496971312815e-05,0.0075759085687667795,0.0,0.0,0.00022568612468641186,7.23023376358512e-06,4.899849852171477e-05,0.009826076364504877,2.4998633959015974e-08,3.7654737490791475e-12,8.817701533885281e-11,1.4772082683026965e-08,1.7564448908096323e-07,9.177846531475322e-07,4.162496558480777e-14,9.05972354822227e-15,7.137082000016151e-15,7.856006112997149e-16,1.0524162317451165e-09,5.880558756157065e-11,8.793251748425107e-12,3.587222289641263e-14,8.531415207251606e-17,2.8295746650255986e-13,4.7782305276650125e-14,8.135338201233475e-16,4.047866263812806e-11,1.3612181926841473e-17,1.850129949832452e-17,6.777397955984773e-16,3.76,0.0,0.626791361708156,0.9853638145004958,0.004121702676233449,5.975346726586173e-07,0.0012829584702681563,0.02230407651702414,0.019403482724274862,4.31516164428372e-11,1.1005542831777859e-11,0.00014756565568052333,4.2061045002168024e-05,6.734941585084538e-06,0.0011300578438471248,0.0005385546563093975,0.00011482767007353589,3.7496482448810633e-07,0.0006570870579813175,0.00020857308236188455,9.8805952812485e-07,0.00014041510020513877,4.220110022946069e-11,8.929970307599171e-08,2.115354591013783e-09,0.00010976018032089078,1.3280670048994363e-08,3.7147124240565015e-07,9.973752777150444e-08,4.598270504528261e-06,1.535507823595672e-11,0.0015638147162545626,2.286164904084548e-13,8.988877124969192e-12,7.274710479900438e-11,0.00027659516309541654,9.200693435451357e-05,2.4150764507987533e-10,8.715017529783428e-08,1.0811714132568309e-08,4.587469869083373e-08,7.410293271181501e-09,4.5667411222498744e-06,2.934839295822477e-11,1.3401100476137643e-06,5.264984191900538e-10,5.0242219971153795e-08,5.59981322185005e-14,8.489266053712431e-12,1.2694815960506862e-07,1.0492357675363467e-06,5.877298380169204e-12,4.286863124539399e-07,5.994522346616816e-10,1.0051010117330639e-09,1.0993175283862523e-07,1.6540710637334536e-12,2.1841754818273556e-10
3.2254025112637017e-06,0.7964032253542253,0.0004105543661819471,0.00018674544401232413,8.28779308876159e-05,0.007756575720472462,0.0,0.0,0.0002287286695724615,7.4018896461167535e-06,5.144463583067392e-05,0.010056290731376325,2.642732544432384e-08,3.875209833146774e-12,8.983644306086053e-11,1.5261166651350976e-08,1.8072168904476175e-07,9.858819464704863e-07,4.4019506830124583e-14,1.008675850357063e-14,7.967772949759673e-15,8.398119475676096e-16,1.1052641589262396e-09,6.26618953431795e-11,9.109067702854196e-12,3.957055284633094e-14,9.187604067598267e-17,3.0843409946429213e-13,5.196192418207255e-14,8.62593536074253e-16,4.2501316092575475e-11,1.4747688041163804e-17,2.0075555180649724e-17,7.593091416787329e-16,3.76,0.0,0.6259730410854343,0.9850325749774567,0.004253740896585084,6.303260481339496e-07,0.0012790319641779561,0.022817211691844412,0.019817702940247157,4.3001137970801634e-11,1.0967210987569255e-11,0.00014693488201936893,4.18557401325747e-05,6.8767387806991616e-06,0.0011851200846768521,0.0005541000927183088,0.00012297160451982692,4.049031710428197e-07,0.0006863630396185328,0.00022378841580458742,1.0309691059731905e-06,0.00014788629455392722,4.5553464040730894e-11,9.342801974216427e-08,2.2123327710993608e-09,0.00011356712418774865,1.407130242448417e-08,3.89962801743436e-07,1.0479432828896283e-07,4.851409229165856e-06,1.6472776699743195e-11,0.001563289027998417,2.451860864777218e-13,9.64838665385483e-12,7.677705207930138e-11,0.000287476660108824,9.806920507193883e-05,2.547900015885932e-10,9.14784044442313e-08,1.135162897734668e-08,4.8321815908577334e-08,7.631960129637574e-09,4.58635131435168e-06,3.090469918913358e-11,1.3978239259988971e-06,5.490623511794221e-10,5.343219780223421e-08,5.914484449885126e-14,8.818109482676186e-12,1.3561824899976867e-07,1.0436852881054777e-06,6.2762852422292474e-12,4.7303115489909127e-07,6.247899959683545e-10,1.0025144376302115e-09,1.211707355358564e-07,1.8267252085869493e-12,2.4101605345465783e-10
3.295106390912777e-06,0.7964723500539999,0.00041053588470575984,0.00018665791880966557,8.349917458943124e-05,0.007936561016709615,0.0,0.0,0.00023168138500962926,7.5703197217424e-06,5.397586849090657e-05,0.010285706258365048,2.7888442549880723e-08,3.9852219685329366e-12,9.152199186660868e-11,1.575693740671216e-08,1.8580770482957126e-07,1.0569644299617462e-06,4.6512823498750345e-14,1.1196880552065814e-14,8.880631103452119e-15,8.966315318958864e-16,1.1596045443871517e-09,6.666266240096478e-11,9.42700956859563e-12,4.3564467256279176e-14,9.881306058276838e-17,3.354915497726783e-13,5.6377142325842896e-14,9.132195485724581e-16,4.456618604226195e-11,1.594781804444914e-17,2.1742616967436684e-17,8.478809379467762e-16,3.76,0.0,0.6251559716785838,0.9847011057702774,0.004386603591610917,6.639218625864459e-07,0.0012751495231272884,0.023330136422832028,0.02022713230602637,4.285225529277397e-11,1.0929286447912441e-11,0.00014631190391849885,4.1653112803884624e-05,7.0167451077583125e-06,0.0012413252397202906,0.0005696655254941053,0.00013143703219547408,4.3632746264260265e-07,0.0007162482747326111,0.0002396526317771985,1.0742854260416964e-06,0.00015553927620959312,4.9070312728438315e-11,9.764482580245649e-08,2.3113677186609222e-09,0.00011736564532717775,1.4892656529687022e-08,4.0907315409885256e-07,1.1004749398329439e-07,5.112813377701941e-06,1.7637718683164394e-11,0.0015627629751954165,2.624501451230374e-13,1.033803697267808e-11,8.094081295483654e-11,0.0002984240229115548,0.00010434542906383434,2.685057623994758e-10,9.587460013127826e-08,1.189991330573905e-08,5.0811098474404726e-08,7.853810884004022e-09,4.607376986380633e-06,3.24867984904811e-11,1.456237330314492e-06,5.71885647348881e-10,5.673750612551213e-08,6.238374371770596e-14,9.152408695737801e-12,1.4460742104889345e-07,1.0382009096426105e-06,6.689712835833293e-12,5.206393684929924e-07,6.503992196367896e-10,9.999613800081443e-10,1.3319389209780877e-07,2.0117022877175837e-12,2.650789296550669e-10
3.364810270561852e-06,0.7965412751623624,0.0004105228305520071,0.00018657102452146338,8.411363372639453e-05,0.008115870823264999,0.0,0.0,0.0002345455429636558,7.735460453489839e-06,5.659431738044634e-05,0.010514331583279996,2.938158467197356e-08,4.095507369522527e-12,9.323408015270716e-11,1.6259461101055082e-08,1.909037140809817e-07,1.1310648694526758e-06,4.910887918705978e-14,1.2394072658953608e-14,9.882468617723133e-15,9.561455083299363e-16,1.2154378143263648e-09,7.080989382085234e-11,9.747027097746266e-12,4.7872069067558536e-14,1.0614027324267244e-16,3.641899547918367e-13,6.103455602872637e-14,9.65434645998305e-16,4.667274211975649e-11,1.721486835054753e-17,2.350586337173064e-17,9.438253167904467e-16,3.76,0.0,0.6243401483742297,0.9843694099486917,0.00452027726777505,6.98315977242748e-07,0.0012713114879165201,0.02384287144298885,0.020631780284738842,4.270497899847434e-11,1.0891771657587641e-11,0.00014569673492235386,4.1453160240919794e-05,7.154965890872241e-06,0.0012986594240425328,0.0005852492712210679,0.0001402247591440177,4.692596257627564e-07,0.0007467382047029488,0.00025617177203625884,1.1179785868417066e-06,0.00016337224241744816,5.2753907518074454e-11,1.0194933501915616e-07,2.41244107460818e-09,0.00012115388229642948,1.5745106829364588e-08,4.288094479901417e-07,1.1550134768744507e-07,5.382658993016226e-06,1.8850307426633123e-11,0.0015622365627186094,2.8041528183837243e-13,1.1058506151228474e-11,8.52414607037019e-11,0.00030943132985130793,0.00011083546947853347,2.826646950284518e-10,1.0033657329449645e-07,1.2456284407087557e-08,5.3341082814431285e-08,8.075787056710967e-09,4.629823519562461e-06,3.409371588219628e-11,1.5153230193481366e-06,5.949571537053785e-10,6.015933054673043e-08,6.571480984075597e-14,9.492226738017998e-12,1.5391562391280209e-07,1.0327825732111205e-06,7.117560321792483e-12,5.716467076433274e-07,6.76267300117439e-10,9.974421440607467e-10,1.4602955035851003e-07,2.209460359831205e-12,2.9063764394207637e-10
3.434514150210927e-06,0.7966100024978945,0.0004105155328601921,0.0001864855303617322,8.472148491996123e-05,0.008294511606076352,0.0,0.0,0.00023732243248785024,7.897256563172236e-06,5.9302088584519476e-05,0.010742175401697722,3.0906380450499933e-08,4.206063106790509e-12,9.497307887060686e-11,1.676879592649634e-08,1.9601086487722242e-07,1.2082140255548228e-06,5.181176190215942e-14,1.3682363274491246e-14,1.098052840337852e-14,1.0184412396302654e-15,1.2727632850989783e-09,7.510562617888084e-11,1.0069072436622077e-11,5.251231603916021e-14,1.1387311151265824e-16,3.9459080244933727e-13,6.594083387733177e-14,1.0192626703586144e-15,4.882045080847131e-11,1.8551192449092053e-17,2.5368749971009633e-17,1.0475210761886802e-15,3.76,0.0,0.6235255655404254,0.9840374904633341,0.0046547487764619895,7.335024491085384e-07,0.0012675180107695318,0.024355436887505834,0.021031658171896346,4.255931311153982e-11,1.0854667437778451e-11,0.00014508936326323895,4.125587202342462e-05,7.2914070984416865e-06,0.0013571088070353917,0.0006008496968131651,0.00014933530335721753,5.037200959034903e-07,0.0007778282550301222,0.000273351443255872,1.162019323465764e-06,0.00017138333533410548,5.66063377381953e-11,1.063407582488913e-07,2.5155344190592518e-09,0.00012493012733099288,1.6629004440539987e-08,4.491781664023569e-07,1.2116006155401722e-07,5.66112832173176e-06,2.0110913539014293e-11,0.0015617097952517116,2.9908770254795956e-13,1.1810487534107832e-11,8.968217529529915e-11,0.00032049291249234576,0.00011753905039978958,2.972769166772345e-10,1.0486221096786234e-07,1.3020469856633153e-08,5.591035839529387e-08,8.29783063277783e-09,4.65369037271136e-06,3.572451209156335e-11,1.5750542732385493e-06,6.182659414815334e-10,6.369883429510646e-08,6.913798109341017e-14,9.83762387267493e-12,1.6354258119221746e-07,1.0274300327871625e-06,7.559796469486028e-12,6.261889343787059e-07,7.023819194918081e-10,9.949568868864366e-10,1.5970592587523108e-07,2.4204559143047744e-12,3.1772196927244694e-10
