Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113),S(1027),CHO2(135),S(3056),S(907),HCCO(21),CHF3O(237),CHFO2(134),CF3O(47),CHO3(229),CH2F(45),FO2(124),CH3F(39),CH2CO(28),S(455),S(1290)
1.1751341961883906e-08,0.49129087179336517,3.76,0.0,0.9739271250570161,0.997409973194052,5.4126939435230293e-08,0.0,2.1688207734226368e-07,0.0005611873236048876,0.0005427772328110271,8.55921856544956e-06,1.8367851784596056e-11,9.814480951621338e-12,1.4685146853274765e-05,1.440202476312099e-05,8.906374397468807e-06,2.4953804642276674e-06,6.251887331084008e-06,1.1187929864583053e-06,2.0806481920395652e-07,1.2650883160745534e-09,5.9321007769161276e-09,3.8738781335572635e-11,7.911210384152489e-13,6.679882757721291e-14,7.45483326770075e-06,6.269992406464098e-12,2.186134255097271e-10,5.363377780507399e-18,5.011250587027607e-09,7.501114291649946e-09,1.8285619278563522e-09,8.983205897750853e-13,1.791937886563409e-10,1.4543841134030763e-08,0.0025664904123644345,1.6967254086557338e-11,4.59465587178027e-19,2.608631763722125e-12,5.5306002621737876e-14,3.204583592272974e-13,1.6196953376439966e-11,6.112526450916999e-18,5.853962900662786e-19,2.964732927677484e-17,4.988684597631192e-18,1.098744733651461e-20,1.4908553860868929e-16,1.0360056022659773e-13,3.1073767864103733e-16,5.1995334386898476e-08,3.800239094781311e-13,5.491548607213942e-15,9.340667571928177e-15,1.7365654410724406e-14,1.1696833424631558e-14,1.7196194251524474e-18,1.4431779366642815e-17,1.140450674864631e-13,2.3795564271188847e-10,7.659490580239912e-26,7.990001915091402e-14,1.295794312700773e-15,7.770325723570706e-18,7.16155054503469e-21,3.753596372004571e-22,1.2373967872787828e-22,1.0601351475345498e-21,8.241618193929231e-11,1.1523353108622597e-27,3.6702907399918727e-25,1.8519807294992803e-20,8.769833229930219e-20,8.042116397726397e-08,1.9118841926976784e-17,8.368445569958394e-20,5.092379581678361e-09,2.5338868073584628e-08,4.239873963391047e-11,7.341264894093499e-23,2.751824822200547e-21,5.4286749495386454e-21
1.2157761221060351e-08,0.4912925681460394,3.76,0.0,0.9739070396781407,0.9974085502378315,6.104467455243724e-08,0.0,2.3641095658487568e-07,0.000580678114333715,0.000560942753639181,9.032848498604222e-06,1.9233180284767206e-11,1.0148076668645409e-11,1.5649584445485455e-05,1.5339003580239082e-05,9.315060284871543e-06,2.7330102071792095e-06,6.468345889308972e-06,1.2173896279601387e-06,2.2917229245971722e-07,1.3505914175367448e-09,6.422685269619942e-09,4.3517454207055294e-11,8.541826365519593e-13,7.468254229669585e-14,7.712573251149634e-06,6.944448516253242e-12,2.3092426881919506e-10,6.0234589940853354e-18,5.367660013728741e-09,8.025043206515137e-09,2.0218030108739384e-09,9.646025873107409e-13,1.9157458306648447e-10,1.64103296580544e-08,0.0025664868120273097,1.7767258325534882e-11,5.177223629820352e-19,2.9010075542043387e-12,6.181872586093994e-14,3.653235647176358e-13,1.7467767469550247e-11,7.017486711502113e-18,6.515077939406794e-19,3.316596765360285e-17,5.775701172087321e-18,1.2184274756101189e-20,1.7886649194377516e-16,1.0726435311646496e-13,3.6257514895551957e-16,5.553897137773408e-08,4.198216766692841e-13,6.269001750718154e-15,1.0404475921695171e-14,1.9473612064860208e-14,1.2913486541437867e-14,1.990247280669106e-18,1.796478551195279e-17,1.2071284758133944e-13,2.464643017921631e-10,8.543713929490342e-26,9.404785976648154e-14,1.4458450883507677e-15,9.355657140344565e-18,8.223912949530057e-21,4.69220505680558e-22,1.428390617285113e-22,1.300082984821113e-21,8.524600977032227e-11,1.4191949977655276e-27,4.655777206971098e-25,2.1897224731931636e-20,1.0075632027712024e-19,8.735680035211584e-08,2.2780344996096177e-17,1.0019977851213389e-19,5.448472059400957e-09,2.7182374106399562e-08,4.6602780772828056e-11,8.983369196874645e-23,3.215180223673676e-21,6.113205605100881e-21
1.2564180480236796e-08,0.4912942655108112,3.76,0.0,0.9738869361945303,0.9974070868719568,6.857389611309098e-08,0.0,2.5694492384227653e-07,0.0006001778420556602,0.0005790685412362935,9.52511751284154e-06,2.010081454671247e-11,1.0480941577088375e-11,1.6640180579472365e-05,1.63005803987014e-05,9.733520855614501e-06,2.984590663693634e-06,6.6848501227842715e-06,1.3203948056441942e-06,2.5159379353766675e-07,1.4396011444840905e-09,6.939821493530299e-09,4.878169642882465e-11,9.205805304414635e-13,8.324741932972333e-14,7.970308940833036e-06,7.667631263092093e-12,2.437209336509184e-10,6.742564498875688e-18,5.736559194612645e-09,8.566411945906876e-09,2.2279817020420406e-09,1.0336076129513348e-12,2.043337842505637e-10,1.845087170995527e-08,0.0025664831076682797,1.857970884886353e-11,5.810490730985082e-19,3.216815693543109e-12,6.888581587508925e-14,4.1490660722942244e-13,1.879951875659433e-11,8.022683886387292e-18,7.227270890336032e-19,3.700173832024784e-17,6.655749676608986e-18,1.3469234291833694e-20,2.1352567309494887e-16,1.1092927361351844e-13,4.210905170205819e-16,5.919165366251699e-08,4.622383999437275e-13,7.124638802579266e-15,1.1551539335955192e-14,2.175647148937313e-14,1.4248206136769984e-14,2.2914879948377545e-18,2.2241644692782442e-17,1.2751405354671565e-13,2.549542889621821e-10,9.497962550428005e-26,1.1011964382926448e-13,1.6079681048164133e-15,1.1194712133851781e-17,9.402244204546214e-21,5.823202409295935e-22,1.6405234845807137e-22,1.5841386534868828e-21,8.806961776985166e-11,1.7362086579563266e-27,5.861507034616627e-25,2.574627069079404e-20,1.155100704677944e-19,9.458830615649734e-08,2.7004220050801258e-17,1.192930253023204e-19,5.822635018435994e-09,2.9081926408096882e-08,5.1109128061071946e-11,1.0919294628219506e-22,3.743281863417644e-21,6.862317004962688e-21
1.2970599739413241e-08,0.491295963915879,3.76,0.0,0.9738668139673735,0.9974055831426774,7.674545846285963e-08,0.0,2.7849594126951006e-07,0.0006196868536000833,0.0005971546704601484,1.0036663135516088e-05,2.0970323543569366e-11,1.0813076785230487e-11,1.7656548718228734e-05,1.728634392457858e-05,1.0162020772584238e-05,3.250449639449442e-06,6.901402504624823e-06,1.427790673680047e-06,2.753607891695425e-07,1.5322439986625307e-09,7.484514079488445e-09,5.4571889289777496e-11,9.904785213659278e-13,9.253578519012797e-14,8.228040530195671e-06,8.441587593818574e-12,2.5702084871662217e-10,7.524445094986103e-18,6.11797121351874e-09,9.125198893866725e-09,2.447489209491764e-09,1.1054001732918082e-12,2.1746817547507504e-10,2.0675609930099047e-08,0.002566479299303771,1.9404500129493695e-11,6.497021816817519e-19,3.5573738859497432e-12,7.654054924494867e-14,4.695646077703732e-13,2.0194109031939848e-11,9.136030934829145e-18,7.992969046020732e-19,4.1176819073807246e-17,7.636561988561871e-18,1.4846421226911274e-20,2.5370173775982755e-16,1.1459535372857987e-13,4.868993858850092e-16,6.29526691800403e-08,5.073493979508692e-13,8.063282667549004e-15,1.2785890405973021e-14,2.422233894778236e-14,1.571167900527351e-14,2.625507776327797e-18,2.739301242680296e-17,1.3444678028863256e-13,2.6342564019641135e-10,1.0525651839492309e-25,1.2830549781807686e-13,1.7827758649933425e-15,1.3317737628125675e-17,1.0705095060548389e-20,7.177983112744862e-22,1.875253488066632e-22,1.918698965510022e-21,9.08870174125737e-11,2.1108034259573685e-27,7.327554187489711e-25,3.0113888981844944e-20,1.3216228583023235e-19,1.0211375209177704e-07,3.1855965520497236e-17,1.4126512816538734e-19,6.21546101667361e-09,3.1036598154975245e-08,5.5933039686792434e-11,1.3189321098122283e-22,4.343453060621573e-21,7.680637113865177e-21
1.3377018998589686e-08,0.49129766338899034,3.76,0.0,0.9738466723630723,0.9974040390964725,8.559056835458539e-08,0.0,3.0107522905807935e-07,0.0006392054941517622,0.0006152012157657388,1.0568117653654471e-05,2.1841320295790173e-11,1.1144483419059021e-11,1.8698306667028627e-05,1.82958884846436e-05,1.0600821092017085e-05,3.530909680088841e-06,7.118005467890661e-06,1.5395557308964603e-06,3.005040820654596e-07,1.6286500411342722e-09,8.057801909618752e-09,6.093101168812939e-11,1.064054144396274e-12,1.0259190457891227e-13,8.485768222160074e-06,9.268415345610552e-12,2.708413088095473e-10,8.373028141830119e-18,6.511919077707618e-09,9.701382668718102e-09,2.680714223701041e-09,1.1800501839839233e-12,2.3097456769163553e-10,2.3094906192036758e-08,0.002566475387098749,2.0241527566391166e-11,7.239437161151017e-19,3.924053944855267e-12,8.481766998865354e-14,5.296737942130845e-13,2.165353455900287e-11,1.0365875744074133e-17,8.81467643916351e-19,4.571466539786666e-17,8.726303260653915e-18,1.63201042115185e-20,3.000974043213787e-16,1.182626255426038e-13,5.606519102860846e-16,6.682130959555989e-08,5.552293262565026e-13,9.089870787581166e-15,1.411168909631634e-14,2.6879395341966775e-14,1.73153075418856e-14,2.9945353781595786e-18,3.356783506834111e-17,1.4150923965727902e-13,2.718783914146507e-10,1.1630304359410372e-25,1.4880817349961166e-13,1.9709007400071364e-15,1.575745632483742e-17,1.2141390695271229e-20,8.791855626395698e-22,2.134079337208878e-22,2.3108674982204824e-21,9.369822011373033e-11,2.5512422135606755e-27,9.099760659040841e-25,3.5049910928366826e-20,1.5093818586724514e-19,1.0993100384359973e-07,3.740638383446791e-17,1.664404895366324e-19,6.627545867578319e-09,3.304547461590899e-08,6.109026418646724e-11,1.5837666029081383e-22,5.02364395894894e-21,8.573066768981588e-21
1.378343825776613e-08,0.4912993639574459,3.76,0.0,0.9738265107534754,0.9974024547801692,9.514076265728096e-08,0.0,3.2469329086576053e-07,0.0006587341069773786,0.0006332082512120288,1.1120107879931352e-05,2.2713457410199257e-11,1.1475162619877825e-11,1.976507652901597e-05,1.9328813950451292e-05,1.1050179300291353e-05,3.8262881245287855e-06,7.33466140604654e-06,1.6556651477674438e-06,3.270538196654236e-07,1.7289525196014524e-09,8.660757839996908e-09,6.790474978440102e-11,1.141499603683574e-12,1.1346202726730549e-13,8.743492229403412e-06,1.0150266035796474e-11,2.851994676201635e-10,9.292422322868973e-18,6.918425727456926e-09,1.0294942119291164e-08,2.928042931783483e-09,1.2576332803321593e-12,2.4484979932078414e-10,2.5719335556772694e-08,0.0025664713712422998,2.1090687477695787e-11,8.040415103865729e-19,4.318282515401446e-12,9.375342215010698e-14,5.956302224793892e-13,2.317988871416799e-11,1.1721018451326492e-17,9.694977662598437e-19,5.064007017980092e-17,9.933592445539184e-18,1.789473790320644e-20,3.534839884994914e-16,1.2193112119457658e-13,6.430334486844726e-16,7.07968702952328e-08,6.05952188136993e-13,1.0209452843270274e-14,1.5533228575774943e-14,2.973589140422741e-14,1.907123868309064e-14,3.4008608633170907e-18,4.093523949595504e-17,1.486997466820274e-13,2.80312578444381e-10,1.2815554788173309e-25,1.7184355819229037e-13,2.1729957651895546e-15,1.8549188715342122e-17,1.372044094512555e-20,1.0704393921354018e-21,2.41853954712696e-22,2.7685123992772287e-21,9.650323723020371e-11,3.0666929519425473e-27,1.1230370210573074e-24,4.0607126009848625e-20,1.7208768739902284e-19,1.1803774384671209e-07,4.373184197611101e-17,1.9516784680697133e-19,7.0594889722483304e-09,3.510765312833724e-08,6.659704550190693e-11,1.8912722184448002e-22,5.792466858696714e-21,9.544792644520705e-21
1.4189857516942576e-08,0.4913010656481045,3.76,0.0,0.9738063285160895,0.997400830241047,1.0542788682656088e-07,0.0,3.493599384517056e-07,0.0006782730331768002,0.0006511758504686142,1.1693254941963771e-05,2.358642306492618e-11,1.1805115542142663e-11,2.0856484661228212e-05,2.038472566345552e-05,1.1510349350379601e-05,4.136897159091287e-06,7.551372673417009e-06,1.7760910694560348e-06,3.550395027878026e-07,1.83328751861966e-09,9.294488410753974e-09,7.554160777672573e-11,1.2230227500740841e-12,1.2519443290171462e-13,9.001212774628604e-06,1.1089347735222288e-11,3.0011233124269566e-10,1.0286922210581244e-17,7.337514045961775e-09,1.0905856321193235e-08,3.189859031756874e-09,1.338231135178333e-12,2.590907360379323e-10,2.8559680326836996e-08,0.0025664672518396162,2.1951877093981492e-11,8.902694675201901e-19,4.741541690648668e-12,1.0338558010819996e-13,6.678505020311796e-13,2.477536457098743e-11,1.3210728954015504e-17,1.0636541795581023e-18,5.597922606542241e-17,1.1267523949912311e-17,1.9574976068627154e-20,4.147061228286018e-16,1.2560087287089836e-13,7.34765193532344e-16,7.487865038048784e-08,6.595913453182236e-13,1.1427188496213216e-14,1.705494118178326e-14,3.280014307557723e-14,2.099239303141641e-14,3.846834389592309e-18,4.9686544833998015e-17,1.5601670752065612e-13,2.8872823698635424e-10,1.4085154984745551e-25,1.9764119451112616e-13,2.3897354578020573e-15,2.1730978108013045e-17,1.5451951038363857e-20,1.29598104913172e-21,2.730211646651079e-22,3.3003277984072246e-21,9.930208006181073e-11,3.667302169857401e-27,1.3778713397374815e-24,4.684135125839456e-20,1.958877517934802e-19,1.2643149120711532e-07,5.091453847543569e-17,2.2782111783786934e-19,7.511893644497622e-09,3.722224304293296e-08,7.247012814893381e-11,2.2467301163199877e-22,6.659232712279473e-21,1.0601300754196972e-20
1.459627677611902e-08,0.4913027684873871,3.76,0.0,0.9737861250342682,0.9973991655267744,1.1648407411649313e-07,0.0,3.7508431553754567e-07,0.0006978226114575267,0.0006691040868222771,1.2288174093407137e-05,2.4459937401013e-11,1.2134343351519157e-11,2.1972161631051966e-05,2.1463234361153545e-05,1.1981581697962696e-05,4.463043872329045e-06,7.768141585636952e-06,1.900802896422407e-06,3.8448999417588015e-07,1.941793631616375e-09,9.96013354474056e-09,8.389301964647179e-11,1.3088481018404009e-12,1.3783947374482854e-13,9.258930090829754e-06,1.2087928024010185e-11,3.1559675233083933e-10,1.1361012632525282e-17,7.769206869535039e-09,1.1534104573124615e-08,3.4665437467906086e-09,1.4219317839793973e-12,2.7369427056149336e-10,3.162692419924696e-08,0.002566463028968532,2.2824994551564358e-11,9.829078403754706e-19,5.1953695255257505e-12,1.1375347665637776e-13,7.467725243333662e-13,2.6442257424150196e-11,1.4844764572210946e-17,1.1642126434747637e-18,6.175979055037199e-17,1.2737690426189818e-17,2.1365685162160265e-20,4.846866634035221e-16,1.2927191279606488e-13,8.366047801655154e-16,7.90659526623179e-08,7.16219528671487e-13,1.2748345172030626e-14,1.868140451274652e-14,3.608052706585386e-14,2.3092494061320394e-14,4.334865013812323e-18,6.003739899806079e-17,1.634586089375802e-13,2.9712540260722316e-10,1.5442979166623768e-25,2.2644480901216308e-13,2.621816656173757e-15,2.5343718662875612e-17,1.7346032839951006e-20,1.560735159521075e-21,3.070711399393558e-22,3.9158990333193785e-21,1.0209475985239549e-10,4.3642731605656404e-27,1.6811947067151068e-24,5.381149941879124e-20,2.2264490688199324e-19,1.3510961991564732e-07,5.904277681403913e-17,2.648002261108572e-19,7.985367428920158e-09,3.938836563916963e-08,7.87267624953219e-11,2.6558882484391033e-22,7.633988851044723e-21,1.1748390523558762e-20
1.5002696035295464e-08,0.4913044725012821,3.76,0.0,0.9737658996973804,0.997397460685332,1.2834172551099661e-07,0.0,4.0187492091714355e-07,0.0007173831779306564,0.000686993033183446,1.290547454532483e-05,2.5333749282131998e-11,1.2462847223164416e-11,2.3111742173107228e-05,2.2563956104244754e-05,1.2464123337208205e-05,4.805030310425465e-06,7.984970420097615e-06,2.029767544112178e-06,4.1543352694387305e-07,2.0546116535889025e-09,1.0658866235873791e-08,9.301346172021723e-11,1.3992179091933612e-12,1.5144961537585125e-13,9.516644421551815e-06,1.3148337028358507e-11,3.316694248582609e-10,1.2519372840057831e-17,8.213526998101538e-09,1.2179666393239235e-08,3.75847583943136e-09,1.5088299569360408e-12,2.8865732244317696e-10,3.4932246516169103e-08,0.002566458702753932,2.3709938885855733e-11,1.0822435300963557e-18,5.681360452901511e-12,1.2489802891006347e-13,8.328561929669784e-13,2.8182967252979216e-11,1.663338782709142e-17,1.271458182772774e-18,6.801095389397776e-17,1.4354206702539083e-17,2.3271958396764692e-20,5.644317859518784e-16,1.329442732248561e-13,9.493468747712143e-16,8.33580836554849e-08,7.759088488787634e-13,1.4178295883699655e-14,2.0417347642264082e-14,3.9585476590827004e-14,2.538609730643392e-14,4.8674195156062415e-18,7.223004247372748e-17,1.7102400913081777e-13,3.055041107495424e-10,1.68930291939405e-25,2.5851284909183925e-13,2.869959379855748e-15,2.943128640522615e-17,1.941321661663703e-20,1.8701715696528003e-21,3.441692037875691e-22,4.625771900718542e-21,1.0488128779073125e-10,5.169948994165365e-27,2.040585160826362e-24,6.157964588607162e-20,2.5269795160019665e-19,1.4406937548682075e-07,6.821124517300952e-17,3.0653190435366783e-19,8.480522411924973e-09,4.16051540180697e-08,8.538471014523305e-11,3.1249868169336387e-22,8.727558010381947e-21,1.2992189461619747e-20
1.5409115294471907e-08,0.4913061777153501,3.76,0.0,0.9737456519009599,0.9973957157650262,1.4103349035204383e-07,0.0,4.297396308385433e-07,0.000736955065926736,0.000704842762092549,1.3545759316309388e-05,2.620763338447742e-11,1.2790628340198896e-11,2.4274865146556132e-05,2.3686512204789304e-05,1.295821783621631e-05,5.163153533050664e-06,8.20186141638815e-06,2.1629496832328138e-06,4.478977129239104e-07,2.17188429334267e-09,1.1391892228281443e-08,1.0296056589471158e-10,1.4943932631532008e-12,1.6607947537732654e-13,9.774356021144516e-06,1.427297053693467e-11,3.4834687943725616e-10,1.3766880481771643e-17,8.670497205979444e-09,1.284252151554983e-08,4.0660316258062856e-09,1.599027417985201e-12,3.0397683786039954e-10,3.8487016611978655e-08,0.002566454273346464,2.4606610024790122e-11,1.188570401483628e-18,6.20116560631477e-12,1.368617621030699e-13,9.265841540835308e-13,3.000000112434865e-11,1.858738429957935e-17,1.3856855107227775e-18,7.476350992991088e-17,1.6127734847090894e-17,2.5299130322749297e-20,6.550362731620536e-16,1.3661798643601902e-13,1.0738237419140963e-15,8.775435357262884e-08,8.387308070799129e-13,1.5722517094818127e-14,2.2267657449028758e-14,4.3323477281286503e-14,2.7888619429608806e-14,5.4470212408996e-18,8.653570149248011e-17,1.7871152973057092e-13,3.138643967385844e-10,1.8439439954772295e-25,2.9411902747577026e-13,3.1349077103598167e-15,3.4040673175689733e-17,2.1664463330012112e-20,2.2303496094928347e-21,3.8448435107632034e-22,5.441526150099463e-21,1.0766167501147434e-10,6.097900639292421e-27,2.4645689386794702e-24,7.021109443594725e-20,2.864208512964763e-19,1.5330789015549758e-07,7.852130242368686e-17,3.5347047558760217e-19,8.997975525745597e-09,4.3871752981156794e-08,9.246224942718256e-11,3.660784272213517e-22,9.951578721163804e-21,1.4339168458799382e-20
1.581553455364835e-08,0.4913078841547287,3.76,0.0,0.9737253810468387,0.9973939308145364,1.54592247641412e-07,0.0,4.5868572068217585e-07,0.0007565386058299168,0.0007226533457262735,1.4209625099881324e-05,2.708138758116315e-11,1.3117687892332157e-11,2.5461173492831293e-05,2.4830529155351458e-05,1.3464105372136569e-05,5.5377056695617765e-06,8.418816776732628e-06,2.3003119620813903e-06,4.819095509155561e-07,2.2937559041387536e-09,1.216044968731403e-08,1.1379523337276567e-10,1.5946552492732823e-12,1.817858600407815e-13,1.0032065155010491e-05,1.5464293195355895e-11,3.656454791507537e-10,1.510861538430173e-17,9.140140252941405e-09,1.3522649886377056e-08,4.389584989803081e-09,1.6926333104364394e-12,3.1964978941078004e-10,4.230278825528892e-08,0.002566449740874263,2.5514908782334483e-11,1.3021896145919055e-18,6.756493053996219e-12,1.4968883133941805e-13,1.02846252593151e-12,3.1895975535073435e-11,2.071808053413452e-17,1.5071994623354588e-18,8.204992983685491e-17,1.8069510360927375e-17,2.745279193081902e-20,7.576889950445663e-16,1.40293084727155e-13,1.2109057921293574e-15,9.225407631827195e-08,9.047563055142862e-13,1.7386586622394522e-14,2.4237385056041108e-14,4.7303063258996435e-14,3.061636708344818e-14,6.07624896523827e-18,1.0325711250981185e-16,1.8651984880692923e-13,3.22206295779559e-10,2.008648484624757e-25,3.3355287360223493e-13,3.4174306920184113e-15,3.9222123458169104e-17,2.4111177464375115e-20,2.6479648774955314e-21,4.281891743219363e-22,6.3758534443090904e-21,1.1043593259621553e-10,7.163020466109931e-27,2.9627127956937554e-24,7.977444176508415e-20,3.242258315315931e-19,1.6282219675832864e-07,9.00812702270436e-17,4.060986106536422e-19,9.538348845444268e-09,4.618731890244108e-08,9.997818098240329e-11,4.270583840264291e-22,1.1318547140796842e-20,1.5796157734828398e-20
1.6221953812824793e-08,0.49130959184413703,3.76,0.0,0.9737050865432635,0.997392105882902,1.690510879942706e-07,0.0,4.887198859577567e-07,0.0007761341249289909,0.0007404248559037261,1.4897662147842595e-05,2.795483059049052e-11,1.3444027074632488e-11,2.6670314193779684e-05,2.59956385591128e-05,1.3982022765958746e-05,5.928973975449652e-06,8.635838666422718e-06,2.4418152122403085e-06,5.174954348393136e-07,2.420372231706376e-09,1.2965808863382526e-08,1.2558174876544497e-10,1.70030614667531e-12,1.9862779912386962e-13,1.028977209984767e-05,1.6724841777391236e-11,3.835814158589055e-10,1.6549863143301304e-17,9.622478895547674e-09,1.4220031660842063e-08,4.7295073972261236e-09,1.7897645090060808e-12,3.3567317590871097e-10,4.639129418461283e-08,0.0025664451054474785,2.643473685206167e-11,1.4234099719419962e-18,7.349107948582852e-12,1.634250413677215e-13,1.1390216262753363e-12,3.3873618693883794e-11,2.3037361955053905e-17,1.6363154372077707e-18,8.990443892191183e-17,2.0191369494683916e-17,2.973880629690664e-20,8.736785842504682e-16,1.439696004106401e-13,1.3615021100661158e-15,9.685656948270985e-08,9.740556581687974e-13,1.9176181578822003e-14,2.633175237303295e-14,5.1532813374795586e-14,3.358656548001011e-14,6.757735776932651e-18,1.2273117977117633e-16,1.9444769475357335e-13,3.305298429528332e-10,2.183858134614932e-25,3.7712029121066905e-13,3.718323252519909e-15,4.5029274015714955e-17,2.676522039592912e-20,3.13039865498661e-21,4.754597910337062e-22,7.442640020256665e-21,1.1320407157449614e-10,8.381621415082255e-27,3.5457231822800844e-24,9.034164085716384e-20,3.6656667816658356e-19,1.7260924141204472e-07,1.0300673108343715e-16,4.649280614025404e-19,1.0102269878936546e-08,4.8551019595999565e-08,1.0795183345057582e-10,4.962260569236e-22,1.2841860402655043e-20,1.7370363456718567e-20
