Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113),S(1027),CHO2(135),S(3056),S(907),HCCO(21),CHF3O(237),CHFO2(134),CF3O(47),CHO3(229),CH2F(45)
4.5711259554703105e-09,0.17473544088407142,3.76,0.0,0.6054924706472383,0.998764461488514,1.0042538956489875e-09,0.0,8.871122890556575e-09,3.462067619091741e-05,3.3752078862068526e-05,7.071123122267294e-07,4.3829787673733544e-12,1.1679869714698014e-12,7.614354477156144e-07,7.604357161813661e-07,1.6830801316575894e-07,6.465062435112423e-08,6.698412526009729e-07,2.6237564651626658e-08,7.368564300763805e-09,5.618237806491994e-10,3.653575039182592e-10,3.1599549295770107e-13,7.884932100668088e-15,3.8690745698833104e-16,1.4079564388007654e-07,1.762553764231156e-14,1.4555962722229414e-11,2.0283097869836122e-19,3.282811168737364e-10,1.8793095316491124e-10,2.9922078295438124e-11,3.051396876321853e-15,3.9426275545747324e-12,8.763767216261756e-11,0.0012340305404483184,2.693150842993611e-13,4.346079247432807e-22,4.661746278338389e-14,7.991445233409084e-16,2.548753122678361e-15,1.2721914810508073e-13,2.5282893028764845e-19,6.894222117767871e-22,3.4328542255985265e-20,7.092045464165216e-21,4.129937764107901e-24,4.4057617826542264e-23,1.8476595756143738e-15,1.5354062202768826e-19,2.460763760285121e-09,3.487799903226946e-16,6.679338589960352e-18,6.152090310888289e-18,8.943705973015194e-18,6.450325878295973e-16,7.492201459672312e-21,1.3107490880295626e-20,1.0510040102143215e-15,1.9320938634230062e-11,1.26330467970085e-28,1.5914773449423423e-16,2.9560880438542257e-19,6.326102972859579e-20,1.4270540217632128e-25,1.3146097367602306e-27,4.339564860329642e-25,2.1734999455131955e-25,8.34212399616839e-12,4.94239108964949e-31,8.132715547517201e-29,3.4646802028311636e-24,5.462944885698802e-22,2.0348500743410153e-09,2.2058301655615447e-20,2.3405390049758046e-22,6.566508943270924e-11
4.773743674191796e-09,0.17473549115245082,3.76,0.0,0.605490896145222,0.9987643561163418,1.1721372241490166e-09,0.0,9.929181103912826e-09,3.615774496240265e-05,3.5210316844319306e-05,7.424774091728519e-07,4.700262014440288e-12,1.2192694292700018e-12,8.281166673352767e-07,8.270107556237317e-07,1.7830703791627565e-07,7.212446478493493e-08,6.997223425113343e-07,2.9462977963892756e-08,8.349541652775395e-09,6.075966923466021e-10,4.001503997870386e-10,3.568433320419121e-13,8.772675023845992e-15,4.4154964350659565e-16,1.4703585095352794e-07,2.009478303570124e-14,1.5323424545034703e-11,2.3446698913754823e-19,3.57893266005183e-10,2.0495268226357442e-10,3.404650949888034e-11,3.391105802983346e-15,4.304564580287934e-12,9.943780726885641e-11,0.0012340304132274014,2.8439460471824427e-13,5.116983866760138e-22,5.309380773662531e-14,9.144012273164281e-16,2.9630815282666858e-15,1.394820513881305e-13,2.9833722255175125e-19,7.883807044337928e-22,3.9895710188145684e-20,8.69863152271045e-21,4.666608300642709e-24,5.608631793073035e-23,1.931238631169593e-15,1.8279408049312346e-19,2.6802107214905097e-09,3.963940409820758e-16,7.926742544490228e-18,7.051524597102326e-18,1.0290501827883832e-17,6.967606788958149e-16,9.182270463147475e-21,1.6775933527800572e-20,1.1361249217146684e-15,2.02610227272127e-11,1.4508223827714654e-28,1.9569936703757604e-16,3.3866378726057076e-19,8.080886213248906e-20,1.702460771491562e-25,1.7470996626141987e-27,5.276432613433252e-25,2.81669096201675e-25,8.713664023025807e-12,6.439273854574229e-31,1.0998462036063897e-28,4.29532307945286e-24,6.295287542628057e-22,2.291589947189333e-09,2.7285058235186463e-20,2.930464438158954e-22,7.03139745917946e-11
4.976361392913281e-09,0.17473554143337539,3.76,0.0,0.6054893210907655,0.9987642474872347,1.3596017105555758e-09,0.0,1.1062813295723737e-08,3.769511508706841e-05,3.666539856887837e-05,7.783967972212927e-07,5.0229845156348944e-12,1.2704443140460376e-12,8.973965330270182e-07,8.961782159592161e-07,1.8862789345869354e-07,8.012635178775001e-08,7.296285501629878e-07,3.291033550888654e-08,9.411920290306053e-09,6.548969090524874e-10,4.36681513834434e-10,4.0168297324992893e-13,9.725013684887596e-15,5.012705553889559e-16,1.5327601134644507e-07,2.2791340954105668e-14,1.6102311534978215e-11,2.693549192761201e-19,3.8877207966455174e-10,2.2271299252780089e-10,3.853046749044519e-11,3.752877272449862e-15,4.682066243363374e-12,1.1241429177234777e-10,0.001234030281977108,2.99715989292327e-13,5.983238804946278e-22,6.01535578182249e-14,1.0406826275264362e-15,3.425209005320209e-15,1.5237977446260475e-13,3.496721079841746e-19,8.966870209370053e-22,4.6137029527724987e-20,1.0579606576492361e-20,5.246982685796097e-24,7.077132930208937e-23,2.0148255420205955e-15,2.1636580904701062e-19,2.9087197391270572e-09,4.480790231051214e-16,9.339526055349643e-18,8.038771799113497e-18,1.1773854357487823e-17,7.501487552415601e-16,1.1153706983160691e-20,2.1348234722576387e-20,1.2237878236890148e-15,2.1199100429189206e-11,1.6569074151214683e-28,2.3853827497754615e-16,3.8589287508435204e-19,1.0213904511900653e-19,2.0164146252532966e-25,2.295109364397926e-27,6.361313013467959e-25,3.611928118541747e-25,9.084399565438314e-12,8.298085780484266e-31,1.4692378148335744e-28,5.277318352870046e-24,7.216076710358833e-22,2.566927581669778e-09,3.351739841972322e-20,3.636018579494097e-22,7.518416615468234e-11
5.178979111634766e-09,0.17473559172733932,3.76,0.0,0.6054877454566092,0.9987641356048279,1.5680154417381779e-09,0.0,1.2273971651778296e-08,3.9232799463078786e-05,3.8117330771836144e-05,8.148977087118804e-07,5.350757375947813e-12,1.3215116415500441e-12,9.69252046789438e-07,9.67915011969521e-07,1.992828678236866e-07,8.867222602181561e-08,7.595609028401804e-07,3.658269921316716e-08,1.0558629938554122e-08,7.037169673122605e-10,4.749779517100854e-10,4.5081401944455926e-13,1.0744930646687872e-14,5.663336944859856e-16,1.595161261122845e-07,2.5726414348327206e-14,1.689322271671449e-11,3.0767772497768023e-19,4.2091613080659783e-10,2.4121214880480735e-10,4.3388473728750516e-11,4.137251471386489e-15,5.075091394482405e-12,1.2664776956136053e-10,0.0012340301457116477,3.152785999048448e-13,6.951894125186476e-22,6.782478393139016e-14,1.178579963884807e-15,3.938691925424736e-15,1.6592258245705262e-13,4.073121766199078e-19,1.0148181333022623e-21,5.3112528696210896e-20,1.2767599848954856e-20,5.8729928501983114e-24,8.857074396993351e-23,2.0984204222679485e-15,2.5472396626995235e-19,3.1462540025390338e-09,5.039896473799174e-16,1.0931349852616504e-17,9.118662839021816e-18,1.3401516020541085e-17,8.052346306323321e-16,1.3437822786958118e-20,2.7013038375112042e-20,1.3139406897181635e-15,2.2135166609263856e-11,1.8825931151902224e-28,2.884136421037389e-16,4.375215843842879e-19,1.278508409655133e-19,2.372460610738834e-25,2.9829683411016317e-27,7.609629246021894e-25,4.586926428318705e-25,9.454332338480168e-12,1.0586258271815146e-30,1.9406052697449478e-28,6.430254125142918e-24,8.231724588653801e-22,2.8612113683009383e-09,4.090214868973155e-20,4.474046051432605e-22,8.028434974645556e-11
5.381596830356252e-09,0.17473564203483322,3.76,0.0,0.6054861692154107,0.9987640204709464,1.7987809020706096e-09,0.0,1.3564554254718512e-08,4.0770811163914485e-05,3.956612017192546e-05,8.520074555766253e-07,5.683215755883208e-12,1.3724714405435748e-12,1.0436603673819235e-06,1.0421982194152314e-06,2.102841433434355e-07,9.777790556135552e-08,7.895204186041278e-07,4.0482832872297034e-08,1.1792566096610253e-08,7.540522658184254e-10,5.150681300442483e-10,5.045524281472684e-13,1.1835554671969044e-14,6.370093860856262e-16,1.6575619633235354e-07,2.891137246243824e-14,1.769675946231747e-11,3.496227069008984e-19,4.543239954132562e-10,2.60450441385317e-10,4.863499111437831e-11,4.544774360799928e-15,5.4835989954709365e-12,1.4222160137344722e-10,0.001234030005273859,3.310818002038526e-13,8.03019369019421e-22,7.613615680064816e-14,1.3286987315288946e-15,4.507235388303384e-15,1.8012103445713166e-13,4.717572417393024e-19,1.1432589728975082e-21,6.088616321911264e-20,1.5297542297895702e-20,6.546666934276127e-24,1.1000101096553177e-22,2.182023394137963e-15,2.983696588481064e-19,3.3927768132416505e-09,5.64279261053222e-16,1.2716362366833018e-17,1.0296134482503226e-17,1.518136276302151e-17,8.620654060487144e-16,1.606775244032372e-20,3.399093238568368e-20,1.4065351506019828e-15,2.306921925959923e-11,2.1289354301102063e-28,3.461277490798697e-16,4.937799326776806e-19,1.5860655615012613e-19,2.7743180170637113e-25,3.838870439753753e-27,9.037620809796056e-25,5.773091874702849e-25,9.823464051795661e-12,1.338039264000297e-30,2.536533455433903e-28,7.775296646432389e-24,9.349029278328338e-22,3.174765748529677e-09,4.960041926652627e-20,5.463083779315827e-22,8.562317013202704e-11
5.584214549077737e-09,0.17473569235634354,3.76,0.0,0.6054845923397597,0.9987639020875471,2.053334015837121e-09,0.0,1.493640615128686e-08,4.230916342139777e-05,4.1011773470603766e-05,8.897534132028064e-07,6.020017389965616e-12,1.4233237519797833e-12,1.1205988093432655e-06,1.1190050739685878e-06,2.2164379734365006e-07,1.0745908588297245e-07,8.195081063559989e-07,4.4613219115039116e-08,1.3116590308388598e-08,8.059009580396575e-10,5.569817808315101e-10,5.6323104078469e-13,1.300016956551329e-14,7.135751199193769e-16,1.719962231171338e-07,3.235775596431728e-14,1.8513525108452405e-11,3.9538176206009717e-19,4.889942525300469e-10,2.804281857612558e-10,5.4284424174203055e-11,4.975999587083486e-15,5.907548119079633e-12,1.5922181794356426e-10,0.0012340298613922188,3.4712495561076253e-13,9.225572797500909e-22,8.511698283044212e-14,1.4916592985972582e-15,5.13469708987723e-15,1.9498599726906109e-13,5.435288570654774e-19,1.2825026754320455e-21,6.952598154416216e-20,1.8206727796512407e-20,7.270139886645572e-24,1.3564193467953646e-22,2.2656345877239143e-15,3.478379260016823e-19,3.648251584751158e-09,6.290998601817604e-16,1.4709193884768002e-17,1.157623211857525e-17,1.7121390309557328e-17,9.206971308889534e-16,1.907845681709405e-20,4.253860691909275e-20,1.5015262112124574e-15,2.4001258315610695e-11,2.397013504234074e-28,4.1253749890463316e-16,5.549025326530207e-19,1.9513501012844693e-19,3.2258828998823975e-25,4.895303889598868e-27,1.0662342779950625e-24,7.2058504791741e-25,1.0191796410292856e-11,1.676709324621429e-30,3.2834823021528197e-28,9.335244759598072e-24,1.0575199731812674e-21,3.5078922570851757e-09,5.978827540456736e-20,6.623461052415329e-22,9.120923299930106e-11
5.786832267799222e-09,0.1747357426923533,3.76,0.0,0.6054830148021941,0.9987637804577234,2.3331432085653637e-09,0.0,1.639132039956999e-08,4.384786960967435e-05,4.245429735213509e-05,9.281630052231598e-07,6.3608411967485466e-12,1.4740686282028104e-12,1.2000448420153857e-06,1.1983129701533266e-06,2.3337380283146727e-07,1.1773133989135873e-07,8.495249658995053e-07,4.897607544655964e-08,1.4533530431490897e-08,8.592638476580465e-10,6.007499549726916e-10,6.272001342755074e-13,1.4242223302938458e-14,7.963158891477124e-16,1.7823620760759785e-07,3.607728239616417e-14,1.9344124637402068e-11,4.451516354633629e-19,5.249254843044962e-10,3.011457223851373e-10,6.035111924544722e-11,5.4314903668061966e-15,6.346897948773647e-12,1.7773707365321554e-10,0.001234029713677278,3.6340743332235516e-13,1.0545656269856989e-21,9.479723932463442e-14,1.6680975301524928e-15,5.825091330608485e-15,2.105286590964562e-13,6.231708576071195e-19,1.4330508377548993e-21,7.910429283327663e-20,2.1534874742385782e-20,8.045664164448435e-24,1.6614191708235163e-22,2.3492541406923963e-15,4.0369870165922677e-19,3.9126418424172105e-09,6.986021018199319e-16,1.6924950763455358e-17,1.2964112674859422e-17,1.9229710524961575e-17,9.811945069297998e-16,2.2506724472851713e-20,5.295339000699541e-20,1.5988719894398844e-15,2.4931285077275723e-11,2.6879302973427858e-28,4.885559609666024e-16,6.211286905805934e-19,2.3823503239721104e-19,3.7312306507019575e-25,6.189510540522708e-27,1.2501664329563461e-24,8.924994434838832e-25,1.055933111506782e-11,2.0843844381819352e-30,4.212275432961611e-28,1.1134583628686662e-23,1.191788196485923e-21,3.8608705213655225e-09,7.165740728880063e-20,7.977401241543526e-22,9.705110673045243e-11
5.9894499865207075e-09,0.1747357930433415,3.76,0.0,0.6054814365752131,0.9987636555846889,2.639708486930829e-09,0.0,1.7931039096618907e-08,4.538694323010064e-05,4.389369848367146e-05,9.672636891829737e-07,6.7053859746423115e-12,1.5247061321985268e-12,1.2819760885723923e-06,1.2800994602913524e-06,2.454860291792436e-07,1.286101179789634e-07,8.795719880031225e-07,5.357336942054666e-08,1.6046180904022268e-08,9.141442867875428e-10,6.464050250976894e-10,6.968279943994713e-13,1.5565337455289567e-14,8.855245271061119e-16,1.8447615097651676e-07,4.008185194301518e-14,2.018916434340031e-11,4.991341711580361e-19,5.621162760265417e-10,3.2260341643112996e-10,6.684936465946787e-11,5.911821348902229e-15,6.801607778533429e-12,1.9785860067746102e-10,0.0012340295616365662,3.799286023033544e-13,1.1998256989116468e-21,1.0520760904674207e-13,1.8586654166734666e-15,6.582593161191895e-15,2.267605431217216e-13,7.112499234680014e-19,1.5954137867117574e-21,8.969783697438306e-20,2.5324188347500194e-20,8.875620554889634e-24,2.0222344997852187e-22,2.432882197986316e-15,4.665577546994017e-19,4.18591122325677e-09,7.72935316147831e-16,1.937920970196182e-17,1.4465047667490364e-17,2.1514547844933225e-17,1.0436306328487683e-15,2.6391171078623127e-20,6.55781785586013e-20,1.6985334754984536e-15,2.5859301870956547e-11,3.0028132319456102e-28,5.751539370370215e-16,6.927025089319487e-19,2.887789889100408e-19,4.294618633648316e-25,7.763975187370476e-27,1.4574266579108719e-24,1.0975045810728885e-24,1.0926069863210043e-11,2.5719932158463196e-30,5.358630479042804e-28,1.3199537757034221e-23,1.3385186646874838e-21,4.2339592196182685e-09,8.541579933164157e-20,9.549124999904302e-22,1.0315732416052165e-10
6.192067705242193e-09,0.17473584340978338,3.76,0.0,0.6054798576312935,0.9987635274710196,2.9745605368569337e-09,0.0,1.9557254386861513e-08,4.692639789698516e-05,4.53299835153338e-05,1.00708294303438e-06,7.053369177998549e-12,1.5752363369186756e-12,1.3663703250554025e-06,1.3643422534564259e-06,2.579922428042653e-07,1.401107481181314e-07,9.096501544619139e-07,5.840683298959888e-08,1.7657303009392938e-08,9.705480769406699e-10,6.939806877177737e-10,7.725015103484916e-13,1.6973316918610616e-14,9.815020416070557e-16,1.9071605442975922e-07,4.438355351698601e-14,2.1049251479718616e-11,5.57536562170708e-19,6.005652161710583e-10,3.4480165755778914e-10,7.379339092527805e-11,6.417580457855479e-15,7.271637012656124e-12,2.196801636259682e-10,0.0012340294054336185,3.9668783328234996e-13,1.3591374859036663e-21,1.1637951410320394e-13,2.0640317056091854e-15,7.411542662396578e-15,2.436935209837643e-13,8.083561659649287e-19,1.7701108596505627e-21,1.0138795706384017e-19,2.961942385678441e-20,9.762529131281678e-24,2.4468886364437014e-22,2.5165189115740874e-15,5.370576076088259e-19,4.4680234757902175e-09,8.522475185436413e-16,2.2088012070314937e-17,1.608442638458625e-17,2.3984235774869347e-17,1.108086786322947e-15,3.0772237101955156e-20,8.080678260932453e-20,1.8004743099172184e-15,2.678531173269157e-11,3.3428148690622224e-28,6.733615522268398e-16,7.698729931805892e-19,3.47716339136789e-19,4.920488892868352e-25,9.666945858156232e-27,1.689963984065392e-24,1.3405638347651438e-24,1.1292014347241795e-11,3.1517412722989743e-30,6.763733156161109e-28,1.5558123301575838e-23,1.4985718185948856e-21,4.627396999687969e-09,1.0128839970260635e-19,1.1364954802387886e-21,1.0953638432258654e-10
6.394685423963678e-09,0.1747358937921505,3.76,0.0,0.6054782779428991,0.9987633961191461,3.3392598394596736e-09,0.0,2.1271609451694905e-08,4.846624732413754e-05,4.676315908029198e-05,1.0476482524123545e-06,7.404525768406352e-12,1.6256593246439969e-12,1.4532054794132563e-06,1.4510192144350363e-06,2.709041078444006e-07,1.5224843598412615e-07,9.397604381589524e-07,6.347797607907938e-08,1.9369625139137113e-08,1.0284833727088435e-09,7.435119647065881e-10,8.546267898687247e-13,1.8470159957818164e-14,1.0845579466114566e-15,1.9695591920758012e-07,4.8994671155320584e-14,2.192499392754966e-11,6.205715991076971e-19,6.402708964426408e-10,3.677408596724461e-10,8.119737091280533e-11,6.9493707212277565e-15,7.756945165555799e-12,2.4329801467458965e-10,0.0012340292453942834,4.1368449875425316e-13,1.5333196183866802e-21,1.2834514913415226e-13,2.2848825346301206e-15,8.316449355901045e-15,2.6133982614453673e-13,9.151037355262632e-19,1.9576706962379292e-21,1.142607746125251e-19,3.4467950928633914e-20,1.070906035766088e-23,2.944263387272314e-22,2.600164440221291e-15,6.158784338818748e-19,4.758942459880209e-09,9.36685421604427e-16,2.5067858295099193e-17,1.7827759202208022e-17,2.664721345581526e-17,1.1746522404908145e-15,3.5692183900983896e-20,9.90897005698957e-20,1.9046605787303268e-15,2.7709318120186255e-11,3.709113612615579e-28,7.842698735011075e-16,8.528941627564509e-19,4.1607722541366194e-19,5.613470933703393e-25,1.1952985972432453e-26,1.949808031553167e-24,1.6271917904804322e-24,1.1657166255150509e-11,3.837212821299174e-30,8.474857269944394e-28,1.8240199689365477e-23,1.6728605420687577e-21,5.0414033599750486e-09,1.1951779096507153e-19,1.345342069187805e-21,1.161967541788396e-10
6.597303142685163e-09,0.1747359441909105,3.76,0.0,0.6054766974824959,0.9987632615318864,3.735395804508394e-09,0.0,2.3075699480608818e-08,5.00065053121821e-05,4.8193231794844316e-05,1.0889870986508778e-06,7.75860713662968e-12,1.6759751863656825e-12,1.5424596305488561e-06,1.5401083626942527e-06,2.8423318682971987e-07,1.650382651074817e-07,9.699038031263487e-07,6.878809942572831e-08,2.1185843053767482e-08,1.0879605881197308e-09,7.950352041260976e-10,9.436297944112598e-13,2.0060068574310264e-14,1.1950105911012646e-15,2.0319574658589904e-07,5.392769073063788e-14,2.28169999071023e-11,6.884579173018548e-19,6.812319118226008e-10,3.914214606972438e-10,8.907542003589174e-11,7.50781208464122e-15,8.257491861568974e-12,2.688108491841647e-10,0.001234029081474986,4.309179729812813e-13,1.7232093452973176e-21,1.4113751379835072e-13,2.5219220653495523e-15,9.301996743003063e-15,2.79712067137669e-13,1.0321314509102499e-18,2.1586315417619645e-21,1.2840736773028185e-19,3.991981939730442e-20,1.171804636101119e-23,3.5241618879711824e-22,2.6838189492450275e-15,7.037389344681536e-19,5.058632146572698e-09,1.0263944471193497e-15,2.8335702301279546e-17,1.9700681031738327e-17,2.951202229665538e-17,1.2434241121001282e-15,4.11950883771442e-20,1.209403431045647e-19,2.0110606245533385e-15,2.8631324728390093e-11,4.1029144425432e-28,9.09032557922233e-16,9.420251661267163e-19,4.949760965244523e-19,6.378384580711521e-25,1.4683559303119275e-26,2.239068629713117e-24,1.9634962153739596e-24,1.2021527270756658e-11,4.6434771962490736e-30,1.0546032888276206e-27,2.127752054179927e-23,1.862353402756214e-21,5.476179494129542e-09,1.4036486271814912e-19,1.5845367093954408e-21,1.2314687033696805e-10
6.799920861406649e-09,0.1747359946065274,3.76,0.0,0.6054751162225617,0.9987631237122294,4.164585921085651e-09,0.0,2.4971072624177357e-08,5.1547185736596127e-05,4.9620208258496395e-05,1.131126947500341e-06,8.115380090934633e-12,1.7261840212077787e-12,1.634111007370945e-06,1.6315878713563306e-06,2.9799094135009953e-07,1.7849519705427907e-07,1.000081204605907e-06,7.433830671972662e-08,2.3108620141682195e-08,1.1489923056333288e-09,8.485880804470187e-10,1.0399569937087585e-12,2.1747459206747426e-14,1.3131874850000134e-15,2.0943553787756746e-07,5.919530697192494e-14,2.3725877715737913e-11,7.614202423498748e-19,7.234468606181499e-10,4.1584392233680857e-10,9.74415964350383e-11,8.093543217140694e-15,8.773236834767185e-12,2.9631976180330816e-10,0.0012340289134781129,4.483876319895873e-13,1.9296625522605764e-21,1.5479044454087796e-13,2.7758731163875347e-15,1.0373046968075337e-14,2.988232406930636e-13,1.1601034492691534e-18,2.3735415621338588e-21,1.439239525449248e-19,4.602782662682157e-20,1.2792492390550619e-23,4.1973742139009013e-22,2.767482610266967e-15,8.013971935647746e-19,5.367056617939464e-09,1.121518737999351e-15,3.190894600984986e-17,2.1708954897576247e-17,3.258730267168472e-17,1.3145072392784242e-15,4.732683631881222e-20,1.4694172306407141e-19,2.119644872344481e-15,2.955133541263616e-11,4.525449676109787e-28,1.0488675324507625e-15,1.0375303999742929e-18,5.856153676115468e-19,7.220242915564572e-25,1.7927648698290837e-26,2.559935392582869e-24,2.356222014965682e-24,1.2385099073795196e-11,5.587200455229379e-30,1.3038764992638134e-27,2.4703783911830483e-23,2.068078075007237e-21,5.931909100925775e-09,1.6410948713730896e-19,1.8574060545454977e-21,1.3039514075129017e-10
