Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113),S(1027),CHO2(135),S(3056),S(907),HCCO(21),CHF3O(237),CHFO2(134),CF3O(47),CHO3(229),CH2F(45),FO2(124),CH3F(39),CH2CO(28),S(455),S(1290),CH2(S)(25),CH2(T)(18)
9.830149868891949e-06,0.4192689825094939,3.76,0.0,0.9383327364503435,0.9937769600450989,0.0028500178419530197,0.0,1.3873852698156846e-05,0.006449108959414058,0.00010559129711241201,0.006158424484764634,1.775365639525271e-11,9.647913220009114e-13,4.154228947499801e-05,1.7849898737778617e-05,0.002646206804814889,0.0030371821507289283,0.00018400126577596622,1.909380352954986e-06,2.749096358425153e-05,2.6567209837212522e-05,0.0019762684106287313,4.111139320432346e-05,0.00030041123871659304,4.4649233688777425e-07,8.354615949373888e-05,0.00013350854006525465,7.224493978099385e-08,5.316719722293284e-10,6.306724900570795e-05,1.1743204360040898e-05,1.605913536838276e-05,3.1310526077183637e-07,1.912252122459641e-08,2.7295478338897133e-05,0.0004715904217185167,1.1332942225332857e-10,2.90154555089661e-12,5.325483321358913e-08,5.072752260520604e-09,2.1008951489538459e-07,1.434929467374412e-06,3.916422549821785e-11,4.112896509128974e-12,1.0791417742359134e-10,2.9274381665450235e-11,2.9748169596127823e-15,8.409637698706692e-08,1.6193236668574105e-12,5.4040694789157e-10,5.991545376264436e-07,1.1107009730864295e-09,6.204490738000535e-09,1.813350937301168e-07,1.0251660938671915e-10,7.884917891578597e-10,3.653302624118311e-11,6.842985508890956e-09,6.632141858188142e-13,6.575094418917957e-11,1.2800687371091533e-18,8.161455359869197e-08,2.8446142940097324e-09,4.084252760276383e-10,3.720445320389033e-15,3.1787498308419297e-13,8.181133874674476e-16,4.8303205486425694e-12,3.3579308865727135e-11,3.2631713404348276e-18,1.9725500614373106e-12,7.929104254397159e-14,2.4939790841718607e-12,2.8015486593255977e-07,2.061249422407171e-11,1.0767940130279056e-14,1.766180566393914e-05,3.1572660514964836e-08,1.6255278596667026e-05,6.057317221357903e-14,6.580802754954724e-12,4.110557007102869e-13,5.895574222839429e-12,1.9960991585621804e-10
9.999999999999997e-06,0.4192768915481153,3.76,0.0,0.9380701437130159,0.9936424189712642,0.002935236893245146,0.0,1.4036648302307751e-05,0.0065666799090429405,0.00010551673326993426,0.006245771652063788,1.7738400645329943e-11,9.639625561617604e-13,4.165637622012011e-05,1.7827321291980363e-05,0.0026975828283880353,0.003090375371435303,0.00018613751746274893,1.906712738355565e-06,2.7744685435862207e-05,2.6941582193822528e-05,0.0020446080613633066,4.2412454208093954e-05,0.00031551417754705353,4.7276182560750506e-07,8.668292866281145e-05,0.000140297406189928,7.325744788117467e-08,5.628782837599229e-10,6.572141143067714e-05,1.2007892185710583e-05,1.6739671759232293e-05,3.2208625571583095e-07,1.985557318971395e-08,2.7889413329399228e-05,0.00047152657673967294,1.176549745292991e-10,3.0522831639183056e-12,5.54299527207656e-08,5.296781018342588e-09,2.1748821815693249e-07,1.5109250883208594e-06,4.053753646750148e-11,4.418429941919976e-12,1.139499041556451e-10,3.091426610311765e-11,3.161280294662669e-15,8.85419946796937e-08,1.6664428432257213e-12,5.639748928131107e-10,6.003713256710026e-07,1.151702754205374e-09,6.45766688841059e-09,1.9597240591702764e-07,1.0628279905908435e-10,8.111636434558479e-10,3.802039381265526e-11,7.2043091387405784e-09,6.887531819954272e-13,6.573748829988596e-11,1.3831861133083402e-18,8.444095960582064e-08,3.0519599886867722e-09,4.2253985034639323e-10,3.99525741172349e-15,3.433393458710134e-13,8.5140833863626575e-16,5.18526428139374e-12,3.356040036531781e-11,3.502426395135267e-18,2.1500599824916385e-12,8.631469350715155e-14,2.6158297471263257e-12,2.7974847024532394e-07,2.131547142812672e-11,1.1086454926880685e-14,1.800222576893282e-05,3.1528203397467026e-08,1.6917534235202877e-05,6.719650343595782e-14,6.99639761521236e-12,4.340083067888645e-13,6.035741489718162e-12,2.029915206009668e-10
1.0012496435188837e-05,0.4192768915481153,3.76,0.0,0.9380507795002097,0.9936324845313943,0.0029415449872214924,0.0,1.4048539863763147e-05,0.0065753381694237,0.00010551128241898602,0.006252151596004078,1.7737283671276448e-11,9.63901876236361e-13,4.166472564534821e-05,1.7825671102320003e-05,0.002701366694845114,0.0030942872205156667,0.00018629310805457261,1.9065176955383777e-06,2.7763221155884033e-05,2.696891973171877e-05,0.0020496738100486307,4.250875874332566e-05,0.00031664177395301625,4.747307811965725e-07,8.69161701197811e-05,0.00014080452777731072,7.333138081799586e-08,5.652169996147447e-10,6.591881532304905e-05,1.2027306131383e-05,1.6790624163575026e-05,3.2274724629897665e-07,1.9910085258007058e-08,2.793318180693538e-05,0.0004715218624604617,1.179766197453691e-10,3.063550070090858e-12,5.559245766279698e-08,5.313515687731862e-09,2.1803931400297397e-07,1.516634018598236e-06,4.0639816023609084e-11,4.441596902399893e-12,1.144039715588336e-10,3.103764465189588e-11,3.175345199596466e-15,8.887436915782529e-08,1.6699133593836486e-12,5.657302965980275e-10,6.00464642339073e-07,1.154744602931425e-09,6.476478705915934e-09,1.97082737313068e-07,1.065621297999935e-10,8.12835923814991e-10,3.81308971438703e-11,7.2313672173414254e-09,6.906522258367868e-13,6.57365222623243e-11,1.3910073637574753e-18,8.465087444070567e-08,3.0676293321678962e-09,4.235880158381665e-10,4.016033275785441e-15,3.452689995760958e-13,8.538819605277062e-16,5.212164138258282e-12,3.355902583261979e-11,3.520556733315909e-18,2.1636166830565022e-12,8.684929175738755e-14,2.6249421420806305e-12,2.7971874152492416e-07,2.1367643907845378e-11,1.110999026726616e-14,1.8027145663240498e-05,3.152495112883961e-08,1.696673452033165e-05,6.770611535790928e-14,7.0276220867309505e-12,4.3573488548055344e-13,6.046092121789959e-12,2.0323975595847375e-10
1.0194843001485725e-05,0.4192847757268842,3.76,0.0,0.9377675348238336,0.9934869697228439,0.0030341821619010068,0.0,1.4220719210770208e-05,0.00670180666840554,0.00010543229078968973,0.006344520419938872,1.7721069844466743e-11,9.630210630840718e-13,4.178586349045376e-05,1.780176173145314e-05,0.0027566414940383864,0.003151341360766021,0.00018853895289667254,1.903690704802088e-06,2.8031637122462745e-05,2.736460187838155e-05,0.0021241758252041444,4.3923025362942716e-05,0.00033335136047743915,5.04028421298682e-07,9.035795832863395e-05,0.00014832364991391667,7.440144041059561e-08,6.000122918670467e-10,6.883223553889619e-05,1.2309612713965189e-05,1.754808558965442e-05,3.3239347939529735e-07,2.0714546126509517e-08,2.8572911294698672e-05,0.0004714528100001876,1.2272303617428376e-10,3.2307148036047497e-12,5.800252768942984e-08,5.561651174376515e-09,2.261862046546689e-07,1.6018095396711693e-06,4.215162762816784e-11,4.79069764508519e-12,1.21188926992462e-10,3.288140404456046e-11,3.3861020680017344e-15,9.38070762895962e-08,1.7206028469598037e-12,5.916795620000663e-10,6.018851004916791e-07,1.1995204126010214e-09,6.753840003144668e-09,2.1381848488227132e-07,1.1067264375592827e-10,8.372993570973509e-10,3.9759949892395186e-11,7.633655285090627e-09,7.186751867194357e-13,6.572280016346434e-11,1.5088811782086797e-18,8.774452641526559e-08,3.302862513729319e-09,4.3903372023389024e-10,4.328054675986713e-15,3.743207789463138e-13,8.90348190500798e-16,5.6172920396632156e-12,3.353922763323654e-11,3.793579103412606e-18,2.3694857640566212e-12,9.493630690858995e-14,2.760228323222183e-12,2.792876121338226e-07,2.2135959665641293e-11,1.1454949374448336e-14,1.838878517459799e-05,3.147778416939026e-08,1.7692019923230918e-05,7.550613894026949e-14,7.493426473749307e-12,4.615321247575441e-13,6.197715291880039e-12,2.0685326043928989e-10
1.0377189567782613e-05,0.4192926349859395,3.76,0.0,0.9374830248011783,0.9933404317436693,0.003127912059196542,0.0,1.4390384949070378e-05,0.00682851616295212,0.00010535432174974544,0.006435526043035972,1.770501508790025e-11,9.621489070681027e-13,4.190568936853877e-05,1.7778170344617753e-05,0.0028120291264131497,0.003208345124203065,0.00019073916830359027,1.9008993471764392e-06,2.8296196702984126e-05,2.7754236523669695e-05,0.0021997581506869235,4.535403047065091e-05,0.0003505391307329268,5.3439057235382e-07,9.387155905150725e-05,0.00015606612041081533,7.545506850401288e-08,6.360634812296819e-10,7.180675792526162e-05,1.2590004155647358e-05,1.8332079485463306e-05,3.4203720255102323e-07,2.1535899348785615e-08,2.9214561085016307e-05,0.0004713832719920662,1.275686409395884e-10,3.4030522539599683e-12,6.048568064177526e-08,5.817194750621948e-09,2.345304993104067e-07,1.6905592323902178e-06,4.3699696985214464e-11,5.161127870761947e-12,1.2827850923021412e-10,3.480825009985376e-11,3.607442632255143e-15,9.889491344588634e-08,1.771360283414655e-12,6.18255942115701e-10,6.034148729302294e-07,1.2450182775403306e-09,7.036517603550167e-09,2.3157861206101198e-07,1.1484711309163406e-10,8.618699883635654e-10,4.141982828574157e-11,8.050027474898769e-09,7.472819358014455e-13,6.570977528137989e-11,1.6339423695625641e-18,9.089530713949036e-08,3.550676004564743e-09,4.5476120681687785e-10,4.657006403002176e-15,4.0508312034235566e-13,9.275041048085202e-16,6.046732330780269e-12,3.3519912622557046e-11,4.0829241444358864e-18,2.5910371877699568e-12,1.0357458638341495e-13,2.899894103777348e-12,2.78861476323773e-07,2.2917358826631232e-11,1.1802696511008255e-14,1.874665674713109e-05,3.143115940951334e-08,1.843096357619726e-05,8.401898587930696e-14,7.978430863285018e-12,4.884829488496795e-13,6.350428315998739e-12,2.104505035175246e-10
1.0559536134079501e-05,0.41930046928908693,3.76,0.0,0.9371972718249416,0.9931928867448416,0.0032227173503864073,0.0,1.4557533217128591e-05,0.006955468157471292,0.00010527737412938637,0.006525164627861966,1.7689119457153574e-11,9.612854061703399e-13,4.202419088561605e-05,1.7754896451622207e-05,0.0028675275058009275,0.003265299064067112,0.00019289414081125747,1.8981435661550531e-06,2.8556888216540698e-05,2.813780865391553e-05,0.0022764044296240135,4.6801622156520734e-05,0.0003682038648723863,5.658215180182572e-07,9.745699339900685e-05,0.00016403200594062204,7.649222779046881e-08,6.733749618227394e-10,7.484159370213502e-05,1.2868366338257682e-05,1.914315893288998e-05,3.5167183557104787e-07,2.2374137131664806e-08,2.9858026342877777e-05,0.0004713132561002739,1.325133841091438e-10,3.580571290453939e-12,6.304249100515591e-08,6.080177004714822e-09,2.4307238010279525e-07,1.7829871966898377e-06,4.528403629234467e-11,5.5538428573280945e-12,1.356822875620226e-10,3.682080134114973e-11,3.839725882838734e-15,1.0413819663591807e-07,1.822154032797224e-12,6.454605467323872e-10,6.050528496214505e-07,1.2912280977707192e-09,7.3244538265486395e-09,2.503994841129107e-07,1.1908450247848254e-10,8.865359787246638e-10,4.3110172356080525e-11,8.480656020556966e-09,7.764711913184517e-13,6.569744261337185e-11,1.7664435562356753e-18,9.410299183568497e-08,3.811430826668506e-09,4.707691795203088e-10,5.003384004075529e-15,4.3760823172731894e-13,9.653416468628326e-16,6.501539770864786e-12,3.3501078640038944e-11,4.389295027805403e-18,2.8291882204557074e-12,1.1278679168474602e-13,3.043994992707802e-12,2.784403292271762e-07,2.371175459461526e-11,1.215311194552368e-14,1.910069897618701e-05,3.138507630714402e-08,1.91833919803618e-05,9.32922911055066e-14,8.48283131480078e-12,5.166232558956798e-13,6.504216144374307e-12,2.140315877114501e-10
1.074188270037639e-05,0.4193082786231984,3.76,0.0,0.9369102982844163,0.9930443508921669,0.0033185806976559745,0.0,1.4722162026847721e-05,0.007082663958655992,0.00010520144608589535,0.00661343338727306,1.7673382893028725e-11,9.604305419350887e-13,4.2141356877590876e-05,1.7731939359838402e-05,0.002923134537540091,0.0033222037337221574,0.00019500427455503664,1.8954232831791942e-06,2.881370301006184e-05,2.851530787947893e-05,0.0023540982664931364,4.8265658771361076e-05,0.00038634400109404554,5.983245269779384e-07,0.00010111426908306712,0.00017222122974525552,7.75128934590279e-08,7.119499104833394e-10,7.793591882403933e-05,1.314459084918568e-05,1.9981869917509417e-05,3.6129098175166004e-07,2.3229248483004132e-08,3.050320317365237e-05,0.00047124276999297636,1.3755719705271174e-10,3.7632772233044204e-12,6.567347065977934e-08,6.3506232137948356e-09,2.5181190811078017e-07,1.87919833441855e-06,4.6904635030951374e-11,5.9698239252327325e-12,1.4340992632509942e-10,3.8921702147906175e-11,4.08331443546156e-15,1.0953714584701973e-07,1.872952988807966e-12,6.732944013787604e-10,6.067978530108045e-07,1.3381398152443988e-09,7.617590462066843e-09,2.703175142591647e-07,1.233837810465067e-10,9.112857621333299e-10,4.483061911858405e-11,8.925707585982923e-09,8.062415283023722e-13,6.568579704868067e-11,1.9066374898803707e-18,9.736733492904497e-08,4.085486596650117e-09,4.870562368001794e-10,5.367681322512787e-15,4.719476527822331e-13,1.003852692831941e-15,6.982795505168071e-12,3.3482723050864575e-11,4.713412184040145e-18,3.0848943910779305e-12,1.2259571887936696e-13,3.1925855101922687e-12,2.7802416266043043e-07,2.4519056467441784e-11,1.2506077477697322e-14,1.9450856233870737e-05,3.1339533970782616e-08,1.9949129613981662e-05,1.0337559250760575e-13,9.006805375583862e-12,5.459892779785612e-13,6.659064101659282e-12,2.17596642986425e-10
1.0924229266673277e-05,0.4193160629975874,3.76,0.0,0.9366221265498389,0.9928948403546938,0.0034154847665441826,0.0,1.488427120727453e-05,0.007210104680150614,0.00010512653512607402,0.006700330557566555,1.7657805221054306e-11,9.595843243202834e-13,4.225717739093844e-05,1.770929818148748e-05,0.0029788481201354095,0.0033790596862744078,0.0001970699903358549,1.8927383985961088e-06,2.9066635382924804e-05,2.888672831438491e-05,0.0024328232396216357,4.9746008493146834e-05,0.00040495764627470395,6.319018714704737e-07,0.00010484338083983804,0.00018063357559269666,7.851705284913264e-08,7.517903099544941e-10,8.108887576808401e-05,1.3418574853611038e-05,2.0848751005389784e-05,3.7088843341320585e-07,2.4101219323799165e-08,3.114998867836671e-05,0.00047117182134641394,1.426999932542025e-10,3.951171882330979e-12,6.837906925880846e-08,6.628553470813134e-09,2.6074903153808163e-07,1.9792982544188447e-06,4.856146151677996e-11,6.41007828953136e-12,1.5147117617468915e-10,4.111362036872958e-11,4.338574338916676e-15,1.150918881570175e-07,1.9237280921738706e-12,7.017584512747745e-10,6.086486413348715e-07,1.3857434304004962e-09,7.91586889152913e-09,2.9136912262214966e-07,1.2774392393076525e-10,9.36108054209939e-10,4.658080329708333e-11,9.385343232943721e-09,8.365913839811412e-13,6.567483523742418e-11,2.054776763999831e-18,1.0068807161845644e-07,4.373201277438712e-09,5.036208796849513e-10,5.750390146408879e-15,5.081521815693091e-13,1.043029067862555e-15,7.491606714851288e-12,3.346484356286195e-11,5.05601304842019e-18,3.35915035408282e-12,1.330242704043904e-13,3.3457191670435972e-12,2.7761296524157884e-07,2.5339170310885305e-11,1.286147727418398e-14,1.9797078414541086e-05,3.129453107818293e-08,2.072799916820087e-05,1.1432033944840816e-13,9.550512236074718e-12,5.766175476767786e-13,6.8149578952664245e-12,2.211458258661438e-10
1.1106575832970165e-05,0.4193238224433639,3.76,0.0,0.9363327789572387,0.9927443712934856,0.0035134122379956597,0.0,1.5043862347248481e-05,0.007337791247394223,0.00010505263812906399,0.0067858553707058275,1.7642386160514573e-11,9.587467359884353e-13,4.237164366170574e-05,1.76869718409945e-05,0.0030346661468817317,0.0034358674742031273,0.00019909172468982883,1.8900887922236731e-06,2.931568250875987e-05,2.9252068451943733e-05,0.002512562913356964,5.1242548883592164e-05,0.00042404258686219146,6.665548476435892e-07,0.00010864431085270095,0.00018926869184355256,7.950470504441568e-08,7.928969742277936e-10,8.429957532005898e-05,1.3690220967319318e-05,2.1744333036083422e-05,3.804581767240657e-07,2.4990032600429715e-08,3.179828100604371e-05,0.0004711004178303812,1.4794166885441206e-10,4.144253699612755e-12,7.11596747251974e-08,6.913982810734048e-09,2.6988359294928574e-07,2.08339317899005e-06,5.0254464270708e-11,6.875638866785382e-12,1.598758653861218e-10,4.3399244933671615e-11,4.605874471847497e-15,1.2080246091564817e-07,1.9744505378221766e-12,7.308535652529448e-10,6.1060391189405e-07,1.434029017852237e-09,8.21923020473034e-09,3.135906958866747e-07,1.321639137384192e-10,9.609918619541065e-10,4.836035802457157e-11,9.859718397180922e-09,8.675190636286162e-13,6.566455114031176e-11,2.211113528911403e-18,1.0406491941034916e-07,4.67493094337078e-09,5.204615196403712e-10,6.151999875558553e-15,5.462718050904597e-13,1.0828625617589304e-15,8.029106213537114e-12,3.3447437413655594e-11,5.417851769201412e-18,3.652990733113376e-12,1.4409542732914761e-13,3.503448445231765e-12,2.772067225090928e-07,2.6171998834661445e-11,1.3219196989546118e-14,2.013932069383224e-05,3.1250066032750496e-08,2.1519821772305127e-05,1.2617989888819438e-13,1.0114092135481261e-11,6.085448639860822e-13,6.9718836155714485e-12,2.246793185226346e-10
1.1288922399267053e-05,0.41933155701277125,3.76,0.0,0.9360422777937933,0.9925929598507371,0.003612345820012461,0.0,1.5200938737196533e-05,0.007465724402620592,0.00010497975136944572,0.006870008025727551,1.762712532828443e-11,9.57917732834158e-13,4.248474809265508e-05,1.766495908238929e-05,0.00309058650745003,0.0034926276490040357,0.0002010699289634489,1.8874743242182725e-06,2.956084435476188e-05,2.9611331036819242e-05,0.002593300849897771,5.275516643676513e-05,0.00044359629998940705,7.022837975952207e-07,0.0001125170291746158,0.00019812609561319422,8.04758606060255e-08,8.352695759270943e-10,8.756709835522983e-05,1.3959437130070559e-05,2.266913883180028e-05,3.899943958107365e-07,2.589566839587781e-08,3.2447979403113524e-05,0.00047102856710036766,1.5328210322668708e-10,4.3425177957414205e-12,7.401561386323231e-08,7.206921335157028e-09,2.7921533570718595e-07,2.1915898518099054e-06,5.1983573244786356e-11,7.367564037011701e-12,1.6863389118884846e-10,4.5781283451736994e-11,4.885586183808753e-15,1.2666881498432412e-07,2.0250917538351494e-12,7.605805396422316e-10,6.126623042866177e-07,1.482986741200599e-09,8.527615312461552e-09,3.370185477638164e-07,1.3664274193594794e-10,9.859264920242257e-10,5.016891551771664e-11,1.0348982872697511e-08,8.990227466071201e-13,6.565493807425901e-11,2.3758992119164396e-18,1.0749757960817835e-07,4.991029558756113e-09,5.37576486211626e-10,6.572997206747707e-15,5.863556338773271e-13,1.1233449440643882e-15,8.596451992053316e-12,3.34305012059983e-11,5.799698881419665e-18,3.967490943670395e-12,1.5583222216132462e-13,3.665824779792885e-12,2.768054170414948e-07,2.7017442108010948e-11,1.3579123839725101e-14,2.0477543299931943e-05,3.1206136954381905e-08,2.232441720897218e-05,1.390095591617343e-13,1.0697666907709263e-11,6.418082586688495e-13,7.129827736643429e-12,2.281973278401836e-10
1.1471268965563942e-05,0.41933926677850725,3.76,0.0,0.9357506452836974,0.9924406221392309,0.0037122682589004934,0.0,1.535550531032176e-05,0.007593904709996048,0.00010490787054054405,0.006952789659436674,1.7612022236290257e-11,9.570973121942163e-13,4.2596484229424655e-05,1.7643258476733022e-05,0.0031466070894335912,0.0035493407608453873,0.0002030050683962666,1.8848948361219017e-06,2.98021235988155e-05,2.9964522934011424e-05,0.00267502062077641,5.428375612157923e-05,0.0004636159647733174,7.390881329397324e-07,0.00011646149414903634,0.00020720517701550137,8.14305412136531e-08,8.789066754851583e-10,9.089049761057661e-05,1.4226136479499784e-05,2.3623682922735368e-05,3.99491476259123e-07,2.6818104039343657e-08,3.309898425991431e-05,0.00047095627680640844,1.587211598331299e-10,4.545956069814123e-12,7.694715308192052e-08,7.507374335739977e-09,2.887439097395788e-07,2.3039954473916765e-06,5.374870091954714e-11,7.886937361557089e-12,1.7775521115213345e-10,4.8262459841913185e-11,5.178083185825648e-15,1.3269081802398983e-07,2.0756256745850058e-12,7.909401021111746e-10,6.148224036154378e-07,1.532606867045192e-09,8.840965054774542e-09,3.616888803359404e-07,1.4117941015682332e-10,1.0109015561283108e-09,5.200610772491527e-11,1.0853280803959771e-08,9.31100491551569e-13,6.564599214916734e-11,2.549384243704662e-18,1.1098573875377741e-07,5.3218487699817514e-09,5.549640344120128e-10,7.013865837540515e-15,6.284518407606658e-13,1.1644679785416095e-15,9.194826713073643e-12,3.3414032095558734e-11,6.2023409488954325e-18,4.3037679928050364e-12,1.6825771228263812e-13,3.8328985419137795e-12,2.764090285774732e-07,2.787539747624244e-11,1.3941147779954251e-14,2.081171129599637e-05,3.1162741544615324e-08,2.3141604119969355e-05,1.5286653146208332e-13,1.1301340487136526e-11,6.764449634948212e-13,7.288777121093088e-12,2.317000844530792e-10
