Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188)
1.0666031042583481e-05,0.6116259878937209,3.76,0.0,0.8904729692223251,0.9961119181998405,0.001570855585695242,0.0,1.1076226088248497e-05,0.004132992638098162,0.0001050708142184165,0.0044096373483598975,9.193892601925117e-10,5.093444818331987e-12,3.9377765849402e-05,1.4896873190209464e-05,0.0017277741303564226,0.0019691353178013598,0.00011337286215619168,2.0009621493578454e-06,2.3637396718779234e-05,1.3402754539920899e-05,0.0009859169504108866,1.729924722468957e-05,8.807897887164832e-05,8.511174022032986e-08,1.4651561381584835e-05,5.10136651241553e-05,4.9808849833982487e-08,7.131273681498036e-11,2.0346884398417294e-05,5.4815916875302945e-06,1.991720341358584e-06,1.5326616580398086e-07,2.083093432739244e-09,1.745636962236817e-05,0.00046485200999564654,1.2271974311493944e-11,9.435246376749748e-13,1.8135422990055028e-08,1.8585979700405894e-09,9.826587836517715e-08,4.908500029776422e-07,1.2827047195336268e-11,1.5442247093124826e-13
1.0746708725136075e-05,0.6116293696014228,3.76,0.0,0.8904005809210569,0.9960768068334263,0.001591647121250912,0.0,1.1140654924850593e-05,0.004165988956533874,0.00010506188340997798,0.004442706573202872,9.192732429637529e-10,5.092803511978178e-12,3.942697027042339e-05,1.4892809172649403e-05,0.0017427686925540569,0.001984810773365361,0.00011408162501049448,2.000323224093681e-06,2.37397214899606e-05,1.3503184939310581e-05,0.001001679722086814,1.7558804003075e-05,9.017593566214062e-05,8.760809734498808e-08,1.4896102757630412e-05,5.223439799690995e-05,5.0180114224181305e-08,7.340222843285791e-11,2.0739817359813708e-05,5.5454259499927864e-06,2.0439444718908962e-06,1.555813028425545e-07,2.1184479020161928e-09,1.763013616309604e-05,0.0004648356250049094,1.2479579128544007e-11,9.664039777057703e-13,1.844969119963095e-08,1.8939615747281554e-09,9.977031841334783e-08,5.014850183114976e-07,1.3022941290304626e-11,1.5902273906113254e-13
1.082738640768867e-05,0.6116327497558208,3.76,0.0,0.8903280458893629,0.9960415800791531,0.0016125575245805898,0.0,1.1204922870682563e-05,0.004199005596403166,0.0001050529698939994,0.004475697269669386,9.191572743256649e-10,5.092162501880053e-12,3.947609946328054e-05,1.4888752899970186e-05,0.001757778406160648,0.0020004842895768268,0.00011478717294652193,1.999685321905442e-06,2.3841804753264977e-05,1.3603367052064805e-05,0.001017559899316085,1.781995728973949e-05,9.230396760527212e-05,9.015495266126054e-08,1.5143686532709502e-05,5.347345442905968e-05,5.05504519391064e-08,7.553388592319957e-11,2.1137421769363312e-05,5.609323771175975e-06,2.097171464650575e-06,1.5790827824991063e-07,2.154251167366941e-09,1.780430256078515e-05,0.00046481918647475176,1.2689808393159452e-11,9.896350595546475e-13,1.87682913317223e-08,1.9298129839626183e-09,1.0129080094130715e-07,5.122897038631721e-07,1.322091261995157e-11,1.6372927455391447e-13
1.0908064090241264e-05,0.6116361283378845,3.76,0.0,0.8902553645720819,0.9960062382401105,0.0016335864707674895,0.0,1.126902871055617e-05,0.004232042698355801,0.00010504407374426097,0.0045086087594443155,9.190413553252898e-10,5.091521793291162e-12,3.952515235944739e-05,1.4884704429395371e-05,0.0017728032296680995,0.002016155867804622,0.00011548950375444375,1.99904845101586e-06,2.394364441374361e-05,1.3703298798576053e-05,0.0010335571957801309,1.8082700765667266e-05,9.446322043138729e-05,9.275279901362235e-08,1.539433397026004e-05,5.47309278013329e-05,5.091985535791058e-08,7.770811698052768e-11,2.1539710272698202e-05,5.673280799281008e-06,2.1514131696568047e-06,1.602469212320274e-07,2.1905064895248493e-09,1.797886632985356e-05,0.0004648026935559341,1.2902681010771648e-11,1.0132198243788596e-12,1.90912628351802e-08,1.9661558223358747e-09,1.0282743984578961e-07,5.232661812439316e-07,1.3420975761031302e-11,1.6854393842345782e-13
1.0988741772793858e-05,0.6116395053288016,3.76,0.0,0.8901825374168822,0.9959707816196336,0.0016547336326289558,0.0,1.1332971244863216e-05,0.0042651004014016254,0.00010503519503310422,0.004541440371724984,9.189254869952381e-10,5.0908813915349586e-12,3.957412789875159e-05,1.4880663817385937e-05,0.0017878431211958666,0.0020318255094381385,0.00011618861540522154,1.998412619546252e-06,2.404523839945445e-05,1.3802978122624538e-05,0.001049671322724891,1.8347028178698343e-05,9.66538373886749e-05,9.540212566741109e-08,1.5648066254885126e-05,5.600691017714433e-05,5.128831694146302e-08,7.992532619752991e-11,2.1946695126691586e-05,5.737292727019862e-06,2.206681468436531e-06,1.625970604077638e-07,2.2272171168417637e-09,1.8153824975819883e-05,0.0004647861473950116,1.3118215812768794e-11,1.0371602008294494e-12,1.9418644910885314e-08,2.0029936679409828e-09,1.043803461254869e-07,5.344165939252759e-07,1.3623144906708845e-11,1.734686172326873e-13
1.1069419455346452e-05,0.6116428807099815,3.76,0.0,0.8901095648742267,0.9959352105245589,0.0016759986807438952,0.0,1.139674928959393e-05,0.004298178842904379,0.00010502633383143993,0.004574191443253453,9.188096703541817e-10,5.09024130195259e-12,3.96230250294439e-05,1.4876631119640724e-05,0.0018028980384943189,0.0020474932158871116,0.00011688450605000102,1.9977778355167328e-06,2.414658466156939e-05,1.3902402991440208e-05,0.0010659019889852094,1.861293334385744e-05,9.887595923700072e-05,9.810341823022424e-08,1.590490449167396e-05,5.7301492298793154e-05,5.1655829237211244e-08,8.218591500893205e-11,2.2358388199496418e-05,5.8013552913686725e-06,2.262988273143519e-06,1.649585238394907e-07,2.2643862851777253e-09,1.8329175995482656e-05,0.00046476954785411366,1.3336431558063021e-11,1.0614580995198937e-12,1.9750476506703438e-08,2.0403300523175654e-09,1.0594962790695352e-07,5.457431071343495e-07,1.382743387126111e-11,1.7850522333810038e-13
1.1150097137899046e-05,0.6116462544630489,3.76,0.0,0.8900364473973229,0.9958995252640698,0.0016973812834898212,0.0,1.1460361676469514e-05,0.0043312781585736395,0.00010501749020875739,0.004606861318358471,9.186939064074655e-10,5.089601529715186e-12,3.967184270829695e-05,1.4872606391095842e-05,0.0018179679389492942,0.0020631589885813807,0.00011757717401926878,1.997144106846258e-06,2.4247681174527168e-05,1.4001571396054741e-05,0.0010822489010179881,1.8880410143781268e-05,0.0001011297242399643,1.0085715854609612e-07,1.616486970529398e-05,5.861476358254514e-05,5.2022384884723714e-08,8.449028160747901e-11,2.2774800970687717e-05,5.865464273237429e-06,2.3203455253687773e-06,1.673311390619592e-07,2.302017217758195e-09,1.85049168771629e-05,0.0004647528946318843,1.355734693186157e-11,1.0861153986641493e-12,2.0086796311217862e-08,2.0781684604934193e-09,1.075353904841331e-07,5.572479077046224e-07,1.4033856096144613e-11,1.836556952020266e-13
1.123077482045164e-05,0.611649626569856,3.76,0.0,0.8899631854420885,0.9958637261480625,0.0017188811070719136,0.0,1.1523807252951144e-05,0.004364398482458915,0.00010500866423312984,0.004639449348986742,9.185781961474349e-10,5.088962079932852e-12,3.9720579900679314e-05,1.4868589685925004e-05,0.0018330527795857004,0.0020788228289706917,0.00011826661782216208,1.996511441352485e-06,2.4348525936123436e-05,1.4100481351364948e-05,0.0010987117629282013,1.9149452529025587e-05,0.00010341526815925264,1.0366382461765214e-07,1.6427982839293285e-05,5.994681211506776e-05,5.238797661018796e-08,8.683882087025692e-11,2.3195944531461868e-05,5.929615497214223e-06,2.3787651952088746e-06,1.697147331149967e-07,2.340113125060798e-09,1.8681045100894068e-05,0.00046473618887108,1.3780980543733361e-11,1.1111339512944831e-12,2.042764274884751e-08,2.116512330995511e-09,1.091377363501254e-07,5.689332039540487e-07,1.42424246528115e-11,1.889219976735583e-13
1.1392130185556827e-05,0.611656365773196,3.76,0.0,0.8898162299336092,0.9957917876059709,0.0017622310708819415,0.0,1.1650193443525259e-05,0.004430702682742062,0.00010499106548828257,0.004704377322866177,9.183469405932077e-10,5.0876841681937644e-12,3.981780873095783e-05,1.4860580558582421e-05,0.001863267107719989,0.0021101447187318045,0.00011963582785420327,1.9952493306584487e-06,2.454945231387862e-05,1.4297518093445514e-05,0.0011319841412017488,1.969221019895654e-05,0.00010808222325385083,1.0943782636210226e-07,1.6963736232841775e-05,6.266758660565713e-05,5.311623964204543e-08,9.166997995032252e-11,2.4052466446346472e-05,6.058028186704477e-06,2.4988398049816655e-06,1.7451416356967175e-07,2.417712641343386e-09,1.9034453454362903e-05,0.0004647026180371906,1.4236476546496227e-11,1.1622621115592841e-12,2.1123067873084373e-08,2.194729981079551e-09,1.1239257414658549e-07,5.928542233719758e-07,1.466605123086525e-11,1.998100871879376e-13
1.153243156400725e-05,0.6116622201112748,3.76,0.0,0.8896879841349032,0.9957288685804883,0.0018003025419671573,0.0,1.175953555971159e-05,0.004488424910339676,0.00010497582105563164,0.004760561278883757,9.181460434499452e-10,5.086574097067167e-12,3.990207963408552e-05,1.48536430626436e-05,0.0018895871659986463,0.002137373394461856,0.00012081588749920389,1.9941554314629426e-06,2.4723324402516335e-05,1.4467986468887501e-05,0.0011612891945599246,2.016918169667137e-05,0.00011224478008257619,1.1463494490238332e-07,1.744001455577393e-05,6.509520513842542e-05,5.374627634686095e-08,9.601804558668812e-11,2.481270572227632e-05,6.169783941322997e-06,2.6068147967948414e-06,1.7872140160545563e-07,2.4867286732784483e-09,1.9342983636099647e-05,0.0004646732560640304,1.464155069477655e-11,1.2079105428085915e-12,2.1742827946323227e-08,2.2644166406242544e-09,1.1527754690454888e-07,6.142621204806003e-07,1.504149705452569e-11,2.0967318309473593e-13
1.1672732942457673e-05,0.6116680692198375,3.76,0.0,0.8895593080415393,0.995665609770922,0.0018387236461075637,0.0,1.1868357340119453e-05,0.004546212523497489,0.00010496063090912485,0.0048164887491792385,9.179453223735903e-10,5.085465072269445e-12,3.998609266303568e-05,1.4846730575992694e-05,0.0019159517764643693,0.002164596248015273,0.00012198618247288312,1.9930648553948306e-06,2.4896407419948266e-05,1.4637645780691985e-05,0.0011909405727001871,2.0650804062073566e-05,0.00011650528525387481,1.1999880723686832e-07,1.7926109681591833e-05,6.758081747575817e-05,5.4373297389648264e-08,1.0050521547781688e-10,2.5587394885514954e-05,6.2816093984371416e-06,2.718175451614342e-06,1.8295934567781972e-07,2.55719637409389e-09,1.965264879266435e-05,0.00046464373728480107,1.505510901377302e-11,1.2546770247068729e-12,2.237681691948397e-08,2.3356792948867476e-09,1.1821402758095733e-07,6.362484118756187e-07,1.5423606358102237e-11,2.1991586240016923e-13
1.1813034320908097e-05,0.6116739130106471,3.76,0.0,0.8894302041337953,0.99560201288285,0.0018774925615057812,0.0,1.197665323182384e-05,0.0046040661732690055,0.00010494549536179374,0.004872156573513656,9.177447821925359e-10,5.0843571192168054e-12,4.0069842661049397e-05,1.4839843359016437e-05,0.0019423607019434137,0.002191813287633334,0.0001231467105840682,1.9919776403098874e-06,2.5068691597893742e-05,1.4806486364568513e-05,0.0012209366470373644,2.113704769185221e-05,0.00012086437185511308,1.255317948515155e-07,1.8422129070900046e-05,7.012484381750188e-05,5.499726739393649e-08,1.0513345245652278e-10,2.6376579831253676e-05,6.393483971736789e-06,2.832985527703425e-06,1.872270736860813e-07,2.6291322060510606e-09,1.996343542740253e-05,0.00046461405808621115,1.5477246908587752e-11,1.3025704882908772e-12,2.3025227843277083e-08,2.40853454512187e-09,1.212024698352655e-07,6.588253854838545e-07,1.5812436628165764e-11,2.3054933656276345e-13
1.195333569935852e-05,0.611679751397556,3.76,0.0,0.8893006749140046,0.9955380796334914,0.0019166074486019714,0.0,1.2084417827283174e-05,0.0046619864951857135,0.00010493041471397842,0.0049275616631608244,9.175444276294948e-10,5.083250262222765e-12,4.015332455480859e-05,1.4832981665116601e-05,0.001968813702226339,0.0022190245217256696,0.00012429747121954387,1.990893823134848e-06,2.5240167388021913e-05,1.4974498779788348e-05,0.001251275769382232,2.16278836199879e-05,0.00012532264981051446,1.3123624884852147e-07,1.8928179394748984e-05,7.272769201260745e-05,5.561815182250169e-08,1.0990468469156133e-10,2.718030293300699e-05,6.505387456704506e-06,2.951308977352613e-06,1.9152366105273564e-07,2.7025525071962318e-09,2.0275329981497864e-05,0.00046458422103320566,1.5908059054513778e-11,1.351599638057595e-12,2.368825103597632e-08,2.4829985758990313e-09,1.242433046057275e-07,6.820055154116688e-07,1.6208042354935952e-11,2.41585076362023e-13
1.2093637077808943e-05,0.6116855842965084,3.76,0.0,0.8891707229059171,0.9954738117537901,0.0019560664505656393,0.0,1.2191645864446595e-05,0.004719974109199231,0.00010491538925336829,0.004982701001236029,9.173442633027352e-10,5.082144524887828e-12,4.0236533355400934e-05,1.4826145740711322e-05,0.001995310534131181,0.002246229958867046,0.0001254384653295228,1.9898134398675427e-06,2.5410825463038213e-05,1.5141673810073654e-05,0.0012819562723916007,2.2123283520091805e-05,0.00012988070584628417,1.371144688530784e-07,1.944436652422518e-05,7.538975753073281e-05,5.623591697267804e-08,1.1482080477772918e-10,2.7998603053808986e-05,6.617300026648048e-06,3.07320993145025e-06,1.9584818118688134e-07,2.777473489675688e-09,2.058831883713382e-05,0.0004645542323359198,1.634763938819648e-11,1.401772941652171e-12,2.4366074017136448e-08,2.559087158091516e-09,1.2733694084609871e-07,7.058014592543858e-07,1.6610475129498845e-11,2.5303481613994587e-13
1.2233938456259366e-05,0.6116914116255565,3.76,0.0,0.8890403506540646,0.9954092110041244,0.0019958676937883524,0.0,1.229833222691412e-05,0.004778029619631976,0.000104900419255044,0.0050375716429839675,9.171442937266585e-10,5.08103993118182e-12,4.0319464159262835e-05,1.4819335825236548e-05,0.0020218509515671983,0.0022734296077941535,0.00012656969541251489,1.9887365255767222e-06,2.5580656717692978e-05,1.5308002464604844e-05,0.0013129764700213554,2.2623219707179875e-05,0.00013453910346811855,1.4316871196454115e-07,1.9970795520318016e-05,7.81114234403226e-05,5.6850529964448194e-08,1.1988366886732886e-10,2.8831515559039188e-05,6.729202228787244e-06,3.198752684093587e-06,2.0019970594028015e-07,2.8539112380995714e-09,2.0902388320649783e-05,0.0004645240856913836,1.6796081107166566e-11,1.4530986147980587e-12,2.5058881443274634e-08,2.6368156522024634e-09,1.304837662786162e-07,7.302260552973922e-07,1.7019783742466526e-11,2.649105578532852e-13
1.237423983470979e-05,0.6116972333048638,3.76,0.0,0.8889095607231232,0.9953442791552282,0.0020360092883769994,0.0,1.2404471943959927e-05,0.0048361536151353786,0.00010488550498151832,0.005092170716031123,9.169445233129882e-10,5.079936503895025e-12,4.040211214903644e-05,1.4812552151152868e-05,0.0020484347055990896,0.0023006234774023745,0.00012769116549967284,1.987663114402304e-06,2.5749652269679055e-05,1.547347597879353e-05,0.0013443346579815876,2.3127665138955602e-05,0.0001392983829496505,1.4940119174824864e-07,2.050757062404367e-05,8.089306039238192e-05,5.746195876800865e-08,1.25095095835319e-10,2.9679072330706513e-05,6.841074980383342e-06,3.3280016772374434e-06,2.0457730607595457e-07,2.9318817079602487e-09,2.1217524705691226e-05,0.00046449378090749856,1.7253476651276886e-11,1.5055846335428166e-12,2.5766855045378796e-08,2.7161990117989e-09,1.3368414814793552e-07,7.552923196359662e-07,1.7436014284006046e-11,2.7722457511388094e-13
1.2514541213160213e-05,0.6117030492567157,3.76,0.0,0.8887783556972719,0.9952790179820387,0.002076489328648546,0.0,1.2510060190333214e-05,0.004894346668655948,0.00010487064668277596,0.0051464954206015085,9.167449563713087e-10,5.078834264537258e-12,4.048447259437266e-05,1.480579494395609e-05,0.0020750615445118375,0.00232781157674254,0.00012880288113856176,1.986593239556694e-06,2.5917803460375576e-05,1.563808581461784e-05,0.001376029114194719,2.3636593416579488e-05,0.00014415906133238068,1.5581407727133788e-07,2.105479524681756e-05,8.373502661023891e-05,5.8070172202964114e-08,1.304568664705662e-10,3.054130178327179e-05,6.9528995649054635e-06,3.4610214853583346e-06,2.0898005172626858e-07,3.011400724068516e-09,2.1533714216358834e-05,0.00046446332960398823,1.7719917689710877e-11,1.5592387573289697e-12,2.6490173568989813e-08,2.797251787095542e-09,1.369384339765572e-07,7.810134432047068e-07,1.7859210243260874e-11,2.8998941734687815e-13
1.2654842591610636e-05,0.6117088594055229,3.76,0.0,0.888646738179556,0.9952134292946472,0.0021173058936240366,0.0,1.2615092286234905e-05,0.004952609337409142,0.00010485584459632167,0.005200543029694579,9.165455971086878e-10,5.0777332355833166e-12,4.0566540852736835e-05,1.4799064422184865e-05,0.002101731213875869,0.0023549939150176763,0.0001299048493764434,1.9855269333257766e-06,2.608510185552034e-05,1.5801823661330177e-05,0.0014080580992549738,2.4149978784939707e-05,0.00014912163243678786,1.624094921888624e-07,2.1612571961114924e-05,8.663766788517959e-05,5.8675139908814533e-08,1.3597072273234915e-10,3.141822888091613e-05,7.064657628244509e-06,3.5978768001968988e-06,2.134070128321557e-07,3.09248397903564e-09,2.1850943030343423e-05,0.00046443272380414333,1.819549512936086e-11,1.6140684867897886e-12,2.7229012716665844e-08,2.8799881286338432e-09,1.4024695230886644e-07,8.074027887416716e-07,1.8289412606230366e-11,3.0321791369286447e-13
1.2795143970061059e-05,0.6117146636778272,3.76,0.0,0.8885147107912483,0.9951475149163747,0.002158457047521558,0.0,1.271956369726803e-05,0.00501094216286118,0.00010484109894722865,0.005254310889225149,9.16346449630519e-10,5.076633438533848e-12,4.064831237010982e-05,1.4792360797433805e-05,0.002128443456612503,0.002382170501579754,0.00013099707874308298,1.9844642270698092e-06,2.6251539245778283e-05,1.5964681436126908e-05,0.0014404198568886103,2.466779613241798e-05,0.0001541865668848033,1.6918951388087996e-07,2.2181002491434657e-05,8.960131757803319e-05,5.927683237929684e-08,1.4163836704666951e-10,3.230987515626698e-05,7.176331174975786e-06,3.7386324155936075e-06,2.1785725958884627e-07,3.1751470318331984e-09,2.216919728204341e-05,0.00046440195740614815,1.8680299096257446e-11,1.6700810457269292e-12,2.79835450924711e-08,2.964421790961887e-09,1.4361001344094473e-07,8.344738876911026e-07,1.872665995291576e-11,3.169231767669539e-13
