Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64)
3.987557837721252e-05,0.344846669432567,3.76,0.0,0.7152144769381017,0.9276136249794732,0.04819971252980995,0.0,3.534511558485441e-05,0.06530168294129605,0.0001712366515539633,0.01312488102635435,1.9122855627101885e-09,1.3728389241153444e-11,8.92665654712938e-05,3.068378882413431e-05,0.02546089336178638,0.025299253668652887,0.0002954939889621509,3.129023061050887e-06,7.23403184133944e-05,4.463872320556558e-05,0.040487995597815137,0.0011721325955760993,0.012148544804980888,3.796451577454382e-05,0.0051792088334786995,0.008064385476379148,1.6690023463521089e-07,3.670809228180636e-08,0.0013133397251398186,2.325467974242217e-05,0.0021604060298150317,1.2492825683344509e-06,1.9695152846952268e-06,0.0003418715529580399,0.0005563566745778663,1.4993334043725827e-08,2.672178677674813e-10,4.355447029768636e-06,4.785934152106411e-07,1.2722260283783099e-05,0.0008085099966540526,2.0640582621254093e-09,3.009552422652614e-08,1.0897159929006412e-07
4.006375806555892e-05,0.34486045066423,3.76,0.0,0.7146186366849577,0.9272615108876442,0.04844398717899784,0.0,3.5350891856211155e-05,0.06563087214700794,0.0001711651271123445,0.013115321947116697,1.9106853523744136e-09,1.3716898872096153e-11,8.930047550710506e-05,3.066845407088049e-05,0.025569011353446754,0.025411662183303138,0.00029493833793705016,3.1272810242199354e-06,7.235514043082854e-05,4.4587495007552145e-05,0.04070112277036396,0.00117782724649974,0.01219485225201613,3.815257605127094e-05,0.005223710320464301,0.008111035779576538,1.6670918917897813e-07,3.6874465572151727e-08,0.0013169712805245208,2.3193060317444297e-05,0.0021805198159771094,1.247688463278513e-06,1.9857627471342558e-06,0.00034237897412592587,0.0005561454867613663,1.5116895528793665e-08,2.687614791728803e-10,4.380156895887452e-06,4.815649343572153e-07,1.2805764571786677e-05,0.0008180208886022258,2.0767352484794503e-09,3.062332225243775e-08,1.1029597401161568e-07
4.025193775390532e-05,0.3448742394089766,3.76,0.0,0.7140233978174002,0.926909607775094,0.04868806542982461,0.0,3.535669406770799e-05,0.06596008690156943,0.0001710935927462203,0.01310577840889835,1.909086155741482e-09,1.370541549324427e-11,8.933432248141765e-05,3.065314210578975e-05,0.02567695233042411,0.02552400895231956,0.0002943825896202179,3.1255464034833435e-06,7.237012437484194e-05,4.453635750859587e-05,0.04091411229477304,0.0011835099788408251,0.01224090005867884,3.834014324091025e-05,0.005268299036502138,0.008157631628294667,1.665184815413176e-07,3.7040218739369775e-08,0.0013205824659767154,2.3131474586598037e-05,0.0022006889657827907,1.2460975669402774e-06,2.00203055239979e-06,0.0003428781476574845,0.000555934424703241,1.5240611199174542e-08,2.7030329664189156e-10,4.404836078801192e-06,4.84535447963548e-07,1.2889299843303847e-05,0.0008275864952005749,2.08940638509831e-09,3.1157377016034847e-08,1.1162861737895759e-07
4.0440117442251723e-05,0.34488803558153003,3.76,0.0,0.7134287586565603,0.9265579151117517,0.048931947631012454,0.0,3.536252244876632e-05,0.06628932670834761,0.00017102204867282925,0.013096250568596863,1.9074879740019154e-09,1.3693939696135513e-11,8.936810718730819e-05,3.063785270214529e-05,0.025784716494030385,0.025636294069161816,0.0002938267751606758,3.1238191414976356e-06,7.23852695111651e-05,4.448531114123125e-05,0.041126964617867856,0.0011891808448118647,0.012286689517619279,3.852721866410962e-05,0.005312973922682109,0.008204172746058646,1.66328114167454e-07,3.720535377629559e-08,0.001324173598282854,2.3069925702846543e-05,0.0022209131700847333,1.2445099066605358e-06,2.018318257454623e-06,0.0003433691401655824,0.0005557234895903672,1.5364477698492675e-08,2.718433108150319e-10,4.429484465599967e-06,4.875049343399962e-07,1.2972865379553978e-05,0.0008372067568169527,2.102071569017713e-09,3.1697726670537694e-08,1.1296952784446244e-07
4.0628297130598125e-05,0.3449018390971927,3.76,0.0,0.7128347175314924,0.9262064323715357,0.04917563413196241,0.0,3.5368377211931766e-05,0.0666185910766065,0.00017095049510995776,0.013086738571631746,1.905890808693827e-09,1.3682470955197324e-11,8.940183041050974e-05,3.062258563728327e-05,0.02589230404597634,0.025748517626576133,0.0002932709253140072,3.1220991768092617e-06,7.24005750778365e-05,4.443435629819451e-05,0.04133968018583222,0.0011948398967261047,0.012332221916424102,3.871380363615916e-05,0.0053577339290834265,0.008250658859770683,1.6613808774081965e-07,3.736987266813534e-08,0.001327744989618638,2.300841676989541e-05,0.0022411921245422397,1.2429255075815263e-06,2.0346254234789217e-06,0.00034385201790329263,0.0005555126797140482,1.548849168780517e-08,2.7338151517957183e-10,4.454101943483805e-06,4.904733713765779e-07,1.3056460468731992e-05,0.0008468816135150614,2.1147306781799966e-09,3.22444093771571e-08,1.1431870367508984e-07
4.081647681894453e-05,0.34491564987185486,3.76,0.0,0.7122412727792474,0.9258551590269202,0.04941912528261979,0.0,3.537425854793269e-05,0.06694787952136154,0.000170878932275941,0.013077242552506195,1.9042946610397883e-09,1.3671009773125242e-11,8.943549289419886e-05,3.0607340692457014e-05,0.025999715188371575,0.025860679716603063,0.0002927150704421367,3.1203864536865436e-06,7.241604028610746e-05,4.4383493334088375e-05,0.04155225944406439,0.0012004871869703015,0.012377498537517007,3.889989946751031e-05,0.005402578014691425,0.008297089699619137,1.6594840427519667e-07,3.7533777392236846e-08,0.0013312969475939602,2.294695084276233e-05,0.002261525529551114,1.2413443927597313e-06,2.050951615813475e-06,0.00034432684676386844,0.0005553019960477047,1.5612649873286247e-08,2.7491790076672666e-10,4.478688401559798e-06,4.934407377737602e-07,1.3140084406281138e-05,0.0008566110050566389,2.1273836100138676e-09,3.279746330461029e-08,1.156761432017668e-07
4.100465650729093e-05,0.3449294678219898,3.76,0.0,0.7116484227449883,0.925504094554228,0.049662421433337406,0.0,3.538016663282406e-05,0.06727719156325877,0.0001708073603894523,0.013067762635293753,1.902699532555432e-09,1.3659555706150613e-11,8.946909537761979e-05,3.059211765272483e-05,0.026106950123663222,0.025972780430585044,0.0002921592405135818,3.1186809118337436e-06,7.243166432318981e-05,4.4332722567446775e-05,0.041764702837047425,0.0012061227679783272,0.012422520658067657,3.908550746309524e-05,0.005447505147314975,0.008343464998998682,1.6575906430805134e-07,3.7697069917247216e-08,0.0013348297752985626,2.2885530928318598e-05,0.0022819130901742127,1.23976658325998e-06,2.067296403934896e-06,0.00034479369228085377,0.0005550914370831155,1.5736948979970616e-08,2.76452461117676e-10,4.503243728920222e-06,4.964070117581427e-07,1.322373649418323e-05,0.0008663948709039561,2.1400302470734033e-09,3.335692662915679e-08,1.1704184455864929e-07
4.119283619563733e-05,0.3449432928646595,3.76,0.0,0.7110561657820432,0.9251532384289795,0.0499055229347561,0.0,3.538610162238306e-05,0.06760652672843631,0.00017073577966951613,0.013058298934157468,1.9011054244875555e-09,1.3648109181677048e-11,8.950263855776714e-05,3.057691630682691e-05,0.02621400905464216,0.026084819859173845,0.00029160346510332053,3.116982497114328e-06,7.244744635288055e-05,4.428204428228067e-05,0.041977010808221644,0.0012117466922065795,0.012467289549905962,3.9270628922918175e-05,0.0054925143035040895,0.0083897844944261,1.655700694728643e-07,3.7859752204717636e-08,0.0013383437713477685,2.2824159985799447e-05,0.002302354516072693,1.238192098259684e-06,2.0836593614018285e-06,0.0003452526196281573,0.0005548810036112608,1.58613857755154e-08,2.7798518762451493e-10,4.5277678166234825e-06,4.99372172409368e-07,1.330741604132949e-05,0.0008762331502219015,2.152670487529422e-09,3.392283753414551e-08,1.1841580595842624e-07
4.138101588398373e-05,0.3449571249175104,3.76,0.0,0.7104645002520081,0.9248025901304319,0.050148430137681284,0.0,3.5392063659805064e-05,0.06793588454841167,0.0001706641903353038,0.013048851553789908,1.8995123383296972e-09,1.3636669825220562e-11,8.95361231313418e-05,3.0561736447079115e-05,0.02632089218438078,0.026196798092337957,0.00029104777339321596,3.1152911502873533e-06,7.24633855182743e-05,4.4231458729940885e-05,0.04218918379986957,0.0012173590121101435,0.012511806479444079,3.9455265141332014e-05,0.005537604468468191,0.008436047925467653,1.6538142016542062e-07,3.8021826206727495e-08,0.0013418392299289312,2.2762840927291926e-05,0.002322849521437967,1.236620955133387e-06,2.1000400658283417e-06,0.00034570369362027574,0.0005546706942962755,1.5985957047586587e-08,2.79516073891285e-10,4.552260555570919e-06,5.02336198266821e-07,1.3391122362731448e-05,0.0008861257818804152,2.1653042179859068e-09,3.4495234210017605e-08,1.197980254024279e-07
4.1569195572330135e-05,0.3449709638987784,3.76,0.0,0.7098734245247809,0.9244521491375961,0.05039114339297738,0.0,3.53980528693216e-05,0.0682652645599489,0.00017059259260616055,0.013039420589894019,1.897920275346037e-09,1.3625238000371793e-11,8.956954975252967e-05,3.054657786926171e-05,0.026427599716245795,0.02630871521936973,0.0002904921941719855,3.1136068188067647e-06,7.247948094209619e-05,4.418096613055556e-05,0.04240122225300329,0.001222959780120647,0.012556072707602997,3.963941740771481e-05,0.005582774635994607,0.008482255034660944,1.6519311768369274e-07,3.818329386882889e-08,0.0013453164408477431,2.2701576618195986e-05,0.0023433978249243637,1.2350531695494882e-06,2.116438098832758e-06,0.00034614697871245703,0.0005544605097732932,1.6110659624251015e-08,2.8104511164401217e-10,4.576721838718057e-06,5.05299068780934e-07,1.3474854780003813e-05,0.0008960727044564792,2.1779313376111164e-09,3.507415485388175e-08,1.2118850098858147e-07
4.175737526067654e-05,0.3449848097272834,3.76,0.0,0.7092829369786525,0.9241019149331314,0.050633663051456286,0.0,3.5404069364589236e-05,0.06859466630495428,0.00017052098670140332,0.01303000612957949,1.8963292370081607e-09,1.3613813391323258e-11,8.960291907916758e-05,3.053144037251843e-05,0.0265341318538341,0.026420571328892545,0.00028993675583582386,3.1119294443776207e-06,7.249573172942085e-05,4.413056667470688e-05,0.04261312660726263,0.0012285490486247828,0.012600089489746419,3.9823087005684444e-05,0.005628023808367758,0.008528405567449073,1.6500516228747675e-07,3.834415712655464e-08,0.0013487756895752886,2.2640369877668102e-05,0.002363999149582507,1.2334887555457322e-06,2.1328530460096114e-06,0.00034658253900102953,0.0005542504488547122,1.6235490354494432e-08,2.8257229455724256e-10,4.601151558698625e-06,5.082607627801889e-07,1.3558612620478517e-05,0.0009060738562365006,2.1905517365965566e-09,3.5659637669487314e-08,1.2258723058498215e-07
4.194555494902294e-05,0.3449986623224346,3.76,0.0,0.7086930360003237,0.9237518869999338,0.050875989463784604,0.0,3.541011324138955e-05,0.0689240893303486,0.00017044937284036403,0.013020608251809432,1.8947392245916517e-09,1.3602396307576818e-11,8.963623172567614e-05,3.0516323759256337e-05,0.026640488800992738,0.026532366508867766,0.0002893814863884818,3.110258976053542e-06,7.251213696769527e-05,4.4080260524770815e-05,0.04282489730081607,0.001234126869944435,0.012643858075618478,4.0006275213876194e-05,0.005673350996288633,0.008574499272107879,1.6481755497854885e-07,3.850441790934451e-08,0.0013522172572947386,2.2579223479041887e-05,0.002384653222793411,1.2319277256193684e-06,2.1492844968808046e-06,0.0003470104382236431,0.0005540405120426209,1.6360446125717976e-08,2.8409761466662073e-10,4.625549610322128e-06,5.112212600801777e-07,1.3642395217817912e-05,0.0009161291752182118,2.2031653152909305e-09,3.6251720866825205e-08,1.2399421217863495e-07
4.213373463736934e-05,0.34501252160422335,3.76,0.0,0.7081037199849868,0.9234020648244757,0.05111812298038286,0.0,3.541618458687914e-05,0.06925353318797037,0.00017037775124218647,0.013011227027755623,1.893150239546085e-09,1.3590986483012664e-11,8.966948831447607e-05,3.0501227835049456e-05,0.026746670761751773,0.026644100846601636,0.0002888264134421074,3.108595356368345e-06,7.252869572951153e-05,4.4030047816421196e-05,0.04303653477027095,0.0012396932963173735,0.012687379709288349,4.01889833050731e-05,0.005718755218794976,0.008620535899686468,1.646302958873913e-07,3.866407813623309e-08,0.0013556414209488338,2.251814015023581e-05,0.0024053597762032893,1.2303700907939964e-06,2.1657320448664686e-06,0.0003474307397596989,0.0005538306982770364,1.6485523846948604e-08,2.856210657236419e-10,4.649915887882814e-06,5.141805397744105e-07,1.3726201911009648e-05,0.0009262385991130193,2.2157719670902635e-09,3.6850442662074076e-08,1.2540944350350402e-07
4.232191432571574e-05,0.3450263874932293,3.76,0.0,0.7075149873363253,0.9230524478938847,0.05136006395134447,0.0,3.542228347119879e-05,0.06958299743445291,0.00017030612212588713,0.013001862521214996,1.8915622831532177e-09,1.3579584181281493e-11,8.9702689422947e-05,3.04861524085491e-05,0.026852677940352187,0.02675577442875204,0.00028827156421743763,3.106938536000849e-06,7.25454070722927e-05,4.3979928659882304e-05,0.043248039450586674,0.0012452483798794849,0.012730655629098015,4.0371212547104744e-05,0.005764235503181807,0.008666515203939231,1.6444338575415232e-07,3.8823139720509126e-08,0.0013590484532867934,2.2457122574140893e-05,0.002426118545659098,1.2288158607040946e-06,2.1821952872381916e-06,0.0003478435066306579,0.0005536210079465512,1.66107204638476e-08,2.8714264005165544e-10,4.6742502880118055e-06,5.171385820410712e-07,1.3810032045133813e-05,0.0009364020653478153,2.228371593651223e-09,3.7455841277224765e-08,1.2683292243999295e-07
4.2698273702408546e-05,0.3450541387797699,3.76,0.0,0.7063392658125071,0.9223538277352317,0.05184336965353518,0.0,3.5434564070099054e-05,0.07024198535229383,0.0001701628422135613,0.012983183868965383,1.8883894618965655e-09,1.3556801675141135e-11,8.976892748925276e-05,3.0456062303048508e-05,0.02706416876902122,0.0269789396685657,0.00028716264317604957,3.1036450753566178e-06,7.257928364627308e-05,4.387997128388643e-05,0.0436706521714732,0.0012563247262343956,0.012816475240794588,4.073423951141628e-05,0.005855420422519956,0.00875830087539473,1.640706127173576e-07,3.913947455211456e-08,0.0013658121868219766,2.2335295108914934e-05,0.0024677917041647087,1.2257176445545267e-06,2.215167269659305e-06,0.0003486466860224918,0.0005532019949686814,1.6861458338410208e-08,2.9018013275583316e-10,4.722823042111026e-06,5.230508729566447e-07,1.3977760055306824e-05,0.0009568908726126868,2.2535493647440466e-09,3.8686821893087174e-08,1.2970461357781288e-07
4.307463307910135e-05,0.34508191555349016,3.76,0.0,0.7051658588257818,0.9216560224706716,0.052325909361157344,0.0,3.544695540599926e-05,0.07090104962617344,0.0001700195348477578,0.012964572676014191,1.8852207715784097e-09,1.3534048917291595e-11,8.98349503439497e-05,3.0426051968345554e-05,0.027274962923638867,0.027201862909207352,0.0002860549334633584,3.1003781808373315e-06,7.261375892028144e-05,4.378038883416978e-05,0.044092738907704355,0.0012673563234212992,0.01290132670384195,4.109536614766982e-05,0.005946898130403323,0.00884985436685804,1.6369923751787131e-07,3.9453437546162536e-08,0.0013725105601610993,2.221376168566424e-05,0.002509670664288193,1.2226331297434331e-06,2.248197295695445e-06,0.0003494204736147413,0.0005527834708202634,1.711263584481659e-08,2.932100388287144e-10,4.771267056883091e-06,5.289579734707446e-07,1.4145574109534834e-05,0.0009775950909658253,2.2786978352421463e-09,3.994496859568311e-08,1.3260926669471737e-07
4.3450992455794154e-05,0.3451097172016998,3.76,0.0,0.7039947539077714,0.9209590280843528,0.05280768585524763,0.0,3.545945769159425e-05,0.07156018686745501,0.0001698762017660627,0.012946029227891245,1.882056222869592e-09,1.3511325955512327e-11,8.99007621808335e-05,3.0396119973124488e-05,0.027485062042648237,0.027424544821820943,0.0002849486391875338,3.097137445945829e-06,7.264882496923548e-05,4.3681181424495155e-05,0.044514303073386295,0.0012783435833141948,0.012985219719315428,4.1454602409588514e-05,0.006038661127431995,0.008941173797733367,1.6332926050253754e-07,3.9765043715695654e-08,0.0013791456128113065,2.2092542222920224e-05,0.0025517534539536858,1.2195623511797648e-06,2.2812822754566234e-06,0.00035016536104664364,0.0005523654330149332,1.736422952138734e-08,2.962323058779275e-10,4.8195815288607e-06,5.348597261394929e-07,1.4313469146827493e-05,0.0009985142100339538,2.3038162258092925e-09,4.1230587344960015e-08,1.3554686187908802e-07
4.382735183248696e-05,0.3451375431244707,3.76,0.0,0.7028259387313874,0.920262840601031,0.053288701904756534,0.0,3.54720709896688e-05,0.07221939375704516,0.00016973284469970062,0.012927553718950779,1.878895826324196e-09,1.3488632865163643e-11,8.996636696541794e-05,3.0366264929163575e-05,0.02769446776593056,0.027646986067525175,0.00028384395811395383,3.093922473511049e-06,7.268447373184937e-05,4.358234885906732e-05,0.044935348049375094,0.001289286914731657,0.013068163891108852,4.18119581576805e-05,0.006130702042273953,0.009032257326804828,1.6296068090454193e-07,4.0074307939000814e-08,0.001385719319988071,2.1971655933354582e-05,0.0025940381641420284,1.2165053267927042e-06,2.3144191788932616e-06,0.00035088183413803343,0.0005519478791684471,1.7616216360903262e-08,2.9924688270454625e-10,4.867765667241533e-06,5.40755975821365e-07,1.4481440186464006e-05,0.0010196477149699136,2.3289037729543208e-09,4.254398417653611e-08,1.3851737828136334e-07
4.420371120917976e-05,0.3451653927226984,3.76,0.0,0.7016594011103094,0.9195674560876855,0.05376896026466532,0.0,3.548479523171878e-05,0.07287866704204111,0.00016958946536845183,0.012909146262024187,1.8757395923689646e-09,1.346596972061123e-11,9.003176845776733e-05,3.0336485488462222e-05,0.027903181734309477,0.027869187297666808,0.0002827410817441344,3.090732874604395e-06,7.272069703980774e-05,4.3483890665898616e-05,0.04535587718168458,0.001300186723053334,0.013150168725630339,4.216744316465569e-05,0.006223013628520885,0.009123103150484268,1.625934969322539e-07,4.038124496519193e-08,0.0013922335945118628,2.1851121338340083e-05,0.002636522946591094,1.2134620593412812e-06,2.3476050340301514e-06,0.0003515703729400724,0.0005515308069219627,1.7868573797047454e-08,3.022537193921763e-10,4.915818693907255e-06,5.466465695129215e-07,1.464948232328917e-05,0.0010409950865382476,2.353959727857358e-09,4.3885465193801904e-08,1.4152079412387521e-07
4.4956429962565376e-05,0.34522116060876223,3.76,0.0,0.6993331104462701,0.9181790804469205,0.05472721485813417,0.0,3.551057577660862e-05,0.07419740007550443,0.0001693026467264899,0.012872535635136378,1.8694396531695568e-09,1.3420733560308179e-11,9.0161975755375e-05,3.0277148197460954e-05,0.028318540970901536,0.028312872272368197,0.00028054148010650916,3.0844282791482293e-06,7.279483431506645e-05,4.328809443257911e-05,0.04619540112574126,0.001321857373306774,0.013311397948432214,4.2872839652260656e-05,0.006408420395793022,0.00930407463305588,1.6186330470472158e-07,4.0988195824826836e-08,0.0014050912165327575,2.161117815615503e-05,0.002722085605210019,1.2074167471968587e-06,2.4141119759462504e-06,0.0003528655410380447,0.0005506980979180432,1.8374312202890477e-08,3.082439784487283e-10,5.011528360535289e-06,5.584101865074153e-07,1.4985760584457306e-05,0.0010843293325759698,2.403973928699217e-09,4.6653904460325334e-08,1.4762623274348563e-07
4.563387684061243e-05,0.3452714268644147,3.76,0.0,0.697247118634123,0.9169322499607444,0.055587079997998855,0.0,3.5534154900353756e-05,0.07538445546749341,0.00016904445077961172,0.012839818595814215,1.8637840452788753e-09,1.3380124151617845e-11,9.027850122233178e-05,3.0223990403043243e-05,0.028690014947079668,0.028711374242576297,0.0002785698086042794,3.07883717552578e-06,7.286343962323178e-05,4.311314893031873e-05,0.046949241314719,0.001341216096309689,0.0134533851232338,4.350139490602255e-05,0.00657614189178085,0.009466118623999247,1.6121087002365705e-07,4.152663802909322e-08,0.0014164778166379083,2.139660446403291e-05,0.0027997588477789007,1.2020227950128074e-06,2.474106943558374e-06,0.00035394035866297103,0.0005499502837550483,1.8830526327199152e-08,3.1360826356792846e-10,5.097211104302831e-06,5.689766037067584e-07,1.5288606319899507e-05,0.001124056283632761,2.4488714193932268e-09,4.924461963072139e-08,1.5323340696995174e-07
4.631132371865948e-05,0.34532176096419975,3.76,0.0,0.6951683228638563,0.9156879619549056,0.0564445322879488,0.0,3.555808795012368e-05,0.07657167808045437,0.0001687862088115087,0.012807320938979481,1.8581420788626673e-09,1.3339612867961693e-11,9.039441882947212e-05,3.017105819236975e-05,0.02905927315671137,0.029109108273373253,0.0002766066869921771,3.0733225784106655e-06,7.293377713982146e-05,4.2939399491605076e-05,0.047701460512709896,0.001360439922854788,0.013592472274493677,4.4124037138634656e-05,0.006744633020722149,0.00962736595220429,1.6056289381318836e-07,4.205776385618787e-08,0.0014276989646329465,2.11834283533434e-05,0.0028780541104729096,1.1966729332015118e-06,2.534216784040544e-06,0.00035493187855700526,0.0005492039945038631,1.9287609135684208e-08,3.189467469910341e-10,5.182457501721073e-06,5.795224050307125e-07,1.5591609116555308e-05,0.0011644678969919629,2.4936554956550573e-09,5.193109034067317e-08,1.5894679604884688e-07
4.698877059670653e-05,0.34537215973185376,3.76,0.0,0.6930966570183184,0.9144461951350091,0.05729958712483867,0.0,3.558237148333222e-05,0.07775905096531391,0.0001685279303099961,0.01277504134183048,1.8525138084827246e-09,1.3299200096874303e-11,9.050974501402292e-05,3.0118344889372526e-05,0.029426325155613248,0.02950607783942681,0.00027465301677363557,3.06788248130209e-06,7.30057982929339e-05,4.276683679210532e-05,0.04845207685019426,0.0013795310592996006,0.013728711339787586,4.474082036700815e-05,0.006913855662609218,0.009787807279849736,1.5991934123289643e-07,4.2581654922423624e-08,0.0014387637923717136,2.097173456355529e-05,0.0029569625397768387,1.1913668167101885e-06,2.5944260873996598e-06,0.00035584269830229016,0.0005484592173926091,1.9745443619496566e-08,3.242591775176109e-10,5.26726344773798e-06,5.900467661717063e-07,1.5894742609807896e-05,0.0012055609961203416,2.5383222351393056e-09,5.4715103231860844e-08,1.64766241227894e-07
4.7666217474753586e-05,0.34542262010833497,3.76,0.0,0.6910320563608658,0.9132069286999585,0.05815225967837769,0.0,3.560700158310214e-05,0.07894655766032477,0.00016826962457861883,0.012742978137414209,1.8468992866777842e-09,1.3258886211247785e-11,9.062449509133294e-05,3.006584409648534e-05,0.029791180484866564,0.029902286329604965,0.00027270964077639754,3.0625149438774715e-06,7.307945491296119e-05,4.259545040687451e-05,0.049201108037134504,0.001398491659706762,0.013862153259754843,4.535179781317377e-05,0.00708377279156769,0.009947433567675034,1.5928017336072558e-07,4.309839165276798e-08,0.0014496809126409507,2.0761601589530402e-05,0.0030364757638552385,1.1861040396416797e-06,2.6547199527430445e-06,0.00035667535879290666,0.0005477159399452919,2.0203916635115994e-08,3.295453141571659e-10,5.3516249594453955e-06,6.005488803015926e-07,1.6197980957429728e-05,0.0012473323644112803,2.5828678224260566e-09,5.759844505375403e-08,1.7069157512300853e-07
4.834366435280064e-05,0.3454731390982365,3.76,0.0,0.6889744575185734,0.9119701423450034,0.05900256488347984,0.0,3.5631973957840876e-05,0.08013418216174159,0.00016801130072183364,0.012711129376513986,1.8412985637964183e-09,1.3218671568293362e-11,9.073868338593244e-05,3.001354967437403e-05,0.03015384866787338,0.03029773704916872,0.00027077734433068857,3.0572180886951156e-06,7.315469940527747e-05,4.2425229026821814e-05,0.0499485713594653,0.001417323824403673,0.013992847982757042,4.5957021924259e-05,0.007254348445636444,0.010106236064566562,1.5864534799631823e-07,4.360805331079765e-08,0.0014604584404561592,2.0553101828837593e-05,0.0031165858686423775,1.1808841470457376e-06,2.7150839736291293e-06,0.00035743234450164496,0.0005469741499836167,2.066291879251971e-08,3.348049256050432e-10,5.435538173922754e-06,6.110279574331244e-07,1.6501298807458228e-05,0.0012897787459729695,2.627288543158475e-09,6.058290253745296e-08,1.7672262183112018e-07
4.902111123084769e-05,0.34552371379711755,3.76,0.0,0.6869237984596749,0.9107358162611776,0.0598505174351794,0.0,3.565728403021488e-05,0.08132190889464648,0.0001677529676342295,0.012679492883377826,1.8357116879525137e-09,1.3178556509014272e-11,9.085232335223467e-05,2.9961455723911072e-05,0.030514339207854884,0.030692433222141848,0.0002688568567577306,3.0519900981292136e-06,7.323148489622917e-05,4.225616065239851e-05,0.0506944836788628,0.001436029599092531,0.014120844474001224,4.655654438215376e-05,0.007425547694150528,0.01026420629744312,1.5801482037876075e-07,4.411071801748562e-08,0.0014711040155802498,2.0346301755045618e-05,0.003197285373148644,1.1757066454261223e-06,2.7755042214225114e-06,0.00035811608391923225,0.0005462338356266274,2.1122344329119654e-08,3.400377897724675e-10,5.518999345767141e-06,6.21483223921021e-07,1.6804671274731436e-05,0.001332896846519058,2.671580779609522e-09,6.367026226452947e-08,1.8285919708315803e-07
5.0376004986941795e-05,0.34562501908190274,3.76,0.0,0.682843058109244,0.9082744681227308,0.06153942214771239,0.0,3.570889797589961e-05,0.08369760873985693,0.0001672363082645637,0.01261684712812275,1.8245796583755652e-09,1.309862642292012e-11,9.107800834383606e-05,2.9857846750272623e-05,0.031228825259756583,0.03147957443235693,0.00026505395613303045,3.0417337235867e-06,7.338949561220431e-05,4.192143237483663e-05,0.05218172065454433,0.0014730698875346894,0.014368933786364774,4.773868739626612e-05,0.00776968221301877,0.010577617415123093,1.567664699052456e-07,4.509536353861249e-08,0.0014920276224329521,1.9938038115273122e-05,0.003360424682034726,1.1654766972657263e-06,2.896459978022097e-06,0.00035927326163407824,0.0005447575876733647,2.2042059913746234e-08,3.5042243209210064e-10,5.684551167065301e-06,6.423193094234454e-07,1.7411482693013465e-05,0.0014211348412081375,2.7597657833365472e-09,7.016083327331934e-08,1.9544815544986256e-07
5.17308987430359e-05,0.34572651426084106,3.76,0.0,0.6787893648178877,0.905822735542599,0.06321908651217217,0.0,3.5761803896683615e-05,0.08607354014101783,0.0001667197132514007,0.012555020623882916,1.8135035365873113e-09,1.3019098348085488e-11,9.130164401101072e-05,2.97549741926085e-05,0.0319347141928942,0.032263734219598404,0.000261305722923501,3.031732373159549e-06,7.355313049511488e-05,4.1591161572892695e-05,0.053662945512748535,0.0015096277954667094,0.014606793784293868,4.889862595005084e-05,0.008115916258765742,0.010887604349908615,1.5553473421657712e-07,4.605293152090637e-08,0.001512504203736387,1.9537231657300008e-05,0.0035258415904881888,1.1554097897496481e-06,3.0174847408613356e-06,0.00036016522440433286,0.0005432871068735557,2.2962285225220812e-08,3.6069763522521715e-10,5.848252793815159e-06,6.63051257075601e-07,1.8018224448867274e-05,0.0015120192638845241,2.8473956427050183e-09,7.708444280363137e-08,2.084568155795175e-07
5.3085792499130004e-05,0.34582817877370475,3.76,0.0,0.6747622676449666,0.90338047729812,0.06488961935374851,0.0,3.581596201691014e-05,0.08844959120838668,0.0001662032457660541,0.012493992088683516,1.802483623600436e-09,1.2939974409934538e-11,9.152331622559153e-05,2.9652797969848947e-05,0.032632081133695014,0.033044935699151984,0.0002576161689873993,3.0219733899578147e-06,7.372205030397456e-05,4.1265242017416306e-05,0.05513827834322392,0.0015457177339920371,0.0148347823148495,5.003674884914995e-05,0.008464004085418655,0.011194108425077308,1.543192174078601e-07,4.698400931294248e-08,0.0015325800775777428,1.9144222177896633e-05,0.0036934893961326895,1.1455013747074163e-06,3.138482655538363e-06,0.00036080945273340667,0.0005418223085253474,2.3882292418629122e-08,3.7086192126841294e-10,6.010078479664053e-06,6.836734210839918e-07,1.862471147139383e-05,0.0016055224815117051,2.934444399136198e-09,8.445536469815168e-08,2.2188342272183353e-07
