Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72)
8.515255480915384e-11,0.07995426632057379,3.76,0.0,0.52690274479539,0.9999911007275655,1.2549195487130217e-21,0.0,1.5833396497840804e-18,8.446205891642652e-13,8.44460364166063e-13,3.0286244995460113e-13,1.5121754659748007e-20,2.595969655086583e-20,1.5830228892541332e-16,1.583760729603008e-16,2.353285803566412e-17,1.5824838943204365e-20,3.029684406928173e-13,1.575612474844052e-20,1.8158928707755377e-18,1.043469288745952e-16,1.5819440324357814e-18,5.588645347849054e-31,2.8583992655409868e-28,6.391706805566612e-33,2.3521798296417038e-17,4.9689746280284566e-30,2.0883419796872295e-20,2.997046958839129e-36,1.7919120905883717e-18,1.1285861163369443e-20,4.70081208629883e-26,2.3808879046532546e-30,7.929516538093936e-26,3.804750731658827e-23,8.899272131637295e-06,8.981217022311742e-26,1.5749797262136866e-40,3.872930759024405e-29,5.4531007360791845e-31,2.275714395352132e-30,2.700107339713956e-27,1.3741183052626126e-34,3.811694839219936e-42,1.4192028480692727e-40,1.3095804267655089e-42,8.831087729999922e-47,2.211334417730438e-47,3.3219958607401395e-28,1.450633188321149e-39,2.0774746358486406e-32,8.065931633870984e-36
8.943165116054508e-11,0.07995426632057444,3.76,0.0,0.5269027447953324,0.9999908376684246,1.4538188897667597e-21,0.0,1.7465439697115673e-18,8.870645638692522e-13,8.868878321228124e-13,3.180762824776406e-13,1.7139001432839128e-20,2.812720346285337e-20,1.7460598991873438e-16,1.7469150303505202e-16,2.4716630117950465e-17,1.8332272641755846e-20,3.1819319532109513e-13,1.824856905876104e-20,2.003124901314289e-18,1.1509613956757854e-16,1.7449270423515756e-18,6.799368117516362e-31,3.297755217669874e-28,7.399611938621664e-33,2.470381835955155e-17,5.737021136242307e-30,2.3018172049221388e-20,3.643227071231703e-36,1.9765191412001446e-18,1.2448636275925595e-20,5.445671976719541e-26,2.7491871608988625e-30,8.980895098671248e-26,4.196724863061465e-23,9.162331257453528e-06,9.668655113813231e-26,1.9162086088145015e-40,4.486524041768655e-29,6.317025267214066e-31,2.6362632390469495e-30,2.9785551896052735e-27,1.671756989808585e-34,4.456716082884666e-42,1.6441427726758548e-40,1.5173116093851716e-42,1.024773070063838e-46,2.717587699585843e-47,3.5679728336429465e-28,1.6804313086199156e-39,2.4066579780149974e-32,9.343981119338745e-36
9.371074751193632e-11,0.07995426632057509,3.76,0.0,0.5269027447952748,0.9999905867583905,1.6727016698322632e-21,0.0,1.9177594589960175e-18,9.295085385765593e-13,9.293144910819077e-13,3.3328957655741105e-13,1.930816012564537e-20,3.034240265072678e-20,1.917080081555081e-16,1.918064315439113e-16,2.5900578047119984e-17,2.1091480978714414e-20,3.334179471969099e-13,2.0990467680650275e-20,2.199555924282159e-18,1.2637204705126643e-16,1.9158989748812336e-18,8.196889837704952e-31,3.779926648994539e-28,8.508234373980074e-33,2.588583840801266e-17,6.580353101820557e-30,2.5255114059012893e-20,4.3886397772771274e-36,2.1701738395167815e-18,1.3668410927089678e-20,6.265328194471545e-26,3.1536071763438286e-30,1.0107900714307907e-25,4.607909735085248e-23,9.413241276063569e-06,1.0365344608221118e-25,2.3100917318548704e-40,5.161715063607498e-29,7.267674504569151e-31,3.0330079721199322e-30,3.2706904413311866e-27,2.0153037956865615e-34,5.1730704039932074e-42,1.8916829538044477e-40,1.7459524056718698e-42,1.180434523201321e-46,3.3088952111027405e-47,3.8165814463582372e-28,1.933294244290507e-39,2.7688969041933015e-32,1.0750362952756416e-35
9.798984386332756e-11,0.07995426632057571,3.76,0.0,0.5269027447952171,0.9999903474363702,1.912525373522529e-21,0.0,2.0969871300460124e-18,9.719525132864136e-13,9.717403410589751e-13,3.4850233240618303e-13,2.163205350993628e-20,3.2602174908445785e-20,2.096082598156855e-16,2.0972083128775075e-16,2.7084710227372553e-17,2.4114506300400756e-20,3.486426965592231e-13,2.3993635969116565e-20,2.4051878838000427e-18,1.3817462965028784e-16,2.094859775786758e-18,9.799498546744595e-31,4.306900998640774e-28,9.722364714045073e-33,2.7067858441800363e-17,7.502489059920706e-30,2.759401993365988e-20,5.242954423844126e-36,2.372876012167591e-18,1.4945185106762356e-20,7.163358813652969e-26,3.59583531136546e-30,1.1311433186028853e-25,5.0383049799588144e-23,9.652563281166834e-06,1.1070372210615718e-25,2.7617854422464197e-40,5.901448039564262e-29,8.309193177139938e-31,3.4676787971735805e-30,3.576516623136927e-27,2.4092504353085486e-34,5.964784153657353e-42,2.16290634168723e-40,1.9965114580465386e-42,1.3506314980827455e-46,3.994935195568685e-47,4.067525051019681e-28,2.2103241150458865e-39,3.165772734517865e-32,1.229121550515389e-35
9.999999999999999e-11,0.07995426632057637,3.76,0.0,0.5269027447951901,0.9999902388593792,2.032686750205906e-21,0.0,2.1839476940785177e-18,9.91891072558185e-13,9.91670106750607e-13,3.556485186975865e-13,2.2777903648990214e-20,3.3678281261083315e-20,2.1829265633663417e-16,2.1841231744473096e-16,2.76410363236641e-17,2.562910521603038e-20,3.5579470189295424e-13,2.5497960325968848e-20,2.5049628202465447e-18,1.4390084456500023e-16,2.181686623004449e-18,1.062855079302941e-30,4.570485036907577e-28,1.0330501456034338e-32,2.762312633197995e-17,7.963877965526288e-30,2.872788442626102e-20,5.684732550304088e-36,2.4712210667594916e-18,1.5564642200891928e-20,7.613292536521964e-26,3.817108796004539e-30,1.1903458878374613e-25,5.2471199196137676e-23,9.761140265198098e-06,1.1404208687214194e-25,2.9954560375979747e-40,6.272064150852684e-29,8.831006586788929e-31,3.6854550582446775e-30,3.724909462155735e-27,2.6130386476672313e-34,6.363864083833497e-42,2.2988004436894515e-40,2.122068032690533e-42,1.4357491695952393e-46,4.3528219419598577e-47,4.186138963560034e-28,2.3491182650997772e-39,3.364616577846843e-32,1.306321556615821e-35
1.022689402147188e-10,0.07995426632057637,3.76,0.0,0.5269027447951595,0.9999901191671833,2.174247606442208e-21,0.0,2.284227995223699e-18,1.014396487999053e-12,1.0141653820696226e-12,3.6371455022787314e-13,2.4113319671060573e-20,3.49036048339737e-20,2.2830666108547065e-16,2.284346750673525e-16,2.8269035062025646e-17,2.741339054344578e-20,3.638674436386458e-13,2.726987837166953e-20,2.620022723866185e-18,1.5050386570860424e-16,2.2818093906300793e-18,1.1626335742258246e-30,4.880665495232883e-28,1.10467928048833e-32,2.8249878460914655e-17,8.506947609899928e-30,3.003466427540609e-20,6.216289128773224e-36,2.5846254858980636e-18,1.6278958805723187e-20,8.143341839821995e-26,4.077558732176915e-30,1.2592303394555276e-25,5.48791023048058e-23,9.880832452939484e-06,1.178291487258729e-25,3.2766869039304077e-40,6.708666902801865e-29,9.445725572265024e-31,3.942005763199927e-30,3.896037262963798e-27,2.8582978374397317e-34,6.835896409780808e-42,2.4588960328757412e-40,2.2699983765954756e-42,1.5358807922348706e-46,4.786025775357307e-47,4.320540656636401e-28,2.5126229596415506e-39,3.598866761919158e-32,1.3972676961853604e-35
1.0654803656611004e-10,0.07995426632057699,3.76,0.0,0.5269027447951019,0.9999899014403661,2.458826095180901e-21,0.0,2.4794830668280038e-18,1.0568404627147249e-12,1.0565896141294402e-12,3.7892623021843103e-13,2.6754424074165073e-20,3.724396751402577e-20,2.4780312815730127e-16,2.4794793568339034e-16,2.945356095351437e-17,3.1000175234787635e-20,3.7909218865782476e-13,3.08309884380099e-20,2.8440623883478657e-18,1.633597335883967e-16,2.476747764757266e-18,1.3697396281672232e-30,5.503207156983698e-28,1.2486307736457502e-32,2.943189846535551e-17,9.597247415431341e-30,3.2576822180024795e-20,7.319210671886549e-36,2.8054220875617117e-18,1.7669732015600083e-20,9.208855210040727e-26,4.6004644109053894e-30,1.3951242085155002e-25,5.956725119988438e-23,1.0098559254777046e-05,1.2502230876988352e-25,3.860434084074886e-40,7.586315304695894e-29,1.0681415535734704e-30,4.457718765626309e-30,4.229255888449256e-27,3.3673560866587235e-34,7.790456069522421e-42,2.780735270492773e-40,2.5674237681439354e-42,1.736677652314781e-46,5.693141660888294e-47,4.5753951117082975e-28,2.8412927429392335e-39,4.0697602522546996e-32,1.5800885322474382e-35
1.1082713291750128e-10,0.07995426632057766,3.76,0.0,0.5269027447950443,0.9999896937690308,2.767218687304589e-21,0.0,2.682753357078806e-18,1.0992844374336885e-12,1.0990130372540023e-12,3.941373725662077e-13,2.955767084339778e-20,3.962071607729968e-20,2.6809757722982673e-16,2.682605859364086e-16,3.0638296303391556e-17,3.488690149166942e-20,3.9431693183180966e-13,3.4688748829711756e-20,3.0773088209735777e-18,1.767422116690168e-16,2.6796748432836977e-18,1.603352828274357e-30,6.176512791780661e-28,1.4045697842853663e-32,3.061391845512294e-17,1.0776907204613419e-29,3.5220269235533273e-20,8.562734386031434e-36,3.0352656441123845e-18,1.911750472884018e-20,1.0363476792916222e-25,5.166239125666985e-30,1.5388907787103756e-25,6.444749282331318e-23,1.0306230574844983e-05,1.3227651800851752e-25,4.518905739151954e-40,8.537336614904897e-29,1.2020406471895638e-30,5.016547546359514e-30,4.576176026926994e-27,3.9415443628366854e-34,8.832519239172137e-42,3.1295074444843894e-40,2.889799265333689e-42,1.953495897310304e-46,6.727930875879366e-47,4.831881718194142e-28,3.197435362967027e-39,4.580034444435153e-32,1.778197840093578e-35
1.1510622926889252e-10,0.07995426632057828,3.76,0.0,0.5269027447949867,0.9999894956887755,3.1003833513453265e-21,0.0,2.894039878102035e-18,1.1417284121562119e-12,1.1414356514588679e-12,4.0934797745230724e-13,3.252521330433262e-20,4.2031470060750847e-20,2.891899245078826e-16,2.893725986267976e-16,3.1823249512327796e-17,3.908561002163759e-20,4.095416733684038e-13,3.885493132989512e-20,3.3197639653256575e-18,1.9065127834599804e-16,2.8905905710801596e-18,1.865643302424542e-30,6.902568997268209e-28,1.5729750702502798e-32,3.1795938430216914e-17,1.2049445770072984e-29,3.7964781520922535e-20,9.958324048231955e-36,3.274155982597037e-18,2.0622276938682053e-20,1.161078438863887e-25,5.7765694606384375e-30,1.6905893951114894e-25,6.951982351842497e-23,1.0504310814912605e-05,1.3958575271893463e-25,5.258221400952123e-40,9.564673921438055e-29,1.3466841343751846e-30,5.62022169382838e-30,4.936801205427013e-27,4.586190880670097e-34,9.9661468979615e-42,3.5062960918721167e-40,3.2381375557041754e-42,2.1867881341346405e-46,7.902731500443705e-47,5.089817229314122e-28,3.582152657975858e-39,5.131270550546055e-32,1.992209382546294e-35
1.1938532562028376e-10,0.07995426632057893,3.76,0.0,0.526902744794929,0.9999893067566463,3.459278176789223e-21,0.0,3.113343641915626e-18,1.184172386882575e-12,1.1838574567595815e-12,4.2455804505092185e-13,3.565906383694284e-20,4.447400453668673e-20,3.1108008620246374e-16,3.112839465547672e-16,3.300842898011154e-17,4.360834112253995e-20,4.247664134684986e-13,4.3341296852888724e-20,3.5714297648333636e-18,2.0508691203012495e-16,3.1094948927597953e-18,2.1588664846737555e-30,7.683362160926507e-28,1.7543253138397418e-32,3.297795839063743e-17,1.34183819690618e-29,4.081013560490152e-20,1.1517891770909131e-35,3.5220929301489324e-18,2.218404863912925e-20,1.2954355729018043e-25,6.433141806125716e-30,1.8502735380351246e-25,7.478423963314571e-23,1.0693242928862408e-05,1.469445844187579e-25,6.0847413625305316e-40,1.0671270030720131e-28,1.5024862673061825e-30,6.2704706430247906e-30,5.311134950675706e-27,5.3068328292489845e-34,1.1195402814002323e-41,3.912184897005166e-40,3.613452410776816e-42,2.436986053354044e-46,9.230588433394652e-47,5.349039188746503e-28,3.99654641349222e-39,5.725049755965406e-32,2.222736903859144e-35
1.23664421971675e-10,0.07995426632057957,3.76,0.0,0.5269027447948714,0.9999891265501467,3.8448613740627335e-21,0.0,3.3406656604162943e-18,1.226616361613068e-12,1.2262784531716756e-12,4.3976757552965213e-13,3.896110308443966e-20,4.694623995067288e-20,3.3376797853069624e-16,3.339946025203192e-16,3.4193843105649136e-17,4.846713468252257e-20,4.399911523263922e-13,4.815959545388367e-20,3.832308162766357e-18,2.2004909114655602e-16,3.3363877526658846e-18,2.48536310533186e-30,8.520878460146689e-28,1.9490991218302775e-32,3.415997833638447e-17,1.4887234723547014e-29,4.375610854465482e-20,1.3253797893114106e-35,3.779076313981254e-18,2.3802819824924973e-20,1.4397768477514891e-25,7.137642358629692e-30,2.0179914025243451e-25,8.024073751975992e-23,1.0873449413218829e-05,1.5434812105574715e-25,7.005066664070208e-40,1.186006746765377e-28,1.6698612540431955e-30,6.969023675543117e-30,5.699180789095916e-27,6.109216311634584e-34,1.2524351691762916e-41,4.348257691812656e-40,4.0167587151425706e-42,2.704500793733092e-46,1.0725270175151943e-46,5.609403572202386e-28,4.44171836936722e-39,6.362953219477461e-32,2.470394129717185e-35
1.2794351832306625e-10,0.07995426632058023,3.76,0.0,0.5269027447948138,0.9999889546662928,4.258091274517387e-21,0.0,3.576006945367087e-18,1.26906033634799e-12,1.2686986407106693e-12,4.549765690498117e-13,4.243308856059074e-20,4.9446232623224704e-20,3.57253517715808e-16,3.5750453932321864e-16,3.537950028696491e-17,5.3674030180026283e-20,4.55215890130094e-13,5.332156633857853e-20,4.102401102228582e-18,2.35537794133998e-16,3.571269094860388e-18,2.8475591810352375e-30,9.417103862302834e-28,2.157775025496334e-32,3.534199826745804e-17,1.6459523020295912e-29,4.6802477884613696e-20,1.5178850871768794e-35,4.045105961381098e-18,2.547859049152798e-20,1.594460022927268e-25,7.891757120909002e-30,2.19378642060058e-25,8.58893135346906e-23,1.1045333251942184e-05,1.6179195400520874e-25,8.026039078672935e-40,1.3134008475679344e-28,1.8492232585406483e-30,7.71760991961823e-30,6.1009422468070095e-27,6.999296284443876e-34,1.3957057531808918e-41,4.815598456055829e-40,4.449072495552888e-42,2.989723365265928e-46,1.240128563253018e-46,5.870782696379861e-28,4.918770226822058e-39,7.046562073383049e-32,2.73579476723742e-35
1.322226146744575e-10,0.07995426632058086,3.76,0.0,0.5269027447947562,0.9999887907207118,4.6999263304131066e-21,0.0,3.819368508385652e-18,1.3115043110876534e-12,1.311118019392071e-12,4.701850257667184e-13,4.6076662694902943e-20,5.197216587182426e-20,3.8153661998709936e-16,3.8181372976296446e-16,3.6565408921201234e-17,5.924106668378274e-20,4.704406270616144e-13,5.88389378728156e-20,4.3817105261525284e-18,2.5155299944392753e-16,3.814138863113221e-18,3.2479660048215726e-30,1.037402412482097e-27,2.3808314806304978e-32,3.6524018183858105e-17,1.813876591095533e-29,4.994902165523927e-20,1.7306307172938009e-35,4.320181699703838e-18,2.721136063508962e-20,1.759842851114489e-25,8.697171902040414e-30,2.3776977319601713e-25,9.17299640382929e-23,1.1209278817602409e-05,1.6927211029926857e-25,9.154741098102275e-40,1.449603501683265e-28,2.0409864006554417e-30,8.517958350162219e-30,6.516422849624945e-27,7.983236497452186e-34,1.549758218501831e-41,5.31529131758034e-40,4.911410950014158e-42,3.2930251214283703e-46,1.4273900946423425e-46,6.133063364823864e-28,5.4288036554900495e-39,7.777457423606871e-32,3.019552504969245e-35
1.3650171102584873e-10,0.07995426632058152,3.76,0.0,0.5269027447946986,0.9999886343467833,5.171325114900167e-21,0.0,4.070751360933205e-18,1.3539482858323784e-12,1.3535365892313782e-12,4.853929458299718e-13,4.989336035216185e-20,5.452234171299181e-20,4.0661720157991435e-16,4.0692214663876044e-16,3.775157740461856e-17,6.518028285281032e-20,4.856653632972425e-13,6.472342759220815e-20,4.6702383772938276e-18,2.6809468553986e-16,4.064997000892211e-18,3.689180136209046e-30,1.139362479524521e-27,2.618746867563294e-32,3.770603808558466e-17,1.992848251212621e-29,5.31955183718178e-20,1.9649871163144452e-35,4.60430335636784e-18,2.9001130252431844e-20,1.9362830781721157e-25,9.555572317476769e-30,2.5697606081649653e-25,9.776268539466113e-23,1.1365652730933037e-05,1.7678500957566339e-25,1.0398495918494897e-39,1.5949088771800474e-28,2.2455647561553478e-30,9.371797788799887e-30,6.945626123062329e-27,9.067409433219253e-34,1.7149984084883618e-41,5.8484205525686116e-40,5.404792476885553e-42,3.6147582723761745e-46,1.6359156343161849e-46,6.396145224116135e-28,5.972920300455155e-39,8.557220349802018e-32,3.3222810128949216e-35
1.4078080737723997e-10,0.07995426632058214,3.76,0.0,0.5269027447946409,0.9999884851948182,5.673246321999885e-21,0.0,4.330156514304136e-18,1.3963922605824961e-12,1.3959543502440793e-12,5.006003293837175e-13,5.3884615860533035e-20,5.709517310666676e-20,4.3249517873561133e-16,4.32829762749487e-16,3.8938014132595503e-17,7.15037169364095e-20,5.008900990078084e-13,7.098674221175829e-20,4.967986598226193e-18,2.8516283089665955e-16,4.323843451353714e-18,4.173883391278412e-30,1.2477891211301262e-27,2.871999491182598e-32,3.888805797263771e-17,2.1832192005433367e-29,5.654174703326724e-20,2.222369500071797e-35,4.8974707588494936e-18,3.084789934102631e-20,2.124138443135124e-25,1.0468643789102617e-29,2.7700068348929507e-25,1.0398747397144762e-22,1.1514804680680286e-05,1.843274252827188e-25,1.176486742604446e-39,1.749611113997423e-28,2.4633723567271244e-30,1.028085690390308e-29,7.388555592328487e-27,1.025839624673476e-33,1.8918317142706484e-41,6.416070585792216e-40,5.93023670398023e-42,3.955256431645897e-46,1.8673883010186442e-46,6.659939306728164e-28,6.552221789287093e-39,9.38743190545197e-32,3.644593942430035e-35
1.450599037286312e-10,0.07995426632058279,3.76,0.0,0.5269027447945833,0.999988342931278,6.2066487665840824e-21,0.0,4.597584979616239e-18,1.4388362353383495e-12,1.4383713024456538e-12,5.158071765668999e-13,5.80517695803973e-20,5.968917670739554e-20,4.591704677015356e-16,4.595365508936728e-16,4.012472749962892e-17,7.822340677415787e-20,5.161148343589372e-13,7.764057763546616e-20,5.274957131336679e-18,3.0275741399989086e-16,4.590678157333831e-18,4.704842832756087e-30,1.3628808500957316e-27,3.141067580952664e-32,4.0070077845017224e-17,2.385341363759084e-29,5.998748712095459e-20,2.504237852716851e-35,5.19968373467857e-18,3.275166789897447e-20,2.3237666782167065e-25,1.1438071545287746e-29,2.9784650564041766e-25,1.104043261396933e-22,1.1657068205585353e-05,1.9189644971886607e-25,1.3261660182660428e-39,1.9140043239501604e-28,2.694823189984366e-30,1.1246864210623901e-29,7.845214782329509e-27,1.1562986705078432e-33,2.0806629791542336e-41,7.019325990864299e-40,6.488764517669841e-42,4.314835189638305e-46,2.123571999660436e-46,6.924366739282309e-28,7.167809739073031e-39,1.0269673117970346e-31,3.987104926423949e-35
1.536180964314137e-10,0.07995426632058407,3.76,0.0,0.526902744794468,0.9999880778117157,7.371733231811982e-21,0.0,5.156515889599024e-18,1.5237241848686818e-12,1.5232027804772952e-12,5.462192623527513e-13,6.691869865887962e-20,6.493524655493497e-20,5.149126460832319e-16,5.153475344746309e-16,4.249901772444408e-17,9.289970302176294e-20,5.465643046207511e-13,9.216654051391403e-20,5.9165729026813785e-18,3.3952580743788374e-16,5.148312105545896e-18,5.917024699579155e-30,1.6138535164497527e-27,3.728562699794901e-32,4.243411754575561e-17,2.826247063111088e-29,6.717662190575943e-20,3.147496177710269e-35,5.831245716739935e-18,3.673020341837508e-20,2.7597726534909545e-25,1.3552735857542737e-29,3.420118107020733e-25,1.23814206750757e-22,1.192218773731641e-05,2.0710411027551004e-25,1.6678930983092978e-39,2.2730399699282884e-28,3.200310284688505e-30,1.33566366936174e-29,8.799736422644704e-27,1.4541180323118537e-33,2.495935573971981e-41,8.336991956729229e-40,7.709160917772636e-42,5.092410372706086e-46,2.717542208089588e-46,7.454850222180231e-28,8.512251479600922e-39,1.2196568493497288e-31,4.735175496357278e-35
1.6132046986391792e-10,0.07995426632058523,3.76,0.0,0.5269027447943642,0.9999878597215102,8.537596387060576e-21,0.0,5.687003575027391e-18,1.600123339469239e-12,1.5995483447268422e-12,5.73588306468357e-13,7.551223762067232e-20,6.971613061547153e-20,5.678065729327804e-16,5.68310315158666e-16,4.463690922789169e-17,1.0758431954140416e-19,5.73968828190307e-13,1.0669260055414552e-19,6.525586886595268e-18,3.7441756299037445e-16,5.677501912507456e-18,7.195688733839332e-30,1.8645145660533803e-27,4.316193255374044e-32,4.456175322623655e-17,3.2667819857918704e-29,7.398496988351628e-20,3.8257334652873085e-35,6.430585632167273e-18,4.050582356421846e-20,3.1960298770019376e-25,1.5665574482449277e-29,3.8459242365307856e-25,1.3653992044179107e-22,1.2140277915447607e-05,2.2085831729955553e-25,2.0283737923257034e-39,2.63226513350059e-28,3.70606074733797e-30,1.5467532071683027e-29,9.705796899493041e-27,1.7682463062622592e-33,2.9147614704844436e-41,9.65554519658632e-40,8.930931873664295e-42,5.860301990284784e-46,3.356036575996511e-46,7.933829084813458e-28,9.857400198981273e-39,1.4124576094627399e-31,5.483671940175137e-35
