Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113),S(1027),CHO2(135),S(3056),S(907),HCCO(21),CHF3O(237),CHFO2(134),CF3O(47),CHO3(229),CH2F(45),FO2(124),CH3F(39),CH2CO(28)
1.0224210113139466e-09,0.06766071236835816,3.76,0.0,0.5313500665642219,0.9999118598403735,2.4219161162993415e-15,0.0,1.1748031192796182e-13,4.342699911172022e-09,4.319844896710696e-09,4.184299264934076e-10,9.122651428198466e-16,1.235238948969737e-16,2.120404929339874e-11,2.1302421845655574e-11,6.44522662972166e-13,7.764163686768405e-13,4.1990039134806224e-10,9.582204931002743e-14,5.044057219245366e-14,1.373194667666472e-12,4.526419629898367e-14,1.8831475382512706e-19,4.2610582825603524e-21,2.0466990262057497e-24,5.832141518343299e-13,1.4553858891587275e-22,1.5974194008983583e-15,8.529651015853386e-27,2.938346841613425e-14,1.8659435166549638e-15,1.2485641278018086e-17,8.552030687976924e-23,7.182888509333012e-19,4.538770505083087e-17,8.81397161004786e-05,5.413835757246296e-20,6.7276372537520965e-31,4.421302276139767e-21,6.349401714971312e-23,2.1114401547015975e-22,1.54420522083494e-20,1.2485630558610673e-25,4.2300537034943994e-32,1.4942618918670883e-30,2.9048777265470437e-32,3.99832346107545e-36,9.499747508694093e-31,2.7767705375099843e-22,3.7863990022951154e-30,5.692590856753463e-14,3.016328890677482e-26,5.025027057158362e-28,7.078367140299695e-29,2.446402983875918e-28,2.1363161868237134e-21,6.082303857048108e-31,9.500956623063713e-30,3.093501623862434e-23,1.9943174238181366e-15,2.2487531765195634e-39,9.164747447167025e-26,3.7073963903164176e-31,1.256534658325816e-28,1.3243284292916713e-41,7.055599351805744e-46,2.549773290843324e-35,3.15339053884436e-38,3.3700848027600548e-15,5.082330976483114e-44,5.092404286005342e-42,1.919975992092213e-37,1.9365741337035505e-30,5.451748590261752e-15,1.1735267540612171e-29,7.371006697005002e-32,4.694703229781762e-17,8.06094791753281e-15,2.966117816082225e-21,1.39148987634311e-41
1.0702087862649765e-09,0.06766071237095184,3.76,0.0,0.5313500663416175,0.9999118597888405,2.7911145356538474e-15,0.0,1.2951550748850904e-13,4.5457108176158255e-09,4.5206725475171085e-09,4.3792651960239647e-10,1.0005698234535546e-15,1.2943318077978877e-16,2.3218174461852583e-11,2.333165889693378e-11,6.807539221110275e-13,8.553823626554714e-13,4.3953951765704457e-10,1.0844705931850375e-13,5.619638057058639e-14,1.5040236496949987e-12,4.9623989377852006e-14,2.0645010386603507e-19,4.876609458851812e-21,2.3465345785577614e-24,6.104732544971099e-13,1.6679757545917734e-22,1.7169232173330203e-15,1.0218300133080785e-26,3.218936648908496e-14,2.044475924088334e-15,1.4317622856807748e-17,9.786781642531962e-23,7.894577763269905e-19,4.973028389264231e-17,8.813974573730618e-05,5.679643495938023e-20,8.077330032085215e-31,5.069049841296008e-21,7.280011764406575e-23,2.4212874924718764e-22,1.694488500254105e-20,1.4946522567580098e-25,4.857546545995936e-32,1.7165368245274268e-30,3.460002244705682e-32,4.44139234571642e-36,1.1488859853043075e-30,2.9111138828026197e-22,4.366377661961619e-30,6.23609192895195e-14,3.45600409175021e-26,6.027414810172342e-28,8.260036251896499e-29,2.8060034194694075e-28,2.406920078115053e-21,7.636757585040507e-31,1.0780840252297334e-29,3.391100769709194e-23,2.1564628755829e-15,2.6415843565190937e-39,1.1348094765557885e-25,4.257143363950384e-31,1.6264117165347365e-28,1.5913544815179016e-41,9.15519941886836e-46,3.162676058230511e-35,4.027003282140224e-38,3.543126424348296e-15,6.542612049146472e-44,6.79834731437394e-42,2.4115613141569988e-37,2.292009240211014e-30,6.2487208870182684e-15,1.4037780540543595e-29,9.273514711349488e-32,4.930519387198549e-17,9.162159542571715e-15,3.255803916753344e-21,1.829565280959653e-41
1.1179965612160064e-09,0.06766071237354544,3.76,0.0,0.5313500661190118,0.999911859751077,3.197287867145861e-15,0.0,1.4220736391081174e-13,4.748724849125397e-09,4.7214040080635695e-09,4.574181839803172e-10,1.0928740179198409e-15,1.3534009715247574e-16,2.5322323675130314e-11,2.5452396870217224e-11,7.178172150251559e-13,9.385811407564032e-13,4.5918044496229093e-10,1.2209513670731687e-13,6.234138288861351e-14,1.6407555821223801e-12,5.4185861618779453e-14,2.254372295196773e-19,5.54865317988083e-21,2.6742446897638565e-24,6.377323375122312e-13,1.9004465113917411e-22,1.8384546080833335e-15,1.2143992280225724e-26,3.5122726866703555e-14,2.2311678334579555e-15,1.6320392997226507e-17,1.1134564038167038e-22,8.639917563431583e-19,5.42716920257403e-17,8.813976150041594e-05,5.945729893435082e-20,9.620550024766842e-31,5.7770061153504296e-21,8.297193716546607e-23,2.7600306577219165e-22,1.8519841959903908e-20,1.775027386592345e-25,5.544694866167637e-32,1.960163911661145e-30,4.0976221190005803e-32,4.909821124498351e-36,1.3784853350312658e-30,3.0454987072729054e-22,5.006164937279063e-30,6.804268843656302e-14,3.936131295059038e-26,7.172270892468687e-28,9.578536460647001e-29,3.1992472604711447e-28,2.696018215006204e-21,9.493287188333474e-31,1.2164957249612987e-29,3.701495322385486e-23,2.322734713226489e-15,3.081946548820311e-39,1.392434021768361e-25,4.859216309828193e-31,2.0821762787910057e-28,1.8970134164389362e-41,1.1775877682631787e-45,3.8845439487392323e-35,5.090414131737903e-38,3.716086452193875e-15,8.331646678415082e-44,8.965976637632748e-42,2.998938053180286e-37,2.691433485749551e-30,7.119510726579402e-15,1.67172993504727e-29,1.1549711135295835e-31,5.1685751470873216e-17,1.0352155498140237e-14,3.559814797027709e-21,2.3769428887476436e-41
1.1657843361670363e-09,0.06766071237613894,3.76,0.0,0.5313500658964047,0.9999118597199897,3.642413487053371e-15,0.0,1.5556486917509995e-13,4.951742022214677e-09,4.922039324421952e-09,4.769049853234469e-10,1.1891671718017114e-15,1.412446441642977e-16,2.7516326331671797e-11,2.766453341460847e-11,7.557488831230247e-13,1.0260661479664886e-12,4.788232523482843e-10,1.3680067535115503e-13,6.888642498784569e-14,1.7833843408575434e-12,5.894992730819354e-14,2.452793972977401e-19,6.279654002027856e-21,3.0310573920184823e-24,6.649914009062525e-13,2.1537090225553524e-22,1.9618630864473974e-15,1.432748288649411e-26,3.8183489481094804e-14,2.426019993034594e-15,1.8501531722177065e-17,1.2600256943308253e-22,9.418906735022189e-19,5.901204329664076e-17,8.813977048253462e-05,6.212094940038317e-20,1.1374943151352774e-30,6.547820341053117e-21,9.40476612951384e-23,3.128953923279279e-22,2.016722484647184e-20,2.0926446482274947e-25,6.29430069550472e-32,2.2261899264178458e-30,4.8270159083384914e-32,5.403931564638107e-36,1.642017187505687e-30,3.179924973293048e-22,5.709440718087727e-30,7.397108783610144e-14,4.4584348956419855e-26,8.472381827381623e-28,1.1043504070670426e-28,3.62764332318055e-28,3.003764374491929e-21,1.1693735884368932e-30,1.3657156255713335e-29,4.0245755124072624e-23,2.4929408047145953e-15,3.5733282083321103e-39,1.6943227021729326e-25,5.516081114517966e-31,2.63889746483511e-28,2.2448969004270331e-41,1.502261148780633e-45,4.728453152426057e-35,6.374636485001654e-38,3.888964415968012e-15,1.0505040402969955e-43,1.1693339545715176e-41,3.6954358900676285e-37,3.1378034246631745e-30,8.067335814671526e-15,1.9826157720327008e-29,1.4251874319966455e-31,5.4089686150648777e-17,1.1633288873509396e-14,3.8782951076788844e-21,3.0543922112580065e-41
1.2135721111180662e-09,0.06766071237873238,3.76,0.0,0.5313500656737965,0.9999118596930833,4.128495650897927e-15,0.0,1.6959696702985305e-13,5.154762353987616e-09,5.122578542642009e-09,4.963869898457928e-10,1.2894387542514788e-15,1.4714682196946187e-16,2.980001207295271e-11,2.9967966265442856e-11,7.945851987895709e-13,1.1178907624900702e-12,4.984680187475647e-10,1.5259751929550692e-13,7.584232898480271e-14,1.9319038269564094e-12,6.391629030876236e-14,2.6598002483365653e-19,7.072074817602715e-21,3.418199453590055e-24,6.922504447057052e-13,2.4286769780525324e-22,2.087009265326012e-15,1.6790326563300735e-26,4.1371594292607766e-14,2.629033183984796e-15,2.0868615113311355e-17,1.4188731176304513e-22,1.023154410327959e-18,6.395146027269612e-17,8.813977517944906e-05,6.478738626266858e-20,1.3358919845743654e-30,7.384138565911533e-21,1.0606543726981253e-22,3.529341129807548e-22,2.1887335089955995e-20,2.450568400648737e-25,7.10917782030154e-32,2.515672147457078e-30,5.658198278254668e-32,5.924061763691089e-36,1.942936546640976e-30,3.3143926435119305e-22,6.480013801010634e-30,8.014598937741967e-14,5.024632456054599e-26,9.9410660369127e-28,1.2664875393946976e-28,4.092700927498883e-28,3.330284920219513e-21,1.4283603809844025e-30,1.5261399173657053e-29,4.3602326557741057e-23,2.666897759370658e-15,4.119330314465372e-39,2.0458342193320449e-25,6.230214642978269e-31,3.3135011139473694e-28,2.6387623529154626e-41,1.9016757688696033e-45,5.708340163338774e-35,7.914248590388172e-38,4.061760073510319e-15,1.3125004539091057e-43,1.5094119914517817e-41,4.515560126231323e-37,3.634104284478217e-30,9.095407430170871e-15,2.342249533017667e-29,1.7436857620470724e-31,5.651797664085564e-17,1.3007814761085877e-14,4.2113956584244396e-21,3.885497741660726e-41
1.261359886069096e-09,0.0676607123813257,3.76,0.0,0.531350065451187,0.9999118596687515,4.65756855607802e-15,0.0,1.843125518748129e-13,5.357785862196536e-09,5.3230217087487264e-09,5.158642643286274e-10,1.393678260767008e-15,1.5304663072200332e-16,3.217321081404521e-11,3.2362593254609504e-11,8.343623571931082e-13,1.2141082884496708e-12,5.181148229229194e-10,1.6951890406172415e-13,8.321989045858711e-14,2.0863079698453718e-12,6.908504392997545e-14,2.875426987737405e-19,7.928376700968244e-21,3.8368962497103756e-24,7.195094689370902e-13,2.7262672436571276e-22,2.213765075504334e-15,1.95549620678743e-26,4.468698129333303e-14,2.8402082242533684e-15,2.3429214838265302e-17,1.5904848415352811e-22,1.1077828493513454e-18,6.909007525475217e-17,8.81397771970868e-05,6.74566094256092e-20,1.5591745512884319e-30,8.288603285218683e-21,1.19063369705597e-22,3.962475647546191e-22,2.3680473742410826e-20,2.8519820529263593e-25,7.992153184959392e-32,2.8296800411234604e-30,6.60205126225326e-32,6.470569255188988e-36,2.2849445223100752e-30,3.448901680698702e-22,7.321844174340037e-30,8.656726501908909e-14,5.636433912928751e-26,1.1592234911470245e-27,1.4452922600900594e-28,4.595929948182375e-28,3.675678503265668e-21,1.731269033833127e-30,1.6981799212602954e-29,4.7083592703158883e-23,2.8444314384690025e-15,4.723679816103569e-39,2.4527734142113544e-25,7.004106045115207e-31,4.125183518855298e-28,3.0825539127921e-41,2.3900411810940196e-45,6.839120193997663e-35,9.748159328007672e-38,4.234473287510563e-15,1.626181297752248e-43,1.9301907027409465e-41,5.475197545691364e-37,4.183348144003716e-30,1.020692966145129e-14,2.7571497204858273e-29,2.116686380233267e-31,5.897159906910431e-17,1.4477883668689572e-14,4.5592741567292414e-21,4.897327742078554e-41
1.356935435971156e-09,0.06766071238651217,3.76,0.0,0.5313500650059636,0.9999118596230848,5.85298062077264e-15,0.0,2.1582950040620777e-13,5.7638424822720915e-09,5.723620068590988e-09,5.548048932101558e-10,1.6140191669959817e-15,1.6483914169440838e-16,3.7187468411695334e-11,3.742502148620191e-11,9.168835749506647e-13,1.4199349032450196e-12,5.574148587569449e-10,2.0686507337894286e-13,9.928302798195708e-14,2.4127460952953295e-12,8.003004752636313e-14,3.3326942540605097e-19,9.842458650301546e-21,4.773848331216116e-24,7.740274588015011e-13,3.392999034419726e-22,2.471646161229627e-15,2.6083962675445874e-26,5.169936199939838e-14,3.28704731866416e-15,2.916122660366452e-17,1.9739410921027304e-22,1.287133364152499e-18,7.996547973549966e-17,8.813977792172624e-05,7.280341426794195e-20,2.0885519683797282e-30,1.03125235639857e-20,1.481518990361351e-22,4.9321176977913955e-22,2.748703851588838e-20,3.7986276379368574e-25,9.97377594737803e-32,3.535617922679933e-30,8.876164594113932e-32,7.644248933607061e-36,3.108403069526154e-30,3.718043707945787e-22,9.235960422065263e-30,1.0014842680444748e-13,7.003648102754876e-26,1.5500789656681223e-27,1.8571909574219454e-28,5.722944605070912e-28,4.423351614618779e-21,2.4911967792049374e-30,2.078848315658076e-29,5.44159724246797e-23,3.209577743838181e-15,6.122994991671231e-39,3.4586095147853337e-25,8.741183998728512e-31,6.25008479820575e-28,4.1366879787301293e-41,3.7031754564167693e-45,9.61829666468187e-35,1.4479747844432338e-37,4.579652110008429e-15,2.4414453547413873e-43,3.0798455855539767e-41,7.884284726570343e-37,5.452822468032744e-30,1.26931043308535e-14,3.782907469280151e-29,3.0540357118944457e-31,6.39587305103012e-17,1.7712734516480353e-14,5.30003230975728e-21,7.592526794142757e-41
1.452510985873216e-09,0.06766071239169827,3.76,0.0,0.531350064560734,0.9999118595777085,7.245410975664353e-15,0.0,2.501860638537716e-13,6.169912034764332e-09,6.12383477174111e-09,5.937274151804747e-10,1.850106286223826e-15,1.7662217835002844e-16,4.2557742976189214e-11,4.285100235181543e-11,1.003600830279176e-12,1.6439712226477324e-12,5.967239871690589e-10,2.490952800686523e-13,1.171617666972401e-13,2.762650625122878e-12,9.178553853757482e-14,3.8249104349850767e-19,1.2041559927324759e-20,5.851694393115101e-24,8.285453707110013e-13,4.1612918564973284e-22,2.7346406264247977e-15,3.410822133655283e-26,5.922015206063591e-14,3.766544422883178e-15,3.5758067756137254e-17,2.4142690548691856e-22,1.4799412782640643e-18,9.163947425793296e-17,8.813977793712183e-05,7.816136315904707e-20,2.742441112513212e-30,1.2640663505862088e-20,1.8161739498439193e-22,6.048139706214956e-22,3.158932150253894e-20,4.959947158656919e-25,1.2262000679096912e-31,4.35277237529477e-30,1.1751961885608578e-31,8.928180765236512e-36,4.146377870670672e-30,3.9873507602739035e-22,1.1486157237478073e-29,1.1471355000056107e-13,8.573632297877121e-26,2.0319009670648533e-27,2.3488162939394737e-28,7.020775147533197e-28,5.2471903010559615e-21,3.4966682591633054e-30,2.5113289485180604e-29,6.22344893604017e-23,3.587124543664841e-15,7.803159859273883e-39,4.766047880073517e-25,1.0747429941287942e-30,9.21061309460919e-28,5.441955682087393e-41,5.597731431639827e-45,1.320178353088147e-34,2.0962761002468266e-37,4.9245005970292186e-15,3.567834296810017e-43,4.766310323719765e-41,1.1074428170001383e-36,6.970639673443352e-30,1.555137447470522e-14,5.125306745056939e-29,4.296439479546466e-31,6.905884681138508e-17,2.1353464429827212e-14,6.101944679181908e-21,1.1424692137527998e-40
1.548086535775276e-09,0.06766071239688402,3.76,0.0,0.5313500641154977,0.9999118595315509,8.85203066320501e-15,0.0,2.8745191267755656e-13,6.5759946805010075e-09,6.5236661856466906e-09,6.326323808166148e-10,2.1018563785025137e-15,1.8839574199092963e-16,4.828268220788143e-11,4.8639721436239384e-11,1.094801346375918e-12,1.886641468055162e-12,6.360428331280182e-10,2.964574759525578e-13,1.3694166792202586e-13,3.135973870380974e-12,1.0435200834594157e-13,4.352413602796901e-19,1.4545317471146034e-20,7.080196810124101e-24,8.830632048766963e-13,5.038577842892182e-22,3.0020027714029447e-15,4.3833323810817956e-26,6.724887238353108e-14,4.27870719258459e-15,4.32801776105506e-17,2.915331085237856e-22,1.6862056521347246e-18,1.0411341023625971e-16,8.813977831481932e-05,8.353045533157108e-20,3.5388401226367286e-30,1.5294057249407793e-20,2.1976342546081966e-22,7.320795392096321e-22,3.598971996402147e-20,6.3648775246554645e-25,1.4879841827891022e-31,5.290101477533231e-30,1.5346118439323514e-31,1.0325907910114982e-35,5.436803809101166e-30,4.256822545718293e-22,1.4109218073219508e-29,1.3026161238016023e-13,1.035983633486023e-25,2.6175993092177486e-27,2.9294049010971535e-28,8.501516761826648e-28,6.1473158639747835e-21,4.802044187950108e-30,2.9995433940755054e-29,7.053090001953486e-23,3.975925466962626e-15,9.79781140934958e-39,6.43619057304696e-25,1.3043129360860956e-30,1.3244410376800061e-27,7.035658564100712e-41,8.272248218538219e-45,1.7739528736006385e-34,2.966817439269904e-37,5.269018864362238e-15,5.0913610490813415e-43,7.178187975614693e-41,1.521955021740633e-36,8.761418214102205e-30,1.8807155000031897e-14,6.86224035505382e-29,5.911566822737674e-31,7.427967826858897e-17,2.541443681353549e-14,6.966482401462075e-21,1.6743244148154873e-40
1.643662085677336e-09,0.06766071240206945,3.76,0.0,0.5313500636702542,0.999911859484925,1.0690436397917781e-14,0.0,3.2769601068510397e-13,6.982090588964444e-09,6.92311467739425e-09,6.715203481506841e-10,2.369186584264863e-15,2.001598339525592e-16,5.436093785418175e-11,5.479036572936132e-11,1.1907712271354313e-12,2.1483688140201336e-12,6.753720191476453e-10,3.4919124653051397e-13,1.587079085222626e-13,3.5326685682560725e-12,1.1772985000586762e-13,4.915566292350218e-19,1.7373345072325208e-20,8.469099203446932e-24,9.375809615092693e-13,6.032336148833343e-22,3.2730968540112497e-15,5.547704361707525e-26,7.578504434215546e-14,4.823543815173756e-15,5.1787931159486564e-17,3.480976939363991e-22,1.9059255463087127e-18,1.173887785472889e-16,8.813977874133715e-05,8.891069001890291e-20,4.4969833045555804e-30,1.8293689087741157e-20,2.628929609935908e-22,8.760332597839177e-22,4.069062592512541e-20,8.043959814198324e-25,1.7850505087220512e-31,6.356771220340933e-30,1.979102893076348e-31,1.1841342342948311e-35,7.022032151696008e-30,4.526458775243316e-22,1.7144607641981318e-29,1.4679159272590974e-13,1.2375600653081922e-25,3.3209298706083125e-27,3.608682045642914e-28,1.0177272120357584e-27,7.123592850006453e-21,6.46928554234354e-30,3.5477906725432203e-29,7.929712714172701e-23,4.374939150477906e-15,1.2142419211688808e-38,8.53765866201024e-25,1.5648746109100174e-30,1.863645298414497e-27,8.957891205125659e-41,1.1977543216470377e-44,2.339652487759634e-34,4.115747565577532e-37,5.613207200756955e-15,7.115005627743922e-43,1.0554088341703264e-40,2.0518255790737872e-36,1.0849923018945366e-29,2.2485756517363338e-14,9.086020254023126e-29,7.976431987377589e-31,7.962891751926526e-17,2.9908785043161565e-14,7.895217180633135e-21,2.3974205455424798e-40
1.739237635579396e-09,0.06766071240725452,3.76,0.0,0.5313500632250029,0.9999118594380803,1.2778644010337736e-14,0.0,3.7098662402190965e-13,7.388199937954703e-09,7.322180613711491e-09,7.103918823343726e-10,2.6520144206461432e-15,2.1191445560258813e-16,6.079116570033797e-11,6.130212361662726e-11,1.2917954663832444e-12,2.4295754050160576e-12,7.147121653088389e-10,4.0752805099129656e-13,1.8254528416480282e-13,3.952687883779479e-12,1.3191937499471973e-13,5.51475529136015e-19,2.0545234740557497e-20,1.0028127117737822e-23,9.9209864081899e-13,7.150092931117862e-22,3.547380435611466e-15,6.926901767811708e-26,8.482818977667763e-14,5.401063004904789e-15,6.134163947668862e-17,4.11504411581411e-22,2.1391000214262207e-18,1.3146720781795448e-16,8.813977896715065e-05,9.430206645465878e-20,5.637329605969807e-30,2.1660494479299866e-20,3.1130838715524254e-22,1.0376993680769423e-21,4.569442629299512e-20,1.0029283284548503e-24,2.119738607304483e-31,7.562165110620798e-30,2.52358171985622e-31,1.3478782180414116e-35,8.949133529510696e-30,4.7962591627336325e-22,2.0634623931986373e-29,1.643024708241269e-13,1.4634157612096763e-25,4.156482705223424e-27,4.396858310917343e-28,1.2060151115333401e-27,8.175673222914576e-21,8.568391269476084e-30,4.160799380159583e-29,8.852525547237032e-23,4.783219086128375e-15,1.4874272920983016e-38,1.1146879593984856e-24,1.858492104895195e-30,2.5724417300859287e-27,1.125155022428461e-40,1.702596110385279e-44,3.0352955972038367e-34,5.609295731549529e-37,5.957065928385201e-15,9.760718900260991e-43,1.5191715081982248e-40,2.7195287376247397e-36,1.3260997035511944e-29,2.6612386173941664e-14,1.1904837189040286e-28,1.0577847880236972e-30,8.51142198735138e-17,3.484851577813568e-14,8.889820661048117e-21,3.3630341590977175e-40
