Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113)
0.001443596860022349,0.6542475834754002,3.76,0.0,0.008954336854000917,0.489818211123377,0.3501688119647581,0.0,0.0006049030138100686,0.4218086229214332,2.0522442745951765e-06,0.0019275531716105474,1.6414058430573903e-13,9.912384843547416e-15,0.0004645759783274421,1.1206423634706102e-06,0.028296700889096863,0.09549650669051941,0.0003076509653498451,1.3116387601193815e-06,0.0008200206091177801,2.6889121618074547e-06,0.36217030653704924,0.0009274986028072288,0.0014265029778312852,1.7923738942474993e-05,0.012650312872435883,0.0005137926419202505,1.1453299641409961e-08,6.8772792684287385e-09,0.0031518724948794755,4.484597038606384e-06,0.11104266370050798,3.287751887419628e-08,7.473143481734304e-07,5.1421496420568295e-05,0.00022938926273355093,4.379982165417106e-09,7.565667824741266e-11,1.0724364227404708e-06,2.340095259547082e-07,1.489063715343585e-05,0.0012634817619428748,8.906224121958406e-10,2.1056480838312883e-07,7.749680449272974e-07,1.9117797486146727e-07,5.506045880591623e-11,0.0002646053445932796,5.865691090518524e-12,4.07180107250182e-06,2.204666529937827e-05,2.3944119012917594e-06,8.612158780381106e-06,0.0002728015288750376,1.9787029520783266e-07,2.706756897954832e-07,1.837550738356375e-08,1.9596227658229697e-05,2.4528696910909115e-10,4.6272499980241413e-10,5.933094463669237e-16,9.760861229027101e-05,0.0009623687211989917,1.5839506738849702e-07,1.283210987576428e-09,8.327095573670782e-07,5.489203168256424e-13
0.0014448656447933659,0.6542669917628954,3.76,0.0,0.008749881580940758,0.4894347761457074,0.350396616433417,0.0,0.0006190700508716873,0.42216559608596377,2.0045578480940323e-06,0.0019036761200168627,1.603493108518654e-13,9.675720911603615e-15,0.00047250359147589977,1.1112295886693134e-06,0.028155358046127302,0.09554970389724804,0.0003094222939474588,1.328729863372409e-06,0.0008359134879423207,2.6534822339252593e-06,0.3624074172393719,0.0009196734279611792,0.0014033413314435042,1.7880322085690734e-05,0.012570197875719516,0.0004991539869247,1.1326199662660904e-08,6.85504616476321e-09,0.0031646960125878676,4.506629193240817e-06,0.11119649398787793,3.2098789354366766e-08,7.421286562068982e-07,5.132814594647041e-05,0.00022920969478532486,4.3495372814661025e-09,7.521289749254263e-11,1.0618501690720968e-06,2.3221930849581315e-07,1.4817005524166467e-05,0.0012355853553885153,8.854987124434864e-10,2.099778544675087e-07,7.707644418293619e-07,1.9013865291282455e-07,5.4886649623458385e-11,0.0002597358504952735,5.822950008845063e-12,4.06814133191438e-06,2.25368987611785e-05,2.3974465612785747e-06,8.612464969522857e-06,0.0002698274929840064,1.9814247971241807e-07,2.753938662185173e-07,1.8361233315429957e-08,1.969439051731664e-05,2.511288567351293e-10,4.708657988149253e-10,5.863645353031428e-16,9.759477158314868e-05,0.0009630588223424894,1.5824481525885114e-07,1.2841324251551242e-09,8.438247477739226e-07,5.48493901732114e-13
0.0014461344295643827,0.6542863915375448,3.76,0.0,0.008545494792026724,0.48904842115826774,0.3506258284653012,0.0,0.0006339026409014746,0.4225249596551158,1.956818749881314e-06,0.00187928257360695,1.565617217564599e-13,9.439147864932262e-15,0.00048074949270555955,1.1017410205644074e-06,0.028011296612895732,0.09560368688828767,0.0003112195934990118,1.3466940297298574e-06,0.0008524401313803595,2.6173726206874218e-06,0.3626456753804543,0.0009117106441572481,0.0013800053263074111,1.783721154513486e-05,0.012488638899804052,0.0004846075114594023,1.1196940009281243e-08,6.8329170760879596e-09,0.003177617326487184,4.528957066257163e-06,0.11135061008042957,3.13134192208287e-08,7.368662384984414e-07,5.123207812935116e-05,0.0002290287593697169,4.3186408427555896e-09,7.475930982058735e-11,1.0511435559180237e-06,2.3040653322709216e-07,1.4742353081099045e-05,0.001207681087758008,8.803160256480291e-10,2.093733127725275e-07,7.664780994664921e-07,1.8907921858501592e-07,5.470605004611502e-11,0.0002548268992109248,5.779563566258051e-12,4.064122238151782e-06,2.304713983181319e-05,2.400520944654507e-06,8.612738676808355e-06,0.000266827712564877,1.9841844221904697e-07,2.8029880132274966e-07,1.8346781424541623e-08,1.9794686261536653e-05,2.5724673854692467e-10,4.793358399073669e-10,5.79370810810535e-16,9.756220750370358e-05,0.0009637418176230543,1.5806338708747572e-07,1.2850444113019055e-09,8.551154799781863e-07,5.480621694251138e-13
0.0014474032143353996,0.6543057811165478,3.76,0.0,0.00834118085197665,0.48865901663993044,0.350856502303337,0.0,0.0006494451433288239,0.4228867831734966,1.9090293496435777e-06,0.0018543548677673399,1.5277817831943444e-13,9.202680776822171e-15,0.0004893323095120782,1.0921738671237677e-06,0.027864409483575756,0.09565850116840803,0.0003130428553940671,1.3655863457413616e-06,0.0008696368808788973,2.580560464816665e-06,0.36288513742170003,0.000903604697752492,0.0013564916973445695,1.7794411190871103e-05,0.012405575356834172,0.000470156079499882,1.1065461409280363e-08,6.810891705215672e-09,0.0031906240182646975,4.551573221606755e-06,0.11150500044934798,3.0521479115806804e-08,7.315239186632658e-07,5.113314038715868e-05,0.00022884639583095593,4.287274121744059e-09,7.429522542905014e-11,1.0403105119590517e-06,2.2856990527549753e-07,1.4666602888054951e-05,0.0011797713108510726,8.750697628597987e-10,2.0875012917147555e-07,7.621040529787491e-07,1.879984623595531e-07,5.4518208026835725e-11,0.00024987819048932183,5.735504932346205e-12,4.059710767317244e-06,2.3578433525565636e-05,2.403628724053643e-06,8.612953008010896e-06,0.00026380151642639663,1.9869768153303696e-07,2.8540133527894523e-07,1.8332089934601943e-08,1.989721008825983e-05,2.636590960158934e-10,4.881546191877879e-10,5.72326919719929e-16,9.750968627262098e-05,0.000964417561594997,1.578488234959744e-07,1.2859467530629759e-09,8.665787690926988e-07,5.476232737104559e-13
0.0014486719991064164,0.6543251585935301,3.76,0.0,0.008136945561378691,0.48826642599916986,0.35108869452685637,0.0,0.000665745609760669,0.423251137733251,1.8611925480580634e-06,0.001828874818566315,1.4899909274623153e-13,8.96633743627457e-15,0.0004982720304525894,1.082525187242427e-06,0.02771458357927414,0.09571419548138405,0.0003148919968999422,1.3854660594291242e-06,0.0008875426843475796,2.5430222950920286e-06,0.36312586290798493,0.0008953497350589535,0.0013327971902021773,1.7751922345736283e-05,0.012320942990735767,0.00045580272958733304,1.0931704451608386e-08,6.7889686973494035e-09,0.0032037016930344443,4.574468702015438e-06,0.11165965155573539,2.972306543089685e-08,7.260983352146551e-07,5.103116983347206e-05,0.0002286625402021549,4.25541729780475e-09,7.381990120893557e-11,1.0293445427393546e-06,2.267080224109417e-07,1.4589670115667341e-05,0.001151858595521557,8.697548739401695e-10,2.0810716372495976e-07,7.576368992496555e-07,1.86895067467812e-07,5.432263323515841e-11,0.0002448894588146712,5.690745714129624e-12,4.0548705180390905e-06,2.4131882224099848e-05,2.4067621973539344e-06,8.613076684552382e-06,0.0002607482107150378,1.989795840661478e-07,2.907130936501613e-07,1.8317087725838546e-08,2.0002063169771256e-05,2.703859568208641e-10,4.973430787597639e-10,5.652314655331636e-16,9.743589064810416e-05,0.000965085902880239,1.5759903598965752e-07,1.2868392496174224e-09,8.782106966270329e-07,5.471750891401547e-13
0.0014499407838774333,0.654344521812384,3.76,0.0,0.007932796355566372,0.48787050512369773,0.3513224641418005,0.0,0.00068285614441162,0.42361809587360205,1.8133118472794298e-06,0.0018028237432274137,1.452249339311331e-13,8.730138685126554e-15,0.0005075901188729403,1.0727918791933196e-06,0.027561699453171027,0.09577082209462572,0.00031676685042686316,1.4063969272177006e-06,0.0009061993096204287,2.504734061326206e-06,0.3633679146563645,0.0008869395851625761,0.0013089185766731167,1.7709743178478392e-05,0.012234673611798476,0.000441550686932687,1.079560991805746e-08,6.767145401704436e-09,0.003216833726043789,4.597632881447545e-06,0.1118145475968268,2.8918303485277916e-08,7.205859287881599e-07,5.09259925003563e-05,0.00022847712499440254,4.223049381653757e-09,7.333253639029103e-11,1.0182386815577685e-06,2.2481936300202154e-07,1.4511461178995873e-05,0.0011239457549036649,8.643657992772935e-10,2.0744318287504455e-07,7.530707413880501e-07,1.857675963070661e-07,5.4118793583534574e-11,0.00023986047996686462,5.645255847950737e-12,4.049561339562554e-06,2.4708647638917245e-05,2.4099121038573845e-06,8.613073305308137e-06,0.0002576670784847048,1.992634078302483e-07,2.962465525856458e-07,1.830169279106878e-08,2.0109353114021303e-05,2.7744904653311495e-10,5.069237303397073e-10,5.580830079148988e-16,9.733941415920222e-05,0.0009657466839005992,1.5731179830388954e-07,1.2877216919279995e-09,8.900062940790013e-07,5.467151648970878e-13
0.0014512095686484501,0.6543638683379275,3.76,0.0,0.007728742524999644,0.48747110190144916,0.3515578726751605,0.0,0.0007008332950453793,0.4239877314506505,1.7653914306344426e-06,0.0017761824918397933,1.4145623399942454e-13,8.494108801170885e-15,0.000517309638028622,1.0629706678442473e-06,0.02740563086820419,0.0958284371126169,0.00031866715153993166,1.4284475840884247e-06,0.0009256515768567556,2.465671184512436e-06,0.3636113589553642,0.0008783677420405326,0.0012848526725832768,1.766786813086375e-05,0.0121466948107237,0.0004274033764013558,1.0657119195089706e-08,6.74541764851843e-09,0.0032300009792686933,4.621053309194721e-06,0.11196967021959225,2.8107350954814238e-08,7.149829284394691e-07,5.081742249943398e-05,0.0002282900789724374,4.19014813429397e-09,7.283226770270788e-11,1.0069854433232581e-06,2.2290227288378306e-07,1.4431872598640529e-05,0.0010960358700831548,8.588964051910562e-10,2.0675685089285887e-07,7.483991384712956e-07,1.8461447833939628e-07,5.390611112983646e-11,0.0002347910784539872,5.599003483352876e-12,4.043738942686947e-06,2.53099524598206e-05,2.4130674863129484e-06,8.612900680847314e-06,0.00025455737937674056,1.9954827142141402e-07,3.020151104218605e-07,1.8285810800734842e-08,2.0219194465652024e-05,2.848719532151609e-10,5.169207914288966e-10,5.508800624592238e-16,9.72187550907251e-05,0.0009663997405845301,1.569847374011835e-07,1.288593862350323e-09,9.019594238230015e-07,5.462406819659199e-13
0.001452478353419467,0.6543831954229258,3.76,0.0,0.007524795460246609,0.4870680557111139,0.3517949842704708,0.0,0.0007197384824242032,0.424360119471263,1.7174362462840127e-06,0.0017489314926111329,1.3769359515744382e-13,8.258275900996693e-15,0.0005274553849017674,1.053058089951703e-06,0.02724624434785106,0.0958871008219503,0.000320592525823924,1.4516919415634955e-06,0.0009459476120421256,2.425808626379458e-06,0.36385626577397,0.0008696273461445831,0.0012605963585549846,1.7626287161786432e-05,0.012056929651801034,0.000413364436345597,1.0516174775794916e-08,6.723779467875722e-09,0.0032431814836468903,4.644715547763762e-06,0.11212499819785854,2.7290401781174412e-08,7.092853369991253e-07,5.070526112313974e-05,0.00022810132691606025,4.156689980393624e-09,7.231816424125861e-11,9.955768020780663e-07,2.2095495460949998e-07,1.4350789817475976e-05,0.001068132318517706,8.533399149738074e-10,2.060467204299406e-07,7.436150677070007e-07,1.8343400080524865e-07,5.3683957703658196e-11,0.00022968113586114425,5.55195485923641e-12,4.037354476312398e-06,2.5937081531775667e-05,2.416215425882009e-06,8.612510213636434e-06,0.0002514183494004565,1.9983313339416998e-07,3.080331638172252e-07,1.826933382588182e-08,2.0331709249991378e-05,2.926803087263602e-10,5.273603313980516e-10,5.43621100724292e-16,9.70723102420387e-05,0.0009670449020940693,1.5661532419663998e-07,1.289455534259441e-09,9.140626510784303e-07,5.457484149510831e-13
0.0014537471381904838,0.6544024999709446,3.76,0.0,0.007320968932460744,0.4866611968830595,0.35203386577297646,0.0,0.0007396384849357142,0.4247353358817007,1.6694520984111332e-06,0.001721050808174623,1.3393769696357322e-13,8.022672372802192e-15,0.0005380540326350523,1.0430504775540494e-06,0.02708339870019842,0.09594687807158196,0.00032254247429432397,1.4762096221436974e-06,0.0009671391215527718,2.3851209753686425e-06,0.36410270897901753,0.0008607111656718059,0.0012361466044876184,1.7584984634014727e-05,0.011965296344661397,0.0003994377331936382,1.0372720840824101e-08,6.702222674382056e-09,0.0032563500799889875,4.668603007307556e-06,0.11228050706783561,2.646769059601662e-08,7.034889154989411e-07,5.05892958852519e-05,0.00022791078936767968,4.1226499161654865e-09,7.178922220356973e-11,9.840041639647025e-07,2.1897545637669358e-07,1.4268086145633444e-05,0.0010402388057536537,8.476888478452176e-10,2.0531122219092677e-07,7.387108719741944e-07,1.822242955177096e-07,5.3451650598930594e-11,0.0002245306004034294,5.50407417228358e-12,4.030354030196126e-06,2.659138244172701e-05,2.419340613022617e-06,8.611845984430632e-06,0.0002482492007884726,2.0011675665329656e-07,3.143161886712106e-07,1.8252138532074305e-08,2.044702756354356e-05,3.0090199363747746e-10,5.38270427921393e-10,5.363045504764675e-16,9.68983683494825e-05,0.0009676819905889569,1.5620086385876215e-07,1.2903064717330113e-09,9.263070955436451e-07,5.452346780267773e-13
0.0014550159229615007,0.6544217784945213,3.76,0.0,0.007117279415001201,0.4862503461319713,0.35227458680285106,0.0,0.0007606059804857995,0.425113457303198,1.621445755921731e-06,0.0016925202036818655,1.3018930478050256e-13,7.787335386237492e-15,0.0005491342868544584,1.032943939949657e-06,0.026916944512620104,0.09600783869269251,0.0003245163568520806,1.502086428149333e-06,0.000989281687961391,2.3435825485829197e-06,0.36435076656099125,0.0008516115776172073,0.0012115004983505675,1.7543938058254464e-05,0.01187170789261767,0.0003856273768718656,1.0226703928561709e-08,6.680736384889037e-09,0.003269478013784525,4.692696778109569e-06,0.11243616871564115,2.5639497397120335e-08,6.975891666233705e-07,5.046929949107077e-05,0.00022771838236661273,4.088001411437703e-09,7.124435925046832e-11,9.722583004945234e-07,2.1696165495314396e-07,1.4183621520371613e-05,0.0010123594008171857,8.419349503603472e-10,2.045486537995715e-07,7.336781756715985e-07,1.8098331809320993e-07,5.3208447875135896e-11,0.00021933949797763093,5.4553234365589296e-12,4.02267807123446e-06,2.727426538493185e-05,2.422424975593938e-06,8.610843477844679e-06,0.0002450491219828188,2.0039767594190369e-07,3.208808293490252e-07,1.8234083569131558e-08,2.0565288216047156e-05,3.095673660990014e-10,5.496813395149489e-10,5.289287962520427e-16,9.669510316011452e-05,0.0009683108209740375,1.5573848562972942e-07,1.291146429226384e-09,9.386822676912058e-07,5.446952469410434e-13
0.0014562847077325175,0.6544410270681251,3.76,0.0,0.00691374644033848,0.4858353139596515,0.3525172198280535,0.0,0.0007827201325385323,0.4254945607094308,1.5734250781214022e-06,0.0016633192355639567,1.264492795403725e-13,7.552307484811294e-15,0.0005607270587135371,1.0227343437976625e-06,0.026746723614757432,0.09607005796231251,0.0003265133738047902,1.5294148340408038e-06,0.0010124350904430809,2.3011675208155924e-06,0.3646005208685201,0.0008423205486888039,0.0011866552793425194,1.7503116943254222e-05,0.011776071715820851,0.0003719377372348163,1.0078073743175646e-08,6.659306574246201e-09,0.0032825324827157245,4.716975463230113e-06,0.1125919509104238,2.480615239943325e-08,6.915813171007551e-07,5.03450287303246e-05,0.00022752401716941086,4.052716305433209e-09,7.06824081956078e-11,9.603292724685755e-07,2.1491123480168454e-07,1.4097240741278155e-05,0.000984498575338448,8.360690981715985e-10,2.037571677001409e-07,7.285078012716282e-07,1.797088278497578e-07,5.29535426321341e-11,0.00021410794469400258,5.405662333482457e-12,4.014260862884872e-06,2.798720205025263e-05,2.4254474642103677e-06,8.609428376115818e-06,0.00024181727785896684,2.0067417981644593e-07,3.277449975206773e-07,1.8215006989353785e-08,2.0686639428855335e-05,3.1870950926726394e-10,5.616256969052009e-10,5.21492180477304e-16,9.646056638141388e-05,0.0009689312005973465,1.552251324995183e-07,1.2919751511752252e-09,9.511759078408334e-07,5.441252819733164e-13
0.0014575534925035344,0.6544602412752081,3.76,0.0,0.00671039299175287,0.48541590002610197,0.35276184023704577,0.0,0.0008060672246383963,0.4258787230367213,1.52539914574336e-06,0.001633427368157002,1.2271858792299991e-13,7.317637206928878e-15,0.000572865649250321,1.0124172899392278e-06,0.02657256851244982,0.09613361711456023,0.0003285325458653444,1.558294503562482e-06,0.001036663653522682,2.257850092137792e-06,0.3648520588491876,0.0008328296164687446,0.0011616083758338649,1.74624814517791e-05,0.011678289249975618,0.00035837346144150365,9.926784132577459e-09,6.637915579533139e-09,0.0032954761326262558,4.741415017530105e-06,0.11274781677688626,2.3968041450120352e-08,6.854602990546969e-07,5.021622329969175e-05,0.00022732759995533263,4.0167646964265756e-09,7.010211032305288e-11,9.482064013712152e-07,2.128216718191377e-07,1.4008771516211414e-05,0.0009566612466846738,8.300811833138985e-10,2.0293475780711904e-07,7.231897179433693e-07,1.7839837538838998e-07,5.268605672200818e-11,0.00020883616082008555,5.355048053206515e-12,4.005029861837971e-06,2.8731723155286307e-05,2.4283836977281044e-06,8.607515588676653e-06,0.00023855281020130777,2.0094428375353176e-07,3.349279766678485e-07,1.8194724220326074e-08,2.081123959256332e-05,3.2836450004334657e-10,5.741387076747324e-10,5.139930052064653e-16,9.619268068563266e-05,0.0009695429289764148,1.5465755108350617e-07,1.2927923716115915e-09,9.637738249260644e-07,5.435192673722401e-13
0.0014588222772745512,0.6544794161484291,3.76,0.0,0.006507245948243586,0.4849918924925048,0.35300852638843544,0.0,0.0008307413751457925,0.42626602070961744,1.4773783978246513e-06,0.0016028241143712944,1.1899831266806113e-13,7.08337972543775e-15,0.0005855859408079866,1.0019880865278113e-06,0.026394301797114567,0.09619860390450342,0.00033057269237543667,1.5888328473571847e-06,0.0010620366232698588,2.2136046905686574e-06,0.36510547229203877,0.0008231298714743244,0.0011363574495651953,1.7421980350469246e-05,0.011578255522310694,0.00034493949198851373,9.772794214523961e-09,6.616541351985746e-09,0.003308266490563211,4.765988602274444e-06,0.11290372419916363,2.3125612259262283e-08,6.7922073045473e-07,5.0082604563003696e-05,0.00022712903151865432,3.980114826085352e-09,6.950210886337825e-11,9.35878261341432e-07,2.1069022072433927e-07,1.3918022854778835e-05,0.0009288528259658731,8.239600206104006e-10,2.020792449191148e-07,7.177129845325298e-07,1.770492880123347e-07,5.240503488901653e-11,0.0002035244865502509,5.303435128823465e-12,3.994905011376352e-06,2.9509414299643903e-05,2.4312052281420784e-06,8.605007914668278e-06,0.00023525483835405613,2.0120567046340815e-07,3.42450529960112e-07,1.8173025476650253e-08,2.093925808717771e-05,3.3857171273839265e-10,5.872583706989108e-10,5.064295343192957e-16,9.58892326370372e-05,0.0009701457976282754,1.540322815668245e-07,1.2935978139201257e-09,9.764597139428095e-07,5.428709338579044e-13
