Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113),S(1027),CHO2(135),S(3056),S(907),HCCO(21),CHF3O(237),CHFO2(134)
1.5025323708363155e-20,0.09066759829577603,3.76,0.0,0.7413134881594237,0.9999999999996065,1.7207505946849674e-42,0.0,7.800444297215829e-31,9.586390625113749e-16,9.586390625111301e-16,1.4150597991872813e-17,2.0507942235764264e-33,2.4122826097587008e-32,2.466398229161957e-27,2.2664812187805677e-28,3.5507805272145594e-18,8.552846745136145e-30,1.4150597989633206e-17,6.028824239225954e-32,2.3713236875855404e-23,1.8503260208297678e-31,5.073320265173443e-32,1.8817003197799945e-40,3.29302154786083e-36,6.403478407238892e-41,3.550780527214556e-18,5.894259196369513e-37,3.1609435057754715e-32,2.0165842470051486e-54,7.734717811516279e-32,7.335159065339872e-32,1.715951199177644e-43,9.223091264912587e-37,1.4380689964296205e-34,2.1945004314001505e-32,3.9336359561142856e-13,2.3265602493090286e-33,4.456266569433467e-55,5.516137456652186e-40,8.943238297549931e-48,1.533839826090121e-47,7.617272072111136e-35,8.686537090300691e-62,5.912813879192793e-54,7.035595253112316e-52,1.2218202347580967e-53,7.758158435663807e-56,3.6281321777440515e-66,3.105793859437821e-35,9.84039793391856e-52,7.3020759158443045e-31,2.6592737689680705e-48,6.325871050574914e-61,5.019138514313637e-50,5.811214321692822e-50,6.453514100476899e-47,2.1622107230389644e-74,1.1333104208083706e-52,2.000701598614638e-46,2.842873147020561e-32,5.1522084140758767e-70,5.662963673174718e-58,5.1923661949674316e-51,5.1587391709076245e-64,1.0515949380231238e-67,9.01450421315632e-73,2.1860304872939267e-78,2.666296160964178e-70,3.1287372320387704e-32,2.1217366300781774e-85,2.0444946082297414e-84,2.412519963604867e-77,5.754542242611575e-66,1.6143947397871535e-34
3.006370156417059e-20,0.09066759829577604,3.76,0.0,0.7413134881594227,0.9999999999992129,1.3776467658211949e-41,0.0,3.1222105734477864e-30,1.9181109999684737e-15,1.9181109999674947e-15,2.83134901609679e-17,8.208521420461361e-33,9.655417026464963e-32,5.388870204506884e-27,9.071831495635811e-28,7.104646007102627e-18,3.4233676342753046e-29,2.8313490156486774e-17,2.4131008556074276e-31,4.744707626325189e-23,7.406126172057774e-31,2.0306502515728275e-31,7.531705523405409e-40,1.3180668053328943e-35,2.5630602771648435e-40,7.10464600710261e-18,2.359239767247253e-36,1.2652011678755783e-31,1.614493637434507e-53,3.0959028502412906e-31,2.9359752237564127e-31,1.3738043311314828e-42,3.691640112982984e-36,5.756023714142747e-34,8.783720758773568e-32,7.870689492298283e-13,9.312304186935913e-33,3.5677228572277245e-54,2.2078949872737792e-39,7.161843905709838e-47,1.22831585661977e-46,3.048893947240517e-34,1.391355565598549e-60,4.733846348558142e-53,5.632754145597115e-51,9.781991068108354e-53,6.211244042832387e-55,5.80973922313417e-65,1.2431269367512403e-34,7.878301730387116e-51,2.9227333422393158e-30,2.1295756906399331e-47,1.0132386966341105e-59,4.019381447922675e-49,4.653684439653441e-49,5.166735292864079e-46,6.926839853543688e-73,9.07337438604267e-52,1.6017777908997838e-45,1.137890132887944e-31,8.252487352831217e-69,4.5350061854614205e-57,4.157050136916739e-50,4.130128307775282e-63,1.6839220285725072e-66,1.4434951778825268e-71,7.003148647231564e-77,4.2696054591518625e-69,1.2523102651151934e-31,6.795365095943255e-84,6.547979190802995e-83,7.729595012612066e-76,9.217982596115326e-65,6.4617867483758425e-34
6.014045727578546e-20,0.09066759829577609,3.76,0.0,0.7413134881594207,0.9999999999984254,1.1025361077052498e-40,0.0,1.2492909162268232e-29,3.8370548748827155e-15,3.837054874878797e-15,5.663927449913453e-17,3.284477779346184e-32,3.8634244849083375e-31,1.2596198294226634e-26,3.629914259021136e-27,1.4212376966878745e-17,1.3697929680195773e-28,5.66392744901705e-17,9.655546655672137e-31,9.491475570012527e-23,2.963415161400591e-30,8.125246051413425e-31,3.013663572920859e-39,5.273984082897884e-35,1.0255580606663561e-39,1.4212376966878677e-17,9.440032124465552e-36,5.062452671650548e-31,1.292085700008709e-52,1.238764400116431e-30,1.1747725179845172e-30,1.0994609920856383e-41,1.4771369036386112e-35,2.3031592524374298e-33,3.514632436118988e-31,1.57447965612872e-12,3.726134657530661e-32,2.855262590921571e-53,8.834475533529238e-39,5.732377849581249e-46,9.831505267976866e-46,1.2199547157263902e-33,2.227377298500903e-59,3.78851579336548e-52,4.507915225443691e-50,7.828565801180885e-52,4.970882961075419e-54,9.299366835664678e-64,4.974126992721957e-34,6.305035761091649e-50,1.169474040541704e-29,1.704523644291334e-46,1.622061878941021e-58,3.217134208691124e-48,3.7248336659939745e-48,4.1349585100308036e-45,2.2178319986296696e-71,7.261457094668527e-51,1.2819090453453074e-44,4.553042701734303e-31,1.321114695717445e-67,3.631291029909026e-56,3.32690352194592e-49,3.3053582562349363e-62,2.6953718948217676e-65,2.310532356469844e-70,2.242264508582075e-75,6.834195452942912e-68,5.0108722688820866e-31,2.175446597354864e-82,2.0962492602243484e-81,2.474996506714201e-74,1.4757349780107387e-63,2.5855568302876363e-33
1.202939686990152e-19,0.09066759829577616,3.76,0.0,0.7413134881594168,0.9999999999968505,8.8219640006261e-40,0.0,4.997977154996828e-29,7.674942624711379e-15,7.6749426246957e-15,1.1329084317537358e-16,1.3140049854738817e-31,1.545621363468018e-30,3.2460391029734394e-26,1.4522020694246652e-26,2.8427838886430906e-17,5.480063827895574e-28,1.1329084315744426e-16,3.86284741276762e-30,1.8985011722219373e-22,1.1855590305428555e-29,3.250627505358756e-30,1.2056619179824153e-38,2.109937054415791e-34,4.1029008120058946e-39,2.8427838886430635e-17,3.776627550459308e-35,2.0253107152293187e-30,1.0338650530113169e-51,4.955864235394235e-30,4.69985503785592e-30,8.797358402317228e-41,5.909509468764021e-35,9.214136816771851e-33,1.4060818335656005e-30,3.1493010685748735e-12,1.4906964935011482e-31,2.284643889081847e-52,3.53438121689852e-38,4.5870636533111734e-45,7.867196067070517e-45,4.8806132497306966e-33,3.564770667744117e-58,3.03138824585965e-51,3.6070170902746256e-49,6.264042073663746e-51,3.977461624493404e-53,1.4882014955650401e-62,1.9899746911039417e-33,5.044986564336485e-49,4.678657677915102e-29,1.3639642364644481e-45,2.5960031783668656e-57,2.5743591462720546e-47,2.9806215628298534e-47,3.308595051845614e-44,7.099052195574912e-70,5.810268944706254e-50,1.0257220025282256e-43,1.8215135567471014e-30,2.114357050591734e-66,2.908637604652563e-55,2.6620282905396223e-48,2.6447894143898746e-61,4.3134725697717885e-64,3.6976040153941757e-69,7.177258147141923e-74,1.0936974683254789e-66,2.0046751949689436e-30,6.962917146296311e-81,6.709431500278242e-80,7.922431483683382e-73,2.3618624000499853e-62,1.034391448911447e-32
2.4060099154547467e-19,0.0906675982957763,3.76,0.0,0.741313488159409,0.9999999999937008,7.058241329061525e-39,0.0,1.999353572023009e-28,1.535071812436941e-14,1.53507181243067e-14,2.265939805274749e-16,5.256447728149652e-31,6.182988619174291e-30,9.398692272461212e-26,5.809281042965433e-26,5.685876272553492e-17,2.1922039351479705e-27,2.265939804916169e-16,1.5452647355993837e-29,3.7972085085961745e-22,4.742622081476972e-29,1.3003568269650276e-29,4.823042182717533e-38,8.440435109315473e-34,1.641294507878873e-38,5.685876272553386e-17,1.5107739706921293e-34,8.101902197696578e-30,8.271708640538527e-51,1.9825070326288393e-29,1.8800950192182033e-29,7.038554979462285e-40,2.3639961723009277e-34,3.6859547573521096e-32,5.624785085083275e-30,6.2989438880606605e-12,5.96327126456791e-31,1.827888658894845e-51,1.413880139380108e-37,3.6701155289003223e-44,6.294553692478915e-44,1.95240418858482e-32,5.704406770124132e-57,2.425340869543507e-50,2.885887665437772e-48,5.011709482679439e-50,3.182271439778032e-52,2.3813646648139273e-61,7.9605465884801e-33,4.036372474693582e-48,1.871615385153868e-28,1.0913095344442548e-44,4.154168503247343e-56,2.059748060610949e-46,2.384799139220671e-46,2.6471273647128354e-43,2.272015119038927e-68,4.648656508742819e-49,8.206555161839529e-43,7.286647219628571e-30,3.3834301718960882e-65,2.3320163881810536e-54,2.129824843246949e-47,2.1160334160356757e-60,6.902258229614581e-63,5.9167682957638205e-68,2.2970445308932495e-72,1.7500969322708023e-65,8.019353395237056e-30,2.2283716071944293e-79,2.1472475347748478e-78,2.5355689725627497e-71,3.779529079133027e-61,4.137905386245484e-32
4.812150372383936e-19,0.09066759829577653,3.76,0.0,0.7413134881593934,0.9999999999874013,5.646861131201414e-38,0.0,7.9977397230826445e-28,3.0702269123688335e-14,3.070226912343747e-14,4.532002552301706e-16,2.102664658213202e-30,2.4732960766815582e-29,3.0423257100653044e-25,2.3238069735801673e-25,1.1372061040374174e-16,8.769172562249278e-27,4.532002551584631e-16,6.181310583835233e-29,7.594623605076127e-22,1.8971260270844825e-28,5.201638967653632e-29,1.9292969822065057e-37,3.3763114271270835e-33,6.565450084752603e-38,1.137206104037375e-16,6.043341805487209e-34,3.2408927484799255e-29,6.617685672649867e-50,7.930350818915701e-29,7.520686095891714e-29,5.631111300842525e-39,9.456369474519995e-34,1.4744419495076476e-31,2.2500055874469867e-29,1.259822950540615e-11,2.3854055634167222e-30,1.4623803539600623e-50,5.6558514207918434e-37,2.936278277081193e-43,5.0359617097153445e-43,7.80993454314018e-32,9.12766983581044e-56,1.9403648157621552e-49,2.308819735461335e-47,4.00955792553948e-49,2.5459380233991226e-51,3.810377294027815e-60,3.184348196738115e-32,3.2292512773951734e-47,7.4867661793695935e-28,8.731028890299251e-44,6.647120371469243e-55,1.647902752346279e-45,1.9079600744709576e-45,2.1178024246112313e-42,7.270957885294075e-67,3.719101754802236e-48,6.56555579216233e-42,2.914777489246025e-29,5.413855399964997e-64,1.8735186270212123e-53,1.703940763277841e-46,1.6929086941545962e-59,1.104417489686299e-61,9.467310800415169e-67,7.351057613260679e-71,2.800299897811708e-64,3.207871881057759e-29,7.131170177361522e-78,6.871559293874746e-77,8.114446206042407e-70,6.047685956766518e-60,1.6552317814372068e-31
9.624431286242315e-19,0.09066759829577703,3.76,0.0,0.741313488159362,0.9999999999748023,4.517596138542885e-37,0.0,3.199160980073926e-27,6.140537112233753e-14,6.140537112133408e-14,9.064128046295333e-16,8.410829823055467e-30,9.893385507278215e-29,1.0734942071127292e-24,9.295417010266917e-25,2.2744430576015053e-16,3.507740391280279e-26,9.064128044861583e-16,2.4725746359152897e-28,1.5189455492961973e-21,7.588658499146314e-28,2.0806979218652993e-28,7.717357783194959e-37,1.3505520481632777e-32,2.6262373875573978e-37,2.2744430576013357e-16,2.4173859179712773e-33,1.2963834716218302e-28,5.294281576541477e-49,3.172204866370239e-28,3.0083356432271577e-28,4.5049959703620596e-38,3.782624749861611e-33,5.8978881997162095e-31,9.000205459792922e-29,2.51968006535928e-11,9.541816340469621e-30,1.169932061182833e-49,2.262467181659356e-36,2.3490969657040993e-42,4.028896875151629e-42,3.124037376228474e-31,1.4604766951881204e-54,1.5523287113492957e-48,1.8470996307364634e-46,3.207722477792309e-48,2.0367987831184369e-50,6.096758741835209e-59,1.2737651849616264e-31,2.5834623428707503e-46,2.9947674005287433e-27,6.985044164762448e-43,1.0635753219844213e-53,1.3183639247792788e-44,1.5264163665137503e-44,1.6942821509824065e-41,2.3267880465705105e-65,2.9753520203507903e-47,5.252569285173719e-41,1.165934715314564e-28,8.662462305633596e-63,1.51135789374823e-52,1.3631849670128513e-45,1.3543617309629127e-58,1.767112923286627e-60,1.5148082515323525e-65,2.35242085577687e-69,4.48059571916667e-63,1.283174853674977e-28,2.2820354344701723e-76,2.1989577445570128e-75,2.5967228694857512e-68,9.67664909871091e-59,6.621080033392985e-31
1.9248993113959072e-18,0.09066759829577806,3.76,0.0,0.7413134881592995,0.9999999999496042,3.6141198104996526e-36,0.0,1.2796774124608513e-26,1.228115751196814e-13,1.228115751156676e-13,1.812837903404145e-15,3.364366210167091e-29,3.9573943945360303e-28,4.0070988372842565e-24,3.718204627465939e-24,4.548916964729491e-16,1.4031104305381722e-25,1.812837903117561e-15,9.890399934904036e-28,3.037912604843762e-21,3.0354942773530333e-27,8.322876374554791e-28,3.086984791099947e-36,5.402263148912039e-32,1.0505087794955457e-36,4.54891696472881e-16,9.669642147170313e-33,5.185586614457103e-28,4.235487326838181e-48,1.2688948544037442e-27,1.2033464983556023e-27,3.6040395486136225e-37,1.5130652933886373e-32,2.359179605569911e-30,3.600118806178422e-28,5.0393942603948774e-11,3.816765328428131e-29,9.359567707573973e-49,9.050605473093624e-36,1.8793073109301865e-41,3.22316850576363e-41,1.2496276624636041e-30,2.336802328273125e-53,1.2418777282995935e-47,1.4776972416937948e-45,2.566208436895483e-47,1.629458395676556e-49,9.754938053336952e-58,5.095112501127188e-31,2.0667944034235537e-45,1.1979191460324752e-26,5.588123753974645e-42,1.701749365611279e-52,1.0547078293764996e-43,1.2211524166406268e-43,1.355441800851103e-40,7.445852185346864e-64,2.3803098560612967e-46,4.202105262243691e-40,4.663786292232421e-28,1.3860174482665818e-61,1.229112769403511e-51,1.0905609164264156e-44,1.0835066878907738e-57,2.8274166297458106e-59,2.423724021993569e-64,7.527878599998177e-68,7.169045967244184e-62,5.132751587224686e-28,7.302611021266323e-75,7.036758940573003e-74,8.309673319324664e-67,1.5482919847978332e-57,2.648473516220277e-30
3.849811676939258e-18,0.09066759829578008,3.76,0.0,0.7413134881591744,0.9999999998992081,2.8913130174363377e-35,0.0,5.1187357079997414e-26,2.456239831145511e-13,2.4562398309849567e-13,3.6256881008569154e-15,1.3457533743660714e-28,1.5829657571000136e-27,1.5454633527781312e-23,1.4872894155584805e-23,9.097864778984692e-16,5.6124702753150625e-25,3.625688100284415e-15,3.9561807207677e-27,6.075849427820634e-21,1.2142038859139835e-26,3.329167500701836e-27,1.2348084173685407e-35,2.160916251781427e-31,4.2020815961920395e-36,9.097864778981963e-16,3.8678766202982093e-32,2.074245177856176e-27,3.388428847151025e-47,5.075605233280875e-27,4.81341047551434e-27,2.883248747738988e-36,6.052291970949676e-32,9.436769034921571e-30,1.4400548469036423e-27,1.0078822512059147e-10,1.526713869481183e-28,7.487698820910869e-48,3.620776353771777e-35,1.5034577446576302e-40,2.5785552100832135e-40,4.998536074428675e-30,3.738915412217073e-52,9.93508111211166e-47,1.1821648081213404e-44,2.0529789303595078e-46,1.3035745013279313e-48,1.5608000162769842e-56,2.038055311382411e-30,1.653445335123302e-44,4.7917009555309614e-26,4.470534372005438e-41,2.722822065158484e-51,8.43772939593382e-43,9.769296633192992e-43,1.0843598652827612e-39,2.3826935671396867e-62,1.9042591693165616e-45,3.361704100148123e-39,1.865523996185688e-27,2.2176466550995258e-60,1.0153156155247415e-50,8.724539104415022e-44,8.668183664398902e-57,4.5238953701153634e-58,3.8779830919399786e-63,2.4089422421983134e-66,1.1470548150159819e-60,2.053111045086331e-27,2.3368511894677537e-73,2.251778005472813e-72,2.6591210841423543e-65,2.477289688702282e-56,1.0594064439602557e-29
7.699636408025961e-18,0.09066759829578415,3.76,0.0,0.7413134881589243,0.9999999997984159,2.3130572960761312e-34,0.0,2.0474995085850715e-25,4.912487991050183e-13,4.912487990407963e-13,7.251388495376638e-15,5.383027550731517e-28,6.331878714405685e-27,6.06710046159313e-23,5.949172790344628e-23,1.8195760407492015e-15,2.2449938247577703e-24,7.251388494234317e-15,1.5824768124516176e-26,1.215173392130264e-20,4.856827888880025e-26,1.3316704011729268e-26,4.939311994069583e-35,8.643686998935129e-31,1.6808569974639447e-35,1.8195760407481113e-15,1.5471546534424497e-31,8.297001667077717e-27,2.7107813269062975e-46,2.0302472563287852e-26,1.925369086517813e-26,2.3066058414401233e-35,2.420922956168707e-31,3.7747193053674473e-29,5.76023403609112e-27,2.0157678461760016e-10,6.106870791197685e-28,5.99017718642558e-47,1.4487268265525067e-34,1.2027709548711905e-39,2.0628523351821903e-39,1.9994195151109825e-29,5.982289989789021e-51,7.948089001559118e-46,9.457346522171598e-44,1.6423880148765477e-45,1.0428627742870618e-47,2.4972879760436573e-55,8.152241536473005e-30,1.3227601941346113e-43,1.9166852562239527e-25,3.576441644692615e-40,4.356533767283247e-50,6.750210224737977e-42,7.815468235915188e-42,8.67490450128113e-39,7.624652789568694e-61,1.5234118308230624e-44,2.6893711668113907e-38,7.46211488781568e-27,3.548249492007789e-59,8.634863820944814e-50,6.979651995032297e-43,6.934727145378769e-56,7.238255603278365e-57,6.204792675540423e-62,7.708648869310408e-65,1.835293806142163e-59,8.212464805944931e-27,7.477949220761898e-72,7.205714488954299e-71,8.50922846276027e-64,3.963681543133365e-55,4.237729745813517e-29
1.5399285870199368e-17,0.09066759829579228,3.76,0.0,0.741313488158424,0.9999999995968315,1.850448612899523e-33,0.0,8.190008595060801e-25,9.82498431088864e-13,9.824984308319757e-13,1.4502789282872808e-14,2.153214049059689e-27,2.532754372885914e-26,2.4038895351317323e-22,2.379672140909623e-22,3.6391551664494355e-15,8.979986760199804e-24,1.450278928059889e-14,6.329919296299405e-26,2.4303546298389998e-20,1.9427336208004286e-25,5.326688492152993e-26,1.975779920750947e-34,3.457479203802653e-30,6.723597214524609e-35,3.639155166445075e-15,6.18862704865203e-31,3.3188047711339015e-26,2.1686766090217327e-45,8.120999350333633e-26,7.701486137768655e-26,1.8452874099552065e-34,9.683704226635098e-31,1.509891315507985e-28,2.3040965437985416e-26,4.031538814665132e-10,2.4427512487519595e-27,4.7921494293460995e-46,5.798215493332778e-34,9.622186687770863e-39,1.6502851428311297e-38,7.997688234441039e-29,9.571684185644281e-50,6.358481482019069e-45,7.565888437503571e-43,1.3139123573167548e-44,8.342915836011341e-47,3.995667146003543e-54,3.260900408009856e-29,1.058209727435235e-42,7.666750770693875e-25,2.861158973806603e-39,6.970468794280254e-49,5.400178868639633e-41,6.252386975245114e-41,6.939933641490702e-38,2.439894223693714e-59,1.2187312333177403e-43,2.1514999769715934e-37,2.9848496913012897e-26,5.677210593464458e-58,7.727606947522339e-49,5.583729884207262e-42,5.5481317452815315e-55,1.1581227377313152e-55,9.927684073115066e-61,2.466772997146051e-63,2.9364753486867733e-58,3.284989891630733e-26,2.3929480039849227e-70,2.30583296430951e-69,2.7229596659906012e-62,6.341905000243616e-54,1.6951686083254384e-28
3.079858479454618e-17,0.09066759829580853,3.76,0.0,0.7413134881574234,0.999999999193663,1.4803600378291217e-32,0.0,3.2760056381204416e-24,1.9649976950681986e-12,1.964997694040646e-12,2.9005590851692067e-14,8.612863998659887e-27,1.013102126514681e-25,9.56965677329975e-22,9.518694606355515e-22,7.278313417844983e-15,3.5919970218289554e-23,2.900559084718714e-14,2.531972526375138e-25,4.860734461314075e-20,7.770939383308119e-25,2.1306768428896955e-25,7.903545595390037e-34,1.3829925670567314e-29,2.689569136092452e-34,7.278313417827538e-15,2.4754528458198513e-30,1.3275226598486156e-25,1.735019902720814e-44,3.2484018043176015e-25,3.0805964126979184e-25,1.476231021884668e-33,3.873484224142574e-30,6.039582489386543e-28,9.216392031229809e-26,8.063079865839411e-10,9.771009816476034e-27,3.8337233008655416e-45,2.3219283283753706e-33,7.697756989239988e-38,1.3202294366729468e-37,3.1990773312223804e-28,1.5314710659413122e-48,5.086790315539839e-44,6.052715232900644e-42,1.0511306595029614e-43,6.674339643571252e-46,6.393072619159922e-53,1.3043607100705042e-28,8.465684135365905e-42,3.0667022556495127e-24,2.2889294409987025e-38,1.1152761871908472e-47,4.320147379467501e-40,5.0019145583980846e-40,5.551950623527955e-37,7.807669988287295e-58,9.74985646931875e-43,1.721201021131368e-36,1.1939405882009115e-25,9.08354457422446e-57,7.493622549244771e-48,4.466987228349121e-41,4.439341738031445e-54,1.852997854347164e-54,1.5884307181104647e-59,7.893681959590768e-62,4.69836599530353e-57,1.3139966258058872e-25,7.657441648025221e-69,7.378674694830026e-68,8.713481416854532e-61,1.0147059939712903e-52,6.781275181325349e-28
6.15971826432398e-17,0.09066759829584106,3.76,0.0,0.7413134881554221,0.9999999983873261,1.1842885486163045e-31,0.0,1.3104027656282033e-23,3.929996223073446e-12,3.929996218963233e-12,5.801119396463828e-14,3.4451485558543583e-26,4.0524076602629252e-25,3.8186824221612445e-21,3.807479045622034e-21,1.4556629920616395e-14,1.436799292692731e-22,5.801119395580004e-14,1.0127918909658907e-24,9.721563548560673e-20,3.1083767090302597e-24,8.5227108119003e-25,3.1617559543870786e-33,5.53197207681444e-29,1.075930828771649e-33,1.455662992054661e-14,9.90181815105213e-30,5.310091586457348e-25,1.3881401627721453e-43,1.299361133907428e-24,1.232238955997276e-24,1.1809852537934705e-32,1.5493942388309638e-29,2.415844473726275e-27,3.6865579815459377e-25,1.61261584249736e-09,3.9084040564199673e-26,3.0669812401348527e-44,9.308841524447e-33,6.158208678195568e-37,1.0561840983540588e-36,1.279631342094589e-27,2.4503549187466064e-47,4.069435932581904e-43,4.842173971460422e-41,8.409048298346557e-43,5.339476933676824e-45,1.0228920588990297e-51,5.217442239472559e-28,6.772549878437166e-41,1.2266812903033173e-23,1.8311444555491735e-37,1.7844428396691704e-46,3.456119631816365e-39,4.0015336757475526e-39,4.441561493590334e-36,2.498455715243656e-56,7.79988706158091e-42,1.3769609481575332e-35,4.775763491724655e-25,1.4533672617453033e-55,8.093360583383061e-47,3.5735911202059402e-40,3.5537243112297986e-53,2.964797749370342e-53,2.5414901718069068e-58,2.525979434460102e-60,7.517393881756199e-56,5.2559868439522375e-25,2.4503834012310302e-67,2.3611788391208146e-66,2.7883157266344085e-59,1.623530646084307e-51,2.7129880845457047e-27
9.239578049193343e-17,0.09066759829587355,3.76,0.0,0.7413134881534208,0.9999999975809896,3.3863255210762657e-31,0.0,2.7846062749051086e-23,5.8949947511252714e-12,5.8949947423910705e-12,8.701679705289218e-14,7.320944098806257e-26,8.61136394824356e-25,8.10896245672268e-21,8.090893717149e-21,2.1834946423368126e-14,3.0531988221930953e-22,8.701679703984936e-14,2.1521867271102206e-24,1.4582462060169754e-19,6.605301076182235e-24,1.811076324103335e-24,6.719300232714034e-33,1.1755441846753012e-28,2.2865267547713083e-33,2.1834946423219824e-14,2.1041371611504414e-29,1.1283944587139588e-24,3.9694422799536135e-43,2.7611426662308943e-24,2.618508025143016e-24,3.37688002875337e-32,3.292463164510904e-29,5.133685716594277e-27,7.83393643874723e-25,2.4189233440894984e-09,8.305357761672756e-26,8.769653044592254e-44,1.9816938969168895e-32,1.828217806119876e-36,3.13554587500739e-36,2.719216861074409e-27,9.270188931073934e-47,1.1636048616113634e-42,1.384559250351003e-40,2.404462461556392e-42,1.5267574500380772e-44,3.7649642872770337e-51,1.1087062476224575e-27,1.9365261748239124e-40,2.606697982626368e-23,5.436177316320594e-37,6.750880156715431e-46,1.0260332900363414e-38,1.187951037829877e-38,1.2700090033115775e-35,1.1655200988229488e-55,2.2302805362267101e-41,3.937247462747679e-35,1.014849781102308e-24,5.4983737948298136e-55,2.7142130579430122e-46,1.0218238105438879e-39,1.0166053699879359e-52,1.0912425506055396e-52,9.354372395850606e-58,1.1783597858795442e-59,2.7707379324123403e-55,1.1168971133283163e-24,1.1199694494143986e-66,1.0791978594464052e-65,1.3044363329949477e-58,6.189711638076207e-51,5.765801031964321e-27
1.2319437834062705e-16,0.09066759829590602,3.76,0.0,0.7413134881514195,0.9999999967746533,7.142741887790997e-31,0.0,4.750211153010218e-23,7.859993279223676e-12,7.859993264324153e-12,1.1602240011645383e-13,1.2488674249615698e-25,1.46899695893942e-24,1.3827805773546784e-20,1.380211346985963e-20,2.911326292610018e-14,5.208398308326478e-22,1.1602240009933512e-13,3.6713834399070764e-24,1.9443429996207339e-19,1.126786701804136e-23,3.0894834608749347e-24,1.146328201988659e-32,2.0053401920648535e-28,3.900834670210687e-33,2.9113262925847196e-14,3.5894116359073787e-29,1.9249081174830687e-24,8.373166076933284e-43,4.710184776631139e-24,4.4668668481819956e-24,7.12281835378676e-32,5.61655525259642e-29,8.757489005607534e-27,1.3363774572568494e-24,3.2252304913605123e-09,1.4167961366659226e-25,1.8497744861978257e-43,3.386470527308538e-32,3.983589496698317e-36,6.832187946696266e-36,4.6386642926524695e-27,2.413024461720887e-46,2.454380744505103e-42,2.9204366029349514e-40,5.0717079446889825e-42,3.22037524995361e-44,9.548952035534656e-51,1.8913219936814632e-27,4.084694787956151e-40,4.4467203010964483e-23,1.1845084070277668e-36,1.757243297868657e-45,2.2356683938673672e-38,2.5884749038571566e-38,2.67881674079186e-35,3.5490062174447144e-55,4.704308045425375e-41,8.304794439451041e-35,1.7312143296488728e-24,1.4312211799187872e-54,6.655137590666226e-46,2.1553224727296295e-39,2.1458566640308094e-52,2.767627511996229e-52,2.3724714949678448e-57,3.588102972920511e-59,7.044321226226468e-55,1.90529486201229e-24,3.344393134240249e-66,3.222643849912681e-65,4.208206466073146e-58,1.66538779046273e-50,9.836879489574626e-27
1.847915740380143e-16,0.09066759829597108,3.76,0.0,0.7413134881474169,0.999999995161982,1.950904553048059e-30,0.0,9.8347100257795e-23,1.1789990335529796e-11,1.1789990304682226e-11,1.740336061856258e-13,2.585622976339586e-25,3.041370051568004e-24,2.861824294256238e-20,2.8575524065683755e-20,4.366989593151813e-14,1.0783327845076572e-21,1.7403360616065748e-13,7.601153824149833e-24,2.916552880337045e-19,2.3328688242796336e-23,6.396383959840595e-24,2.3736896246657316e-32,4.15180239737659e-28,8.07729039314302e-33,4.36698959309943e-14,7.431425065141283e-29,3.985277350008441e-24,2.287200214823887e-42,9.751839738864043e-24,9.248080853809539e-24,1.9454627021351216e-31,1.1628365435102106e-28,1.8131354839009706e-26,2.7667999053259372e-24,4.837843954333033e-09,2.933295688890463e-25,5.052311165960676e-43,7.034005348215025e-32,1.1563126166520602e-35,1.9831725049201837e-35,9.603765695825575e-27,8.855455866479682e-46,6.70368122054241e-42,7.976618529461414e-40,1.3852407963709865e-41,8.795852843823564e-44,3.339493386818952e-50,3.9157403329862295e-27,1.1156568979192932e-39,9.206369973928402e-23,3.438231064480819e-36,6.448790042340806e-45,6.489433787988065e-38,7.513502773327459e-38,7.316678789816755e-35,1.6169286710162383e-54,1.2848926393988683e-40,2.2682965063766986e-34,3.584259235014095e-24,5.252363911979013e-54,2.3831143294857447e-45,5.886854466764659e-39,5.8739456061057e-52,9.6785279407363e-52,8.296648181373978e-57,1.6347411188093584e-58,2.4797845510985254e-54,3.944670124253037e-24,1.4715397247861353e-65,1.4179705639405779e-64,2.3163939215084154e-57,6.73594703968723e-50,2.0369814552581832e-26
