Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113),S(1027),CHO2(135),S(3056),S(907),HCCO(21),CHF3O(237),CHFO2(134),CF3O(47),CHO3(229),CH2F(45),FO2(124),CH3F(39),CH2CO(28),S(455),S(1290),CH2(S)(25),CH2(T)(18),S(1652),S(1550),OF(173),F2(77)
0.0081743269989628,0.11871184356354281,3.76,0.0,0.7297403326808477,0.987193639986938,0.012636701943982984,0.0,9.942692665812598e-08,0.00014554814522500472,2.5285604251341624e-09,2.5479758684177336e-05,6.088437211345325e-14,2.237006601550661e-17,3.037829613857961e-09,2.3003786242400533e-09,3.807470627850532e-05,6.480752015672975e-05,2.171055429020301e-05,3.750003416518605e-11,1.9108651192808926e-08,0.00012455021277245777,0.012467159765351126,3.9648883504104757e-07,0.00016418255977332935,6.8989100884573585e-09,5.694310435311598e-08,5.635410167952299e-06,6.880351654466524e-11,5.886217260633726e-09,2.391514147077605e-06,2.694030320910459e-05,4.126340907217531e-06,2.5213874742770175e-10,1.0171875484461156e-10,1.7127883763717986e-10,1.3091623219642712e-05,1.0310568860042845e-14,1.0525373521345933e-14,2.6471809844901106e-11,4.427440829645029e-12,4.161832953996477e-10,2.3211529611994015e-08,1.886928476118636e-11,3.793136850545086e-13,9.34956547468371e-15,1.409775271661836e-15,7.531287830632152e-21,2.317381236075269e-11,6.08463875243873e-16,2.245677007124292e-16,3.1293297295509593e-10,2.69012902634276e-16,7.025145562192753e-14,7.852496088516577e-08,1.3299397620073038e-17,3.2145739261762517e-13,2.379626471637217e-13,6.5377423888642165e-12,3.0856948978431856e-14,3.4617580169046436e-15,9.804338975358762e-19,6.117245769032213e-12,8.530206944537889e-15,3.74105367808612e-11,7.647330925762376e-24,9.685472072288595e-24,1.826348962502384e-19,6.894003646147562e-17,3.203869427985992e-15,2.8565726582439713e-23,3.5441617596819165e-14,1.3478890918927172e-21,1.5568021506282903e-12,3.193911237246821e-10,3.240708881336647e-14,6.755990762092608e-18,4.978550199813967e-13,2.405282510174426e-12,9.949056734561318e-10,1.482633744654783e-19,7.501006277593549e-14,4.26247938431035e-14,1.0691437808970333e-20,6.286666939445411e-19,3.517953456198556e-21,6.357347434992569e-23,3.751096054871381e-09,9.972987109592666e-15
0.008218319845162934,0.11871183509151462,3.76,0.0,0.7296270898548116,0.9870833670233806,0.01274723187175103,0.0,9.952444774041767e-08,0.00014643282657277642,2.5286511100194922e-09,2.550326981258033e-05,6.087975891966855e-14,2.236837100712158e-17,3.0400677323706813e-09,2.30028840338952e-09,3.836283046325914e-05,6.515539032202051e-05,2.1724242924490583e-05,3.7499091553098296e-11,1.9126863767599636e-08,0.00012465129452618587,0.012576079603192286,4.035299783134662e-07,0.00016600198641031206,6.980389727301314e-09,5.721411444581905e-08,5.70021344560937e-06,6.885939693342418e-11,5.955072714815267e-09,2.4038953619542444e-06,2.6991424419621114e-05,4.185257238366399e-06,2.52604840123516e-10,1.0214045229418322e-10,1.7171278499295513e-10,1.3090160839792819e-05,1.0353309485597738e-14,1.064812612439634e-14,2.679543490885122e-11,4.481295832660588e-12,4.209263750929449e-10,2.3688105704133735e-08,1.9082201458540685e-11,3.900862736772461e-13,9.548638765468808e-15,1.4398120381341507e-15,7.69339527668151e-21,2.3855472386854e-11,6.095226695876221e-16,2.2942800099247555e-16,3.1308034481259097e-10,2.7473871670873227e-16,7.131265324199677e-14,7.961212136004131e-08,1.3485238853874098e-17,3.2443800021012446e-13,2.415311514861491e-13,6.622936308871608e-12,3.1156686516552085e-14,3.461681254307321e-15,9.938968222316132e-19,6.2331078845318396e-12,8.784962459707526e-15,3.811497430541407e-11,7.87591969041318e-24,9.985168203129395e-24,1.8537367317401193e-19,7.043129286660905e-17,3.2037481487943977e-15,2.9180380499968885e-23,3.649358747007661e-14,1.3896596986576007e-21,1.5813756884748336e-12,3.1933567668732843e-10,3.269499363202899e-14,6.798776050436797e-18,4.985300507620543e-13,2.404921274364366e-12,1.0081242597909462e-09,1.5400380783621076e-19,7.594698278780248e-14,4.352753972478112e-14,1.0902895540769617e-20,6.387003413985282e-19,3.573728771858735e-21,6.45813971110148e-23,3.759430544163621e-09,9.951296063945696e-15
0.008262312691363068,0.11871182664974628,3.76,0.0,0.7295137562330926,0.9869730094995305,0.012857851785285722,0.0,9.961976491935502e-08,0.00014731801618231302,2.528741835444879e-09,2.5526217468409338e-05,6.087514098076712e-14,2.2366674255719398e-17,3.0422545811579507e-09,2.3001978930521574e-09,3.865109633245576e-05,6.550324258791541e-05,2.1737617109481678e-05,3.7498138941159934e-11,1.9144661149457274e-08,0.00012474958457720233,0.012685086663115184,4.106457192890413e-07,0.00016782460418351245,7.062003374157287e-09,5.748397556155198e-08,5.765181883518917e-06,6.891373628126712e-11,6.024026448553025e-09,2.4161188904843285e-06,2.7041557471098734e-05,4.244473209978026e-06,2.53060189708626e-10,1.0255953880032786e-10,1.721394542037045e-10,1.3088697338550394e-05,1.0395785572798293e-14,1.077116340172863e-14,2.71198979628179e-11,4.535286601399535e-12,4.2568305004310315e-10,2.4170501103414525e-08,1.9295684759624475e-11,4.010713102031257e-13,9.750206506311536e-15,1.470225260334333e-15,7.857525214747085e-21,2.4551540981828328e-11,6.105552673840373e-16,2.343516193206592e-16,3.13225692161976e-10,2.8053627266089163e-16,7.238083973620802e-14,8.070251225352496e-08,1.367267808620843e-17,3.2741967010054476e-13,2.451225123049001e-13,6.708426384203532e-12,3.1456471422960936e-14,3.4616042335089035e-15,1.0073969546035036e-18,6.350254113208585e-12,9.045230144552586e-15,3.882710515215244e-11,8.109459324752526e-24,1.0291532187705556e-23,1.881299919287342e-19,7.194137191159934e-17,3.2036273960871498e-15,2.9802691453350624e-23,3.7568077015253733e-14,1.432359939432631e-21,1.60615776074378e-12,3.1928014766863374e-10,3.298319782872497e-14,6.841477526019651e-18,4.991950660105395e-13,2.4045594442021248e-12,1.0214395153650637e-09,1.599204782286529e-19,7.688609539712372e-14,4.4441449438041986e-14,1.1116962312499152e-20,6.488544461455321e-19,3.630166024429968e-21,6.560128178061359e-23,3.76761217464958e-09,9.929608941575953e-15
0.008350298383763336,0.11871180985512374,3.76,0.0,0.7292868265564423,0.9867520501564548,0.013079351745894238,0.0,9.980397638943703e-08,0.0001490898830671387,2.5289233982811334e-09,2.5570471075512915e-05,6.086589121134948e-14,2.2363275650264935e-17,3.0464789004921812e-09,2.3000160293896304e-09,3.92280334302858e-05,6.619889315935705e-05,2.1763451123066357e-05,3.7496204656171095e-11,1.917904620763932e-08,0.00012493803248834633,0.012903352851895868,4.251011328480426e-07,0.0001714791049329982,7.225617015757774e-09,5.8020379721030845e-08,5.895604328036153e-06,6.901792593593189e-11,6.162215218447466e-09,2.440096859891231e-06,2.7138917930690558e-05,4.363788759332183e-06,2.539395059136973e-10,1.0339013451231684e-10,1.7297135868879631e-10,1.3085767096353373e-05,1.0479970026660935e-14,1.1018071149900954e-14,2.7771282143654853e-11,4.643666097872995e-12,4.3523655993001935e-10,2.5152806324887158e-08,1.9724321925506884e-11,4.236870762801678e-13,1.0160848387280217e-14,1.5321845075204133e-15,8.191866769464987e-21,2.5987596903141963e-11,6.125439559671144e-16,2.443896243254488e-16,3.13510316848499e-10,2.9234720556799806e-16,7.453810035049373e-14,8.289266551412693e-08,1.4052373755395506e-17,3.3338595107370203e-13,2.5237350276764345e-13,6.8802748476144944e-12,3.205615122246483e-14,3.4614494290830888e-15,1.0345047932033814e-18,6.588400435093138e-12,9.582577512893616e-15,4.027444529971645e-11,8.591638945396197e-24,1.092460082304819e-23,1.936950241799639e-19,7.501814959492474e-17,3.20338747820198e-15,3.107033649354319e-23,3.978572979584568e-14,1.5205961744253691e-21,1.656347337728155e-12,3.191688518241339e-10,3.3560478250763004e-14,6.926632497807071e-18,5.004959278726618e-13,2.4038340592646193e-12,1.0483601531502658e-09,1.7229812373675175e-19,7.877071047055115e-14,4.6302850226973174e-14,1.1552943710130927e-20,6.6952534454723955e-19,3.745032908133946e-21,6.767705552276986e-23,3.783517456566394e-09,9.886256918562963e-15
0.008438284076163604,0.11871179317595873,3.76,0.0,0.7290595630174117,0.9865307802152457,0.013301182712008275,0.0,9.997992836486057e-08,0.00015086367297925421,2.5291050949287056e-09,2.5612614232918974e-05,6.085662347609416e-14,2.235987044564704e-17,3.0505111880269854e-09,2.2998330832032027e-09,3.980547927037617e-05,6.689447136165273e-05,2.1788112606657128e-05,3.749423314788476e-11,1.9211876130328784e-08,0.00012511602884703456,0.013121939662262872,4.398553097523569e-07,0.0001751454609480101,7.389720532233382e-09,5.855256871310371e-08,6.0266581445085866e-06,6.911634622431218e-11,6.300757258640625e-09,2.4634563110061713e-06,2.7232501188921503e-05,4.484257170444591e-06,2.547783527494639e-10,1.0421104144698226e-10,1.737753448113958e-10,1.3082832735173121e-05,1.0563172835645001e-14,1.1266056169967703e-14,2.842585367731542e-11,4.752561157150176e-12,4.4484261756314073e-10,2.6158555664633554e-08,2.0155139843883402e-11,4.471775988493713e-13,1.0581536299235454e-14,1.5956597603398618e-15,8.534339935566543e-21,2.7483367865296184e-11,6.144340113515578e-16,2.5468332864310557e-16,3.1378686347397993e-10,3.044468636418141e-16,7.672308319106866e-14,8.509479597880494e-08,1.4438530178323037e-17,3.3935575925811965e-13,2.597150301673611e-13,7.053248134458278e-12,3.2655926444325676e-14,3.461293626754364e-15,1.0617495056221724e-18,6.831686982514785e-12,1.0142801044803884e-14,4.175254929529188e-11,9.094366194074807e-24,1.1585353219170748e-23,1.9932954143212914e-19,7.817066568667435e-17,3.203149690009638e-15,3.2368762687388783e-23,4.2096809868740884e-14,1.6126915888312682e-21,1.7073705012057134e-12,3.1905725208928295e-10,3.413887918743465e-14,7.011462531344094e-18,5.017593115859393e-13,2.403106469500202e-12,1.0756678097932297e-09,1.8542798054883965e-19,8.066354172351531e-14,4.82091706730892e-14,1.1999422285332643e-20,6.906819665880307e-19,3.862566786368129e-21,6.980102469446602e-23,3.798813236081735e-09,9.842951155178805e-15
0.008526269768563872,0.11871177660865796,3.76,0.0,0.7288319841488877,0.9863092171428245,0.013523326392024986,0.0,1.0014797217926764e-07,0.0001526393151276432,2.5292869075258384e-09,2.5652737503741197e-05,6.084733841864545e-14,2.2356458878289704e-17,3.0543596809189166e-09,2.299649102798645e-09,4.0383397223367476e-05,6.75899767085049e-05,2.181165520149136e-05,3.7492226191014935e-11,1.924321761644926e-08,0.00012528402516593152,0.013340829233510413,4.5490841842344577e-07,0.00017882309494710667,7.554284851749371e-09,5.908078522234722e-08,6.158324701432362e-06,6.920924636570361e-11,6.43962748658579e-09,2.4862059534651074e-06,2.732242202440699e-05,4.60584847156466e-06,2.55578328047217e-10,1.0502274083102903e-10,1.7455219397734305e-10,1.3079894486646432e-05,1.0645442765184898e-14,1.1515079501268948e-14,2.9083508640442974e-11,4.8619543902446814e-12,4.545000137350484e-10,2.7187855554048623e-08,2.0588082085814943e-11,4.71559357518589e-13,1.1012313834456215e-14,1.6606575268800988e-15,8.884970685603527e-21,2.9040244072435886e-11,6.162293558900538e-16,2.65234312633365e-16,3.1405536282809196e-10,3.16836358638216e-16,7.893563986527881e-14,8.730830237712805e-08,1.4831191883251775e-17,3.4532864805779783e-13,2.6714652603228535e-13,7.227307652800543e-12,3.3255739063250986e-14,3.4611368489679635e-15,1.0891234841258346e-18,7.080114824493287e-12,1.0726454180621853e-14,4.3261402004407777e-11,9.618138739098338e-24,1.2274465949693453e-23,2.0503310741597755e-19,8.139920340674787e-17,3.2029140464084018e-15,3.369806555729232e-23,4.450355813208691e-14,1.7087401262365703e-21,1.7592268124665266e-12,3.1894536376254876e-10,3.471835178554023e-14,7.09597441908019e-18,5.029868479982089e-13,2.4023767847130285e-12,1.1033626853906336e-09,1.993424905730393e-19,8.256423896767537e-14,5.016057760499215e-14,1.2456436315404545e-20,7.12326777534632e-19,3.982779669897249e-21,7.197340634472088e-23,3.813501071632305e-09,9.799710548248292e-15
0.00861425546096414,0.11871176014975673,3.76,0.0,0.7286041076883734,0.9860873776521728,0.013745765278854877,0.0,1.0030844389863493e-07,0.00015441674078851765,2.529468818911165e-09,2.569092747053951e-05,6.083803665349705e-14,2.2353041173934004e-17,3.058032254008837e-09,2.299464134739482e-09,4.096175225436882e-05,6.82854087357919e-05,2.1834130031957815e-05,3.749018549647799e-11,1.9273134435161347e-08,0.00012544245304974466,0.013560004476204379,4.7026056527377626e-07,0.00018251145253646636,7.71928221862527e-09,5.960526292307051e-08,6.2905860662230784e-06,6.929686459047944e-11,6.578801967453993e-09,2.5083548962202055e-06,2.7408793266674048e-05,4.728533126193922e-06,2.563409705590756e-10,1.0582569603383054e-10,1.753026745620682e-10,1.307695257241175e-05,1.0726826770944408e-14,1.1765103753223962e-14,2.9744147694275024e-11,4.9718291726066395e-12,4.6420758432257324e-10,2.8240808606838633e-08,2.102309433652249e-11,4.96848692633557e-13,1.1453223082486601e-14,1.7271840835648787e-15,9.243783612065608e-21,3.065961791522195e-11,6.17933767841974e-16,2.7604412545570645e-16,3.1431585877622715e-10,3.2951675429947665e-16,8.117562908509145e-14,8.953260638770138e-08,1.5230402309775087e-17,3.513041996721435e-13,2.7466744686672513e-13,7.402415853791299e-12,3.385553481029707e-14,3.4609791173515753e-15,1.1166194147777723e-18,7.333683923940978e-12,1.1334091636113338e-14,4.480098153722992e-11,1.0163455433585381e-23,1.2992616753577159e-23,2.1080530502020155e-19,8.470403358856275e-17,3.2026805615987766e-15,3.505833540926641e-23,4.700822203570284e-14,1.8088358641650092e-21,1.8119157785734368e-12,3.188332015431522e-10,3.5298849143290724e-14,7.180174890809209e-18,5.041800960854097e-13,2.401645110385097e-12,1.1314449581985075e-09,2.14074868689174e-19,8.447246770112768e-14,5.215723093046683e-14,1.2924022172592564e-20,7.344621343599659e-19,4.1056829673200904e-21,7.419440663412438e-23,3.827582741778044e-09,9.756552830774068e-15
0.008702241153364407,0.11871174379592409,3.76,0.0,0.728375950613702,0.9858652777365416,0.013968482614723865,0.0,1.0046166498100008e-07,0.00015619588326282196,2.5296508128162224e-09,2.5727266910078972e-05,6.082871877280186e-14,2.234961755012075e-17,3.061536435792825e-09,2.299278224087327e-09,4.1540510850371294e-05,6.898076700070123e-05,2.185558581797361e-05,3.748811271607342e-11,1.930168755472637e-08,0.00012559172507151738,0.013779449037225432,4.859117980629856e-07,0.0001862100013447904,7.884686164978773e-09,6.012622667174251e-08,6.4234249796992006e-06,6.937942862441127e-11,6.718257889474937e-09,2.5299125975464264e-06,2.749172569057959e-05,4.8522820519701385e-06,2.5706776241588233e-10,1.066203529826121e-10,1.760275413232902e-10,1.3074007204562864e-05,1.0807370040871526e-14,1.2016093047643384e-14,3.0407675895272696e-11,5.0821696182787485e-12,4.73964225120138e-10,2.931751377687316e-08,2.1460125034462552e-11,5.230618024000441e-13,1.1904304674214682e-14,1.7952454853240386e-15,9.61080199270927e-21,3.2342883716242514e-11,6.195508851510908e-16,2.8711428662637043e-16,3.1456840726003337e-10,3.4248906843731845e-16,8.344291611923508e-14,9.176715210561744e-08,1.5636203881599057e-17,3.572820231473286e-13,2.822772720375556e-13,7.578536220085187e-12,3.445526294155407e-14,3.4608204530451802e-15,1.1442302704384351e-18,7.592393193498743e-12,1.196626933358024e-14,4.637125959933434e-11,1.0730816219037616e-23,1.37404844432903e-23,2.1664573467666296e-19,8.80854151774063e-17,3.2024492493679157e-15,3.6449657535752206e-23,4.961305519803789e-14,1.9130729997524026e-21,1.8654368559593435e-12,3.1872077957969167e-10,3.588032622725517e-14,7.264070601550264e-18,5.053405463202836e-13,2.4009115480371224e-12,1.1599147855999101e-09,2.296591032543727e-19,8.638790842707144e-14,5.419928373115124e-14,1.3402214416432186e-20,7.570902911935767e-19,4.231287496477119e-21,7.646422104953476e-23,3.841060242254453e-09,9.713494623221059e-15
0.008790226845764675,0.11871172754394996,3.76,0.0,0.7281475291759893,0.9856429327009781,0.014191462358699078,0.0,1.0060794289427152e-07,0.0001579766778340995,2.529832873655259e-09,2.5761834956611835e-05,6.081938534325878e-14,2.234618821501561e-17,3.0648794232360594e-09,2.2990914142750655e-09,4.211964095333875e-05,6.967605108091641e-05,2.1876068980841352e-05,3.7486009441227426e-11,1.9328935262527062e-08,0.00012573223559092452,0.013999147267541171,5.018621090435072e-07,0.00018991823020913923,8.050471469102667e-09,6.064389271874045e-08,6.556824832032757e-06,6.945715614023891e-11,6.857973526286531e-09,2.5508888200629656e-06,2.7571327931047173e-05,4.977066636332534e-06,2.5776013045904394e-10,1.0740714058667105e-10,1.767275349349111e-10,1.307105858606696e-05,1.088711603822162e-14,1.2268012963175655e-14,3.107400251820618e-11,5.192960543848941e-12,4.837688749557391e-10,3.0418066534108e-08,2.1899124634701327e-11,5.502147404441404e-13,1.2365597876640922e-14,1.864847579401074e-15,9.986047882531633e-21,3.409143749958566e-11,6.210842092153537e-16,2.9844628820355972e-16,3.148130751505629e-10,3.5575427616059537e-16,8.573737239577019e-14,9.401140550088631e-08,1.6048638018556146e-17,3.632617529766445e-13,2.899755022274181e-13,7.755633252858139e-12,3.505487606130978e-14,3.4606608764772737e-15,1.1719493036902235e-18,7.856240560535546e-12,1.2623544343541962e-14,4.7972201895176294e-11,1.1320722067344245e-23,1.4518748867930822e-23,2.2255401317997003e-19,9.154359610861585e-17,3.2022201228705337e-15,3.787211259382201e-23,5.232031705863235e-14,2.0215458459516835e-21,1.919789453673143e-12,3.186081114680703e-10,3.646273979498558e-14,7.347668125822703e-18,5.064696235580123e-13,2.400176195194817e-12,1.1887723049958528e-09,2.4612995648317416e-19,8.831025613789493e-14,5.628688273575788e-14,1.3891045916357494e-20,7.802134056088516e-19,4.359603525284455e-21,7.878303514028286e-23,3.853935782962732e-09,9.670551481652214e-15
0.00896619823056521,0.1187116953333318,3.76,0.0,0.7276899547602418,0.9851975652192357,0.014638148316066241,0.0,1.0088083251827392e-07,0.00016154297406630993,2.5301971372744662e-09,2.5825956089145487e-05,6.080067398898878e-14,2.2339313201233712e-17,3.071109026731513e-09,2.2987152631823864e-09,4.3278894361978094e-05,7.106639509596742e-05,2.1914292214987e-05,3.748171748402216e-11,1.9379734845381938e-08,0.00012598846298304117,0.014439245486485426,5.346596740746372e-07,0.00019736178498733946,8.383091133412418e-09,6.167015504000701e-08,6.825244027235777e-06,6.959892452131115e-11,7.138102152394399e-09,2.5911371665937205e-06,2.7720965328311226e-05,5.229630751375445e-06,2.590470341449591e-10,1.089587409306423e-10,1.7805579302354507e-10,1.3065152365624567e-05,1.1044381710680282e-14,1.2774513930937732e-14,3.2414708127267215e-11,5.4158364156917136e-12,5.035181252879083e-10,3.269108017771005e-08,2.2782840225404877e-11,6.074035815071805e-13,1.3318969763245963e-14,2.0086962562828152e-15,1.0761304689258748e-20,3.7790000410353975e-11,6.239128211691723e-16,3.219016529707326e-16,3.152790850648264e-10,3.831670727791897e-16,9.040730878779628e-14,9.852700532364201e-08,1.6893564684531215e-17,3.75225587411098e-13,3.05635285923356e-13,8.112620328452322e-12,3.625358324908575e-14,3.460339065143492e-15,1.227686269328109e-18,8.399336768187509e-12,1.4015619828293627e-14,5.126591448342871e-11,1.2570177585338098e-23,1.616919196661414e-23,2.3457266489303934e-19,9.869129633881568e-17,3.201768477145279e-15,4.081072248225318e-23,5.805119191594214e-14,2.251576424489693e-21,2.030986627464281e-12,3.183820885508488e-10,3.763021194190646e-14,7.513994451616531e-18,5.086390464194316e-13,2.398700489154883e-12,1.2476508742749801e-09,2.8187443830038026e-19,9.217452137887911e-14,6.059927635970413e-14,1.490075025139347e-20,8.27952684437902e-19,4.6244085733619854e-21,8.356835791892178e-23,3.8778908768665144e-09,9.585067565376032e-15
0.009142169615365743,0.11871166349455659,3.76,0.0,0.7272315010778577,0.9847513849936907,0.015085708014841378,0.0,1.0112931480320764e-07,0.00016511514978118048,2.530561498771699e-09,2.5883856926522593e-05,6.078190668264535e-14,2.2332417635780067e-17,3.0767725410095347e-09,2.2983359987865497e-09,4.4439282758243393e-05,7.245643778297221e-05,2.1949128951968484e-05,3.747732122196029e-11,1.9425950156357817e-08,0.0001262139550991391,0.014880186886869425,5.686521992598705e-07,0.00020483842229996585,8.716962235107048e-09,6.268561664401256e-08,7.095722888740219e-06,6.972372620888391e-11,7.419033889418541e-09,2.6291825965700783e-06,2.7858529318366356e-05,5.486006433117178e-06,2.602120483643438e-10,1.1048360541215374e-10,1.7929307975403286e-10,1.3059235367016546e-05,1.1198938768040994e-14,1.3284358349042281e-14,3.376561629786921e-11,5.640348183036225e-12,5.234475084548234e-10,3.506054944008363e-08,2.3673875711891887e-11,6.685406786894598e-13,1.4313628199126855e-14,2.1587731367440204e-15,1.1569708592666579e-20,4.1766500992690836e-11,6.2644502954153e-16,3.4642166872300623e-16,3.157146031988429e-10,4.117621793258817e-16,9.518452854975591e-14,1.0307554975316333e-07,1.776549404646107e-17,3.87193230982987e-13,3.2164321586409556e-13,8.473112893171236e-12,3.74513371033438e-14,3.4600138348536325e-15,1.2837816480184995e-18,8.962938739139948e-12,1.5514794629402947e-14,5.468174036437531e-11,1.391584781674655e-23,1.7949402500436146e-23,2.4685851105466927e-19,1.0614892111900135e-16,3.2013257201858705e-15,4.38747275249438e-23,6.421902664947942e-14,2.499683983773006e-21,2.1455017411753116e-12,3.181552313246834e-10,3.8800952733583763e-14,7.679204574868388e-18,5.106985561962373e-13,2.3972186987024927e-12,1.3080813970194099e-09,3.216018968815945e-19,9.606309127816481e-14,6.509547062905821e-14,1.5953367857505553e-20,8.776954937231253e-19,4.900170358520215e-21,8.855168052726686e-23,3.8994698637655244e-09,9.500205983743462e-15
