Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56)
0.001106294008731989,0.12942475667392755,3.76,0.0,0.5972385415957633,0.9902239979963199,0.00946890707438953,0.0,4.431206514645962e-07,0.00043172904064263027,4.7828509750345966e-08,0.00010987268240355567,5.533743335164507e-11,9.260738087861203e-15,4.8308553584254315e-08,3.0967888653005466e-08,0.00013066996124846533,0.00019233340980937032,7.097638274199186e-05,9.60719696420513e-10,1.663259448068563e-07,8.766571834030434e-05,0.009219497822821882,2.145309779121881e-06,0.00032850937883321756,5.518866028998302e-08,6.16813838970203e-07,1.8886329302101797e-05,4.816463921798124e-10,8.767182088550355e-09,8.243118167333752e-06,3.323296571777865e-05,1.0900035631902289e-05,1.5708270860622947e-09,7.075382696085884e-10,6.071600618305229e-09,3.767403921492104e-05,2.3576300162972227e-13,7.480526605778215e-14,3.8929974238341394e-10,3.32293148851004e-11,2.775500746782652e-09,9.464025602845785e-08
0.0011144753948407985,0.12942476483260193,3.76,0.0,0.5971331824424106,0.990125742280346,0.009567021995436836,0.0,4.434401878015791e-07,0.00043519644594125484,4.782833459697564e-08,0.00010993817233862223,5.533173743739981e-11,9.25978512089294e-15,4.8329589588884114e-08,3.0965939739475285e-08,0.00013183907856967648,0.00019375206253466627,7.101795019821097e-05,9.607033329311759e-10,1.664359057859589e-07,8.770932499763796e-05,0.009314510077746392,2.184614358084802e-06,0.0003325311323487985,5.588316744598262e-08,6.219123024477018e-07,1.9132582837220902e-05,4.818860119056009e-10,8.876632053133453e-09,8.289522319860946e-06,3.330843648938613e-05,1.1086112585426691e-05,1.572714236183262e-09,7.133480664254526e-10,6.1035454202652015e-09,3.76703008634751e-05,2.376984996620673e-13,7.578775440597805e-14,3.94548796563783e-10,3.36792685203157e-11,2.8119926112032804e-09,9.68997169753971e-08
0.001122656780949608,0.1294247730280491,3.76,0.0,0.5970277706627133,0.9900274426653113,0.009665189250222927,0.0,4.437501326897359e-07,0.00043866535102755113,4.782815783842007e-08,0.00011000139176728992,5.5326037392776185e-11,9.258831011528015e-15,4.8349988553901296e-08,3.096399214930526e-08,0.000133008366529963,0.000195170632387459,7.105802125876795e-05,9.606870139349416e-10,1.6654262665378964e-07,8.775110436801642e-05,0.009409568717602141,2.224296643446807e-06,0.0003365570931383543,5.657825557634509e-08,6.270100192788737e-07,1.937945814459796e-05,4.821156063533059e-10,8.986152038112802e-09,8.335215451001262e-06,3.338169902097937e-05,1.1273225312439344e-05,1.5745376763517243e-09,7.191555684436936e-10,6.135140590116632e-09,3.766656100859723e-05,2.3963323659065276e-13,7.677249337500132e-14,3.998090674249149e-10,3.413019935923466e-11,2.8485800419080466e-09,9.918980149219925e-08
0.0011308381670584176,0.12942478125998705,3.76,0.0,0.5969223084460806,0.989929101040645,0.009763406710876534,0.0,4.440507495074546e-07,0.0004421357229412788,4.782797952319763e-08,0.00011006240397118167,5.532033331694622e-11,9.257876173418303e-15,4.836976822307674e-08,3.0962045874394276e-08,0.00013417780951570458,0.00019658911925037232,7.109664656221048e-05,9.60670736068467e-10,1.6664619792951256e-07,8.779110767150394e-05,0.009504671791958554,2.2643558725600377e-06,0.0003405870979046994,5.727389699074214e-08,6.321073486386459e-07,1.9626946472734356e-05,4.823354542463458e-10,9.095737580940223e-09,8.380204569358606e-06,3.3452805660370867e-05,1.1461357875469645e-05,1.576298994460999e-09,7.249611960420852e-10,6.1663888038407115e-09,3.766281957452331e-05,2.4156735235886494e-13,7.77594457943032e-14,4.050803668847012e-10,3.4582083999148404e-11,2.885262038552563e-09,1.0151057288102783e-07
0.001139019553167227,0.1294247895281355,3.76,0.0,0.5968167979207902,0.989830719242738,0.00986167230878003,0.0,4.4434229083193026e-07,0.000445607529357689,4.782779995082684e-08,0.00011012127041672116,5.531462527129997e-11,9.256921184582539e-15,4.838894599268256e-08,3.096010092685038e-08,0.00013534739236285907,0.000198007523012691,7.113387497223305e-05,9.606544939386893e-10,1.6674670753621797e-07,8.782938463830816e-05,0.009599817405381147,2.3047912675067685e-06,0.00034462098774858097,5.7970064446250933e-08,6.372046389424277e-07,1.987503928557483e-05,4.825458253345358e-10,9.205384281922785e-09,8.424496760373907e-06,3.3521807876673565e-05,1.1650494495427267e-05,1.5779996334852783e-09,7.307653570157171e-10,6.197292751901959e-09,3.7659076424052985e-05,2.435009827153798e-13,7.874857431003856e-14,4.103624824298851e-10,3.503489435525222e-11,2.922037617092472e-09,1.0386209330841191e-07
0.0011472009392760366,0.12942479783220642,3.76,0.0,0.5967112411560095,0.9897322990561395,0.009959984032615296,0.0,4.4462500724368177e-07,0.00044908073857706125,4.782761891412473e-08,0.00011017805079248316,5.5308913390178814e-11,9.255965302099043e-15,4.8407538891011153e-08,3.0958157427417344e-08,0.00013651710034145228,0.00019942584357080813,7.116975365136526e-05,9.606383049194354e-10,1.668442408742027e-07,8.786598360256715e-05,0.009695003715573872,2.345602035648608e-06,0.0003486586080288727,5.866673161840301e-08,6.423022283590477e-07,2.0123728255015174e-05,4.827469892609308e-10,9.315088013702994e-09,8.468099179010666e-06,3.3588756252072064e-05,1.1840619553596008e-05,1.5796414383195389e-09,7.365684470651004e-10,6.227855136473039e-09,3.765533190782265e-05,2.4543425941708734e-13,7.973984281279203e-14,4.156552523804538e-10,3.5488630250650895e-11,2.9589058123928534e-09,1.0624442383004756e-07
0.0011553823253848462,0.12942480617191385,3.76,0.0,0.5966056401634218,0.989633842215713,0.010058339926796134,0.0,4.448991440491713e-07,0.0004525553195159292,4.782743616772663e-08,0.00011023280309216618,5.530319780757915e-11,9.255008310585091e-15,4.842556320027179e-08,3.095621541352469e-08,0.00013768691914305128,0.00020084408082776255,7.120432811728415e-05,9.60622176136012e-10,1.6693888091083192e-07,8.790095151735591e-05,0.009790228931881192,2.386787370772405e-06,0.0003526998082553531,5.9363873584857216e-08,6.474004451408665e-07,2.0373005256984612e-05,4.829392049070763e-10,9.424844814276067e-09,8.511019044189959e-06,3.365370047687496e-05,1.2031717593121632e-05,1.5812260968756734e-09,7.423708500424443e-10,6.25807866942692e-09,3.7651586176776215e-05,2.473673102625797e-13,8.073321761510674e-14,4.209585332293229e-10,3.5943283521561916e-11,2.995865686097574e-09,1.0865762444918929e-07
0.0011635637114936557,0.1294248145469763,3.76,0.0,0.5964999968989707,0.9895353504084816,0.010156738089782803,0.0,4.451649326938791e-07,0.0004560312416924758,4.782725206394519e-08,0.00011028558371132642,5.529747856735362e-11,9.254051267244054e-15,4.844303469121146e-08,3.0954274808759964e-08,0.000138856834867367,0.00020226223469241734,7.123764230628723e-05,9.606060922050336e-10,1.6703070829105665e-07,8.793433398678133e-05,0.009885491313672574,2.428346453691509e-06,0.00035674444197109176,6.006146589217949e-08,6.524996077550361e-07,2.0622862366211186e-05,4.831227165422523e-10,9.53465068230693e-09,8.553263628395768e-06,3.371668934550491e-05,1.2223773320507725e-05,1.5827548147232624e-09,7.481729383339849e-10,6.287966071440848e-09,3.764783890782964e-05,2.493002591985972e-13,8.172866421116846e-14,4.262721351616641e-10,3.6398819142183334e-11,3.032916341379496e-09,1.1110175414332056e-07
0.0011717450976024653,0.12942482295710742,3.76,0.0,0.5963943132640968,0.9894368252736128,0.010255176672886213,0.0,4.454226003881242e-07,0.0004595084752186556,4.7827066669132566e-08,0.00011033644743434487,5.5291755756642846e-11,9.253093677338016e-15,4.845996907341232e-08,3.0952335734508825e-08,0.00014002683401284,0.00020368030507987795,7.1269738616483e-05,9.60590066467331e-10,1.6711980138820973e-07,8.796617534489731e-05,0.009980789169214343,2.470278452569078e-06,0.00036079236667108805,6.075948440484673e-08,6.576000250510813e-07,2.087329185123895e-05,4.832977705379341e-10,9.644501830613488e-09,8.594840252016661e-06,3.3777770755259684e-05,1.2416771606549546e-05,1.5842291740272263e-09,7.539750731027515e-10,6.317520070779739e-09,3.7644090354958705e-05,2.512332264761104e-13,8.27261483198415e-14,4.315958864896917e-10,3.685523105068892e-11,3.0700568813677587e-09,1.135768708991705e-07
0.0011799264837112748,0.1294248314020202,3.76,0.0,0.5962885911078424,0.9893382684049231,0.01035365387823365,0.0,4.456723746097698e-07,0.0004629869907881945,4.782687966211311e-08,0.00011038544751186976,5.528602951420251e-11,9.25213521638038e-15,4.847638129444529e-08,3.095039825397259e-08,0.00014119690346071708,0.0002050982919116067,7.130065798343137e-05,9.605741083163012e-10,1.6720623640264204e-07,8.799651870220647e-05,0.010076120853744904,2.5125825238394665e-06,0.0003648434436577585,6.145790629006295e-08,6.627019966981937e-07,2.112428616803321e-05,4.83464605301693e-10,9.75439463950586e-09,8.635756276145105e-06,3.383699170540908e-05,1.2610697487752115e-05,1.5856507951172292e-09,7.597776045696915e-10,6.346743400807485e-09,3.764034070419238e-05,2.5316632869745555e-13,8.372563951786129e-14,4.369296621566416e-10,3.731251548362611e-11,3.1072864343505005e-09,1.1608303175757457e-07
0.0011881078698200843,0.12942483988143075,3.76,0.0,0.5961828322280922,0.9892396813521942,0.010452167957573125,0.0,4.4591447118582264e-07,0.00046646675966825773,4.782669111112136e-08,0.00011043263573932104,5.528029991755457e-11,9.251176259379207e-15,4.849228586932951e-08,3.0948462340201044e-08,0.0001423670304652999,0.0002065161951145404,7.133043992491118e-05,9.605582137393375e-10,1.6729008741245958e-07,8.802540595385264e-05,0.010171484768334781,2.5552578130151853e-06,0.00036889753795355825,6.215670982096642e-08,6.678058135784882e-07,2.137583795660997e-05,4.836234486397893e-10,9.864325609715115e-09,8.676019098476725e-06,3.3894398299025466e-05,1.280553616699366e-05,1.5870209959150156e-09,7.655808724613006e-10,6.375638798610641e-09,3.7636589879744866e-05,2.550996789549264e-13,8.472710639881065e-14,4.4227331357248085e-10,3.777065281122521e-11,3.1446041667935194e-09,1.186202928373925e-07
0.0011962892559288939,0.1294248483950578,3.76,0.0,0.5960770383724797,0.9891410656216258,0.010550717211394214,0.0,4.461490958860143e-07,0.0004699477536891165,4.782650131859241e-08,0.00011047806247373182,5.5274567010266106e-11,9.250216978633749e-15,4.850769711825512e-08,3.094652801275217e-08,0.00014353720264719544,0.00020793401462097075,7.135912257153095e-05,9.60542382798136e-10,1.6737142642260584e-07,8.805287781562577e-05,0.01026687935905268,2.59830345496284e-06,0.000372954518245438,6.285587313687664e-08,6.72911757553774e-07,2.1627940038030766e-05,4.837745232179122e-10,9.974291257021885e-09,8.715636145344764e-06,3.39500357450026e-05,1.3001273013964119e-05,1.5883410373021322e-09,7.713852060540822e-10,6.4042090051349315e-09,3.7632837881176226e-05,2.5703338686554313e-13,8.573051660665111e-14,4.4762667362749143e-10,3.822962461253147e-11,3.1820092595694445e-09,1.2118870936878657e-07
0.0012044706420377034,0.1294248569426151,3.76,0.0,0.5959712112400236,0.9890424226770756,0.010649299987346723,0.0,4.4637645768919414e-07,0.0004734299452369947,4.7826310058454135e-08,0.00011052177664937664,5.526883091168889e-11,9.249256925302626e-15,4.852262886528112e-08,3.094459538657762e-08,0.00014470740798107755,0.00020935175036908187,7.138674272591965e-05,9.60526628059707e-10,1.6745032346764836e-07,8.807897389201928e-05,0.010362303115487661,2.641718574313296e-06,0.0003770142567688478,6.355537544442722e-08,6.780201021168319e-07,2.188058540833802e-05,4.839180489914652e-10,1.008428831255739e-08,8.75461486869131e-06,3.400394836101523e-05,1.3197893565951983e-05,1.5896124283395994e-09,7.771909247020347e-10,6.432456762929269e-09,3.762908493710332e-05,2.5896755875825846e-13,8.673584187282513e-14,4.5298961787650925e-10,3.8689429551599424e-11,3.2195009062737797e-09,1.237883357165283e-07
0.001212652028146513,0.12942486552382035,3.76,0.0,0.5958653524824308,0.9889437539416777,0.010747914678983561,0.0,4.465967606157454e-07,0.00047691330724645325,4.782611709232182e-08,0.00011056382584769807,5.52630917370539e-11,9.24829621230098e-15,4.853709434981766e-08,3.094266447082948e-08,0.0001458776347856351,0.00021076940230248294,7.141333590744124e-05,9.605109505612111e-10,1.6752684663868787e-07,8.810373268143644e-05,0.010457754569556858,2.6855022867194655e-06,0.00038107662921854705,6.425519747357582e-08,6.831311126843911e-07,2.2133767235584418e-05,4.840542365194983e-10,1.0194313679125643e-08,8.792962742645748e-06,3.405617957723356e-05,1.339538352834653e-05,1.5908365237745147e-09,7.829983379950332e-10,6.4603848145921905e-09,3.7625331063604204e-05,2.6090229769849646e-13,8.774305505866631e-14,4.583620336557973e-10,3.91500570435554e-11,3.257078321372674e-09,1.2641922541879983e-07
0.0012208334142553225,0.12942487413839565,3.76,0.0,0.5957594637054959,0.988845060799037,0.010846559724405179,0.0,4.468101917724905e-07,0.00048039781318499387,4.782592279248928e-08,0.00011060425637719206,5.5257349511152414e-11,9.24733536042563e-15,4.855110663440769e-08,3.094073518828194e-08,0.00014704787171283657,0.0002121869703693832,7.143893640257697e-05,9.604953419328e-10,1.6760106212103006e-07,8.812719160270075e-05,0.010553232294213385,2.7296536991022993e-06,0.00038514151465329636,6.495531975952994e-08,6.882450465731232e-07,2.2387478855143395e-05,4.841832883385701e-10,1.0304364219197123e-08,8.830687253268504e-06,3.410677194148957e-05,1.3593728775105515e-05,1.59201438979481e-09,7.88807746132579e-10,6.487995902431624e-09,3.762157612360131e-05,2.628377036144098e-13,8.875212548011181e-14,4.6374377084082985e-10,3.961148289315416e-11,3.294740747125489e-09,1.2908143121302878e-07
0.001229014800364132,0.1294248827860606,3.76,0.0,0.5956535464703102,0.9887463445937485,0.010945233605089833,0.0,4.4701693790895073e-07,0.0004838834370440219,4.782572726986318e-08,0.00011064311325860508,5.525160429884849e-11,9.246373992352741e-15,4.856467857200535e-08,3.0938807643818644e-08,0.00014821810773909028,0.00021360445452303954,7.146357730649057e-05,9.604798128396707e-10,1.6767303430939336e-07,8.814938706157695e-05,0.010648734902361135,2.7741719097011642e-06,0.0003892087954150869,6.565572279865401e-08,6.933621531060441e-07,2.2641713764837608e-05,4.843054065876189e-10,1.0414436892541632e-08,8.867795893083823e-06,3.41557671251144e-05,1.3792915348976137e-05,1.593147325554855e-09,7.946194400951725e-10,6.515292767612911e-09,3.761782031520624e-05,2.6477387338567944e-13,8.976302513820543e-14,4.691346941641819e-10,4.007370198522105e-11,3.3324874303309234e-09,1.3177500506815306e-07
0.0012371961864729416,0.12942489146653427,3.76,0.0,0.5955476022886265,0.9886476066277613,0.011043934850396548,0.0,4.472171932047197e-07,0.00048737015340650537,4.782553001505599e-08,0.00011068044008342064,5.5245856249446914e-11,9.245411836527724e-15,4.857782228100572e-08,3.0936881956586104e-08,0.0001493883321985152,0.00021502185472281883,7.148729041195641e-05,9.604643735432751e-10,1.6774282565083322e-07,8.817035434602669e-05,0.01074426105099344,2.819056008046027e-06,0.00039327835746644934,6.635638940485304e-08,6.984826733552584e-07,2.2896465642700155e-05,4.844207863539546e-10,1.0524528960130838e-08,8.904296164134947e-06,3.42032058125689e-05,1.3992929484230554e-05,1.5942367368384768e-09,8.004337007462522e-10,6.542278147635124e-09,3.7614063794391755e-05,2.6671090052303527e-13,9.07757313912601e-14,4.745347140039666e-10,4.0536714594376316e-11,3.3703176388954908e-09,1.3449999809503777e-07
0.001245377572581751,0.12942490017954025,3.76,0.0,0.5954416326364643,0.9885488481724909,0.011142662024373555,0.0,4.4741112950945795e-07,0.0004908579372895155,4.7825331333593824e-08,0.00011071627946226625,5.524010538938771e-11,9.244449338398286e-15,4.859054974874564e-08,3.093495802207197e-08,0.00015055853468329226,0.00021643917093143312,7.151010657235563e-05,9.604490157149537e-10,1.6781049704014232e-07,8.819012787188251e-05,0.010839809428989924,2.8643050781489226e-06,0.00039735008941940025,6.705730272945204e-08,7.036068422880804e-07,2.3151728299888156e-05,4.845296140893549e-10,1.06346377142105e-08,8.940195567512043e-06,3.424912795276395e-05,1.4193757560497646e-05,1.5952836383715632e-09,8.062508017474861e-10,6.568954775934356e-09,3.761030644611095e-05,2.686488761227272e-13,9.179021602937254e-14,4.799437047183875e-10,4.1000499676901106e-11,3.4082306737819357e-09,1.3725646081513816e-07
0.0012535589586905606,0.12942490892480948,3.76,0.0,0.5953356389510408,0.9884500704656045,0.01124141372872322,0.0,4.4759891945206885e-07,0.0004943467641735065,4.782513132435203e-08,0.00011075067292209712,5.523435177961919e-11,9.243486480074682e-15,4.860287268284646e-08,3.093303588083623e-08,0.00015172870506666652,0.00021785640311596286,7.153205564352007e-05,9.604337426433577e-10,1.6787610786750624e-07,8.820874121385381e-05,0.0109353787598575,2.9099181972554305e-06,0.0004014238827269137,6.775844476065834e-08,7.087348877731677e-07,2.3407495688812463e-05,4.846320742667806e-10,1.0744760299103413e-08,8.975501594962607e-06,3.429357268941286e-05,1.4395386116035116e-05,1.5962891563648713e-09,8.120710087481508e-10,6.595325382849473e-09,3.760654832922925e-05,2.7058788862123605e-13,9.280645297262737e-14,4.8536154330746e-10,4.1465046703848116e-11,3.4462258280430125e-09,1.4004444308475983e-07
0.0012617403447993702,0.12942491770206244,3.76,0.0,0.5952296226282436,0.9883512747090089,0.011340188605267795,0.0,4.477807371660147e-07,0.0004978366100486205,4.7824929823570565e-08,0.00011078366080811846,5.5228595514489154e-11,9.242523101814597e-15,4.861480241972634e-08,3.0931115615798175e-08,0.0001528988335204334,0.0002192735512482818,7.155316641372167e-05,9.604185612578552e-10,1.6793971589067564e-07,8.822622699683197e-05,0.011030967803991319,2.9558944356577937e-06,0.0004054996318935858,6.84597997494896e-08,7.138670308314955e-07,2.3663761913987807e-05,4.847283468641598e-10,1.0854894230665985e-08,9.010221734524173e-06,3.433657829742549e-05,1.4597801862228158e-05,1.5972544934665644e-09,8.178945790243416e-10,6.621392692819271e-09,3.760278955437938e-05,2.7252802367363555e-13,9.382441929323619e-14,4.907881294965503e-10,4.193035111455056e-11,3.484302418671961e-09,1.4286399406015592e-07
0.0012699217309081797,0.129424926511031,3.76,0.0,0.5951235850238518,0.9882524620700764,0.011438985334768096,0.0,4.4795674720131835e-07,0.00050132745140168,4.782472684118925e-08,0.00011081528234832471,5.522283665936655e-11,9.241559286820823e-15,4.862634996572569e-08,3.092919722083302e-08,0.00015406891050579691,0.00022069061530460087,7.157346664600348e-05,9.60403471813052e-10,1.6800137722765547e-07,8.824261692082298e-05,0.01112657535756016,3.0022328583337867e-06,0.0004095772343866984,6.916135245192989e-08,7.190034856657315e-07,2.392052122918232e-05,4.848186054247113e-10,1.0965037069986821e-08,9.044363464116402e-06,3.43781821943502e-05,1.4800991682915943e-05,1.5981807298637204e-09,8.237217617327663e-10,6.647159423755499e-09,3.7599030138418146e-05,2.7446936422620626e-13,9.484409109237427e-14,4.962233625122589e-10,4.239640242346165e-11,3.5224597777142904e-09,1.4571516223631932e-07
