Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49),S(179),C2HF4(68),CF2(42),CHFCF2(54),C2HF3(206),CHFO(46),S(390),CF2O2(702),CF2O2(150),CHF3(41),C2H2F3(67),S(851),C2H2F3(66),CH2CF2(56),S(259),O2(148),S(453),S(1226),C2H3F2(63),CH2F(45),CH3F(39),C2H3F2(64),CF2CH(72),C2HF2(71),S(961),CHF2O(220),CFO(50),S(708),CF3(44),CF3O2(422),CHFO(432),S(178),CHF3O(225),C2HF4(53),CHFO2(140),S(423),CF2CF2(60),CF3O(47),CHO2(161),C2HF(57),C2HF(2537),C2F(2536),S(1231),S(268),S(3108),S(711),CHO3(226)
2.7660589154291565e-18,0.5145280088940318,9.3101927500546e-31,1.2896034548926865e-29,5.2134917947978107e-33,2.2040318949961795e-22,0.0,0.0,5.566824616627337e-20,7.496377574081631e-35,1.8136491783528868e-46,2.7677350673721447e-32,1.0676244033946223e-58,7.911160071309602e-67,9.463895451870119e-48,4.34307467413362e-53,1.0410360418367729e-54,1.3200550290450524e-64,1.046205078221254e-85,5.468324589058942e-89,3.535084700382659e-110,3.1409577007374725e-116,9.42001579168902e-61,1.8448884028283438e-97,1.1824985917939714e-70,6.387957626076586e-99,6.210989718175749e-112,7.490292114810483e-117,1.5705059059977564e-119,5.248927409796051e-121,2.4073184573196854e-73,1.3144555467724518e-115,6.878388236060066e-120,2.9710271125606567e-124,3.76,0.0,0.5547100191153145,0.9999999999995512,6.090738438121085e-44,2.3943696464374245e-67,4.423373206150599e-19,4.423373206160274e-19,5.566824616626812e-20,1.1229306035004586e-36,1.2685963155373298e-35,9.080683382275697e-31,3.0522529056985262e-27,2.549468424094876e-32,2.8504169857413322e-33,1.1612452577953847e-36,9.882476930462971e-42,1.2413102637556936e-46,2.204031894996173e-22,9.987750521991546e-43,4.7411442807146005e-43,1.4996647094610585e-33,1.4196767006556718e-58,6.868716469219697e-40,1.2758644958814653e-38,5.2407476670274316e-39,8.166011490688316e-53,3.051155057171713e-52,3.742773676247465e-48,3.0055506531010286e-40,1.3995686243305806e-62,4.4874240934951693e-13,1.0367618401854513e-66,9.388881776627496e-62,6.9539178160456565e-62,3.0522527293821484e-27,6.533701860681551e-41,6.232403825621364e-60,1.0536243150536968e-54,5.9221556699514e-57,1.4008228304559093e-65,1.0155998969380876e-57,2.363474800827156e-33,7.424528967456361e-78,3.1280238930400133e-53,1.476470293932693e-65,5.594598747687088e-71,1.7738619562335278e-64,9.575804222893035e-72,2.8712302933599335e-54,7.345917638780709e-38,1.530883840722564e-66,2.185023250820871e-57,6.077935970470118e-59,1.7633616445953214e-34,3.4075571756822646e-60,5.8970883229107884e-80,4.155278509185279e-85,2.4625645948708665e-81,3.3696176611296738e-77,2.5275561171948817e-96,4.249601576572676e-94,1.1065109038734793e-74
5.534521009759642e-18,0.5145280088940318,3.680600041900718e-30,2.580627603687503e-29,2.0867553932126302e-32,4.409978674349437e-22,0.0,0.0,1.1138485744647173e-19,3.0005046420091877e-34,1.452022119023526e-45,1.107815319758017e-31,8.547486840263745e-58,6.333738379902166e-66,3.788024542926259e-47,2.99125285452426e-52,8.336731508616765e-54,1.8035985538150585e-63,3.3519894868183065e-84,8.756444047920494e-88,1.9150933363177642e-108,2.798831894661305e-114,7.542194856146592e-60,1.1831541184234176e-95,1.8940528134212146e-69,4.09342135895414e-97,3.9831992568696093e-110,7.970531648573848e-115,2.0156947056535153e-117,6.165082063253814e-119,3.8561919798483773e-72,1.5741896752889107e-113,8.825099354540417e-118,3.811928133151003e-122,3.76,0.0,0.5547100191153145,0.9999999999991022,4.8762941804788386e-43,3.835152613934972e-66,8.85058948196627e-19,8.850589482004994e-19,1.1138485744640485e-19,4.49464893616116e-36,5.077691280509445e-35,3.634639847265416e-30,6.10715799136846e-27,1.0204517802791395e-31,1.1409096344003741e-32,4.648007323652371e-36,3.955566230610112e-41,4.968477045507798e-46,4.409978674349411e-22,3.997703105883417e-42,1.8976932965105162e-42,6.0025670768563614e-33,1.1366048072807775e-57,2.7492769044949232e-39,5.106782952158133e-38,2.0976648450680945e-38,6.539432119223825e-52,2.4433986412531862e-51,1.5003165593300154e-47,1.2030035303646576e-39,1.1205059418553288e-61,8.978746858967817e-13,8.300400103327478e-66,7.516814310568539e-61,5.567362532647658e-61,6.10715728564343e-27,2.6151834761247204e-40,4.989712628884628e-59,8.437539788158632e-54,4.742527615331231e-56,2.2437510209870687e-64,8.130975213623985e-57,9.460058596379694e-33,2.3785158860727622e-76,2.5049560530482352e-52,2.3649184266464587e-64,8.961775196156417e-70,1.420180326920432e-63,1.5339116987128716e-70,2.299312904524876e-53,2.9402860978404764e-37,2.4512664403211535e-65,1.749790457762658e-56,4.866044428861593e-58,7.058042029566266e-34,2.7281176812370138e-59,9.443024659484088e-79,6.653859545705957e-84,3.943405531171899e-80,5.3972433901668035e-76,8.095181972011417e-95,1.3610498359955855e-92,1.7724811299814403e-73
1.1071445198420613e-17,0.5145280088940317,1.463538763013979e-29,5.163577114097955e-29,8.34973969858543e-32,8.821872233055951e-22,0.0,0.0,2.228180800067678e-19,1.2005926906317098e-33,1.1620589943785733e-44,4.432704277182088e-31,6.840587227436739e-57,5.0689156544728225e-65,1.5157032300916641e-46,2.1995300371144844e-51,6.67276412712567e-53,2.6386838164020743e-62,1.0732984401883824e-82,1.4016013087226693e-86,1.1142413952570517e-106,2.8978533652573265e-112,6.036775507947198e-59,7.579956896568156e-94,3.032129492188144e-68,2.6214320303435124e-95,2.5518635575253855e-108,9.164162194155995e-113,2.5835807659791634e-115,7.535927780358298e-117,6.1734954776153005e-71,1.9454244494684475e-111,1.1309433389732345e-115,4.885044558497215e-120,3.76,0.0,0.5547100191153145,0.9999999999982039,3.9025173501522233e-42,6.139575024415876e-65,1.770502203354115e-18,1.77050220336961e-18,2.2281808000640836e-19,1.7984450940603885e-35,2.0317378808703796e-34,1.4543293726451057e-29,1.2216969222007708e-26,4.083136321073115e-31,4.565124641211095e-32,1.859808360443476e-35,1.582741737095578e-40,1.9880388266410303e-45,8.821872233055846e-22,1.599601978645718e-41,7.593245096975634e-42,2.4018087013013562e-32,9.096296394358233e-57,1.1000690938782619e-38,2.043378345975887e-37,8.393391715252606e-38,5.2341961606771786e-51,1.9557092349773488e-50,6.021079854070104e-47,4.813581106272515e-39,8.967453697429597e-61,1.7961392252631745e-12,6.64284502618536e-65,6.015736037327204e-60,4.45558206136971e-60,1.2216966398188159e-26,1.0464140338773487e-39,3.993286578714851e-58,6.7534516079478215e-53,3.7959442629986454e-55,3.591950337892128e-63,6.507252550252525e-56,3.785255668230477e-32,7.615520028485706e-75,2.0049801138159016e-51,3.7859234182448914e-63,1.4347179556982004e-68,1.136595375409932e-62,2.4556860714160827e-69,1.8403822467755835e-52,1.1765011430986982e-36,3.923508616927213e-64,1.4005414556621102e-55,3.894314444877001e-57,2.8241361628654858e-33,2.1833232757236578e-58,1.5114989196766655e-77,1.065050857928135e-82,6.312140827036256e-79,8.6402761434201395e-75,2.591598959894308e-93,4.357277472583336e-91,2.8376298869352656e-72
2.2145293575742552e-17,0.5145280088940318,5.83674670236973e-29,1.0333080986208225e-28,3.340439582601243e-31,1.7645659350468978e-21,0.0,0.0,4.456845251269573e-19,4.803152541532318e-33,9.298237528860933e-44,1.773370352739451e-30,5.4735091054891795e-56,4.055902666142545e-64,6.063799886038453e-46,1.6821972198527194e-50,5.3395632001275045e-52,4.0241220435783266e-61,3.43561428498077e-81,2.2430184172753798e-85,6.774187063414289e-105,3.3022556574533635e-110,4.831501658300677e-58,4.853660397097668e-92,4.852723555003448e-67,1.6782422544728467e-93,1.634030281993908e-106,1.1064702915795429e-110,3.3092196875579714e-113,9.41819093703638e-115,9.880464354891323e-70,2.4455689889255225e-109,1.4484596568580026e-113,6.256556572235674e-118,3.76,0.0,0.5547100191153145,0.9999999999964073,3.122606809624601e-41,9.825985472508058e-64,3.541388713646507e-18,3.541388713708496e-18,4.456845251253356e-19,7.194951969124022e-35,8.128274261686458e-34,5.818264492793265e-29,2.4436595920484724e-26,1.633520406266491e-30,1.8263471195418859e-31,7.440444476184474e-35,6.331997635839043e-40,7.953456515454593e-45,1.764565935046856e-21,6.399449603642453e-41,3.037792521980747e-41,9.608798769024635e-32,7.2784248613390385e-56,4.4009944752164407e-38,8.174843758575929e-37,3.357903230937582e-37,4.188417373505121e-50,1.5649636135542814e-49,2.423113827654424e-46,1.9257458842073133e-38,7.175326573962656e-60,3.5926682490834173e-12,5.3152889540295094e-64,4.813502951400008e-59,3.5651426079888377e-59,2.443658462336628e-26,4.1863375194471306e-39,3.1952359829438245e-57,5.4041295311854484e-52,3.037524466563048e-54,5.748679948065903e-62,5.2067926557398315e-55,1.5143487483256033e-31,2.4376496884189728e-73,1.604390298783857e-50,6.059121085816869e-62,2.296216093669672e-67,9.09480182154401e-62,3.9302399711803126e-68,1.4726786577260745e-51,4.7068003804683624e-36,6.278799825693301e-63,1.1207168699923718e-54,3.1160432569034246e-56,1.1298383606414528e-32,1.746990343844459e-57,2.4188903736046715e-76,1.7044281237035533e-81,1.0101735899055976e-77,1.38281920887528e-73,8.295068635389362e-92,1.39465702794028e-89,4.541562079326979e-71
4.4292990330386434e-17,0.5145280088940317,2.33121642673411e-28,2.0686508135635085e-28,1.3362845818801595e-30,3.5293233585295035e-21,0.0,0.0,8.91417415365726e-19,1.9214173835463098e-32,7.439296327979629e-43,7.094058744795178e-30,4.3792230572243556e-55,3.2450302193096226e-63,2.4257173610078534e-45,1.3147794682959893e-49,4.2721913858408903e-51,6.280332420878086e-60,1.0995660865276801e-79,3.5891945740940086e-84,4.221188415236556e-103,3.9764008988486974e-108,3.867430997480091e-57,3.107139035513597e-90,7.765410931721771e-66,1.0742433163943262e-91,1.046047489913504e-104,1.3736618439592113e-108,4.237232987642413e-111,1.1909380830417774e-112,1.5811040623841888e-68,3.1017784042952574e-107,1.8545739452795158e-111,8.010760930738762e-116,3.76,0.0,0.5547100191153145,0.9999999999928143,2.4983226456451365e-40,1.5723709407743498e-62,7.08316173414095e-18,7.08316173438893e-18,8.914174153588713e-19,2.8782154324163862e-34,3.251574121104489e-33,2.327495210927011e-28,4.8875866266240586e-26,6.534613418414515e-30,7.305983046580664e-31,2.976420014566176e-34,2.5330052472720253e-39,3.1816468725003914e-44,3.529323358529337e-21,2.5599882485962942e-40,1.2152159369350621e-40,3.8438323226000147e-31,5.823301888241553e-55,1.7605424870405981e-37,3.270203481258317e-36,1.343270609121508e-36,3.3511581284111944e-49,1.2521294004687937e-48,9.807571995483318e-46,7.703610465593327e-38,5.740808139585125e-59,7.1857260770737455e-12,4.2526407636163564e-63,3.85116819390526e-58,2.8523848991116848e-58,4.8875821074077174e-26,1.6746712942953014e-38,2.5564315004170146e-56,4.323850989298505e-51,2.4303272333959564e-53,9.199135619680737e-61,4.1658327371293155e-54,6.057887990396967e-31,7.801572415705326e-72,1.2836747419397486e-49,9.695908817534763e-61,3.674479749798075e-66,7.277031448387837e-61,6.289297909068946e-67,1.178292088504624e-50,1.8828971575382583e-35,1.0047028621949942e-61,8.966869926869012e-54,2.493071333387136e-55,4.519721252501904e-32,1.3977249787056315e-56,3.8706183289118754e-75,2.7273624335865842e-80,1.6165126778659236e-76,2.2128107386494233e-72,2.65481515494594e-90,4.4635638947656326e-88,7.267665355188561e-70
8.85883838396742e-17,0.5145280088940318,9.317900613774822e-28,4.145104005570486e-28,5.345355836640124e-30,7.058838205494716e-21,0.0,0.0,1.7828831958368207e-18,7.685982279163055e-32,5.951719599282913e-42,2.8377389759899866e-29,3.50354476219988e-54,2.59614741092186e-62,9.703264266475791e-45,1.0394307345216126e-48,3.4179694527218424e-50,9.921903510468109e-59,3.5188827260707436e-78,5.7430034292594015e-83,2.664979959972536e-101,4.932681385024709e-106,3.097072083546209e-56,1.9888238622034384e-88,1.2425500144773318e-64,6.875695750828745e-90,6.695562004686303e-103,1.7309997302856478e-106,5.424574745818367e-109,1.5150592774271895e-110,2.529950329637477e-67,3.951997258613709e-105,2.374203884229984e-109,1.0255290101548615e-113,3.76,0.0,0.5547100191153145,0.9999999999856282,1.998753002051774e-39,2.5159641299184593e-61,1.4166707774768483e-17,1.4166707775760435e-17,1.7828831958086663e-18,1.1513333511958686e-33,1.3006824135680858e-32,9.310359683843718e-28,9.77544747530218e-26,2.613951729665422e-29,2.9225121365148665e-30,1.1906164523385522e-33,1.0132433715763524e-38,1.272714808989108e-43,7.058838205494045e-21,1.0240370259430463e-39,4.861061806764733e-40,1.5375954942255978e-30,4.658877268904058e-54,7.0424678867550304e-37,1.308134497117281e-35,5.373301077719086e-36,2.681096204659162e-48,1.0017669281677046e-47,4.014654426550297e-45,3.081569577032434e-37,4.5928674767328264e-58,1.4371840854453876e-11,3.402283474123437e-62,3.081081128227854e-57,2.282016250538277e-57,9.775429397691756e-26,6.698957760107966e-38,2.045242291376956e-55,3.4592997498965937e-50,1.9443848584789205e-52,1.4719615221955659e-59,3.3328293616839796e-53,2.4232537990244955e-30,2.4966781317886332e-70,1.0270047986549402e-48,1.551450624594498e-59,5.879594901266545e-65,5.822700193934636e-60,1.0063607878420664e-65,9.426933393614965e-50,7.532085314361759e-35,1.6076004926183128e-60,7.173949966423486e-53,1.994551798398454e-54,1.8079620598090272e-31,1.1182330674885308e-55,6.1933043320067095e-74,4.364001856959927e-79,2.586768453189685e-75,3.54073701359107e-71,8.496554999457521e-89,1.4285334194943272e-86,1.1629461290879677e-68
1.7717917085824973e-16,0.5145280088940318,3.725767168038198e-27,8.321081438383467e-28,2.1381858402110945e-29,1.411786789942514e-20,0.0,0.0,3.565814756753243e-18,3.0744554617549057e-31,4.761488696968668e-41,1.135118692176043e-28,2.802902335551566e-53,2.0769672151774963e-61,3.881384668646198e-44,8.265871477836202e-48,2.734462103315565e-49,1.577373568563839e-57,1.1260858739905153e-76,9.189039206167383e-82,2.2362763024913215e-99,1.0835802163141182e-103,2.48248523760992e-55,1.6819652372141183e-86,1.9881474375778678e-63,4.400618029644065e-88,5.6625125646784505e-101,3.8405227229447576e-104,1.2155954931539406e-106,3.3817119556446775e-108,4.048067604664312e-66,8.827625024976177e-103,5.2969718787734055e-107,2.2980825330091705e-111,3.76,0.0,0.5547100191153145,0.9999999999712559,1.5990403589329856e-38,4.025679113723362e-60,2.833379985457815e-17,2.833379985854602e-17,3.5658147566391536e-18,4.605429743772758e-33,5.202834226056935e-32,3.724219642135552e-27,1.9551196290815982e-25,1.0456019645790827e-28,1.1690286385785895e-29,4.7625627038525966e-33,4.053056294006796e-38,5.090996996829139e-43,1.411786789942246e-20,4.096231907009325e-39,1.944464491772121e-39,6.150507109180562e-30,3.727213635739018e-53,2.8170535710240263e-36,5.232643456817768e-35,2.1493641600770067e-35,2.1449448461375566e-47,8.014389065408612e-47,1.6790687255013652e-44,1.2326529098806577e-36,3.6743858917475036e-57,2.874406689481289e-11,2.7219063494300083e-61,2.4649239048704364e-56,1.8256563346871594e-56,1.955112397882727e-25,2.6796376217498946e-37,1.636232670928914e-54,2.767527384937934e-49,1.5555571172974318e-51,2.355218295885006e-58,2.6663347094542746e-52,9.693212404828414e-30,7.989649962401101e-69,8.216298417112181e-48,2.4824051729898163e-58,9.407693995475895e-64,4.659548610340879e-59,1.6102357608201472e-64,7.541785396186978e-49,3.01304759375362e-34,2.5722215134624375e-59,5.739341605365579e-52,1.5956793891832828e-53,7.23199531308561e-31,8.946076887464119e-55,9.909538947513068e-73,6.982580550003788e-78,4.139837350224423e-74,5.665370489496433e-70,2.71955000446295e-87,4.572405565443527e-85,1.860929661170598e-67
3.5436074489540076e-16,0.5145280088940317,1.4900282455441898e-26,1.6765320501706414e-27,8.55283039638267e-29,2.8235927287285986e-20,0.0,0.0,7.131677878483016e-18,1.2297946948157223e-30,3.8092361648189355e-40,4.540521018711703e-28,2.2423484750283257e-52,1.661593472475548e-60,1.5525696569392058e-43,6.592866809605219e-47,2.1876043010397095e-48,2.515692623408763e-56,3.603544239793595e-75,1.4702649783477053e-80,1.4323101577318499e-97,1.3832362703955211e-101,1.9936418665454077e-54,1.0805765900406659e-84,3.181089831631587e-62,2.816450690485499e-86,3.6378746601182256e-99,4.9175193030502205e-102,1.5612237574635197e-104,4.338018161764093e-106,6.4770258551365175e-65,1.1327271570388192e-100,6.802895839592928e-105,2.9514807867283214e-109,3.76,0.0,0.5547100191153145,0.9999999999425114,1.2792474735677631e-37,6.441195792584586e-59,5.66679840084158e-17,5.666798402428745e-17,7.131677878023716e-18,1.8421927501625874e-32,2.081153836686834e-31,1.4897030100863685e-26,3.9102802394871906e-25,4.182450403115152e-28,4.6761621224647655e-29,1.9050444604126338e-32,1.6212392880084578e-37,2.0364468623313213e-42,2.823592728727526e-20,1.6385098025950978e-38,7.777938758381751e-39,2.460227870094099e-29,2.9818436611963126e-52,1.1268401738392147e-35,2.0930778823671453e-34,8.597544098779546e-35,1.7159830295948195e-46,6.4116127117508705e-46,7.301743441380189e-44,4.9306618018021374e-36,2.93955111321852e-56,5.748850491793283e-11,2.1775748649187454e-60,1.9719633194987324e-55,1.460542402643463e-55,3.910251314336805e-25,1.0718659524590103e-36,1.3090016726781538e-53,2.2140569408364902e-48,1.2444653868353657e-50,3.768413159943314e-57,2.133105775344074e-51,3.877324403619122e-29,2.5567327767566292e-67,6.573142745665065e-47,3.971915615646904e-57,1.5052584880135212e-62,3.7297277711649444e-58,2.576424018373898e-63,6.033523790571858e-48,1.2053530352729998e-33,4.11560298166577e-58,4.591545965032981e-51,1.2765587825789168e-52,2.8928275031569796e-30,7.156946456190833e-54,1.5855463944532595e-71,1.117227095414063e-76,6.62638154631385e-73,9.064743865765653e-69,8.705984902426845e-86,1.4637465991208954e-83,2.977962424778156e-66
7.087238929697029e-16,0.5145280088940318,5.959555730315409e-26,3.402293543914719e-27,3.421149584661187e-28,5.64720460630077e-20,0.0,0.0,1.4263404121530267e-17,4.919203799477518e-30,3.047407014271013e-39,1.8162176943563445e-27,1.79388941619271e-51,1.3292826349574242e-59,6.210310182290669e-43,5.266361166765628e-46,1.7500972905384063e-47,4.018624004767523e-55,1.1531452669552323e-73,2.352438953830433e-79,9.15353417776978e-96,1.765225027356199e-99,1.607131199988072e-53,6.91619061528716e-83,5.089786873049995e-61,1.8025460881346294e-84,2.328408228900727e-97,6.285097983256067e-100,1.9984504077774844e-102,5.549558994188462e-104,1.0363335594467382e-63,1.4492927525011617e-98,8.708053903133937e-103,3.778046648418217e-107,3.76,0.0,0.5547100191153144,0.9999999998850226,1.023404058746569e-36,1.0306000650214903e-57,1.133363522929645e-16,1.1333635235645142e-16,1.4263404119687186e-17,7.368825383614273e-32,8.32464949322338e-31,5.958842341965836e-26,7.820644849828157e-25,1.6729886694391265e-27,1.8704743624836975e-28,7.620216597961602e-32,6.484992362741427e-37,8.146047666634818e-42,5.647204606296481e-20,6.55407552207612e-38,3.1111926636470144e-38,9.840961531390706e-29,2.3855488683111604e-51,4.507441882769408e-35,8.372347775190382e-34,3.439035131055404e-34,1.3727972837227859e-45,5.129330756438413e-45,3.38903478743919e-43,1.9722747561795494e-35,2.3516668669324308e-55,1.149773247338353e-10,1.7421085373012268e-59,1.577581284900828e-54,1.1684408576540542e-54,7.820529148152864e-25,4.287485618416461e-36,1.047207553512675e-52,1.7712595632798163e-47,9.955801875133055e-50,6.029512156281252e-56,1.7065150544948654e-50,1.5509376494927825e-28,8.181616531889293e-66,5.258555800422202e-46,6.355118852616318e-56,2.4084357918307056e-61,2.9870713679486735e-57,4.122315870264561e-62,4.826857221633658e-47,4.8224105692271635e-33,6.585003553103723e-57,3.673265887330481e-50,1.0212532799472299e-51,1.1571368471862546e-29,5.725591153368294e-53,2.5368903654771516e-70,1.787574721506538e-75,1.061042501820351e-71,1.4503704862415863e-67,2.7880387069495986e-84,4.687565760066162e-82,4.766124628905659e-65
1.417450189118307e-15,0.5145280088940318,2.383710839028038e-25,7.001471271726398e-27,1.3684633342322575e-27,1.129442836144512e-19,0.0,0.0,2.852685660597563e-17,1.9676865237456759e-29,2.4379328434433783e-38,7.264889645842158e-27,1.4351157769790787e-50,1.0634292136330192e-58,2.4841303641826077e-42,4.2099159799767904e-45,1.4000833759282585e-46,6.42461098184761e-54,3.690082625654011e-72,3.763914393975079e-78,5.854012338096502e-94,2.2560594588804055e-97,1.3052420190985852e-52,4.426395395446843e-81,8.14369350090457e-60,1.1536351417025135e-82,1.4901924691880739e-95,8.038852358077311e-98,2.558037460258266e-100,7.101357392276877e-102,1.6581412573005873e-62,1.8546880699453884e-96,1.1146388911634881e-100,4.835934409606532e-105,3.76,0.0,0.5547100191153143,0.9999999997700452,8.187256874155361e-36,1.64896709872791e-56,2.266730887695553e-16,2.266730890235037e-16,2.852685659859153e-17,2.9475511720146196e-31,3.3298617096268005e-30,2.383542993140843e-25,1.5641547631176858e-24,6.691971687743955e-27,7.48191647557567e-28,3.0480943891804123e-31,2.5940053230522258e-36,3.258602382074814e-41,1.1294428361427954e-19,2.6216392567561397e-37,1.244481299096896e-37,3.9363946211396616e-28,1.9085404115559383e-50,1.803027947675027e-34,3.348942556250636e-33,1.3756175505558138e-33,1.0982421692378213e-44,4.10348084476134e-44,1.7302763590615317e-42,7.889119119345414e-35,1.8813583102452468e-54,2.2995473944473068e-10,1.3937522577852236e-58,1.2620708012479861e-53,9.347554628050287e-54,1.5641084819416607e-24,1.7149986098645836e-35,8.377685304939535e-52,1.4170132506482822e-46,7.964673024981848e-49,9.647260300754033e-55,1.3652485869609682e-49,6.203766371476307e-28,2.6181287431170936e-64,4.2068612800094736e-45,1.0168233245678776e-54,3.8535158424617876e-60,2.394898502799603e-56,6.59573534409772e-61,3.8615010521330996e-46,1.9297482593115554e-32,1.0536036500251425e-55,2.938624424488287e-49,8.170053580806701e-51,4.628558843119943e-29,4.580486533627848e-52,4.05903750492046e-69,2.860128658560347e-74,1.7002797977755416e-70,2.320599971422224e-66,8.93522180788969e-83,1.5022945134828138e-80,7.630126233862691e-64
2.126176485266911e-15,0.5145280088940318,5.065315872141466e-25,1.0748303755858671e-26,2.9079867899765624e-27,1.6941652116589486e-19,0.0,0.0,4.279030908877183e-17,4.181336990322213e-29,6.970969534033978e-38,1.5437902621490107e-26,4.103537278893921e-50,3.0407451436001596e-58,5.2787809340519495e-42,1.249551085974462e-44,4.156502203338087e-46,2.4300821280554337e-53,1.7263044376109412e-71,1.3853714470400538e-77,2.944178584339036e-93,1.180805004296748e-96,3.7682699966074094e-52,2.2263861505257165e-80,3.0809278565771263e-59,6.466274817950942e-82,7.495352633562869e-95,4.207602197543841e-97,1.3389380233537118e-99,3.716976725440272e-101,6.321670280490103e-62,9.639380969218533e-96,5.801644388668614e-100,2.513203768636656e-104,3.76,0.0,0.5547100191153141,0.9999999996550679,2.3410455648591424e-35,6.238383947372506e-56,3.4000982515363954e-16,3.4000982569328016e-16,4.2790309073073264e-17,6.263570786746913e-31,7.075951796518899e-30,5.06503264111691e-25,2.346262397573998e-24,1.422045046032214e-26,1.5899084399901461e-27,6.47720541925248e-31,5.5122684400948664e-36,6.924830602866572e-41,1.6941652116552994e-19,5.570991604549612e-37,2.6445265427420857e-37,8.364844823360123e-28,5.457413639863659e-50,3.8315057119946198e-34,7.116500807471761e-33,2.923189481060885e-33,3.260410101150845e-44,1.2182222366347125e-43,4.309077486248367e-42,1.6764390722092753e-34,5.379549591002229e-54,3.449319292351563e-10,3.9853804123666146e-58,3.6087403144358297e-53,2.672818444726459e-53,2.346164049431198e-24,3.644374773520332e-35,2.395496221366852e-51,4.206762711447195e-46,2.364514946691928e-48,3.64975824043833e-54,3.903822597055098e-49,1.3183013394755197e-27,1.221352415769347e-63,1.2489133184505851e-44,3.846853094572142e-54,1.4691546017573567e-59,6.857658944292117e-56,2.5146267580026463e-60,1.14638438510078e-45,4.1018624599878675e-32,3.985999371638138e-55,8.723852082945984e-49,2.3361270504981932e-50,9.835694433335528e-29,1.3097338701082752e-51,1.4939964103734482e-68,1.0527180259182674e-73,6.27393361572425e-70,8.779158067763771e-66,4.087688039895038e-82,6.872706872284101e-80,2.909510976017181e-63
3.5436290775641195e-15,0.5145280088940318,1.4003924991844547e-24,1.8832587877450138e-26,8.039734127346748e-27,2.823609962687833e-19,0.0,0.0,7.131721404776767e-17,1.1560175213893994e-28,3.2036013785788017e-37,4.2681294731860693e-26,1.8858348770926666e-49,1.397414593355766e-57,1.4594286831874356e-41,5.851866066821453e-44,1.9469954080042815e-45,1.9173587018082624e-52,2.5213710282658474e-70,1.0659174538343493e-76,9.7070737118816e-92,8.767978422809815e-95,1.7804791790629524e-51,7.342310689337343e-79,2.431502685816734e-58,1.616548630356619e-80,2.4718678277972592e-93,3.1255990245555e-95,9.950304759336886e-98,2.761823427709954e-99,5.1985455114557755e-61,6.820542743578288e-94,4.094415466122618e-98,1.7787376475381007e-102,3.76,0.0,0.5547100191153139,0.9999999994251144,1.075858522742436e-34,4.9234023514469886e-55,5.666832975517821e-16,5.666832990437307e-16,7.131721400434638e-17,1.7317084933476034e-30,1.95628708581889e-29,1.4003335465314917e-24,3.9105470938105084e-24,3.931539097751613e-26,4.395632348370908e-27,1.790758067316205e-30,1.5239832145834546e-35,1.9147128369552426e-40,2.823609962677736e-19,1.540219137211836e-36,7.3113554846896585e-37,2.3126352153188235e-27,2.508265314721184e-49,1.0593481957809012e-33,1.967499257917145e-32,8.081764913010274e-33,1.5272464976386348e-43,5.706416037453586e-43,1.618335744804179e-41,4.634864305156963e-34,2.4722960419308157e-53,5.748854091376492e-10,1.8317040273068845e-57,1.6584500208829423e-52,1.2283291273831449e-52,3.910275185862935e-24,1.0075631568768562e-34,1.10088202289715e-50,1.9705384676247448e-45,1.1075898650992388e-47,2.880429923976732e-53,1.7941432699936256e-48,3.644718062815307e-27,1.6366938614897693e-62,5.850179629797953e-44,3.0359793959655614e-53,1.208141390249437e-58,3.165570490487162e-55,2.0678714047280548e-59,5.36991196587065e-45,1.1348609276284511e-31,3.1457937719992507e-54,4.0863948233127125e-48,1.073598903770028e-49,2.7192818328407573e-28,6.019055529575083e-51,1.1494944370835028e-67,8.099708316201632e-73,4.864884147914516e-69,6.928491298917543e-65,5.362347313851836e-81,9.015873848924601e-79,2.395598847158534e-62
